Entry	Gene Names	Orthomcl ID
A0A2H0ZDB5	B9J08_005320	OG6_103823
A0A2H0ZGX1	B9J08_004587	OG6_103822
A0A2H0ZQZ8	B9J08_002692	OG6_103816
A0A2H1A2K5	B9J08_000146	OG6_103808
A0A2H0ZVX5	B9J08_002518	OG6_103807
A0A2H0ZVQ5	B9J08_002506	OG6_103804
A0A2H1A1S4	B9J08_001376	OG6_103801
A0A2H1A7G3	B9J08_000261	OG6_103798
A0A2H0ZW80	B9J08_002048	OG6_103797
A0A2H0ZPC3	B9J08_004044	OG6_103793
A0A2H1A1K9	B9J08_001316	OG6_103791
A0A2H0ZMQ8	B9J08_003482	OG6_103790
A0A2H0ZYW6	B9J08_001634	OG6_103788
A0A2H0ZJD9	B9J08_004247	OG6_103784
A0A2H0ZL27	B9J08_002894	OG6_103780
A0A2H0ZY12	B9J08_001618	OG6_103779
A0A2H1A5Q9	B9J08_000715	OG6_103777
A0A2H1A5N1	B9J08_000679	OG6_103773
A0A2H1A6V3	B9J08_000056	OG6_103753
A0A2H0ZLI5	B9J08_002776	OG6_103749
A0A2H0ZYF1	B9J08_001780	OG6_103744
A0A2H0ZW56	B9J08_001972	OG6_103743
A0A2H0ZZR7	B9J08_001217	OG6_103741
A0A2H0ZMN8	B9J08_003505	OG6_103737
A0A2H1A1R0	B9J08_001068	OG6_103736
A0A2H0ZVG3	B9J08_002426	OG6_103733
A0A2H1A7S2	B9J08_000373	OG6_103728
A0A2H1A5D1	B9J08_000698	OG6_103727
A0A2H1A202	B9J08_001445	OG6_103725
A0A2H0ZYA0	B9J08_001735	OG6_103724
A0A2H0ZPA5	B9J08_004072	OG6_103720
A0A2H1A7A1	B9J08_000198	OG6_103719
A0A2H1A405	B9J08_000187	OG6_103717
A0A2H0ZWK4	B9J08_002145	OG6_103715
A0A2H1A726	B9J08_000839	OG6_103714
A0A2H0ZKE3	B9J08_002702	OG6_103713
A0A2H0ZNC6	B9J08_003745	OG6_103712
A0A2H0ZFS2	B9J08_005162	OG6_103711
A0A2H0ZM89	B9J08_003352	OG6_103711
A0A2H0ZVA9	B9J08_002292	OG6_103711
A0A2H1A7J7	B9J08_000301	OG6_103711
A0A2H0ZNC7	B9J08_003750	OG6_103707
A0A2H0ZDX2	B9J08_005236	OG6_103706
A0A2H0ZW23	B9J08_001965	OG6_103705
A0A5Q7YAX2	B9J08_002639	OG6_103702
A0A2H1A683	B9J08_000559	OG6_103701
A0A2H0ZNL0	B9J08_003824	OG6_103699
A0A2H0ZCE9	B9J08_005011	OG6_103696
A0A2H1A664	B9J08_000845	OG6_103694
A0A2H0ZD31	B9J08_005231	OG6_103680
A0A2H0ZIS8	B9J08_004346	OG6_103677
A0A2H0ZI59	B9J08_004165	OG6_103673
A0A2H1A7G1	B9J08_000262	OG6_103671
A0A5Q7YNZ2	B9J08_004229	OG6_103668
A0A2H0ZNX6	B9J08_003939	OG6_103667
A0A2H0ZML4	B9J08_003458	OG6_103665
A0A2H0ZKH5	B9J08_002728	OG6_103658
A0A2H0ZNK1	B9J08_003834	OG6_103657
A0A2H1A2V9	B9J08_001378	OG6_103656
A0A2H1A672	B9J08_000883	OG6_103655
A0A2H1A5R3	B9J08_000714	OG6_103654
A0A2H0ZIB1	B9J08_004219	OG6_103653
A0A2H0ZWD4	B9J08_002083	OG6_103652
A0A2H0ZDE1	B9J08_005341	OG6_103650
A0A2H1A7L7	B9J08_000038	OG6_103648
A0A2H1A4Y5	B9J08_001007	OG6_103646
A0A2H1A6P6	B9J08_001038	OG6_103643
A0A2H0ZIC1	B9J08_004220	OG6_103638
A0A2H0ZVN9	B9J08_002488	OG6_103635
A0A2H0ZLF7	B9J08_003035	OG6_103633
A0A2H0ZNV2	B9J08_003882	OG6_103629
A0A2H0ZWN3	B9J08_002185	OG6_103629
A0A2H0ZCM6	B9J08_005078	OG6_103627
A0A2H1A8H7	B9J08_000319	OG6_103627
A0A2H0ZXY8	B9J08_001610	OG6_103626
A0A2H0ZM42	B9J08_002952	OG6_103624
A0A2H0ZIE9	B9J08_004752	OG6_103619
A0A2H0ZNW6	B9J08_003633	OG6_103617
A0A2H0ZM75	B9J08_003328	OG6_103614
A0A2H0ZK45	B9J08_002595	OG6_103614
A0A2H1A388	B9J08_000362	OG6_103602
A0A2H0ZVQ7	B9J08_002490	OG6_103596
A0A2H0ZM63	B9J08_003316	OG6_103592
A0A2H1A5W7	B9J08_000751	OG6_103591
A0A2H0ZPS8	B9J08_002100	OG6_103590
A0A2H0ZWA6	B9J08_002032	OG6_103587
A0A2H1A1N8	B9J08_001615	OG6_103586
A0A2H0ZGL9	B9J08_004807	OG6_103583
A0A2H0ZDF3	B9J08_005360	OG6_103579
A0A0L0NTC8	B9J08_002280	OG6_103579
A0A2H0ZBZ0	B9J08_005564	OG6_103579
A0A2H0ZE43	B9J08_005289	OG6_103579
A0A2H0ZIT2	B9J08_004539	OG6_103579
A0A2H0ZLZ8	B9J08_003213	OG6_103579
A0A2H0ZY51	B9J08_001673	OG6_103579
A0A2H0ZY66	B9J08_001672	OG6_103579
A0A2H1A7Z2	B9J08_000449	OG6_103579
A0A2H0ZLV3	B9J08_003190	OG6_103578
A0A2H0ZG47	B9J08_004641	OG6_103577
A0A2H0ZW64	B9J08_002008	OG6_103576
A0A2H0ZDR0	B9J08_005136	OG6_103574
A0A2H0ZKW6	B9J08_002821	OG6_103569
A0A2H0ZTH6	B9J08_003507	OG6_103567
A0A2H1A2J2	B9J08_000112	OG6_103566
A0A2H0ZXQ3	B9J08_002182	OG6_103565
A0A5C1DXL9	B9J08_001178	OG6_103564
A0A2H0ZNU7	B9J08_003613	OG6_103563
A0A2H1A6M1	B9J08_001025	OG6_103561
A0A2H0ZJN4	B9J08_004307	OG6_103559
A0A2H0ZL47	B9J08_002936	OG6_103554
A0A2H0ZN48	B9J08_003320	OG6_103554
A0A2H0ZH52	B9J08_004837	OG6_103552
A0A2H1A4V1	B9J08_000983	OG6_103551
A0A2H0ZL80	B9J08_002644	OG6_103550
A0A2H0ZXZ2	B9J08_002213	OG6_103549
A0A2H0ZJX3	B9J08_004340	OG6_103547
A0A2H1A554	B9J08_000531	OG6_103538
A0A2H0ZCM7	B9J08_005077	OG6_103535
A0A2H0ZKW3	B9J08_002856	OG6_103535
A0A2H0ZNR5	B9J08_003879	OG6_103535
A0A2H0ZZ06	B9J08_001934	OG6_103532
A0A2H0ZIQ9	B9J08_004325	OG6_103530
A0A2H0ZTM3	B9J08_003673	OG6_103527
A0A2H0ZHM6	B9J08_004607	OG6_103525
A0A2H1A6V0	B9J08_000044	OG6_103524
A0A2H0ZTC9	B9J08_003452	OG6_103520
A0A2H1A651	B9J08_000863	OG6_103520
A0A2H0ZPX5	B9J08_001685	OG6_103519
A0A2H0ZGP7	B9J08_004826	OG6_103518
A0A2H0ZDF5	B9J08_005355	OG6_103517
A0A2H1A582	B9J08_000545	OG6_103515
A0A2H1A268	B9J08_001509	OG6_103514
A0A2H0ZY85	B9J08_001692	OG6_103513
A0A2H0ZGM6	B9J08_004806	OG6_103511
A0A2H1A315	B9J08_000335	OG6_103510
A0A2H0ZL91	B9J08_002982	OG6_103506
A0A2H0ZQ94	B9J08_003967	OG6_103505
A0A2H0ZM65	B9J08_003311	OG6_103504
A0A2H0ZU44	B9J08_003282	OG6_103503
A0A2H1A5R2	B9J08_000728	OG6_103501
A0A2H0ZNU3	B9J08_003924	OG6_103500
A0A2H0ZI52	B9J08_004121	OG6_103498
A0A2H1A8E8	B9J08_000226	OG6_103495
A0A2H0ZF03	B9J08_005337	OG6_103494
A0A2H0ZCX2	B9J08_005170	OG6_103491
A0A2H0ZXT3	B9J08_001553	OG6_103487
A0A2H1A364	B9J08_000332	OG6_103478
A0A2H0ZQ12	B9J08_001759	OG6_103477
A0A2H0ZUN0	B9J08_003523	OG6_103476
A0A2H0ZNQ8	B9J08_003888	OG6_103470
A0A2H0ZCG2	B9J08_005019	OG6_103459
A0A2H0ZP52	B9J08_004017	OG6_103459
A0A2H0ZJC0	B9J08_004226	OG6_103457
A0A2H0ZM84	B9J08_003347	OG6_103455
A0A2H0ZMC8	B9J08_003373	OG6_103454
A0A2H0ZIU5	B9J08_004398	OG6_103450
A0A2H0ZDR9	B9J08_005449	OG6_103447
A0A2H0ZNE2	B9J08_003719	OG6_103444
A0A2H0ZNU5	B9J08_003905	OG6_103441
A0A2H0ZYV5	B9J08_001923	OG6_103441
A0A2H0ZG72	B9J08_004652	OG6_103440
A0A2H1A3A6	B9J08_000406	OG6_103436
A0A2H1A2H3	B9J08_000065	OG6_103435
A0A2H1A616	B9J08_000819	OG6_103433
A0A2H0ZTG5	B9J08_003075	OG6_103431
A0A2H0ZNQ1	B9J08_003884	OG6_103425
A0A2H1A1X9	B9J08_001404	OG6_103424
A0A2H1A6F8	B9J08_000947	OG6_103418
A0A2H1A7U1	B9J08_000397	OG6_103414
A0A2H0ZQL4	B9J08_001859	OG6_103411
A0A2H1A6M4	B9J08_001021	OG6_103410
A0A2H0ZGH7	B9J08_005486	OG6_103409
A0A2H1A309	B9J08_001448	OG6_103408
A0A2H1A2E8	B9J08_000057	OG6_103407
A0A2H0ZLZ3	B9J08_003246	OG6_103406
A0A2H0ZFQ4	B9J08_004514	OG6_103405
A0A2H0ZDT6	B9J08_005494	OG6_103398
A0A2H0ZJH8	B9J08_004282	OG6_103398
A0A2H0ZQW2	B9J08_002000	OG6_103394
A0A2H0ZXV9	B9J08_001585	OG6_103391
A0A2H0ZVM0	B9J08_002460	OG6_103388
A0A2H1A1I1	B9J08_001248	OG6_103388
A0A2H1A266	B9J08_001513	OG6_103385
A0A2H0ZRA9	B9J08_001691	OG6_103383
A0A2H0ZXS6	B9J08_002153	OG6_103381
A0A2H0ZIK6	B9J08_004268	OG6_103377
A0A2H1A7V9	B9J08_000069	OG6_103376
A0A2H0ZUQ8	B9J08_003555	OG6_103373
A0A2H0ZEB8	B9J08_005343	OG6_103368
A0A2H0ZC97	B9J08_004953	OG6_103365
A0A2H1A729	B9J08_000138	OG6_103364
A0A2H0ZKX0	B9J08_002859	OG6_103359
A0A2H0ZCN8	B9J08_005088	OG6_103356
A0A2H1A0X4	B9J08_001103	OG6_103352
A0A2H1A1W3	B9J08_001410	OG6_103351
A0A2H1A7C7	B9J08_000229	OG6_103350
A0A2H0ZV91	B9J08_002352	OG6_103342
A0A2H0ZIV3	B9J08_004383	OG6_103341
A0A2H0ZDQ3	B9J08_005464	OG6_103335
A0A2H0ZLH7	B9J08_003048	OG6_103333
A0A2H0ZMU8	B9J08_003525	OG6_103331
A0A2H1A4U7	B9J08_000993	OG6_103329
A0A2H0ZKC8	B9J08_002647	OG6_103324
A0A2H0ZIU9	B9J08_004397	OG6_103322
A0A2H0ZGI1	B9J08_004768	OG6_103321
A0A2H0ZL83	B9J08_002976	OG6_103320
A0A2H0ZVX6	B9J08_002564	OG6_103319
A0A5Q7YHZ5	B9J08_001134	OG6_103317
A0A2H1A686	B9J08_000887	OG6_103309
A0A2H1A5H1	B9J08_000628	OG6_103308
A0A2H1A6E0	B9J08_000926	OG6_103307
A0A2H1A2V6	B9J08_000239	OG6_103301
A0A2H0ZP33	B9J08_003997	OG6_103296
A0A2H0ZVS7	B9J08_002527	OG6_103294
A0A2H0ZVY2	B9J08_002528	OG6_103294
A0A2H0ZFM7	B9J08_004494	OG6_103293
A0A2H0ZWF2	B9J08_002099	OG6_103291
A0A2H0ZTM4	B9J08_003662	OG6_103290
A0A2H0ZT63	B9J08_003445	OG6_103289
A0A2H1A699	B9J08_000915	OG6_103288
A0A2H1A341	B9J08_001439	OG6_103287
A0A2H0ZN35	B9J08_003660	OG6_103287
A0A2H1A147	B9J08_001187	OG6_103286
A0A2H0ZVA7	B9J08_002347	OG6_103283
A0A2H0ZM18	B9J08_002951	OG6_103278
A0A2H0ZRA6	B9J08_002831	OG6_103278
A0A2H0ZYE7	B9J08_001775	OG6_103278
A0A2H1A7F2	B9J08_001022	OG6_103276
A0A2H0ZKF8	B9J08_002708	OG6_103275
A0A2H0ZXV5	B9J08_001578	OG6_103275
A0A2H1A1B3	B9J08_001224	OG6_103271
A0A2H0ZNE8	B9J08_003783	OG6_103270
A0A2H0ZMK5	B9J08_003463	OG6_103269
A0A2H0ZL54	B9J08_002944	OG6_103268
A0A2H0ZDS7	B9J08_005484	OG6_103267
A0A2H1A1I7	B9J08_002160	OG6_103260
A0A2H1A691	B9J08_000904	OG6_103257
A0A2H1A1L9	B9J08_001330	OG6_103256
A0A2H1A661	B9J08_000873	OG6_103251
A0A2H1A5F3	B9J08_000619	OG6_103250
A0A5Q7YD54	B9J08_001387	OG6_103249
A0A2H0ZG99	B9J08_004695	OG6_103248
A0A2H0ZFG2	B9J08_005491	OG6_103247
A0A2H0ZFY0	B9J08_004573	OG6_103247
A0A2H0ZMK9	B9J08_003134	OG6_103247
A0A2H0ZTE6	B9J08_003049	OG6_103247
A0A2H1A0F3	B9J08_002186	OG6_103247
A0A2H1A642	B9J08_000853	OG6_103247
A0A2H0ZW71	B9J08_002033	OG6_103246
A0A2H0ZI51	B9J08_004843	OG6_103242
A0A2H0ZPZ5	B9J08_001739	OG6_103239
A0A2H1A518	B9J08_001035	OG6_103238
A0A2H0ZMB8	B9J08_003335	OG6_103236
A0A2H0ZVM4	B9J08_002489	OG6_103235
A0A2H0ZRD4	B9J08_002828	OG6_103234
A0A2H0ZE92	B9J08_005048	OG6_103233
A0A2H0ZXB5	B9J08_002091	OG6_103231
A0A2H0ZWP8	B9J08_002207	OG6_103229
A0A2H0ZDE2	B9J08_005013	OG6_103228
A0A2H0ZGG9	B9J08_004762	OG6_103227
A0A2H0ZUR7	B9J08_004086	OG6_103226
A0A2H1A163	B9J08_001145	OG6_103225
A0A2H1A4U5	B9J08_000960	OG6_103223
A0A2H1A731	B9J08_000900	OG6_103222
A0A2H0ZXA6	B9J08_002431	OG6_103220
A0A2H0ZWP0	B9J08_002195	OG6_103217
A0A2H0ZS04	B9J08_003032	OG6_103216
A0A2H1A983	B9J08_000466	OG6_103210
A0A2H0ZDJ7	B9J08_005409	OG6_103202
A0A2H0ZP64	B9J08_004045	OG6_103198
A0A2H0ZPT3	B9J08_002025	OG6_103195
A0A2H1A7N1	B9J08_000048	OG6_103193
A0A2H0ZLG8	B9J08_003009	OG6_103192
A0A2H0ZIL7	B9J08_004278	OG6_103191
A0A2H0ZL69	B9J08_002664	OG6_103190
A0A2H0ZKT9	B9J08_002832	OG6_103189
A0A2H1A7W2	B9J08_000415	OG6_103187
A0A2H0ZQ15	B9J08_001757	OG6_103186
A0A2H0ZTM2	B9J08_003649	OG6_103183
A0A2H0ZMJ8	B9J08_003418	OG6_103181
A0A2H0ZIV8	B9J08_004392	OG6_103180
A0A2H0ZDB3	B9J08_005022	OG6_103174
A0A2H1A7X4	B9J08_000150	OG6_103173
A0A2H0ZND0	B9J08_003412	OG6_103171
A0A2H1A6F3	B9J08_000942	OG6_103169
A0A2H1A6H5	B9J08_000968	OG6_103168
A0A2H0ZY16	B9J08_001649	OG6_103167
A0A2H1A0W1	B9J08_001093	OG6_103167
A0A2H0ZMM8	B9J08_003495	OG6_103165
A0A2H0ZHZ6	B9J08_004850	OG6_103164
A0A2H0ZMK4	B9J08_003469	OG6_103163
A0A2H1A7E0	B9J08_000962	OG6_103163
A0A2H0ZD05	B9J08_005203	OG6_103162
A0A2H0ZXS1	B9J08_001560	OG6_103161
A0A2H0ZL71	B9J08_002960	OG6_103160
A0A5Q7Y9A0	B9J08_001568	OG6_103158
A0A2H0ZL32	B9J08_002875	OG6_103155
A0A2H0ZC95	B9J08_004952	OG6_103153
A0A2H1A618	B9J08_000814	OG6_103152
A0A2H0ZX68	B9J08_002370	OG6_103150
A0A2H0ZKI4	B9J08_002701	OG6_103149
A0A2H0ZDQ6	B9J08_005462	OG6_103148
A0A2H0ZS25	B9J08_002975	OG6_103147
A0A2H0ZGI5	B9J08_004743	OG6_103146
A0A2H0ZSX7	B9J08_003366	OG6_103140
A0A2H0ZYX0	B9J08_001930	OG6_103139
A0A2H1A7R9	B9J08_000382	OG6_103138
A0A2H1A1U7	B9J08_001401	OG6_103137
A0A2H0ZN34	B9J08_003652	OG6_103136
A0A2H0ZWU8	B9J08_002553	OG6_103135
A0A2H0ZS75	B9J08_003161	OG6_103125
A0A2H0ZGV7	B9J08_004881	OG6_103124
A0A2H0ZN86	B9J08_003710	OG6_103122
A0A2H0ZVF4	B9J08_002354	OG6_103119
A0A2H0ZFP8	B9J08_004501	OG6_103118
A0A2H0ZGU5	B9J08_004596	OG6_103117
A0A2H0ZY36	B9J08_001670	OG6_103116
A0A2H0ZLR0	B9J08_003165	OG6_103112
A0A2H1A4B0	B9J08_000779	OG6_103112
A0A2H1A1W8	B9J08_001129	OG6_103111
A0A2H0ZQR5	B9J08_002598	OG6_103110
A0A2H0ZMR8	B9J08_003494	OG6_103108
A0A2H0ZKI8	B9J08_002745	OG6_103106
A0A2H0ZLU8	B9J08_003206	OG6_103104
A0A2H0ZL12	B9J08_002898	OG6_103103
A0A2H0ZDD3	B9J08_005042	OG6_103100
A0A2H0ZWM3	B9J08_002165	OG6_103098
A0A2H1A8U6	B9J08_000360	OG6_103098
A0A2H0ZIF2	B9J08_004234	OG6_103095
A0A2H0ZGF6	B9J08_005517	OG6_103095
A0A2H0ZNA6	B9J08_003725	OG6_103094
A0A5Q7YJ19	B9J08_000952	OG6_103090
A0A2H1A874	B9J08_000245	OG6_103088
A0A2H0ZJV9	B9J08_004330	OG6_103087
A0A2H0ZIC8	B9J08_004191	OG6_103086
A0A2H0ZDM0	B9J08_005427	OG6_103085
A0A2H0ZE38	B9J08_005247	OG6_103082
A0A2H0ZDQ1	B9J08_005126	OG6_103080
A0A2H0ZX76	B9J08_002061	OG6_103077
A0A2H0ZP88	B9J08_004071	OG6_103076
A0A2H0ZS55	B9J08_003140	OG6_103074
A0A2H0ZDL6	B9J08_005398	OG6_103072
A0A2H1A6Q0	B9J08_001054	OG6_103071
A0A2H0ZV12	B9J08_002265	OG6_103069
A0A2H0ZIP2	B9J08_004347	OG6_103068
A0A2H0ZM22	B9J08_003278	OG6_103066
A0A2H1A1N2	B9J08_001336	OG6_103065
A0A2H1A1T9	B9J08_001392	OG6_103064
A0A2H0ZBV2	B9J08_005581	OG6_103063
A0A2H0ZCL1	B9J08_005046	OG6_103062
A0A2H0ZNM3	B9J08_003854	OG6_103058
A0A2H1A144	B9J08_001163	OG6_103057
A0A2H0ZP90	B9J08_004074	OG6_103056
A0A2H0ZXV3	B9J08_001586	OG6_103055
A0A2H0ZNT5	B9J08_003900	OG6_103054
A0A2H0ZIY1	B9J08_004384	OG6_103053
A0A2H0ZPR3	B9J08_002116	OG6_103052
A0A2H1A692	B9J08_000876	OG6_103051
A0A2H0ZN61	B9J08_003676	OG6_103048
A0A2H0ZDT4	B9J08_005489	OG6_103047
A0A2H1A756	B9J08_000870	OG6_103046
A0A2H0ZMD8	B9J08_003383	OG6_103044
A0A2H0ZN81	B9J08_003696	OG6_103043
A0A2H0ZL13	B9J08_002602	OG6_103042
A0A2H0ZVS3	B9J08_002494	OG6_103041
A0A2H0ZCS7	B9J08_005108	OG6_103040
A0A2H0ZZT9	B9J08_001191	OG6_103038
A0A2H0ZXM8	B9J08_002112	OG6_103037
A0A2H1A7T8	B9J08_000400	OG6_103036
A0A2H0ZJF4	B9J08_004240	OG6_103033
A0A2H0ZXX9	B9J08_002203	OG6_103032
A0A2H0ZDC7	B9J08_005304	OG6_103031
A0A2H0ZKB7	B9J08_002667	OG6_103030
A0A2H0ZNW9	B9J08_003892	OG6_103029
A0A2H0ZNB1	B9J08_003411	OG6_103028
A0A2H1A108	B9J08_001132	OG6_103027
A0A5C1DWY4	B9J08_002206	OG6_103026
A0A2H1A485	B9J08_000762	OG6_103019
A0A2H1A886	B9J08_000182	OG6_103017
A0A2H0ZWG3	B9J08_002094	OG6_103013
A0A2H0ZZD9	B9J08_001766	OG6_103012
A0A2H1A7I1	B9J08_000280	OG6_103010
A0A2H1A8M6	B9J08_000359	OG6_103010
A0A2H1A762	B9J08_000163	OG6_103009
A0A2H0ZMY6	B9J08_003602	OG6_103008
A0A2H0ZUP9	B9J08_003502	OG6_103007
A0A2H0ZKQ2	B9J08_002804	OG6_103006
A0A2H0ZMN1	B9J08_003501	OG6_103003
A0A2H0ZG35	B9J08_004631	OG6_103002
A0A2H0ZN65	B9J08_003701	OG6_103001
A0A2H1A7Z9	B9J08_000464	OG6_103000
A0A2H0ZLQ1	B9J08_002837	OG6_102997
A0A2H1A5S9	B9J08_000899	OG6_102996
A0A2H1A107	B9J08_001133	OG6_102991
A0A2H0ZEI7	B9J08_005095	OG6_102989
A0A2H0ZJQ0	B9J08_004377	OG6_102988
A0A2H1A1C5	B9J08_001246	OG6_102987
A0A2H1A2F8	B9J08_000067	OG6_102985
A0A2H1A6G2	B9J08_000631	OG6_102983
A0A2H1A3B8	B9J08_000394	OG6_102982
A0A5Q7YE18	B9J08_003146	OG6_102981
A0A2H0ZW61	B9J08_001992	OG6_102979
A0A2H0ZXF5	B9J08_002468	OG6_102977
A0A2H0ZI99	B9J08_004196	OG6_102976
A0A2H1A6D8	B9J08_000944	OG6_102975
A0A2H0ZNC4	B9J08_003736	OG6_102974
A0A2H1A7H5	B9J08_000288	OG6_102972
A0A2H0ZLL9	B9J08_002806	OG6_102968
A0A2H0ZYY6	B9J08_001654	OG6_102966
A0A2H0ZX31	B9J08_001977	OG6_102962
A0A2H0ZMH9	B9J08_003440	OG6_102960
A0A2H0ZVL4	B9J08_002475	OG6_102954
A0A2H0ZGJ2	B9J08_004778	OG6_102950
A0A2H0ZL41	B9J08_002603	OG6_102949
A0A2H1A1L0	B9J08_001318	OG6_102947
A0A2H1A4U1	B9J08_000973	OG6_102946
A0A2H1A1Q6	B9J08_001359	OG6_102944
A0A2H1A2Z8	B9J08_000294	OG6_102943
A0A2H0ZV94	B9J08_002337	OG6_102942
A0A2H0ZI33	B9J08_004129	OG6_102940
A0A2H0ZFU8	B9J08_004519	OG6_102939
A0A2H1A0V3	B9J08_001087	OG6_102938
A0A2H0ZZ58	B9J08_001706	OG6_102936
A0A2H0ZMM5	B9J08_003478	OG6_102934
A0A2H0ZMQ1	B9J08_003522	OG6_102933
A0A2H0ZGX6	B9J08_004626	OG6_102932
A0A2H0ZPU6	B9J08_003896	OG6_102931
A0A2H0ZIF1	B9J08_004262	OG6_102930
A0A2H0ZWJ4	B9J08_002138	OG6_102929
A0A2H0ZRM7	B9J08_002937	OG6_102928
A0A2H0ZWQ8	B9J08_002562	OG6_102926
A0A2H0ZXU7	B9J08_001557	OG6_102925
A0A2H1A8D0	B9J08_000214	OG6_102924
A0A2H0ZYI3	B9J08_001793	OG6_102923
A0A2H1A614	B9J08_000820	OG6_102920
A0A2H0ZCH2	B9J08_005031	OG6_102917
A0A2H0ZI37	B9J08_004130	OG6_102917
A0A2H0ZI85	B9J08_004151	OG6_102916
A0A2H0ZGS8	B9J08_004851	OG6_102915
A0A2H0ZNI1	B9J08_003807	OG6_102914
A0A2H0ZFS7	B9J08_004540	OG6_102913
A0A2H0ZJ01	B9J08_004439	OG6_102912
A0A2H1A6N8	B9J08_000703	OG6_102911
A0A2H1A7G5	B9J08_000278	OG6_102910
A0A2H0ZNK8	B9J08_003838	OG6_102909
A0A2H0ZGW7	B9J08_004873	OG6_102908
A0A2H0ZLT4	B9J08_003178	OG6_102906
A0A2H0ZD14	B9J08_005190	OG6_102902
A0A2H0ZE53	B9J08_005258	OG6_102902
A0A2H1A2N3	B9J08_000180	OG6_102900
A0A2H0ZGS1	B9J08_004858	OG6_102894
A0A2H0ZP45	B9J08_004011	OG6_102894
A0A2H0ZTQ7	B9J08_003593	OG6_102889
A0A2H1A7C0	B9J08_000222	OG6_102888
A0A2H1A242	B9J08_001494	OG6_102887
A0A2H0ZQC1	B9J08_003988	OG6_102884
A0A2H1A7L3	B9J08_000312	OG6_102883
A0A2H0ZN60	B9J08_003675	OG6_102881
A0A2H0ZH92	B9J08_004668	OG6_102880
A0A2H1A4Y7	B9J08_001000	OG6_102878
A0A2H0ZDL3	B9J08_005084	OG6_102877
A0A2H1A666	B9J08_000872	OG6_102876
A0A2H0ZDK1	B9J08_005410	OG6_102875
A0A2H0ZMR5	B9J08_003536	OG6_102872
A0A2H0ZN87	B9J08_003721	OG6_102871
A0A2H0ZYI6	B9J08_001782	OG6_102870
A0A2H1A6E1	B9J08_000927	OG6_102868
A0A2H1A6X3	B9J08_000076	OG6_102866
A0A2H0ZZD6	B9J08_001375	OG6_102864
A0A2H0ZC65	B9J08_004929	OG6_102861
A0A2H0ZSU4	B9J08_003257	OG6_102858
A0A2H1A2M0	B9J08_000140	OG6_102857
A0A2H1A5S8	B9J08_000731	OG6_102855
A0A2H0ZCC5	B9J08_004979	OG6_102854
A0A2H0ZVT7	B9J08_004078	OG6_102852
A0A2H0ZYM8	B9J08_001823	OG6_102851
A0A2H0ZLW2	B9J08_003201	OG6_102850
A0A2H0ZU49	B9J08_003823	OG6_102849
A0A2H1A751	B9J08_000920	OG6_102847
A0A2H0ZG60	B9J08_004655	OG6_102846
A0A2H0ZED7	B9J08_005076	OG6_102845
A0A2H1A143	B9J08_001169	OG6_102842
A0A2H1A7P0	B9J08_000058	OG6_102840
A0A2H1A179	B9J08_001205	OG6_102838
A0A2H0ZGA4	B9J08_004696	OG6_102837
A0A2H0ZFK7	B9J08_004480	OG6_102836
A0A2H0ZLB3	B9J08_003006	OG6_102835
A0A2H0ZHG7	B9J08_004719	OG6_102834
A0A2H0ZMP8	B9J08_003470	OG6_102833
A0A2H0ZFW6	B9J08_004568	OG6_102832
A0A2H0ZDP2	B9J08_005116	OG6_102828
A0A2H1A1C6	B9J08_001075	OG6_102827
A0A2H0ZL22	B9J08_002909	OG6_102826
A0A2H0ZXY9	B9J08_001626	OG6_102824
A0A2H1A5N5	B9J08_000678	OG6_102820
A0A2H0ZKQ6	B9J08_002801	OG6_102819
A0A2H0ZLQ9	B9J08_003162	OG6_102817
A0A2H0ZM76	B9J08_003321	OG6_102816
A0A2H0ZLB7	B9J08_002987	OG6_102813
A0A2H1A790	B9J08_000961	OG6_102812
A0A2H1A722	B9J08_000889	OG6_102809
A0A2H1A6E2	B9J08_000948	OG6_102808
A0A2H0ZK15	B9J08_004371	OG6_102807
A0A2H0ZEV9	B9J08_005281	OG6_102804
A0A2H0ZFP1	B9J08_004502	OG6_102803
A0A2H0ZD99	B9J08_005305	OG6_102802
A0A2H1A024	B9J08_001889	OG6_102800
A0A2H0ZNR3	B9J08_003880	OG6_102798
A0A2H0ZRF6	B9J08_002883	OG6_102797
A0A2H0ZLC5	B9J08_003010	OG6_102794
A0A2H0ZBZ5	B9J08_005535	OG6_102793
A0A2H0ZHA7	B9J08_004678	OG6_102793
A0A2H0ZES7	B9J08_005250	OG6_102792
A0A2H0ZL78	B9J08_002953	OG6_102791
A0A2H0ZDY3	B9J08_004910	OG6_102790
A0A2H0ZKF2	B9J08_002707	OG6_102789
A0A2H1A921	B9J08_000423	OG6_102788
A0A2H1A7F3	B9J08_000258	OG6_102787
A0A2H0ZLU6	B9J08_003193	OG6_102785
A0A2H0ZIX1	B9J08_004374	OG6_102783
A0A2H0ZD71	B9J08_005273	OG6_102783
A0A2H1A7A4	B9J08_000921	OG6_102783
A0A2H1A608	B9J08_000804	OG6_102776
A0A2H0ZMA6	B9J08_003358	OG6_102775
A0A2H1A0Z3	B9J08_001123	OG6_102775
A0A2H0ZN47	B9J08_003349	OG6_102774
A0A2H1A5S5	B9J08_000725	OG6_102772
A0A2H0ZR87	B9J08_001671	OG6_102771
A0A2H1A5M5	B9J08_000680	OG6_102767
