Entry	Entry Name	Protein names	Gene Names
A0A2V1B0L9	A0A2V1B0L9_9ASCO	Endonuclease (EC 3.1.30.-)	CXQ85_002942
A0A2V1B0M4	A0A2V1B0M4_9ASCO	threonine synthase (EC 4.2.3.1)	CXQ85_003967
A0A2V1B0M5	A0A2V1B0M5_9ASCO	FAS1 domain-containing protein	CXQ85_005255
A0A2V1B0M6	A0A2V1B0M6_9ASCO	Arrestin-related trafficking adapter 10	CXQ85_003749
A0A2V1B0M7	A0A2V1B0M7_9ASCO	Structural maintenance of chromosomes protein	CXQ85_002952
A0A2V1B0M8	A0A2V1B0M8_9ASCO	3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)	CXQ85_003864
A0A2V1B0M9	A0A2V1B0M9_9ASCO	E3 ubiquitin-protein ligase (EC 2.3.2.27)	CXQ85_003060
A0A2V1B0N1	A0A2V1B0N1_9ASCO	HTH APSES-type domain-containing protein	CXQ85_004001
A0A2V1B0N3	A0A2V1B0N3_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_005265
A0A2V1B0N5	A0A2V1B0N5_9ASCO	Coatomer subunit beta (Beta-coat protein)	CXQ85_003977
A0A2V1B0N7	A0A2V1B0N7_9ASCO	Alpha-1,2-mannosyltransferase	CXQ85_004011
A0A2V1B0N8	A0A2V1B0N8_9ASCO	Mitochondrial dicarboxylate transporter	CXQ85_003070
A0A2V1B0P1	A0A2V1B0P1_9ASCO	Peptidase A1 domain-containing protein	CXQ85_005275
A0A2V1B0P5	A0A2V1B0P5_9ASCO	Urea active transporter	CXQ85_003769
A0A2V1B0P7	A0A2V1B0P7_9ASCO	C2H2-type domain-containing protein	CXQ85_003884
A0A2V1B0Q0	A0A2V1B0Q0_9ASCO	glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase)	CXQ85_005393
A0A2V1B0Q3	A0A2V1B0Q3_9ASCO	FAD-binding FR-type domain-containing protein	CXQ85_003090
A0A2V1B0Q6	A0A2V1B0Q6_9ASCO	DNA polymerase epsilon subunit C (DNA polymerase II subunit C)	CXQ85_003994
A0A2V1B0Q7	A0A2V1B0Q7_9ASCO	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61 (EC 2.1.1.220) (tRNA(m1A58)-methyltransferase subunit TRM61)	CXQ85_004008
A0A2V1B0Q9	A0A2V1B0Q9_9ASCO	Cystathionine beta-synthase (EC 4.2.1.22)	CXQ85_004041
A0A2V1B0R3	A0A2V1B0R3_9ASCO	Translation initiation factor eIF2B subunit delta (eIF2B GDP-GTP exchange factor subunit delta)	CXQ85_003904
A0A2V1B0R5	A0A2V1B0R5_9ASCO	Septin CDC11	CXQ85_004051
A0A2V1B0R9	A0A2V1B0R9_9ASCO	DNA replication checkpoint mediator MRC1 domain-containing protein	CXQ85_003110
A0A2V1B0S2	A0A2V1B0S2_9ASCO	Sugar phosphate transporter domain-containing protein	CXQ85_004061
A0A2V1B0S4	A0A2V1B0S4_9ASCO	Histone H3	CXQ85_003914
A0A2V1B0S5	A0A2V1B0S5_9ASCO	Metacaspase-1	CXQ85_002460
A0A2V1B0S8	A0A2V1B0S8_9ASCO	Riboflavin synthase (EC 2.5.1.9)	CXQ85_003120
A0A2V1B0T4	A0A2V1B0T4_9ASCO	C2H2-type domain-containing protein	CXQ85_004035
A0A2V1B0T5	A0A2V1B0T5_9ASCO	BSD domain-containing protein	CXQ85_003027
A0A2V1B0T8	A0A2V1B0T8_9ASCO	Mitochondrial escape protein 2	CXQ85_003819
A0A2V1B0T9	A0A2V1B0T9_9ASCO	Vacuolar protein 8	CXQ85_004048
A0A2V1B0U1	A0A2V1B0U1_9ASCO	Enhancer of mRNA-decapping protein 3	CXQ85_004045
A0A2V1B0U2	A0A2V1B0U2_9ASCO	Adenylate cyclase (EC 4.6.1.1) (ATP pyrophosphate-lyase) (Adenylyl cyclase)	CXQ85_004092
A0A2V1B0U4	A0A2V1B0U4_9ASCO	ADP-ribosylation factor-like protein 1	CXQ85_003037
A0A2V1B0U9	A0A2V1B0U9_9ASCO	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	CXQ85_004055
A0A2V1B0V1	A0A2V1B0V1_9ASCO	Protein SYS1	CXQ85_003153
A0A2V1B0V2	A0A2V1B0V2_9ASCO	Mitochondrial substrate carrier family protein L	CXQ85_003047
A0A2V1B0V4	A0A2V1B0V4_9ASCO	PH domain-containing protein	CXQ85_003956
A0A2V1B0V5	A0A2V1B0V5_9ASCO	RNA polymerase II-associated protein 1 N-terminal domain-containing protein	CXQ85_004068
A0A2V1B0V6	A0A2V1B0V6_9ASCO	GTP-binding protein	CXQ85_004065
A0A2V1B0V7	A0A2V1B0V7_9ASCO	Mitochondrial nicotinamide adenine dinucleotide transporter 1	CXQ85_003839
A0A2V1B0V8	A0A2V1B0V8_9ASCO	sphinganine-1-phosphate aldolase (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)	CXQ85_002503
A0A2V1B0W1	A0A2V1B0W1_9ASCO	Thioredoxin domain-containing protein	CXQ85_004112
A0A2V1B0W8	A0A2V1B0W8_9ASCO	E2 ubiquitin-conjugating enzyme (EC 2.3.2.23)	CXQ85_004122
A0A2V1B0X2	A0A2V1B0X2_9ASCO	U3 small nucleolar RNA-associated protein 25 (U3 snoRNA-associated protein 25)	CXQ85_004085
A0A2V1B0X6	A0A2V1B0X6_9ASCO	Transcription factor IIIC 90kDa subunit N-terminal domain-containing protein	CXQ85_003077
A0A2V1B0X9	A0A2V1B0X9_9ASCO	Cytosolic Fe-S cluster assembly factor NAR1 (Cytosolic Fe-S cluster assembly factor nar1) (Nuclear architecture-related protein 1)	CXQ85_003736
A0A2V1B0Y1	A0A2V1B0Y1_9ASCO	peptidylprolyl isomerase (EC 5.2.1.8)	CXQ85_002533
A0A2V1B0Y2	A0A2V1B0Y2_9ASCO	Obg-like ATPase 1	OLA1 CXQ85_004142
A0A2V1B0Y5	A0A2V1B0Y5_9ASCO	homoserine kinase (EC 2.7.1.39)	CXQ85_003087
A0A2V1B0Y6	A0A2V1B0Y6_9ASCO	Ribonuclease P protein subunit	CXQ85_003869
A0A2V1B0Y8	A0A2V1B0Y8_9ASCO	GTP-binding protein YPT52	CXQ85_004106
A0A2V1B0Z2	A0A2V1B0Z2_9ASCO	U6 snRNA-associated Sm-like protein LSm1	LSM1 CXQ85_004007
A0A2V1B0Z5	A0A2V1B0Z5_9ASCO	AB hydrolase-1 domain-containing protein	CXQ85_003879
A0A2V1B0Z7	A0A2V1B0Z7_9ASCO	U1 small nuclear ribonucleoprotein component SNU71	CXQ85_002555
A0A2V1B0Z8	A0A2V1B0Z8_9ASCO	Protein-serine/threonine kinase (EC 2.7.11.-)	CXQ85_004017
A0A2V1B0Z9	A0A2V1B0Z9_9ASCO	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)	CXQ85_004129
A0A2V1B101	A0A2V1B101_9ASCO	Uncharacterized protein	CXQ85_004126
A0A2V1B102	A0A2V1B102_9ASCO	Cullin family profile domain-containing protein	CXQ85_003889
A0A2V1B103	A0A2V1B103_9ASCO	Histone H4	CXQ85_002565 CXQ85_003421
A0A2V1B104	A0A2V1B104_9ASCO	Hyphally-regulated cell wall protein N-terminal domain-containing protein	CXQ85_003766
A0A2V1B108	A0A2V1B108_9ASCO	RNA helicase (EC 3.6.4.13)	CXQ85_003117
A0A2V1B113	A0A2V1B113_9ASCO	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	CXQ85_004037
A0A2V1B116	A0A2V1B116_9ASCO	Ubiquitin carboxyl-terminal hydrolase	CXQ85_002585
A0A2V1B120	A0A2V1B120_9ASCO	Rab proteins geranylgeranyltransferase component A	CXQ85_003909
A0A2V1B122	A0A2V1B122_9ASCO	SSD domain-containing protein	CXQ85_002595
A0A2V1B127	A0A2V1B127_9ASCO	asparagine--tRNA ligase (EC 6.1.1.22) (Asparaginyl-tRNA synthetase)	CXQ85_002605
A0A2V1B128	A0A2V1B128_9ASCO	MINDY deubiquitinase domain-containing protein	CXQ85_004067
A0A2V1B129	A0A2V1B129_9ASCO	Acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	CXQ85_003929
A0A2V1B131	A0A2V1B131_9ASCO	Peptidase A1 domain-containing protein	CXQ85_003160
A0A2V1B134	A0A2V1B134_9ASCO	RecF/RecN/SMC N-terminal domain-containing protein	CXQ85_003939
A0A2V1B138	A0A2V1B138_9ASCO	SANT domain-containing protein	CXQ85_002626
A0A2V1B139	A0A2V1B139_9ASCO	Uncharacterized protein	CXQ85_003950
A0A2V1B142	A0A2V1B142_9ASCO	histidine kinase (EC 2.7.13.3)	CXQ85_002636
A0A2V1B143	A0A2V1B143_9ASCO	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39)	CXQ85_004098
A0A2V1B144	A0A2V1B144_9ASCO	GPN-loop GTPase 2	CXQ85_003961
A0A2V1B148	A0A2V1B148_9ASCO	Protein kinase domain-containing protein	CXQ85_004108
A0A2V1B153	A0A2V1B153_9ASCO	Thioredoxin domain-containing protein	CXQ85_004118
A0A2V1B156	A0A2V1B156_9ASCO	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	CXQ85_002666
A0A2V1B157	A0A2V1B157_9ASCO	D-arabinono-1,4-lactone oxidase (ALO) (EC 1.1.3.37) (L-galactono-gamma-lactone oxidase)	CXQ85_004128
A0A2V1B158	A0A2V1B158_9ASCO	mRNA cap guanine-N7 methyltransferase (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase) (mRNA cap methyltransferase)	CXQ85_003856
A0A2V1B160	A0A2V1B160_9ASCO	Ferric oxidoreductase domain-containing protein	CXQ85_003773
A0A2V1B161	A0A2V1B161_9ASCO	V-SNARE coiled-coil homology domain-containing protein	CXQ85_002676
A0A2V1B171	A0A2V1B171_9ASCO	Cytochrome P450 52A13	CXQ85_004148
A0A2V1B174	A0A2V1B174_9ASCO	TUG ubiquitin-like domain-containing protein	CXQ85_003876
A0A2V1B175	A0A2V1B175_9ASCO	Exocyst complex protein EXO70	CXQ85_003793
A0A2V1B179	A0A2V1B179_9ASCO	Protein kinase domain-containing protein	CXQ85_004022
A0A2V1B181	A0A2V1B181_9ASCO	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CXQ85_003886
A0A2V1B186	A0A2V1B186_9ASCO	PUM-HD domain-containing protein	CXQ85_004032
A0A2V1B196	A0A2V1B196_9ASCO	60S ribosome subunit biogenesis protein NIP7	CXQ85_002716
A0A2V1B1A1	A0A2V1B1A1_9ASCO	Coatomer subunit epsilon	CXQ85_004052
A0A2V1B1B2	A0A2V1B1B2_9ASCO	BZIP domain-containing protein	CXQ85_003843
A0A2V1B1B4	A0A2V1B1B4_9ASCO	Elongation factor 1-alpha	CXQ85_003644 CXQ85_004072
A0A2V1B1B5	A0A2V1B1B5_9ASCO	Probable cytosolic iron-sulfur protein assembly protein 1	CIA1 CXQ85_002746
A0A2V1B1B7	A0A2V1B1B7_9ASCO	CMP/dCMP-type deaminase domain-containing protein	CXQ85_003853
A0A2V1B1C4	A0A2V1B1C4_9ASCO	C2H2-type domain-containing protein	CXQ85_002757
A0A2V1B1C6	A0A2V1B1C6_9ASCO	Arrestin C-terminal-like domain-containing protein	CXQ85_003863
A0A2V1B1D1	A0A2V1B1D1_9ASCO	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	CXQ85_004093
A0A2V1B1D8	A0A2V1B1D8_9ASCO	ABC transporter domain-containing protein	CXQ85_002777
A0A2V1B1E1	A0A2V1B1E1_9ASCO	Phosphatidate cytidylyltransferase, mitochondrial (EC 2.7.7.41) (CDP-diacylglycerol synthase)	CXQ85_003968
A0A2V1B1F8	A0A2V1B1F8_9ASCO	C3H1-type domain-containing protein	CXQ85_004133
A0A2V1B1F9	A0A2V1B1F9_9ASCO	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	CXQ85_002808
A0A2V1B1G9	A0A2V1B1G9_9ASCO	Protein kinase domain-containing protein	CXQ85_004009
A0A2V1B1H2	A0A2V1B1H2_9ASCO	Signal recognition particle subunit SRP68 (SRP68)	CXQ85_003923
A0A2V1B1H3	A0A2V1B1H3_9ASCO	phenylalanine--tRNA ligase (EC 6.1.1.20)	CXQ85_002828
A0A2V1B1I1	A0A2V1B1I1_9ASCO	Pre-mRNA-splicing factor CWC26	CXQ85_004029
A0A2V1B1J5	A0A2V1B1J5_9ASCO	SH3 domain-containing protein	CXQ85_004049
A0A2V1B1K1	A0A2V1B1K1_9ASCO	Chromosome segregation in meiosis protein	CXQ85_002869
A0A2V1B1K4	A0A2V1B1K4_9ASCO	H/ACA ribonucleoprotein complex subunit 2 (Nucleolar protein family A member 2)	CXQ85_003975
A0A2V1B1K5	A0A2V1B1K5_9ASCO	Nucleoporin NDC1	CXQ85_004059
A0A2V1B1K7	A0A2V1B1K7_9ASCO	DNA-directed RNA polymerase (EC 2.7.7.6)	CXQ85_003985
A0A2V1B1L5	A0A2V1B1L5_9ASCO	Amino acid transporter transmembrane domain-containing protein	CXQ85_002890
A0A2V1B1M0	A0A2V1B1M0_9ASCO	Glutamine synthetase (EC 6.3.1.2)	CXQ85_004090
A0A2V1B1N2	A0A2V1B1N2_9ASCO	Vps53 N-terminal domain-containing protein	CXQ85_002920
A0A2V1B1N5	A0A2V1B1N5_9ASCO	Mitochondrial aspartate-glutamate transporter AGC1	CXQ85_004026
A0A2V1B1Q4	A0A2V1B1Q4_9ASCO	Bromodomain-containing factor 1	CXQ85_002950
A0A2V1B1R2	A0A2V1B1R2_9ASCO	Squalene synthase (SQS) (SS) (EC 2.5.1.21)	CXQ85_004066
A0A2V1B1R8	A0A2V1B1R8_9ASCO	PLU-1-like protein	CXQ85_004076
A0A2V1B1S4	A0A2V1B1S4_9ASCO	ICE2-domain-containing protein	CXQ85_004086
A0A2V1B1T1	A0A2V1B1T1_9ASCO	adenylate kinase (EC 2.7.4.3)	CXQ85_002995
A0A2V1B1T6	A0A2V1B1T6_9ASCO	polynucleotide adenylyltransferase (EC 2.7.7.19)	CXQ85_004107
A0A2V1B1T8	A0A2V1B1T8_9ASCO	rRNA-processing protein	CXQ85_003005
A0A2V1B1U7	A0A2V1B1U7_9ASCO	Endoplasmic oxidoreductin-1	CXQ85_003015
A0A2V1B1V2	A0A2V1B1V2_9ASCO	Exportin-5 C-terminal domain-containing protein	CXQ85_003025
A0A2V1B1Y1	A0A2V1B1Y1_9ASCO	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (NADH-ubiquinone oxidoreductase B22 subunit)	CXQ85_003075
A0A2V1B1Y9	A0A2V1B1Y9_9ASCO	Transcription elongation factor 1 homolog	CXQ85_003085
A0A2V1B1Z3	A0A2V1B1Z3_9ASCO	1-phosphatidylinositol 4-kinase (EC 2.7.1.67)	CXQ85_003095
A0A2V1B201	A0A2V1B201_9ASCO	Myosin motor domain-containing protein	CXQ85_003105
A0A2V1B205	A0A2V1B205_9ASCO	DNA primase (EC 2.7.7.-)	CXQ85_003115
A0A2V1B235	A0A2V1B235_9ASCO	Peptidase A1 domain-containing protein	CXQ85_003168
A0A2V1B247	A0A2V1B247_9ASCO	Peptidase S8/S53 domain-containing protein	CXQ85_003741
A0A2V1B267	A0A2V1B267_9ASCO	Peptidase A1 domain-containing protein	CXQ85_003771
A0A2V1B299	A0A2V1B299_9ASCO	SPX domain-containing protein	CXQ85_003821
A0A2V1B2A5	A0A2V1B2A5_9ASCO	pyridoxal 5'-phosphate synthase (EC 1.4.3.5)	CXQ85_003831
A0A2V1B2B1	A0A2V1B2B1_9ASCO	Arf-GAP domain-containing protein	CXQ85_003841
A0A2V1B2D1	A0A2V1B2D1_9ASCO	Transcription factor tau subunit sfc4	CXQ85_003861
A0A2V1B2H9	A0A2V1B2H9_9ASCO	Palmitoyltransferase (EC 2.3.1.225)	CXQ85_003921
A0A2V1B2I5	A0A2V1B2I5_9ASCO	Mitochondrial thiamine pyrophosphate carrier 1	CXQ85_003931
A0A2V1B2K7	A0A2V1B2K7_9ASCO	t-SNARE coiled-coil homology domain-containing protein	CXQ85_003973
A0A2V1B2M4	A0A2V1B2M4_9ASCO	E2 ubiquitin-conjugating enzyme (EC 2.3.2.23)	CXQ85_004004
A0A2V1B2N9	A0A2V1B2N9_9ASCO	Ribosome biogenesis protein NSA2 homolog	CXQ85_004034
A0A2V1B2P3	A0A2V1B2P3_9ASCO	Kinesin-like protein	CXQ85_004044
A0A2V1B2Q7	A0A2V1B2Q7_9ASCO	Protein-S-isoprenylcysteine O-methyltransferase (EC 2.1.1.100)	CXQ85_004064
A0A2V1B2R6	A0A2V1B2R6_9ASCO	ERCC1-like central domain-containing protein	CXQ85_004084
A0A2V1B2S2	A0A2V1B2S2_9ASCO	CFEM domain-containing protein	CXQ85_004095
A0A2V1AK10	A0A2V1AK10_9ASCO	Golgi apparatus membrane protein TVP18	CXQ85_000919
A0A2V1AK30	A0A2V1AK30_9ASCO	Multifunctional fusion protein [Includes: Ribosomal protein; 60S ribosomal protein L36]	CXQ85_000940
A0A2V1AK56	A0A2V1AK56_9ASCO	AB hydrolase-1 domain-containing protein	CXQ85_000972
A0A2V1AK84	A0A2V1AK84_9ASCO	AB hydrolase-1 domain-containing protein	CXQ85_001003
A0A2V1AKB3	A0A2V1AKB3_9ASCO	Flo11 domain-containing protein	CXQ85_001033
A0A2V1AKC3	A0A2V1AKC3_9ASCO	Thioester reductase (TE) domain-containing protein	CXQ85_001045
A0A2V1AKD3	A0A2V1AKD3_9ASCO	Uncharacterized protein	CXQ85_001055
A0A2V1AKG0	A0A2V1AKG0_9ASCO	Oxysterol-binding protein	CXQ85_001086
A0A2V1AKJ0	A0A2V1AKJ0_9ASCO	CP-type G domain-containing protein	CXQ85_001117
A0A2V1AKM7	A0A2V1AKM7_9ASCO	Uncharacterized protein	CXQ85_001157
A0A2V1AKN8	A0A2V1AKN8_9ASCO	Peptidase S54 rhomboid domain-containing protein	CXQ85_001168
A0A2V1AKP4	A0A2V1AKP4_9ASCO	Fcf2 pre-rRNA processing C-terminal domain-containing protein	CXQ85_001178
A0A2V1AKQ3	A0A2V1AKQ3_9ASCO	U3 small nucleolar ribonucleoprotein IMP3	CXQ85_000912
A0A2V1AKT1	A0A2V1AKT1_9ASCO	Uncharacterized protein	CXQ85_000943
A0A2V1AKU2	A0A2V1AKU2_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_001229
A0A2V1AKV0	A0A2V1AKV0_9ASCO	Ethanolaminephosphotransferase	CXQ85_001239
A0A2V1AKY2	A0A2V1AKY2_9ASCO	Uncharacterized protein	CXQ85_001270
A0A2V1AKZ7	A0A2V1AKZ7_9ASCO	Mitochondrial import inner membrane translocase subunit Tim21	CXQ85_001016
A0A2V1AL20	A0A2V1AL20_9ASCO	Nudix hydrolase domain-containing protein	CXQ85_001036
A0A2V1AL28	A0A2V1AL28_9ASCO	Importin N-terminal domain-containing protein	CXQ85_001048
A0A2V1AL31	A0A2V1AL31_9ASCO	Uncharacterized protein	CXQ85_001321
A0A2V1AL38	A0A2V1AL38_9ASCO	Peroxisomal membrane protein PEX13 (Peroxin-13)	CXQ85_001058
A0A2V1AL41	A0A2V1AL41_9ASCO	CSC1/OSCA1-like 7TM region domain-containing protein	CXQ85_001331
A0A2V1AL42	A0A2V1AL42_9ASCO	Arsenical-resistance protein	CXQ85_000891
A0A2V1AL44	A0A2V1AL44_9ASCO	Altered inheritance of mitochondria protein 41	AIM41 CXQ85_001069
A0A2V1AL70	A0A2V1AL70_9ASCO	Uncharacterized protein	CXQ85_001362
A0A2V1AL71	A0A2V1AL71_9ASCO	Large ribosomal subunit protein uL6 alpha-beta domain-containing protein	CXQ85_000911
A0A2V1AL74	A0A2V1AL74_9ASCO	Uncharacterized protein	CXQ85_001099
A0A2V1AL80	A0A2V1AL80_9ASCO	IBB domain-containing protein	CXQ85_001372
A0A2V1AL85	A0A2V1AL85_9ASCO	BTB domain-containing protein	CXQ85_000931
A0A2V1AL88	A0A2V1AL88_9ASCO	Mitochondrial intermembrane space cysteine motif-containing protein MIX23	CXQ85_001382
A0A2V1AL92	A0A2V1AL92_9ASCO	PH-response regulator protein palC	CXQ85_001120
A0A2V1AL97	A0A2V1AL97_9ASCO	ATPase AAA-type core domain-containing protein	CXQ85_001392
A0A2V1ALA1	A0A2V1ALA1_9ASCO	Telomere-associated protein Rif1 N-terminal domain-containing protein	CXQ85_001130
A0A2V1ALA4	A0A2V1ALA4_9ASCO	ER transporter 6TM N-terminal domain-containing protein	CXQ85_000900
A0A2V1ALB9	A0A2V1ALB9_9ASCO	50S ribosomal protein L3	CXQ85_000910
A0A2V1ALC1	A0A2V1ALC1_9ASCO	Uncharacterized protein	CXQ85_001150
A0A2V1ALD0	A0A2V1ALD0_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_000920
A0A2V1ALD3	A0A2V1ALD3_9ASCO	Oxidoreductase-like domain-containing protein	CXQ85_000974
A0A2V1ALD6	A0A2V1ALD6_9ASCO	Cyclin-D1-binding protein 1-like N-terminal domain-containing protein	CXQ85_001412
A0A2V1ALE1	A0A2V1ALE1_9ASCO	Uncharacterized protein	CXQ85_000930
A0A2V1ALE8	A0A2V1ALE8_9ASCO	Ribosomal protein L28	CXQ85_000941
A0A2V1ALF5	A0A2V1ALF5_9ASCO	Band 7 domain-containing protein	CXQ85_001191
A0A2V1ALF9	A0A2V1ALF9_9ASCO	CobW/HypB/UreG nucleotide-binding domain-containing protein	CXQ85_000951
A0A2V1ALG0	A0A2V1ALG0_9ASCO	Uncharacterized protein	CXQ85_001005
A0A2V1ALG1	A0A2V1ALG1_9ASCO	Arf-GAP domain-containing protein	CXQ85_001433
A0A2V1ALG8	A0A2V1ALG8_9ASCO	Uncharacterized protein	CXQ85_000963
A0A2V1ALH0	A0A2V1ALH0_9ASCO	Uncharacterized protein	CXQ85_001445
A0A2V1ALH1	A0A2V1ALH1_9ASCO	Uncharacterized protein	CXQ85_000897
A0A2V1ALH5	A0A2V1ALH5_9ASCO	Developmental regulatory protein wetA	CXQ85_001212
A0A2V1ALH8	A0A2V1ALH8_9ASCO	Uncharacterized protein	CXQ85_001025
A0A2V1ALI0	A0A2V1ALI0_9ASCO	UBA domain-containing protein	CXQ85_001456
A0A2V1ALI7	A0A2V1ALI7_9ASCO	BHLH domain-containing protein	CXQ85_001035
A0A2V1ALJ0	A0A2V1ALJ0_9ASCO	Uncharacterized protein	CXQ85_001467
A0A2V1ALJ5	A0A2V1ALJ5_9ASCO	Uncharacterized protein	CXQ85_001232
A0A2V1ALK1	A0A2V1ALK1_9ASCO	Uncharacterized protein	CXQ85_000994
A0A2V1ALK3	A0A2V1ALK3_9ASCO	Ribosomal protein S16	CXQ85_000927
A0A2V1ALK4	A0A2V1ALK4_9ASCO	TIGR01456 family HAD hydrolase	CXQ85_001242
A0A2V1ALL3	A0A2V1ALL3_9ASCO	Zn(2)-C6 fungal-type domain-containing protein	CXQ85_001004
A0A2V1ALL4	A0A2V1ALL4_9ASCO	protein-tyrosine-phosphatase (EC 3.1.3.48)	CXQ85_001068
A0A2V1ALL5	A0A2V1ALL5_9ASCO	UBA domain-containing protein	CXQ85_001252
A0A2V1ALM2	A0A2V1ALM2_9ASCO	Transcriptional regulatory protein DEP1	CXQ85_001078
A0A2V1ALM5	A0A2V1ALM5_9ASCO	Uncharacterized protein	CXQ85_001262
A0A2V1ALN1	A0A2V1ALN1_9ASCO	Rab-GAP TBC domain-containing protein	CXQ85_001024
A0A2V1ALN2	A0A2V1ALN2_9ASCO	GRIP domain-containing protein	CXQ85_001088
A0A2V1ALN3	A0A2V1ALN3_9ASCO	Uncharacterized protein	CXQ85_001508
A0A2V1ALN4	A0A2V1ALN4_9ASCO	Small ribosomal subunit protein mS41 (Protein FYV4, mitochondrial)	CXQ85_001273
A0A2V1ALN7	A0A2V1ALN7_9ASCO	Uncharacterized protein	CXQ85_000970
A0A2V1ALN8	A0A2V1ALN8_9ASCO	SPX domain-containing protein	CXQ85_000904
A0A2V1ALP0	A0A2V1ALP0_9ASCO	Uncharacterized protein	CXQ85_001098
A0A2V1ALP1	A0A2V1ALP1_9ASCO	BED-type domain-containing protein	CXQ85_001034
A0A2V1ALP4	A0A2V1ALP4_9ASCO	Uncharacterized protein	CXQ85_001284
A0A2V1ALQ8	A0A2V1ALQ8_9ASCO	Zn(2)-C6 fungal-type domain-containing protein	CXQ85_000924
A0A2V1ALR2	A0A2V1ALR2_9ASCO	CN hydrolase domain-containing protein	CXQ85_001056
A0A2V1ALR3	A0A2V1ALR3_9ASCO	FAS1 domain-containing protein	CXQ85_001304
A0A2V1ALR7	A0A2V1ALR7_9ASCO	DNA-directed RNA polymerase III subunit RPC5	CXQ85_000934
A0A2V1ALR9	A0A2V1ALR9_9ASCO	Uncharacterized protein	CXQ85_001129
A0A2V1ALS3	A0A2V1ALS3_9ASCO	Uncharacterized protein	CXQ85_001314
A0A2V1ALS5	A0A2V1ALS5_9ASCO	Glutamine amidotransferase type-2 domain-containing protein	CXQ85_000945
A0A2V1ALS7	A0A2V1ALS7_9ASCO	Uncharacterized protein	CXQ85_001139
A0A2V1ALT3	A0A2V1ALT3_9ASCO	Exosome complex component CSL4 C-terminal domain-containing protein	CXQ85_001562
A0A2V1ALT5	A0A2V1ALT5_9ASCO	Uncharacterized protein	CXQ85_000955
A0A2V1ALU1	A0A2V1ALU1_9ASCO	60S ribosomal protein L33-A	CXQ85_001087
A0A2V1ALU5	A0A2V1ALU5_9ASCO	Protein SKT5	CXQ85_001573
A0A2V1ALU6	A0A2V1ALU6_9ASCO	EKC/KEOPS complex subunit GON7	CXQ85_001159
A0A2V1ALU9	A0A2V1ALU9_9ASCO	Uncharacterized protein	CXQ85_000926
A0A2V1ALV0	A0A2V1ALV0_9ASCO	Protein ATS1	CXQ85_001097
A0A2V1ALV2	A0A2V1ALV2_9ASCO	C2H2-type domain-containing protein	CXQ85_000978
A0A2V1ALV6	A0A2V1ALV6_9ASCO	Uric acid-xanthine permease	CXQ85_001583
A0A2V1ALV7	A0A2V1ALV7_9ASCO	Cation/H+ exchanger domain-containing protein	CXQ85_001043
A0A2V1ALV8	A0A2V1ALV8_9ASCO	Uncharacterized protein	CXQ85_000937
A0A2V1ALW5	A0A2V1ALW5_9ASCO	Uncharacterized protein	CXQ85_001053
A0A2V1ALW8	A0A2V1ALW8_9ASCO	Large ribosomal subunit protein bL21m	CXQ85_000947
A0A2V1ALX1	A0A2V1ALX1_9ASCO	Uncharacterized protein	CXQ85_001118
A0A2V1ALX4	A0A2V1ALX4_9ASCO	Protein kinase domain-containing protein	CXQ85_001365
A0A2V1ALX5	A0A2V1ALX5_9ASCO	Amino acid permease/ SLC12A domain-containing protein	CXQ85_001064
A0A2V1ALX7	A0A2V1ALX7_9ASCO	Uncharacterized protein	CXQ85_001190
A0A2V1ALX8	A0A2V1ALX8_9ASCO	Major facilitator superfamily (MFS) profile domain-containing protein	CXQ85_000959
A0A2V1ALY1	A0A2V1ALY1_9ASCO	Mid2 domain-containing protein	CXQ85_001008
A0A2V1ALY6	A0A2V1ALY6_9ASCO	Glycogenin glucosyltransferase	CXQ85_001201
A0A2V1ALY7	A0A2V1ALY7_9ASCO	Arrestin-like N-terminal domain-containing protein	CXQ85_000969
A0A2V1ALZ4	A0A2V1ALZ4_9ASCO	Spo7-like protein	CXQ85_001084
A0A2V1ALZ6	A0A2V1ALZ6_9ASCO	Uncharacterized protein	CXQ85_001211
