complex_id,avg_correlation,num_proteins,num_pairs,proteins_used
ISA1-ISA2-IBA57_mitochondrial_iron-sulfur_protein_assembly_complex,-0.05806108452430149,2,1,"['OG6_102468', 'OG6_101909']"
Snf1_protein_kinase_complex_variant_SIP2_,-0.08672155982045017,3,3,"['OG6_100252', 'OG6_101734', 'OG6_101253']"
"Elongation_Factor_eEF1_complex,_variant_CAM1",0.11486271358693217,3,3,"['OG6_100227', 'OG6_101050', 'OG6_101695']"
RAD6-RAD18_ubiquitin_ligase_complex,0.6974858324629158,2,1,"['OG6_101178', 'OG6_105794']"
BRE1-RAD6_ubiquitin_ligase_complex,-0.048131095111188946,2,1,"['OG6_101178', 'OG6_113897']"
UBR1-RAD6_ubiquitin_ligase_complex,0.7803933877070218,2,1,"['OG6_101178', 'OG6_101603']"
RSP5-BUL1_ubiquitin_ligase_complex,0.32914144996144473,2,1,"['OG6_100256', 'OG6_160270']"
RSP5-BUL2_ubiquitin_ligase_complex,0.32914144996144473,2,1,"['OG6_100256', 'OG6_160270']"
RAD6-UBR2_ubiquitin_ligase_complex,0.7803933877070218,2,1,"['OG6_101178', 'OG6_101603']"
MUB1-RAD6-UBR2_ubiquitin_ligase_complex,0.7803933877070218,2,1,"['OG6_101178', 'OG6_101603']"
MCM_complex,0.1734064745734461,5,10,"['OG6_101336', 'OG6_102165', 'OG6_101805', 'OG6_102101', 'OG6_101983']"
CDC48-NPL4-UFD1_AAA_ATPase_complex,0.07324200802160465,3,3,"['OG6_100525', 'OG6_101880', 'OG6_101567']"
TIM9-TIM10-TIM12_mitochondrial_intermembrane_space_protein_transporter_complex,0.003909708345310853,2,1,"['OG6_103037', 'OG6_103064']"
"1,3-beta-D-glucan_synthase_complex,_FKS3-RHO1_variant",0.45154519257482983,2,1,"['OG6_101682', 'OG6_101172']"
Acetolactate_synthase_complex,-0.03874921291460644,2,1,"['OG6_100369', 'OG6_104341']"
Translocon_complex,-0.02702702702702703,4,6,"['OG6_102234', 'OG6_100672', 'OG6_114113', 'OG6_115523']"
SEC62-SEC63_complex,-0.02702702702702703,3,3,"['OG6_102234', 'OG6_114113', 'OG6_115523']"
CDC48-NPL4-VMS1_AAA_ATPase_complex,0.15574689611378303,3,3,"['OG6_100525', 'OG6_101880', 'OG6_104356']"
HRD1_E3_ubiquitin_ligase_complex,-0.05638838744346008,2,1,"['OG6_101672', 'OG6_102274']"
PAS_complex,0.13580089487591926,4,6,"['OG6_101979', 'OG6_101803', 'OG6_103112', 'OG6_102134']"
NuA4_histone_acetyltransferase_complex,0.07510641506531479,9,36,"['OG6_101815', 'OG6_102490', 'OG6_102680', 'OG6_105343', 'OG6_100127', 'OG6_102754', 'OG6_156413', 'OG6_100632', 'OG6_102009']"
SPOTS_complex,-0.1172544117802414,2,1,"['OG6_101364', 'OG6_100700']"
Sulfite_reductase_complex_(NADPH),0.8928238989870946,2,1,"['OG6_111529', 'OG6_103271']"
Mitochondrial_degradosome_complex,0.044946657497549475,2,1,"['OG6_101922', 'OG6_106276']"
EAF5-7-3_nucleosome_disassembly/reassembly_complex,0.47930129326941073,2,1,"['OG6_105343', 'OG6_102009']"
Piccolo_NuA4_histone_acetyltransferase_complex,0.3533571355736591,2,1,"['OG6_102490', 'OG6_100632']"
Polarisome,-0.12635816774004693,4,1,"['OG6_111245', 'OG6_101727', 'OG6_100958', 'OG6_100958']"
ERMES_complex,-0.06314389681958496,5,10,"['OG6_114985', 'OG6_101658', 'OG6_110538', 'OG6_111233', 'OG6_112022']"
Mitochondrial_pyruvate_dehydrogenase_complex,0.4769678678336343,5,10,"['OG6_100523', 'OG6_101258', 'OG6_100754', 'OG6_116999', 'OG6_101309']"
"Mitotic_checkpoint_complex,_MAD1-MAD2-BUB1-BUB3_subcomplex",0.05848191886664115,4,6,"['OG6_102928', 'OG6_103958', 'OG6_103574', 'OG6_103677']"
FACT_complex,-0.11396057645963795,2,1,"['OG6_102309', 'OG6_101807']"
Core_mediator_complex,0.006267337050561402,10,45,"['OG6_143677', 'OG6_500770', 'OG6_137788', 'OG6_104763', 'OG6_122984', 'OG6_103162', 'OG6_102673', 'OG6_103150', 'OG6_221206', 'OG6_500086']"
SEA_complex,0.05986823765633244,7,21,"['OG6_104395', 'OG6_104131', 'OG6_103955', 'OG6_103753', 'OG6_104242', 'OG6_101941', 'OG6_104440']"
GSE_complex,-0.08887182323625231,2,1,"['OG6_104128', 'OG6_102718']"
SCF-Cdc4_ubiquitin_ligase_complex,0.10595876586937429,5,10,"['OG6_101649', 'OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SUMO_activating_enzyme_complex,0.8088766363634575,2,1,"['OG6_101769', 'OG6_102966']"
SCF-Grr1_ubiquitin_ligase_complex,0.10919244572890499,5,10,"['OG6_104162', 'OG6_101086', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SCF-Mdm30_ubiquitin_ligase_complex,0.1530184730384546,4,6,"['OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SCF-Ufo1_ubiquitin_ligase_complex,0.04503400566954288,5,10,"['OG6_104162', 'OG6_100934', 'OG6_500743', 'OG6_102466', 'OG6_101330']"
SCF-Das1_ubiquitin_ligase_complex,0.1530184730384546,4,6,"['OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SCF-MET30_E3_ubiquitin_ligase_complex,0.12981726738061722,5,10,"['OG6_104162', 'OG6_112271', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SCF-Dia2_ubiquitin_ligase_complex,0.11199512869525634,5,10,"['OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_119818', 'OG6_101330']"
SCF-Ylr352w_ubiquitin_ligase_complex,0.0541519581225867,5,10,"['OG6_104162', 'OG6_100934', 'OG6_115059', 'OG6_102466', 'OG6_101330']"
SCF-Saf1_ubiquitin_ligase_complex,0.1530184730384546,4,6,"['OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_101330']"
SCF-Hrt3_ubiquitin_ligase_complex,0.05415195812258672,5,10,"['OG6_104162', 'OG6_100934', 'OG6_102466', 'OG6_101330', 'OG6_104095']"
Ribosome_quality_control_complex,0.02703773025044662,6,15,"['OG6_100525', 'OG6_101880', 'OG6_101567', 'OG6_105606', 'OG6_102686', 'OG6_101297']"
Mitochondrial_proton-transporting_ATP_synthase_complex,0.17914526738050596,12,66,"['OG6_100608', 'OG6_111834', 'OG6_100771', 'OG6_101031', 'OG6_102981', 'OG6_100847', 'OG6_113984', 'OG6_116431', 'OG6_115888', 'OG6_101225', 'OG6_104623', 'OG6_115057']"
Nucleolar_ribonuclease_MRP_complex,0.29510521358845404,2,1,"['OG6_103583', 'OG6_103108']"
PAN2-PAN3_mRNA_deadenylation_complex,-0.055555555555555566,2,1,"['OG6_103887', 'OG6_102772']"
