Entry	Gene Names	Orthomcl ID
A0A2V1ALJ5	CXQ85_001232	OG6_102398
A0A2V1ALK1	CXQ85_000994	OG6r20_309518
A0A2V1ALK3	CXQ85_000927	OG6_101089
A0A2V1ALK4	CXQ85_001242	OG6_102253
A0A2V1ALL3	CXQ85_001004	OG6_106185
A0A2V1ALL4	CXQ85_001068	OG6_120864
A0A2V1ALL5	CXQ85_001252	OG6r20_104619
A0A2V1ALM2	CXQ85_001078	OG6_142300
A0A2V1ALM5	CXQ85_001262	OG6r20_108000
A0A2V1ALN1	CXQ85_001024	OG6_103152
A0A2V1ALN2	CXQ85_001088	OG6_111491
A0A2V1ALN3	CXQ85_001508	OG6r20_169542
A0A2V1ALN4	CXQ85_001273	OG6_111592
A0A2V1ALN7	CXQ85_000970	OG6_110303
A0A2V1ALN8	CXQ85_000904	OG6_111525
A0A2V1ALP0	CXQ85_001098	OG6_102809
A0A2V1ALP1	CXQ85_001034	OG6r20_103998
A0A2V1ALP4	CXQ85_001284	OG6_104616
A0A2V1ALQ8	CXQ85_000924	OG6_152930
A0A2V1ALR2	CXQ85_001056	OG6_103694
A0A2V1ALR3	CXQ85_001304	OG6_127248
A0A2V1ALR7	CXQ85_000934	OG6_102756
A0A2V1ALR9	CXQ85_001129	OG6r20_107999
A0A2V1ALS3	CXQ85_001314	OG6_137822
A0A2V1ALS5	CXQ85_000945	OG6_106702
A0A2V1ALS7	CXQ85_001139	OG6_101138
A0A2V1ALT3	CXQ85_001562	OG6_101821
A0A2V1ALT5	CXQ85_000955	OG6_100651
A0A2V1ALU1	CXQ85_001087	OG6_100954
A0A2V1ALU5	CXQ85_001573	OG6_118125
A0A2V1ALU6	CXQ85_001159	OG6_500766
A0A2V1ALU9	CXQ85_000926	OG6r20_107986
A0A2V1ALV0	CXQ85_001097	OG6_105051
A0A2V1ALV2	CXQ85_000978	OG6_117256
A0A2V1ALV6	CXQ85_001583	OG6_107787
A0A2V1ALV7	CXQ85_001043	OG6_101610
A0A2V1ALV8	CXQ85_000937	OG6_153334
A0A2V1ALW5	CXQ85_001053	OG6r20_101366
A0A2V1ALW8	CXQ85_000947	OG6_101040
A0A2V1ALX1	CXQ85_001118	OG6r20_112589
A0A2V1ALX4	CXQ85_001365	OG6_102086
A0A2V1ALX5	CXQ85_001064	OG6_103247
A0A2V1ALX7	CXQ85_001190	OG6r20_107978
A0A2V1ALX8	CXQ85_000959	OG6_108411
A0A2V1ALY1	CXQ85_001008	OG6_107403
A0A2V1ALY6	CXQ85_001201	OG6_101901
A0A2V1ALY7	CXQ85_000969	OG6r20_169541
A0A2V1ALZ4	CXQ85_001084	OG6_115039
A0A2V1ALZ6	CXQ85_001211	OG6_121243
A0A2V1ALZ7	CXQ85_000980	OG6r20_101509
A0A2V1ALZ9	CXQ85_001148	OG6_103169
A0A2V1AM03	CXQ85_001094	OG6r20_102793
A0A2V1AM06	CXQ85_001221	OG6_103410
A0A2V1AM07	CXQ85_001634	OG6_103916
A0A2V1AM09	CXQ85_001158	OG6_103090
A0A2V1AM10	CXQ85_001000	OG6_101949
A0A2V1AM11	CXQ85_001105	OG6_112960
A0A2V1AM12	CXQ85_001231	OG6r20_102501
A0A2V1AM16	CXQ85_003176	OG6_100943
A0A2V1AM18	CXQ85_001169	OG6_119656
A0A2V1AM21	CXQ85_001050	OG6_119800
A0A2V1AM22	CXQ85_001415	OG6_100929
A0A2V1AM23	CXQ85_001241	OG6_103643
A0A2V1AM28	CXQ85_001179	OG6_575246
A0A2V1AM31	CXQ85_001060	OG6_102044
A0A2V1AM32	CXQ85_001426	OG6_145910
A0A2V1AM36	CXQ85_001189	OG6_220690
A0A2V1AM39	CXQ85_001071	OG6_101247
A0A2V1AM41	CXQ85_001030	OG6_118311
A0A2V1AM47	CXQ85_000898	OG6_222573
A0A2V1AM51	CXQ85_001040	OG6_107192
A0A2V1AM53	CXQ85_001448	OG6_500367
A0A2V1AM54	CXQ85_001210	OG6r20_102500
A0A2V1AM58	CXQ85_001052	OG6_116978
A0A2V1AM59	CXQ85_001091	OG6_112802
A0A2V1AM65	CXQ85_001283	OG6_112794
A0A2V1AM68	CXQ85_001063	OG6_100069
A0A2V1AM69	CXQ85_001102	OG6_499915
A0A2V1AM71	CXQ85_001166	OG6_103223
A0A2V1AM72	CXQ85_003227	OG6_102168
A0A2V1AM73	CXQ85_001230	OG6r20_169538
A0A2V1AM76	CXQ85_000928	OG6_103654
A0A2V1AM80	CXQ85_001176	OG6_108801
A0A2V1AM82	CXQ85_003239	OG6r20_101998
A0A2V1AM94	CXQ85_001313	OG6_100246
A0A2V1AM96	CXQ85_000949	OG6_500235
A0A2V1AM97	CXQ85_001093	OG6r20_102248
A0A2V1AMA2	CXQ85_001501	OG6r20_102232
A0A2V1AMA3	CXQ85_001260	OG6_110308
A0A2V1AMA4	CXQ85_001323	OG6_101802
A0A2V1AMA6	CXQ85_000961	OG6_105076
A0A2V1AMA7	CXQ85_001104	OG6_127200
A0A2V1AMA8	CXQ85_001207	OG6_122190
A0A2V1AMB0	CXQ85_001142	OG6_133175
A0A2V1AMB1	CXQ85_003271	OG6_107691
A0A2V1AMB5	CXQ85_001333	OG6_100989
A0A2V1AMC0	CXQ85_003283	OG6_104240
A0A2V1AMC1	CXQ85_001521	OG6_103459
A0A2V1AMC6	CXQ85_000982	OG6_101709
A0A2V1AMC7	CXQ85_001227	OG6r20_127340
A0A2V1AMD1	CXQ85_001292	OG6_166614
A0A2V1AMD6	CXQ85_000992	OG6_102754
A0A2V1AMD7	CXQ85_001237	OG6_100936
A0A2V1AME0	CXQ85_001302	OG6_112036
A0A2V1AME2	CXQ85_001541	OG6_104272
A0A2V1AME3	CXQ85_003303	OG6_100841
A0A2V1AME5	CXQ85_001002	OG6r20_110724
A0A2V1AME7	CXQ85_001247	OG6_105622
A0A2V1AME8	CXQ85_001312	OG6r20_102252
A0A2V1AMF1	CXQ85_001555	OG6r20_106987
A0A2V1AMF2	CXQ85_001154	OG6_102808
A0A2V1AMF4	CXQ85_001012	OG6_500616
A0A2V1AMF7	CXQ85_001257	OG6r20_109193
A0A2V1AMF8	CXQ85_001322	OG6r20_120177
A0A2V1AMG1	CXQ85_001566	OG6_102854
A0A2V1AMG2	CXQ85_001165	OG6r20_101351
A0A2V1AMG5	CXQ85_003323	OG6_105325
A0A2V1AMG8	CXQ85_001332	OG6r20_140410
A0A2V1AMG9	CXQ85_001384	OG6_102012
A0A2V1AMH2	CXQ85_001032	OG6_100788
A0A2V1AMH6	CXQ85_003333	OG6_104927
A0A2V1AMI0	CXQ85_001044	OG6_100282
A0A2V1AMI1	CXQ85_001394	OG6_112021
A0A2V1AMJ0	CXQ85_001596	OG6_222615
A0A2V1AMJ1	CXQ85_001054	OG6r20_309486
A0A2V1AMJ4	CXQ85_001363	OG6_101069
A0A2V1AMJ6	CXQ85_001299	OG6r20_102798
A0A2V1AMJ7	CXQ85_003353	OG6_101398
A0A2V1AMJ9	CXQ85_001206	OG6_500762
A0A2V1AMK0	CXQ85_001606	OG6_124902
A0A2V1AMK1	CXQ85_001414	OG6_100509
A0A2V1AMK3	CXQ85_001065	OG6_108615
A0A2V1AMK7	CXQ85_001216	OG6_119416
A0A2V1AMK8	CXQ85_003363	OG6_103504
A0A2V1AML0	CXQ85_001383	OG6r20_112838
A0A2V1AML5	CXQ85_001244	OG6r20_101369
A0A2V1AML6	CXQ85_001075	OG6_101960
A0A2V1AML7	CXQ85_003373	OG6_103554
A0A2V1AML9	CXQ85_001393	OG6_119601
A0A2V1AMM4	CXQ85_001254	OG6r20_140409
A0A2V1AMM7	CXQ85_001264	OG6_119246
A0A2V1AMN3	CXQ85_001340	OG6_110555
A0A2V1AMN7	CXQ85_001106	OG6_103859
A0A2V1AMN8	CXQ85_001413	OG6_104030
A0A2V1AMP1	CXQ85_001350	OG6_123064
A0A2V1AMP5	CXQ85_003179	OG6r20_101641
A0A2V1AMP6	CXQ85_001459	OG6_133054
A0A2V1AMP7	CXQ85_001424	OG6r20_102497
A0A2V1AMP8	CXQ85_001286	OG6_102353
A0A2V1AMP9	CXQ85_001116	OG6_102729
A0A2V1AMQ5	CXQ85_003403	OG6r20_102502
A0A2V1AMQ9	CXQ85_001370	OG6_116641
A0A2V1AMR0	CXQ85_001126	OG6r20_102008
A0A2V1AMR6	CXQ85_001480	OG6_132404
A0A2V1AMS0	CXQ85_001136	OG6_204757
A0A2V1AMS4	CXQ85_003424	OG6_111974
A0A2V1AMS5	CXQ85_001490	OG6_103233
A0A2V1AMS8	CXQ85_001288	OG6_101215
A0A2V1AMT0	CXQ85_001316	OG6_100322
A0A2V1AMT1	CXQ85_001146	OG6r20_110722
A0A2V1AMT3	CXQ85_001500	OG6_133439
A0A2V1AMT4	CXQ85_003434	OG6_102701
A0A2V1AMT8	CXQ85_001468	OG6r20_103080
A0A2V1AMT9	CXQ85_001400	OG6_100096
A0A2V1AMU1	CXQ85_001326	OG6_101790
A0A2V1AMU2	CXQ85_001510	OG6_110882
A0A2V1AMU3	CXQ85_003232	OG6_100926
A0A2V1AMU4	CXQ85_003444	OG6_100855
A0A2V1AMV0	CXQ85_001410	OG6_100812
A0A2V1AMV4	CXQ85_003454	OG6_115051
A0A2V1AMV5	CXQ85_001177	OG6r20_106981
A0A2V1AMV7	CXQ85_001489	OG6r20_169541
A0A2V1AMW0	CXQ85_001421	OG6r20_103989
A0A2V1AMW6	CXQ85_001499	OG6_101363
A0A2V1AMX1	CXQ85_003264	OG6_103104
A0A2V1AMX2	CXQ85_003465	OG6_101051
A0A2V1AMX3	CXQ85_001540	OG6_107840
A0A2V1AMX4	CXQ85_001338	OG6r20_101497
A0A2V1AMX5	CXQ85_001509	OG6_119792
A0A2V1AMX8	CXQ85_001367	OG6_104196
A0A2V1AMY3	CXQ85_003476	OG6_114273
A0A2V1AMY5	CXQ85_001453	OG6_129958
A0A2V1AMY6	CXQ85_001519	OG6_101755
A0A2V1AMY7	CXQ85_001377	OG6_143782
A0A2V1AMZ3	CXQ85_001529	OG6_119810
A0A2V1AMZ4	CXQ85_001465	OG6_100867
A0A2V1AMZ5	CXQ85_003286	OG6_161859
A0A2V1AMZ6	CXQ85_001565	OG6_106366
A0A2V1AMZ9	CXQ85_001369	OG6_222557
A0A2V1AN01	CXQ85_001228	OG6_109471
A0A2V1AN02	CXQ85_001539	OG6_100348
A0A2V1AN09	CXQ85_003507	OG6_129962
A0A2V1AN10	CXQ85_001238	OG6_103238
A0A2V1AN12	CXQ85_001553	OG6_106005
A0A2V1AN15	CXQ85_001585	OG6_101188
A0A2V1AN17	CXQ85_001407	OG6_100365
A0A2V1AN20	CXQ85_003517	OG6_102833
A0A2V1AN21	CXQ85_001389	OG6_103538
A0A2V1AN22	CXQ85_001563	OG6_102382
A0A2V1AN25	CXQ85_003316	OG6_101358
A0A2V1AN29	CXQ85_001399	OG6_115767
A0A2V1AN30	CXQ85_001574	OG6_109757
A0A2V1AN34	CXQ85_001506	OG6r20_140777
A0A2V1AN37	CXQ85_001428	OG6_101251
A0A2V1AN38	CXQ85_001269	OG6_111589
A0A2V1AN41	CXQ85_000915	OG6r20_107987
A0A2V1AN43	CXQ85_003541	OG6_102227
A0A2V1AN44	CXQ85_001516	OG6_101784
A0A2V1AN46	CXQ85_001439	OG6r20_109195
A0A2V1AN47	CXQ85_001615	OG6r20_169540
A0A2V1AN48	CXQ85_001279	OG6r20_109194
A0A2V1AN51	CXQ85_001420	OG6_104174
A0A2V1AN57	CXQ85_001290	OG6_102983
A0A2V1AN59	CXQ85_000935	OG6_193297
A0A2V1AN60	CXQ85_001536	OG6_100988
A0A2V1AN62	CXQ85_003561	OG6_101165
A0A2V1AN66	CXQ85_001462	OG6_150966
A0A2V1AN68	CXQ85_001636	OG6r20_101108
A0A2V1AN70	CXQ85_001546	OG6_110243
A0A2V1AN74	CXQ85_003366	OG6_101367
A0A2V1AN77	CXQ85_003178	OG6_102214
A0A2V1AN79	CXQ85_000956	OG6_102764
A0A2V1AN81	CXQ85_001310	OG6_102608
A0A2V1AN86	CXQ85_001624	OG6_100011
A0A2V1AN87	CXQ85_003188	OG6_103074
A0A2V1AN88	CXQ85_001464	OG6_102468
A0A2V1AN89	CXQ85_000968	OG6r20_309488
A0A2V1AN91	CXQ85_001571	OG6_100952
A0A2V1AN92	CXQ85_003386	OG6r20_139740
A0A2V1AN93	CXQ85_001320	OG6r20_168581
A0A2V1AN94	CXQ85_003594	OG6_112856
A0A2V1AN95	CXQ85_001635	OG6r20_101817
A0A2V1AN96	CXQ85_003198	OG6r20_110715
A0A2V1AN97	CXQ85_001493	OG6_129981
A0A2V1AN98	CXQ85_001474	OG6_100157
A0A2V1ANA1	CXQ85_001581	OG6_110918
A0A2V1ANA2	CXQ85_001330	OG6_105664
A0A2V1ANA3	CXQ85_003605	OG6_101136
A0A2V1ANA4	CXQ85_003396	OG6_145298
A0A2V1ANA5	CXQ85_001485	OG6r20_106241
A0A2V1ANA7	CXQ85_003177	OG6_474051
A0A2V1ANB2	CXQ85_003615	OG6_135290
A0A2V1ANB3	CXQ85_001591	OG6_103153
A0A2V1ANB4	CXQ85_003406	OG6r20_140404
A0A2V1ANB5	CXQ85_001495	OG6_100491
A0A2V1ANB8	CXQ85_001513	OG6_140564
A0A2V1ANC0	CXQ85_003219	OG6_101133
A0A2V1ANC2	CXQ85_001351	OG6r20_115410
A0A2V1ANC5	CXQ85_001505	OG6_102917
A0A2V1ANC6	CXQ85_001009	OG6r20_102022
A0A2V1ANC7	CXQ85_001523	OG6r20_112591
A0A2V1AND3	CXQ85_003427	OG6r20_106099
A0A2V1AND6	CXQ85_001019	OG6_500649
A0A2V1ANE2	CXQ85_003241	OG6_102382
A0A2V1ANE4	CXQ85_003437	OG6_121206
A0A2V1ANE6	CXQ85_001621	OG6_137843
A0A2V1ANE7	CXQ85_003217	OG6r20_106119
A0A2V1ANF3	CXQ85_001039	OG6r20_119442
A0A2V1ANF5	CXQ85_001535	OG6r20_107999
A0A2V1ANF7	CXQ85_003230	OG6_101082
A0A2V1ANG0	CXQ85_001391	OG6_105306
A0A2V1ANG1	CXQ85_001557	OG6_166451
A0A2V1ANG2	CXQ85_001051	OG6_500503
A0A2V1ANG4	CXQ85_003457	OG6r20_126654
A0A2V1ANG5	CXQ85_003240	OG6_500472
A0A2V1ANG9	CXQ85_003174	OG6_102594
A0A2V1ANH4	CXQ85_001559	OG6_114253
A0A2V1ANH5	CXQ85_003250	OG6_101190
A0A2V1ANH7	CXQ85_003685	OG6_102580
A0A2V1ANH8	CXQ85_003184	OG6_119538
A0A2V1ANI0	CXQ85_001578	OG6_100537
A0A2V1ANI1	CXQ85_001072	OG6_133447
A0A2V1ANI2	CXQ85_001570	OG6_152695
A0A2V1ANI3	CXQ85_001422	OG6r20_101816
A0A2V1ANI5	CXQ85_003262	OG6_499911
A0A2V1ANI7	CXQ85_001432	OG6r20_106125
A0A2V1ANI8	CXQ85_001588	OG6_108522
A0A2V1ANI9	CXQ85_003194	OG6_103247
A0A2V1ANJ6	CXQ85_001444	OG6_117256
A0A2V1ANK1	CXQ85_003468	OG6r20_102503
A0A2V1ANK3	CXQ85_001618	OG6r20_101663
A0A2V1ANK5	CXQ85_003305	OG6_101037
A0A2V1ANK6	CXQ85_001590	OG6_103365
A0A2V1ANK8	CXQ85_001454	OG6r20_102784
A0A2V1ANL0	CXQ85_001629	OG6_101370
A0A2V1ANL1	CXQ85_003479	OG6_104163
A0A2V1ANL3	CXQ85_003715	OG6_101045
A0A2V1ANL4	CXQ85_001600	OG6r20_103488
A0A2V1ANL5	CXQ85_001640	OG6r20_101361
A0A2V1ANL8	CXQ85_001113	OG6_114277
A0A2V1ANM1	CXQ85_003294	OG6_102115
A0A2V1ANM2	CXQ85_001123	OG6_198028
A0A2V1ANM5	CXQ85_003325	OG6_100395
A0A2V1ANM9	CXQ85_001133	OG6_103307
A0A2V1ANN3	CXQ85_003725	OG6_103043
A0A2V1ANN6	CXQ85_001620	OG6_105985
A0A2V1ANN8	CXQ85_003191	OG6r20_110716
A0A2V1ANP1	CXQ85_001476	OG6_166187
A0A2V1ANP3	CXQ85_001652	OG6_100353
A0A2V1ANP7	CXQ85_003259	OG6_102212
A0A2V1ANQ1	CXQ85_003345	OG6_100320
A0A2V1ANQ3	CXQ85_001662	OG6_102752
A0A2V1ANQ6	CXQ85_001497	OG6_116866
A0A2V1ANQ7	CXQ85_003269	OG6_106486
A0A2V1ANQ9	CXQ85_003211	OG6_101720
A0A2V1ANR2	CXQ85_003355	OG6_110422
A0A2V1ANR6	CXQ85_003183	OG6r20_102240
A0A2V1ANR8	CXQ85_001507	OG6r20_140777
A0A2V1ANS0	CXQ85_003344	OG6_108758
A0A2V1ANS2	CXQ85_003365	OG6_100849
A0A2V1ANS4	CXQ85_001684	OG6_101942
A0A2V1ANS6	CXQ85_003193	OG6_102551
A0A2V1ANS7	CXQ85_001517	OG6_102237
A0A2V1ANS9	CXQ85_003291	OG6_160270
A0A2V1ANT3	CXQ85_003354	OG6r20_109211
A0A2V1ANT4	CXQ85_001694	OG6_104693
A0A2V1ANT6	CXQ85_001194	OG6_104145
A0A2V1ANT8	CXQ85_001527	OG6r20_109197
A0A2V1ANT9	CXQ85_003301	OG6_103406
A0A2V1ANU4	CXQ85_003385	OG6_115711
A0A2V1ANU7	CXQ85_003256	OG6_112813
A0A2V1ANU8	CXQ85_001537	OG6_500285
A0A2V1ANU9	CXQ85_003587	OG6_104698
A0A2V1ANV0	CXQ85_001714	OG6_104164
A0A2V1ANV2	CXQ85_000893	OG6_103773
A0A2V1ANV3	CXQ85_003395	OG6_101067
A0A2V1ANV5	CXQ85_001215	OG6_102649
A0A2V1ANW0	CXQ85_001724	OG6_102507
A0A2V1ANW2	CXQ85_003405	OG6_103711
A0A2V1ANW3	CXQ85_003384	OG6_101573
A0A2V1ANW5	CXQ85_003321	OG6_119760
A0A2V1ANW8	CXQ85_003608	OG6_113480
A0A2V1ANX1	CXQ85_003416	OG6_100083
A0A2V1ANX2	CXQ85_001561	OG6_585233
A0A2V1ANX3	CXQ85_001734	OG6_151171
A0A2V1ANX4	CXQ85_001235	OG6_137854
A0A2V1ANX5	CXQ85_003331	OG6r20_110692
A0A2V1ANX6	CXQ85_000913	OG6r20_100193
A0A2V1ANX7	CXQ85_003288	OG6_100578
A0A2V1ANX8	CXQ85_003618	OG6_100732
A0A2V1ANY1	CXQ85_003404	OG6_129960
A0A2V1ANY3	CXQ85_001744	OG6_115955
A0A2V1ANY4	CXQ85_001245	OG6r20_103083
A0A2V1ANY5	CXQ85_000923	OG6_143644
A0A2V1ANY8	CXQ85_003628	OG6_105311
A0A2V1ANZ3	CXQ85_001255	OG6_166114
A0A2V1ANZ6	CXQ85_003351	OG6_102416
A0A2V1ANZ8	CXQ85_003308	OG6_112021
A0A2V1ANZ9	CXQ85_003446	OG6_500871
A0A2V1AP01	CXQ85_003280	OG6r20_100698
A0A2V1AP04	CXQ85_001764	OG6_103012
A0A2V1AP05	CXQ85_003648	OG6_100245
A0A2V1AP16	CXQ85_001602	OG6r20_106986
A0A2V1AP17	CXQ85_003371	OG6_100963
A0A2V1AP18	CXQ85_003328	OG6_101056
A0A2V1AP21	CXQ85_001287	OG6r20_103463
A0A2V1AP22	CXQ85_003445	OG6_100612
A0A2V1AP24	CXQ85_003668	OG6_100706
A0A2V1AP25	CXQ85_001612	OG6_101593
A0A2V1AP27	CXQ85_003467	OG6_103181
A0A2V1AP29	CXQ85_003338	OG6_104415
A0A2V1AP30	CXQ85_001297	OG6_102373
A0A2V1AP31	CXQ85_003310	OG6_143878
A0A2V1AP33	CXQ85_001796	OG6_102329
A0A2V1AP38	CXQ85_003348	OG6_104095
A0A2V1AP39	CXQ85_001307	OG6r20_115702
A0A2V1AP41	CXQ85_003320	OG6_109758
A0A2V1AP42	CXQ85_003688	OG6_100282
A0A2V1AP43	CXQ85_001806	OG6r20_101501
A0A2V1AP44	CXQ85_003488	OG6_500643
A0A2V1AP47	CXQ85_003466	OG6_147781
A0A2V1AP48	CXQ85_001317	OG6_101109
A0A2V1AP50	CXQ85_003401	OG6r20_102233
A0A2V1AP51	CXQ85_003698	OG6_101123
A0A2V1AP52	CXQ85_003498	OG6r20_101230
A0A2V1AP56	CXQ85_001327	OG6r20_107989
A0A2V1AP58	CXQ85_003175	OG6_101083
A0A2V1AP59	CXQ85_003368	OG6_103592
A0A2V1AP61	CXQ85_003708	OG6_500551
A0A2V1AP62	CXQ85_001826	OG6_100503
A0A2V1AP63	CXQ85_001017	OG6r20_140408
A0A2V1AP64	CXQ85_003340	OG6r20_106984
A0A2V1AP67	CXQ85_001027	OG6_105473
A0A2V1AP71	CXQ85_003185	OG6_515067
A0A2V1AP72	CXQ85_001836	OG6_143261
A0A2V1AP73	CXQ85_003378	OG6r20_112603
A0A2V1AP74	CXQ85_003350	OG6r20_103985
A0A2V1AP75	CXQ85_003422	OG6_111207
A0A2V1AP76	CXQ85_001348	OG6_104311
A0A2V1AP77	CXQ85_001037	OG6r20_102013
A0A2V1AP78	CXQ85_001645	OG6r20_101811
A0A2V1AP80	CXQ85_003531	OG6_137318
A0A2V1AP82	CXQ85_001846	OG6_104910
A0A2V1AP85	CXQ85_001358	OG6_101269
A0A2V1AP87	CXQ85_001049	OG6_118131
A0A2V1AP89	CXQ85_003543	OG6_100282
A0A2V1AP92	CXQ85_003370	OG6r20_110717
A0A2V1AP94	CXQ85_001856	OG6r20_102492
A0A2V1AP95	CXQ85_001059	OG6_191099
A0A2V1AP96	CXQ85_003398	OG6r20_103090
A0A2V1AP97	CXQ85_001665	OG6r20_107973
A0A2V1APA0	CXQ85_003553	OG6_131593
A0A2V1APA2	CXQ85_001677	OG6_103579
A0A2V1APA4	CXQ85_003215	OG6r20_101513
A0A2V1APA6	CXQ85_003380	OG6_101467
A0A2V1APA8	CXQ85_003564	OG6_102933
A0A2V1APA9	CXQ85_001866	OG6_118050
A0A2V1APB1	CXQ85_001687	OG6r20_101804
A0A2V1APB3	CXQ85_001388	OG6_112510
A0A2V1APB5	CXQ85_003390	OG6r20_109178
A0A2V1APB6	CXQ85_003419	OG6_123058
A0A2V1APB8	CXQ85_003542	OG6r20_102244
A0A2V1APB9	CXQ85_001876	OG6_101015
A0A2V1APC2	CXQ85_001398	OG6r20_103453
A0A2V1APC3	CXQ85_003238	OG6_118120
A0A2V1APC7	CXQ85_003586	OG6_128677
A0A2V1APC9	CXQ85_001100	OG6r20_309455
A0A2V1APD0	CXQ85_001707	OG6_500748
A0A2V1APD1	CXQ85_001408	OG6_117316
A0A2V1APD2	CXQ85_001887	OG6_101330
A0A2V1APD4	CXQ85_003248	OG6_500169
A0A2V1APD6	CXQ85_003563	OG6_186751
A0A2V1APE6	CXQ85_003573	OG6_102872
A0A2V1APE7	CXQ85_003449	OG6r20_101352
A0A2V1APE8	CXQ85_003260	OG6r20_102799
A0A2V1APF2	CXQ85_001429	OG6_106143
A0A2V1APF3	CXQ85_001907	OG6_101050
A0A2V1APF4	CXQ85_003617	OG6_111211
A0A2V1APF6	CXQ85_003431	OG6_102390
A0A2V1APF7	CXQ85_003459	OG6_126505
A0A2V1APG2	CXQ85_001440	OG6r20_102247
A0A2V1APG4	CXQ85_003627	OG6r20_112584
A0A2V1APG5	CXQ85_003595	OG6_102152
A0A2V1APG6	CXQ85_003441	OG6_101636
A0A2V1APG7	CXQ85_001141	OG6_115942
A0A2V1APG8	CXQ85_003515	OG6_198585
A0A2V1APH2	CXQ85_001927	OG6_101420
A0A2V1API1	CXQ85_003481	OG6_100395
A0A2V1API2	CXQ85_003616	OG6r20_167144
A0A2V1API3	CXQ85_003292	OG6_107133
A0A2V1API4	CXQ85_001938	OG6_105965
A0A2V1API6	CXQ85_001161	OG6_100790
A0A2V1API8	CXQ85_003461	OG6_103028
A0A2V1APJ0	CXQ85_003626	OG6_111549
A0A2V1APJ3	CXQ85_003657	OG6_100168
A0A2V1APJ4	CXQ85_001949	OG6_129608
A0A2V1APJ5	CXQ85_003302	OG6r20_101990
A0A2V1APJ6	CXQ85_003549	OG6_103567
A0A2V1APJ7	CXQ85_001172	OG6_110526
A0A2V1APJ9	CXQ85_003636	OG6r20_109183
A0A2V1APK2	CXQ85_001484	OG6_111804
A0A2V1APK6	CXQ85_001959	OG6_102354
A0A2V1APK9	CXQ85_003512	OG6_127200
A0A2V1APL1	CXQ85_003677	OG6r20_109184
A0A2V1APL4	CXQ85_003570	OG6r20_107979
A0A2V1APL5	CXQ85_001192	OG6_143740
A0A2V1APL6	CXQ85_003322	OG6_100349
A0A2V1APL9	CXQ85_001970	OG6r20_112580
A0A2V1APM0	CXQ85_003656	OG6r20_126661
A0A2V1APM1	CXQ85_003687	OG6_100322
A0A2V1APM6	CXQ85_003534	OG6r20_109181
A0A2V1APM8	CXQ85_003666	OG6_101286
A0A2V1APN1	CXQ85_003697	OG6_101954
A0A2V1APN3	CXQ85_001514	OG6_108728
A0A2V1APN5	CXQ85_003592	OG6r20_107980
A0A2V1APN6	CXQ85_003546	OG6_100270
A0A2V1APN7	CXQ85_003676	OG6_122958
A0A2V1APP3	CXQ85_003603	OG6_171097
A0A2V1APP4	CXQ85_001223	OG6r20_103502
A0A2V1APP7	CXQ85_003686	OG6_500374
A0A2V1APP8	CXQ85_003717	OG6_101976
A0A2V1APP9	CXQ85_003526	OG6r20_110719
A0A2V1APQ1	CXQ85_001534	OG6_102723
A0A2V1APQ4	CXQ85_001233	OG6r20_102239
A0A2V1APQ6	CXQ85_002001	OG6_100349
A0A2V1APQ9	CXQ85_001644	OG6r20_102787
A0A2V1APR2	CXQ85_001544	OG6_100883
A0A2V1APR5	CXQ85_003577	OG6_110122
A0A2V1APR7	CXQ85_003548	OG6_100330
A0A2V1APR9	CXQ85_003706	OG6_100935
A0A2V1APS0	CXQ85_001849	OG6_499847
A0A2V1APS1	CXQ85_003633	OG6_112508
A0A2V1APS2	CXQ85_001558	OG6_114258
A0A2V1APS3	CXQ85_001253	OG6_101337
A0A2V1APS5	CXQ85_003372	OG6_103554
A0A2V1APS6	CXQ85_003558	OG6_500811
A0A2V1APT0	CXQ85_003716	OG6_105121
A0A2V1APT2	CXQ85_003599	OG6_100245
A0A2V1APT4	CXQ85_001263	OG6r20_107988
A0A2V1APT5	CXQ85_001569	OG6_111876
A0A2V1APT9	CXQ85_002032	OG6_143748
A0A2V1APU5	CXQ85_001579	OG6_222611
A0A2V1APU7	CXQ85_003392	OG6_100458
A0A2V1APV2	CXQ85_003620	OG6r20_103091
A0A2V1APV4	CXQ85_003591	OG6_103373
A0A2V1APV6	CXQ85_001663	OG6_108011
A0A2V1APV9	CXQ85_002052	OG6_454421
A0A2V1APW0	CXQ85_001890	OG6_100026
A0A2V1APW1	CXQ85_003673	OG6_102184
A0A2V1APW2	CXQ85_003630	OG6_500427
A0A2V1APW3	CXQ85_001295	OG6_101657
A0A2V1APW4	CXQ85_003601	OG6r20_169549
A0A2V1APW7	CXQ85_003683	OG6r20_101013
A0A2V1APW8	CXQ85_001900	OG6_100680
A0A2V1APW9	CXQ85_003412	OG6_102775
A0A2V1APX1	CXQ85_001706	OG6_101209
A0A2V1APX2	CXQ85_003640	OG6_100842
A0A2V1APX6	CXQ85_003693	OG6_104154
A0A2V1APX7	CXQ85_001910	OG6_166612
A0A2V1APX8	CXQ85_001609	OG6_100152
A0A2V1APY0	CXQ85_001716	OG6r20_106109
A0A2V1APY1	CXQ85_003650	OG6_221505
A0A2V1APY3	CXQ85_003622	OG6r20_107999
A0A2V1APY4	CXQ85_001315	OG6_100266
A0A2V1APY5	CXQ85_001695	OG6_103383
A0A2V1APY9	CXQ85_003660	OG6_149675
A0A2V1APZ0	CXQ85_003433	OG6_143758
