Accession	Group ID	Entry
YEL065W	OG7_0011977	P39980
YEL066W	OG7_0005699	P39979
YEL067C	OG7_0155484	P39978
YEL068C	OG7_0155612	P39977
YEL069C	OG7_0000446	P39924
YEL070W	OG7_0013167	P0CX08
YEL071W	OG7_0002981	P39976
YEL072W	OG7_0155854	P39975
YEL073C	OG7_0056867	P39974
YEL075C	OG7_0014529	P39972
YEL076C	OG7_0014529	P39971
YEL076C-A	OG7_0014529	P0CX16
YEL077C	OG7_0014529	Q3E7X8
YER001W	OG7_0010607	P39106
YER002W	OG7_0009609	P40007
YER003C	OG7_0006704	P29952
YER004W	OG7_0007962	P40008
YER005W	OG7_0002231	P40009
YER006W	OG7_0001608	P40010
YER007C-A	OG7_0003719	P89886
YER007W	OG7_0005809	P39937
YER008C	OG7_0006367	P33332
YER009W	OG7_0003888	P33331
YER010C	OG7_0010050	P40011
YER011W	OG7_0014528	P10863
YER012W	OG7_0007035	P22141
YER013W	OG7_0000698	P24384
YER014C-A	OG7_0156086	P85052
YER014W	OG7_0006344	P40012
YER015W	OG7_0001203	P39518
YER016W	OG7_0003720	P40013
YER017C	OG7_0000949	P39925
YER018C	OG7_0156144	P40014
YER019C-A	OG7_0008283	P52871
YER019W	OG7_0009750	P40015
YER020W	OG7_0001306	P10823
YER021W	OG7_0007121	P40016
YER022W	OG7_0021361	P32569
YER023W	OG7_0003807	P32263
YER024W	OG7_0001730	P40017
YER025W	OG7_0006068	P32481
YER026C	OG7_0010244	P08456
YER027C	OG7_0004018	Q04739
YER028C	OG7_0000135	P39943
YER029C	OG7_0004920	P40018
YER030W	OG7_0028308	P40019
YER031C	OG7_0000131	P38555
YER032W	OG7_0156085	P40020
YER033C	OG7_0155521	P40021
YER034W	OG7_0156249	P40022
YER035W	OG7_0101626	P40023
YER036C	OG7_0001747	P40024
YER037W	OG7_0009984	P40025
YER038C	OG7_0155771	P40026
YER038W-A	OG7_0156191	A0A023PZB3
YER039C	OG7_0003746	P0CE11
YER039C-A	OG7_0003746	P0CD97
YER040W	OG7_0001357	P18494
YER041W	OG7_0001893	P40028
YER042W	OG7_0004119	P40029
YER043C	OG7_0003269	P39954
YER044C	OG7_0009783	P40030
YER044C-A	OG7_0155554	P29467
YER045C	OG7_0101632	P39970
YER046W	OG7_0008273	P40031
YER047C	OG7_0001216	P39955
YER048C	OG7_0000428	P39101
YER048W-A	OG7_0008241	Q6Q560
YER049W	OG7_0009654	P40032
YER050C	OG7_0003994	P40033
YER051W	OG7_0003291	P40034
YER052C	OG7_0003536	P10869
YER053C	OG7_0004512	P40035
YER053C-A	OG7_0155949	Q3E7B0
YER054C	OG7_0004116	P40036
YER055C	OG7_0008600	P00498
YER056C	OG7_0013164	P17064
YER056C-A	OG7_0005724	P87262
YER057C	OG7_0003438	P40037
YER058W	OG7_0012997	Q02771
YER059W	OG7_0001822	P40038
YER060W	OG7_0013164	P40039
YER060W-A	OG7_0013164	Q12119
YER061C	OG7_0001500	P39525
YER062C	OG7_0002629	P40106
YER063W	OG7_0020682	P40040
YER064C	OG7_0101657	P40041
YER065C	OG7_0010327	P28240
YER066W	OG7_0002697	P40042
YER067W	OG7_0101638	P40043
YER068W	OG7_0004808	P34909
YER069W	OG7_0006456	Q01217
YER070W	OG7_0004218	P21524
YER071C	OG7_0156134	P40045
YER072W	OG7_0006206	P40046
YER073W	OG7_0000707	P40047
YER074W	OG7_0004421	P0CX31
YER074W-A	OG7_0008929	Q3E834
YER075C	OG7_0000542	P40048
YER076C	OG7_0155757	P40049
YER077C	OG7_0155604	P40050
YER078C	OG7_0002823	P40051
YER078W-A	OG7_0155948	Q3E7A2
YER079W	OG7_0155708	P40052
YER080W	OG7_0011622	P40053
YER081W	OG7_0001259	P40054
YER082C	OG7_0007383	P40055
YER083C	OG7_0155939	P40056
YER084W	OG7_0155825	P40057
YER085C	OG7_0155917	P40058
YER086W	OG7_0002175	P00927
YER087C-B	OG7_0008283	P52870
YER087W	OG7_0008142	P39965
YER088C	OG7_0053568	P40059
YER089C	OG7_0000783	P39966
YER090W	OG7_0004437	P00899
YER091C	OG7_0007419	P05694
YER092W	OG7_0101652	P40060
YER093C	OG7_0006921	P40061
YER093C-A	OG7_0101615	P87275
YER094C	OG7_0007205	P25451
YER095W	OG7_0001765	P25454
YER096W	OG7_0004212	P39000
YER098W	OG7_0001828	P39967
YER099C	OG7_0002319	P38620
YER100W	OG7_0003998	P33296
YER101C	OG7_0001074	P39945
YER102W	OG7_0005073	P0CX40
YER103W	OG7_0000779	P22202
YER104W	OG7_0155867	P40063
YER105C	OG7_0006587	P40064
YER106W	OG7_0155955	P40065
YER107C	OG7_0003556	P40066
YER110C	OG7_0003452	P40069
YER111C	OG7_0009582	P25302
YER112W	OG7_0003694	P40070
YER113C	OG7_0001932	P40071
YER114C	OG7_0008312	P39969
YER115C	OG7_0155966	Q01684
YER116C	OG7_0002146	P40072
YER117W	OG7_0003211	P0CX42
YER118C	OG7_0000102	P40073
YER119C	OG7_0001448	P40074
YER120W	OG7_0002921	P40075
YER121W	OG7_0155829	P40076
YER122C	OG7_0001719	P38682
YER123W	OG7_0001256	P39962
YER124C	OG7_0155564	P40077
YER125W	OG7_0000785	P39940
YER126C	OG7_0007333	P40078
YER127W	OG7_0004822	P40079
YER128W	OG7_0022166	P40080
YER129W	OG7_0000008	P38990
YER130C	OG7_0030357	P39959
YER131W	OG7_0005594	P39939
YER132C	OG7_0101619	P32634
YER133W	OG7_0000696	P32598
YER134C	OG7_0008675	P40081
YER136W	OG7_0003262	P39958
YER137C	OG7_0155649	P40083
YER137C-A	OG7_0014733	P0CX71
YER138C	OG7_0011767	Q03612
YER138W-A	OG7_0071886	P0C270
YER139C	OG7_0008282	P40084
YER140W	OG7_0006501	P40085
YER141W	OG7_0007918	P40086
YER142C	OG7_0010452	P22134
YER146W	OG7_0001217	P40089
YER143W	OG7_0006273	P40087
YER144C	OG7_0001214	P39944
YER145C	OG7_0013042	P40088
YER147C	OG7_0014619	P40090
YER148W	OG7_0003499	P13393
YER149C	OG7_0156051	P40091
YER150W	OG7_0033061	P40092
YER151C	OG7_0007172	Q01477
YER152C	OG7_0003760	P10356
YER153C	OG7_0156132	P10355
YER154W	OG7_0003303	P39952
YER155C	OG7_0001056	P39960
YER156C	OG7_0007238	P40093
YER157W	OG7_0006934	P40094
YER158C	OG7_0017145	P40095
YER159C	OG7_0002332	P40096
YER159C-A	OG7_0014733	P0CX66
YER160C	OG7_0011767	Q03619
YER161C	OG7_0023453	P06843
YER162C	OG7_0006341	P14736
YER163C	OG7_0006031	P32656
YER164W	OG7_0000402	P32657
YER165W	OG7_0002347	P04147
YER166W	OG7_0001014	P32660
YER167W	OG7_0156215	P33306
YER168C	OG7_0004166	P21269
YER169W	OG7_0003562	P39956
YER170W	OG7_0001353	P26364
YER171W	OG7_0001734	P06839
YER172C	OG7_0001850	P32639
YER173W	OG7_0008158	P32641
YER174C	OG7_0003454	P32642
YER175C	OG7_0004824	P32643
YER175W-A	OG7_0156182	Q8TGU4
YER176W	OG7_0000996	P32644
YER177W	OG7_0002080	P29311
YER178W	OG7_0004748	P16387
YER179W	OG7_0001765	P25453
YER180C	OG7_0156125	P32645
YER180C-A	OG7_0155940	Q3E784
YER182W	OG7_0007260	P40098
YER183C	OG7_0005754	P40099
YER184C	OG7_0002985	P39961
YER185W	OG7_0010250	P40100
YER186C	OG7_0056870	P40101
YER187W	OG7_0101684	P40102
YER188C-A	OG7_0071893	P0C0V2
YER189W	OG7_0014529	P40104
YER190C-B	OG7_0101647	P0CX94
YER190W	OG7_0014529	P40105
YFL001W	OG7_0002342	P31115
YFL002C	OG7_0000128	P25808
YFL002W-A	OG7_0011767	P0CX63
YFL002W-B	OG7_0011767	P0CX61
YFL003C	OG7_0001338	P40965
YFL004W	OG7_0006206	P43585
YFL005W	OG7_0000131	P07560
YFL007W	OG7_0006392	P43583
YFL008W	OG7_0001761	P32908
YFL009W	OG7_0002743	P07834
YFL010C	OG7_0013647	P43582
YFL010W-A	OG7_0155995	P32450
YFL011W	OG7_0000446	P43581
YFL012W	OG7_0156031	P43580
YFL013C	OG7_0025232	P43579
YFL014W	OG7_0022991	P22943
YFL016C	OG7_0000406	P35191
YFL017C	OG7_0006920	P43577
YFL017W-A	OG7_0001217	P40204
YFL018C	OG7_0001637	P09624
YFL020C	OG7_0014528	P43575
YFL021W	OG7_0001357	P43574
YFL022C	OG7_0002997	P15625
YFL023W	OG7_0009196	P43573
YFL024C	OG7_0005415	P43572
YFL025C	OG7_0007454	P43571
YFL026W	OG7_0036321	D6VTK4
YFL027C	OG7_0007464	P43570
YFL028C	OG7_0000381	P43569
YFL029C	OG7_0000396	P43568
YFL030W	OG7_0004877	P43567
YFL031W	OG7_0048899	P41546
YFL033C	OG7_0000103	P43565
YFL034C-A	OG7_0005677	P56628
YFL034C-B	OG7_0002826	P43563
YFL034W	OG7_0006127	P43564
YFL036W	OG7_0006314	P13433
YFL037W	OG7_0000784	P02557
YFL038C	OG7_0000131	P01123
YFL039C	OG7_0000774	P60010
YFL040W	OG7_0000446	P43562
YFL041W	OG7_0002295	P43561
YFL041W-A	OG7_0156010	Q3E817
YFL042C	OG7_0002535	P43560
YFL044C	OG7_0008044	P43558
YFL045C	OG7_0006507	P07283
YFL046W	OG7_0007438	P43557
YFL047W	OG7_0018416	P43556
YFL048C	OG7_0101630	P43555
YFL049W	OG7_0017143	P43554
YFL050C	OG7_0005481	P43553
YFL051C	OG7_0024920	P43552
YFL052W	OG7_0026597	P43551
YFL053W	OG7_0006813	P43550
YFL054C	OG7_0001174	P43549
YFL055W	OG7_0005294	P43548
YFL058W	OG7_0012586	P43534
YFL059W	OG7_0008429	P43545
YFL060C	OG7_0008733	P43544
YFL061W	OG7_0036319	P0CH63
YFL062W	OG7_0017420	P43542
YFL064C	OG7_0014529	P43540
YFL065C	OG7_0014529	P43539
YFL066C	OG7_0014529	P43538
YFL067W	OG7_0155566	P43537
YFL068W	OG7_0101647	P0CX99
YFR001W	OG7_0033026	P43586
YFR002W	OG7_0007810	P34077
YFR003C	OG7_0008873	P43587
YFR004W	OG7_0006543	P43588
YFR005C	OG7_0007415	P43589
YFR006W	OG7_0002823	P43590
YFR007W	OG7_0011532	P43591
YFR008W	OG7_0155558	P43592
YFR009W	OG7_0001747	P43535
YFR010W	OG7_0006559	P43593
YFR011C	OG7_0021370	P43594
YFR012W	OG7_0155886	P43595
YFR012W-A	OG7_0156075	Q3E838
YFR013W	OG7_0101627	P43596
YFR014C	OG7_0000003	P27466
YFR015C	OG7_0007755	P23337
YFR016C	OG7_0036292	P43597
YFR017C	OG7_0155456	P43598
YFR018C	OG7_0007030	P43599
YFR019W	OG7_0004508	P34756
YFR020W	OG7_0036277	P43600
YFR021W	OG7_0002811	P43601
YFR022W	OG7_0011635	P43602
YFR023W	OG7_0002347	P39684
YFR024C-A	OG7_0006125	P43603
YFR025C	OG7_0014011	P38635
YFR026C	OG7_0156222	P43604
YFR027W	OG7_0006989	P43605
YFR028C	OG7_0003270	Q00684
YFR029W	OG7_0101693	P43606
YFR030W	OG7_0001640	P39692
YFR031C	OG7_0001761	P38989
YFR031C-A	OG7_0003209	P0CX45
YFR032C	OG7_0000011	P43607
YFR032C-A	OG7_0007142	P05747
YFR032C-B	OG7_0155873	Q8TGU2
YFR033C	OG7_0007410	P00127
YFR034C	OG7_0019458	P07270
YFR035C	OG7_0156203	P43608
YFR036W	OG7_0155548	P14724
YFR037C	OG7_0003717	P43609
YFR038W	OG7_0000402	P43610
YFR039C	OG7_0101689	P43611
YFR040W	OG7_0003009	P43612
YFR041C	OG7_0000425	P43613
YFR042W	OG7_0155781	P43614
YFR043C	OG7_0036311	P43615
YFR044C	OG7_0004687	P43616
YFR045W	OG7_0004112	P43617
YFR046C	OG7_0156041	P43618
YFR047C	OG7_0006981	P43619
YFR048W	OG7_0005782	P43620
YFR049W	OG7_0021352	P19955
YFR050C	OG7_0006919	P30657
YFR051C	OG7_0006784	P43621
YFR052W	OG7_0007759	P32496
YFR053C	OG7_0002467	P04806
YFR055W	OG7_0156188	P43623
YFR057W	OG7_0002985	P43625
YGL001C	OG7_0003035	P53199
YGL002W	OG7_0001609	P53198
YGL003C	OG7_0002727	P53197
YGL004C	OG7_0008072	P53196
YGL005C	OG7_0156199	P53195
YGL006W	OG7_0001750	P38929
YGL006W-A	OG7_0155769	Q3E802
YGL007C-A	OG7_0156239	Q8TGU0
YGL008C	OG7_0001065	P05030
YGL009C	OG7_0001900	P07264
YGL010W	OG7_0010831	P25338
YGL011C	OG7_0001215	P21243
YGL012W	OG7_0003705	P25340
YGL013C	OG7_0101640	P12383
YGL014W	OG7_0001979	P25339
YGL015C	OG7_0155541	P33199
YGL016W	OG7_0071896	P32767
YGL017W	OG7_0006705	P16639
YGL018C	OG7_0007748	P53193
YGL019W	OG7_0004214	P43639
YGL020C	OG7_0156070	P53192
YGL021W	OG7_0008020	P43633
YGL022W	OG7_0003905	P39007
YGL023C	OG7_0001169	P53191
YGL025C	OG7_0155855	P40356
YGL026C	OG7_0004135	P00931
YGL027C	OG7_0007512	P53008
YGL028C	OG7_0010826	P53189
YGL029W	OG7_0156045	P53188
YGL030W	OG7_0005857	P14120
YGL031C	OG7_0003349	P04449
YGL032C	OG7_0155857	P32781
YGL033W	OG7_0008649	P53187
YGL035C	OG7_0000135	P27705
YGL036W	OG7_0155731	P53185
YGL037C	OG7_0003824	P53184
YGL038C	OG7_0006663	P31755
YGL039W	OG7_0002966	P53183
YGL040C	OG7_0006147	P05373
YGL041C-B	OG7_0155461	Q3E750
YGL041W-A	OG7_0029174	P0C5N3
YGL043W	OG7_0003739	P07273
YGL044C	OG7_0000011	P25299
YGL045W	OG7_0036263	P53179
YGL047W	OG7_0008240	P53178
YGL048C	OG7_0000949	Q01939
YGL049C	OG7_0002304	P39936
YGL050W	OG7_0008074	P53177
YGL051W	OG7_0017420	P53176
YGL053W	OG7_0017420	P53174
YGL054C	OG7_0004880	P53173
YGL055W	OG7_0003409	P21147
YGL056C	OG7_0002529	P53172
YGL057C	OG7_0155471	P53171
YGL058W	OG7_0001016	P06104
YGL059W	OG7_0002830	P53170
YGL060W	OG7_0101610	P53169
YGL061C	OG7_0155655	P53168
YGL062W	OG7_0001443	P11154
YGL063W	OG7_0002342	P53167
YGL064C	OG7_0000115	P53166
YGL065C	OG7_0007136	P43636
YGL066W	OG7_0006534	P53165
YGL067W	OG7_0006758	P53164
YGL068W	OG7_0005090	P53163
YGL070C	OG7_0002891	P27999
YGL071W	OG7_0101639	P22149
YGL073W	OG7_0001580	P10961
YGL075C	OG7_0156202	P53159
YGL076C	OG7_0003718	P05737
YGL077C	OG7_0005350	P19807
YGL078C	OG7_0000120	P20447
YGL079W	OG7_0040972	P53158
YGL080W	OG7_0004029	P53157
YGL081W	OG7_0155761	P53156
YGL082W	OG7_0006598	P53155
YGL083W	OG7_0005739	P53009
YGL084C	OG7_0005033	P53154
YGL085W	OG7_0008785	P53153
YGL086W	OG7_0008013	P40957
YGL087C	OG7_0005774	P53152
YGL089C	OG7_0101656	P32435
YGL090W	OG7_0155442	P53150
YGL091C	OG7_0002391	P52920
YGL092W	OG7_0005085	P49687
YGL093W	OG7_0020054	P53148
YGL094C	OG7_0007586	P53010
YGL095C	OG7_0006616	P38932
YGL096W	OG7_0001289	P53147
YGL097W	OG7_0000956	P21827
YGL098W	OG7_0155618	P53146
YGL099W	OG7_0001608	P53145
YGL100W	OG7_0003747	P53011
YGL101W	OG7_0006399	P53144
YGL103W	OG7_0005074	P02406
YGL104C	OG7_0000446	P53142
YGL105W	OG7_0002829	P46672
YGL106W	OG7_0000434	P53141
YGL107C	OG7_0101659	P53140
YGL108C	OG7_0071887	P53139
YGL110C	OG7_0008151	P53137
YGL111W	OG7_0008518	P53136
YGL112C	OG7_0005977	P53040
YGL113W	OG7_0156197	P53135
YGL114W	OG7_0006877	P53134
YGL115W	OG7_0002529	P12904
YGL116W	OG7_0002727	P26309
YGL117W	OG7_0156036	P53133
YGL119W	OG7_0006190	P27697
YGL120C	OG7_0000698	P53131
YGL121C	OG7_0155627	P53130
YGL122C	OG7_0019990	P32505
YGL123W	OG7_0002866	P25443
YGL124C	OG7_0006183	P53129
YGL125W	OG7_0005905	P53128
YGL126W	OG7_0009314	P53012
YGL127C	OG7_0008235	P38633
YGL128C	OG7_0000425	P52868
YGL129C	OG7_0008275	Q01163
YGL130W	OG7_0004121	Q01159
YGL131C	OG7_0008100	P53127
YGL133W	OG7_0007703	P53125
YGL134W	OG7_0001822	P53124
YGL135W	OG7_0005141	P0CX44
YGL136C	OG7_0002819	P53123
YGL137W	OG7_0004411	P41811
YGL138C	OG7_0156211	P53122
YGL139W	OG7_0015877	P53121
YGL140C	OG7_0011978	P53120
YGL141W	OG7_0000785	P53119
YGL142C	OG7_0008094	P30777
YGL143C	OG7_0002660	P30775
YGL144C	OG7_0006601	P53118
YGL145W	OG7_0008834	P33891
YGL150C	OG7_0000402	P53115
YGL146C	OG7_0156094	P53117
YGL147C	OG7_0004984	P05738
YGL148W	OG7_0007768	P28777
YGL151W	OG7_0024052	P53114
YGL153W	OG7_0006931	P53112
YGL154C	OG7_0006545	P50113
YGL155W	OG7_0002914	P18898
YGL156W	OG7_0009085	P22855
YGL157W	OG7_0002966	P53111
YGL158W	OG7_0000003	P38622
YGL159W	OG7_0008320	P53110
YGL160W	OG7_0001646	P53109
YGL161C	OG7_0005958	P53108
YGL162W	OG7_0101616	P53032
YGL163C	OG7_0000402	P32863
YGL164C	OG7_0024028	P53107
YGL166W	OG7_0015584	P15315
YGL167C	OG7_0001066	P13586
YGL168W	OG7_0155653	P45820
YGL169W	OG7_0004207	P32579
YGL170C	OG7_0155991	P45819
YGL171W	OG7_0000118	P45818
YGL172W	OG7_0036276	Q02199
YGL173C	OG7_0003221	P22147
YGL174W	OG7_0007721	P46947
YGL175C	OG7_0156213	P46946
YGL176C	OG7_0156168	P46945
YGL178W	OG7_0001979	P39016
YGL179C	OG7_0000008	P43637
YGL180W	OG7_0000010	P53104
YGL181W	OG7_0001719	P40956
YGL183C	OG7_0003492	P53102
YGL184C	OG7_0002476	P53101
YGL185C	OG7_0001271	P53100
YGL186C	OG7_0013164	P53099
YGL187C	OG7_0007155	P04037
YGL188C-A	OG7_0155556	Q8TGU1
YGL189C	OG7_0005594	P39938
YGL190C	OG7_0003116	Q00362
YGL191W	OG7_0008036	P32799
YGL192W	OG7_0008371	P41833
YGL193C	OG7_0155883	P53097
YGL194C	OG7_0001156	P53096
YGL194C-A	OG7_0156179	Q2V2P6
YGL195W	OG7_0007065	P33892
YGL196W	OG7_0010523	P53095
YGL197W	OG7_0101619	P53094
YGL198W	OG7_0007081	P53093
YGL200C	OG7_0001609	P32803
YGL201C	OG7_0001163	P53091
YGL202W	OG7_0003760	P53090
YGL203C	OG7_0001279	P09620
YGL204C	OG7_0155983	P53089
YGL205W	OG7_0002296	P13711
YGL206C	OG7_0004881	P22137
YGL207W	OG7_0007246	P32558
YGL208W	OG7_0004018	P34164
YGL209W	OG7_0000135	P53035
YGL210W	OG7_0000131	P51996
YGL211W	OG7_0003637	P53088
YGL212W	OG7_0007003	P32912
YGL213C	OG7_0010365	Q02793
YGL215W	OG7_0001822	P35190
YGL216W	OG7_0000136	P53086
YGL219C	OG7_0016770	P53083
YGL220W	OG7_0003123	P53082
YGL221C	OG7_0008773	P53081
YGL222C	OG7_0101626	P53080
YGL223C	OG7_0156181	P53079
YGL224C	OG7_0009984	P53078
YGL225W	OG7_0003746	P40107
YGL226C-A	OG7_0156002	Q92316
YGL226W	OG7_0016440	P53077
YGL227W	OG7_0003120	P53076
YGL228W	OG7_0101689	P53075
YGL229C	OG7_0003009	P53036
YGL230C	OG7_0156058	P53074
YGL231C	OG7_0007859	P53073
YGL232W	OG7_0008444	P53072
YGL233W	OG7_0004230	P22224
YGL234W	OG7_0002030	P07244
YGL235W	OG7_0155613	P53071
YGL236C	OG7_0006450	P53070
YGL237C	OG7_0004833	P06774
YGL238W	OG7_0007167	P33307
YGL240W	OG7_0007287	P53068
YGL241W	OG7_0008012	P53067
YGL242C	OG7_0010605	P53066
YGL243W	OG7_0002906	P53065
YGL244W	OG7_0007791	P53064
YGL245W	OG7_0002336	P46655
YGL246C	OG7_0008565	P53063
YGL247W	OG7_0014413	P53062
YGL248W	OG7_0019407	P22434
YGL249W	OG7_0155911	P53061
YGL250W	OG7_0034384	P53060
YGL251C	OG7_0001850	P51979
YGL252C	OG7_0009217	P32608
YGL253W	OG7_0002467	P04807
YGL254W	OG7_0001282	P32805
YGL255W	OG7_0002599	P32804
YGL256W	OG7_0005026	P10127
YGL257C	OG7_0010607	P53059
YGL258W	OG7_0047363	P53058
YGL258W-A	OG7_0001304	Q3E740
YGL259W	OG7_0001304	P53057
YGL260W	OG7_0071884	P53056
YGL261C	OG7_0014528	P0CE93
YGL262W	OG7_0101684	P53054
YGL263W	OG7_0017420	P53053
YGR001C	OG7_0008279	P53200
YGR002C	OG7_0007718	P53201
YGR003W	OG7_0001577	P53202
YGR004W	OG7_0016789	P53203
YGR005C	OG7_0007120	P41896
YGR006W	OG7_0006742	P33411
YGR007W	OG7_0002648	P33412
YGR008C	OG7_0038855	P16965
YGR009C	OG7_0004394	P40357
YGR010W	OG7_0004197	P53204
YGR012W	OG7_0002172	P53206
YGR013W	OG7_0005804	P53207
YGR014W	OG7_0022141	P32334
YGR015C	OG7_0005925	P53208
YGR016W	OG7_0156122	P53209
YGR017W	OG7_0013308	P53210
YGR018C	OG7_0155737	P53211
YGR019W	OG7_0008935	P17649
YGR020C	OG7_0007465	P39111
YGR021W	OG7_0007235	P53212
YGR023W	OG7_0055134	P53214
YGR024C	OG7_0006844	P53215
YGR026W	OG7_0155799	P53217
YGR027C	OG7_0005763	Q3E792
YGR027W-A	OG7_0014733	Q12085
YGR027W-B	OG7_0011767	Q12141
YGR028W	OG7_0001216	P28737
YGR029W	OG7_0006105	P27882
YGR030C	OG7_0156208	P53218
YGR031C-A	OG7_0155715	Q8TGN9
YGR031W	OG7_0005925	P53219
YGR032W	OG7_0004854	P40989
YGR033C	OG7_0009965	P53220
YGR034W	OG7_0005205	P53221
YGR035C	OG7_0155985	P53222
YGR035W-A	OG7_0155557	Q45U48
YGR036C	OG7_0006856	P53223
YGR037C	OG7_0002395	P31787
YGR038C-A	OG7_0014733	Q12485
YGR038C-B	OG7_0011767	Q12269
YGR038W	OG7_0006503	P53224
YGR040W	OG7_0000396	P14681
YGR041W	OG7_0101614	P53226
YGR042W	OG7_0022940	P53227
YGR043C	OG7_0005195	P53228
YGR044C	OG7_0026607	P32338
YGR046W	OG7_0007692	P53230
YGR047C	OG7_0007337	P33339
YGR048W	OG7_0005142	P53044
YGR049W	OG7_0036272	P32564
YGR050C	OG7_0155540	P53231
YGR052W	OG7_0000009	P53233
YGR053C	OG7_0041076	P53234
YGR054W	OG7_0006738	P53235
YGR055W	OG7_0001030	P50276
YGR056W	OG7_0005034	P53236
YGR057C	OG7_0009617	P53237
YGR058W	OG7_0003253	P53238
YGR059W	OG7_0001286	P41901
YGR060W	OG7_0003175	P53045
YGR061C	OG7_0005326	P38972
YGR062C	OG7_0003303	P53239
YGR063C	OG7_0007749	P32914
YGR065C	OG7_0002542	P53241
YGR066C	OG7_0009170	P53242
YGR067C	OG7_0000135	P53243
YGR068C	OG7_0011635	P53244
YGR070W	OG7_0004535	P53046
YGR071C	OG7_0101686	P53246
YGR072W	OG7_0006817	P48412
YGR074W	OG7_0003633	Q02260
YGR075C	OG7_0007347	Q00723
YGR076C	OG7_0025208	P23369
YGR077C	OG7_0155850	P53248
YGR078C	OG7_0007922	P48363
YGR079W	OG7_0156209	P53249
YGR080W	OG7_0007344	P53250
YGR081C	OG7_0155900	P53251
YGR082W	OG7_0008718	P35180
YGR083C	OG7_0001817	P12754
YGR084C	OG7_0155448	P12686
YGR085C	OG7_0003690	Q3E757
YGR086C	OG7_0015586	P53252
YGR087C	OG7_0009289	P26263
YGR088W	OG7_0003913	P06115
YGR089W	OG7_0041053	P53253
YGR090W	OG7_0007458	P53254
YGR091W	OG7_0007002	P49704
YGR092W	OG7_0000103	P22204
YGR093W	OG7_0007460	P53255
YGR094W	OG7_0003490	P07806
YGR095C	OG7_0002908	P53256
YGR096W	OG7_0001013	P53257
YGR097W	OG7_0015056	P48361
YGR098C	OG7_0007529	Q03018
YGR099W	OG7_0008674	P53038
YGR100W	OG7_0003451	P53258
YGR101W	OG7_0004534	P53259
YGR102C	OG7_0054317	P53260
YGR103W	OG7_0007166	P53261
YGR104C	OG7_0036301	P32585
YGR105W	OG7_0019372	P41806
YGR106C	OG7_0156145	P53262
YGR108W	OG7_0001168	P24868
YGR109C	OG7_0001168	P32943
YGR109W-A	OG7_0000132	Q12173
YGR109W-B	OG7_0000132	Q99315
YGR110W	OG7_0003255	P53264
YGR111W	OG7_0017064	P53265
YGR112W	OG7_0007697	P53266
YGR113W	OG7_0020657	P53267
YGR116W	OG7_0006017	P23615
YGR117C	OG7_0155677	P53270
YGR118W	OG7_0003205	P0CX29
YGR119C	OG7_0007141	P48837
YGR120C	OG7_0156260	P53271
YGR121C	OG7_0002590	P40260
YGR121W-A	OG7_0155876	Q3E816
YGR122W	OG7_0155782	P53272
YGR123C	OG7_0000696	P53043
YGR124W	OG7_0004551	P49090
YGR125W	OG7_0010519	P53273
YGR126W	OG7_0155805	P53274
YGR127W	OG7_0006997	P53275
YGR128C	OG7_0156077	P53276
YGR129W	OG7_0008453	P53277
YGR130C	OG7_0156200	P53278
YGR131W	OG7_0030379	P53279
YGR132C	OG7_0003548	P40961
YGR133W	OG7_0001016	P29340
YGR134W	OG7_0155644	P53280
YGR135W	OG7_0001215	P23638
YGR136W	OG7_0000102	P53281
YGR138C	OG7_0003055	P53283
YGR140W	OG7_0155821	P32504
YGR141W	OG7_0010782	P53285
YGR142W	OG7_0101633	P53286
YGR143W	OG7_0007838	P33336
YGR144W	OG7_0009719	P32318
YGR145W	OG7_0007082	P48234
YGR146C	OG7_0156218	P48235
YGR146C-A	OG7_0156068	Q8TGT9
YGR147C	OG7_0005801	P37293
YGR148C	OG7_0003349	P24000
YGR149W	OG7_0009221	P48236
YGR150C	OG7_0035413	P48237
YGR152C	OG7_0001070	P13856
YGR153W	OG7_0156000	P48238
YGR154C	OG7_0006012	P48239
YGR155W	OG7_0002172	P32582
YGR156W	OG7_0156001	P39927
YGR157W	OG7_0015308	P05374
YGR158C	OG7_0002908	P48240
YGR159C	OG7_0000011	P27476
YGR161C	OG7_0155819	P53289
YGR161C-C	OG7_0014733	P0CX67
YGR161C-D	OG7_0011767	Q12316
YGR161W-A	OG7_0011767	P0CX62
YGR161W-B	OG7_0011767	P0CX64
YGR161W-C	OG7_0156089	Q3E744
YGR162W	OG7_0002304	P39935
YGR163W	OG7_0007328	P53290
YGR165W	OG7_0017536	P53292
YGR166W	OG7_0155462	P32893
YGR167W	OG7_0006356	P17891
YGR168C	OG7_0156061	P53293
YGR169C	OG7_0001865	P53294
YGR169C-A	OG7_0101682	Q3E772
YGR170W	OG7_0004477	P53037
YGR171C	OG7_0003306	P22438
YGR172C	OG7_0006969	P53039
YGR173W	OG7_0003744	P53295
YGR174C	OG7_0024575	P37267
YGR174W-A	OG7_0155791	Q8TGT8
YGR175C	OG7_0008728	P32476
YGR177C	OG7_0101685	P53296
YGR178C	OG7_0004413	P53297
YGR179C	OG7_0155561	P53298
YGR180C	OG7_0003661	P49723
YGR181W	OG7_0004940	P53299
YGR183C	OG7_0009878	P22289
YGR184C	OG7_0002890	P19812
YGR185C	OG7_0002829	P36421
YGR186W	OG7_0013626	P41895
YGR187C	OG7_0008659	P48362
