Gene Names	Accession
CXQ85_001783	OG6_137735
CXQ85_001784	OG6_100462
CXQ85_001785	OG6_102610
CXQ85_001787	OG6_116815
CXQ85_001788	OG6_108914
CXQ85_001789	OG6_102923
CXQ85_001791	OG6_103952
CXQ85_001792	OG6_119603
CXQ85_001793	OG6_101423
CXQ85_001794	OG6_106695
CXQ85_001795	OG6_101157
CXQ85_001796	OG6_102329
CXQ85_001797	OG6_152973
CXQ85_001798	OG6r20_101356
CXQ85_001799	OG6_100868
CXQ85_001800	OG6_101110
CXQ85_001801	OG6_173085
CXQ85_001802	OG6_153153
CXQ85_001803	OG6_102065
CXQ85_001804	OG6_119760
CXQ85_001805	OG6_118290
CXQ85_001806	OG6r20_101501
CXQ85_001807	OG6_100877
CXQ85_001808	OG6_100297
CXQ85_001809	OG6_111233
CXQ85_001810	OG6_113009
CXQ85_001811	OG6_113547
CXQ85_001812	OG6_152881
CXQ85_001813	OG6_101788
CXQ85_001814	OG6_100820
CXQ85_001815	OG6_101451
CXQ85_001816	OG6_102851
CXQ85_001817	OG6_100914
CXQ85_001818	OG6_102751
CXQ85_001819	OG6_107251
CXQ85_001820	OG6_102185
CXQ85_001821	OG6_102045
CXQ85_001822	OG6_101496
CXQ85_001823	OG6r20_101795
CXQ85_001824	OG6_102302
CXQ85_001825	OG6_191423
CXQ85_001826	OG6_100503
CXQ85_001827	OG6_173251
CXQ85_001828	OG6_109555
CXQ85_001829	OG6_105039
CXQ85_001830	OG6_101101
CXQ85_001831	OG6_102023
CXQ85_001832	OG6_101898
CXQ85_001833	OG6_137804
CXQ85_001834	OG6_102755
CXQ85_001835	OG6_101751
CXQ85_001836	OG6_143261
CXQ85_001837	OG6_104526
CXQ85_001838	OG6_145814
CXQ85_001839	OG6_100580
CXQ85_001840	OG6_102057
CXQ85_001841	OG6_100542
CXQ85_001842	OG6_102120
CXQ85_001843	OG6_102234
CXQ85_001844	OG6_101217
CXQ85_001845	OG6_100733
CXQ85_001846	OG6_104910
CXQ85_001847	OG6_103869
CXQ85_001848	OG6_148422
CXQ85_001849	OG6_499847
CXQ85_001850	OG6_104136
CXQ85_001851	OG6_104006
CXQ85_001852	OG6_105221
CXQ85_001853	OG6_103411
CXQ85_001854	OG6_100440
CXQ85_001855	OG6_100576
CXQ85_001856	OG6r20_102492
CXQ85_001857	OG6_102761
CXQ85_001858	OG6_101942
CXQ85_001859	OG6_104782
CXQ85_001860	OG6r20_101660
CXQ85_001861	OG6r20_102491
CXQ85_001862	OG6_100917
CXQ85_001863	OG6_100971
CXQ85_001864	OG6_100738
CXQ85_001865	OG6_112758
CXQ85_001866	OG6_118050
CXQ85_001867	OG6_105671
CXQ85_001868	OG6_100657
CXQ85_001869	OG6_106630
CXQ85_001870	OG6_100559
CXQ85_001871	OG6_102125
CXQ85_001872	OG6_100367
CXQ85_001873	OG6_153256
CXQ85_001874	OG6_135311
CXQ85_001875	OG6_104652
CXQ85_001876	OG6_101015
CXQ85_001878	OG6_100359
CXQ85_001879	OG6_102800
CXQ85_001880	OG6_100547
CXQ85_001881	OG6_101633
CXQ85_001882	OG6_106245
CXQ85_001883	OG6_100902
CXQ85_001884	OG6r20_109164
CXQ85_001885	OG6_110277
CXQ85_001886	OG6_123056
CXQ85_001887	OG6_101330
CXQ85_001888	OG6_102288
CXQ85_001889	OG6_121293
CXQ85_001890	OG6_100026
CXQ85_001891	OG6_104542
CXQ85_001892	OG6_101600
CXQ85_001893	OG6_102598
CXQ85_001894	OG6_107541
CXQ85_001895	OG6_100384
CXQ85_001896	OG6r20_107974
CXQ85_001897	OG6_104259
CXQ85_001898	OG6_104259
CXQ85_001899	OG6_101880
CXQ85_001900	OG6_100680
CXQ85_001901	OG6_100556
CXQ85_001902	OG6_100741
CXQ85_001903	OG6_500900
CXQ85_001904	OG6_116570
CXQ85_001905	OG6_101289
CXQ85_001906	OG6_132885
CXQ85_001907	OG6_101050
CXQ85_001908	OG6r20_110702
CXQ85_001909	OG6r20_106979
CXQ85_001910	OG6_166612
CXQ85_001911	OG6_100772
CXQ85_001912	OG6_100869
CXQ85_001913	OG6_103441
CXQ85_001914	OG6_101404
CXQ85_001915	OG6_109345
CXQ85_001916	OG6_100815
CXQ85_001917	OG6_101143
CXQ85_001918	OG6_100459
CXQ85_001919	OG6_103139
CXQ85_001920	OG6_114267
CXQ85_001921	OG6r20_110703
CXQ85_001922	OG6_102046
CXQ85_001923	OG6_103532
CXQ85_001924	OG6_116848
CXQ85_001925	OG6_123029
CXQ85_001926	OG6_100517
CXQ85_001927	OG6_101420
CXQ85_001928	OG6_102053
CXQ85_001929	OG6_116982
CXQ85_001930	OG6_102746
CXQ85_001931	OG6r20_112604
CXQ85_001932	OG6_102162
CXQ85_001933	OG6_101867
CXQ85_001935	OG6_102860
CXQ85_001936	OG6_102622
CXQ85_001937	OG6_100315
CXQ85_001938	OG6_105965
CXQ85_001939	OG6_100373
CXQ85_001940	OG6_103754
CXQ85_001941	OG6_114253
CXQ85_001943	OG6_102135
CXQ85_001944	OG6_101598
CXQ85_001945	OG6_102386
CXQ85_001946	OG6_100663
CXQ85_001947	OG6_103314
CXQ85_001948	OG6_170801
CXQ85_001949	OG6_129608
CXQ85_001950	OG6_124587
CXQ85_001951	OG6_220882
CXQ85_001952	OG6_100423
CXQ85_001953	OG6r20_102249
CXQ85_001954	OG6_100536
CXQ85_001955	OG6_124567
CXQ85_001956	OG6_104923
CXQ85_001957	OG6_100684
CXQ85_001958	OG6_101032
CXQ85_001959	OG6_102354
CXQ85_001960	OG6_500442
CXQ85_001961	OG6_101220
CXQ85_001962	OG6_131521
CXQ85_001963	OG6_100246
CXQ85_001965	OG6_101463
CXQ85_001966	OG6_104517
CXQ85_001967	OG6_101639
CXQ85_001968	OG6r20_115445
CXQ85_001969	OG6_206525
CXQ85_001970	OG6r20_112580
CXQ85_001971	OG6_102326
CXQ85_001972	OG6_103614
CXQ85_001973	OG6_133467
CXQ85_001974	OG6_102735
CXQ85_001975	OG6_103110
CXQ85_001976	OG6_112968
CXQ85_001977	OG6_101634
CXQ85_001978	OG6_100701
CXQ85_001979	OG6_103042
CXQ85_001980	OG6_102949
CXQ85_001981	OG6_102684
CXQ85_001982	OG6_100333
CXQ85_001983	OG6_500897
CXQ85_001984	OG6_110870
CXQ85_001985	OG6_115888
CXQ85_001986	OG6_111506
CXQ85_001987	OG6_127218
CXQ85_001988	OG6r20_103087
CXQ85_001989	OG6_101636
CXQ85_001990	OG6_102112
CXQ85_001991	OG6r20_102226
CXQ85_001992	OG6_123074
CXQ85_001993	OG6_100411
CXQ85_001994	OG6_102393
CXQ85_001995	OG6r20_101504
CXQ85_001996	OG6_100339
CXQ85_001997	OG6_105720
CXQ85_001998	OG6_102599
CXQ85_002000	OG6r20_103088
CXQ85_002001	OG6_100349
CXQ85_002002	OG6_181392
CXQ85_002003	OG6_100369
CXQ85_002004	OG6_100186
CXQ85_002005	OG6_101806
CXQ85_002006	OG6_100463
CXQ85_002007	OG6_101677
CXQ85_002008	OG6_100285
CXQ85_002009	OG6_105219
CXQ85_002010	OG6_153159
CXQ85_002011	OG6_101093
CXQ85_002012	OG6_103702
CXQ85_002013	OG6r20_101367
CXQ85_002014	OG6_500218
CXQ85_002015	OG6_103550
CXQ85_002016	OG6_474041
CXQ85_002017	OG6_101936
CXQ85_002018	OG6_153240
CXQ85_002019	OG6_103324
CXQ85_002020	OG6_112058
CXQ85_002021	OG6_102042
CXQ85_002022	OG6r20_101665
CXQ85_002023	OG6_101646
CXQ85_002024	OG6_101425
CXQ85_002025	OG6_106506
CXQ85_002026	OG6r20_101814
CXQ85_002027	OG6r20_140399
CXQ85_002028	OG6r20_101659
CXQ85_002029	OG6_103924
CXQ85_002031	OG6_143748
CXQ85_002032	OG6_143748
CXQ85_002033	OG6_100417
CXQ85_002034	OG6_124534
CXQ85_002035	OG6_104355
CXQ85_002036	OG6_222594
CXQ85_002037	OG6_129674
CXQ85_002038	OG6_103030
CXQ85_002039	OG6_113965
CXQ85_002040	OG6_102030
CXQ85_002041	OG6_106267
CXQ85_002042	OG6_101438
CXQ85_002043	OG6_105606
CXQ85_002044	OG6_100049
CXQ85_002045	OG6_100216
CXQ85_002046	OG6_122871
CXQ85_002047	OG6_102490
CXQ85_002048	OG6_102737
CXQ85_002049	OG6_100339
CXQ85_002050	OG6_114736
CXQ85_002051	OG6r20_102017
CXQ85_002052	OG6_454421
CXQ85_002053	OG6r20_101016
CXQ85_002054	OG6r20_309509
CXQ85_002055	OG6_112762
CXQ85_002056	OG6_100664
CXQ85_002057	OG6_106037
CXQ85_002058	OG6_109281
CXQ85_002059	OG6_103816
CXQ85_002060	OG6_144034
CXQ85_002061	OG6r20_109165
CXQ85_002062	OG6_101538
CXQ85_002063	OG6_105968
CXQ85_002064	OG6_222578
CXQ85_002065	OG6_101800
CXQ85_002067	OG6_103149
CXQ85_002068	OG6_103713
CXQ85_002069	OG6_105375
CXQ85_002070	OG6_103856
CXQ85_002071	OG6_100059
CXQ85_002072	OG6_102789
CXQ85_002073	OG6_133403
CXQ85_002074	OG6_102395
CXQ85_002075	OG6_100478
CXQ85_002076	OG6_105215
CXQ85_002077	OG6_114121
CXQ85_002078	OG6_100185
CXQ85_002080	OG6_104158
CXQ85_002081	OG6_101189
CXQ85_002082	OG6_127113
CXQ85_002083	OG6_100288
CXQ85_002084	OG6_500809
CXQ85_002085	OG6_104434
CXQ85_002086	OG6_100321
CXQ85_002087	OG6r20_106980
CXQ85_002088	OG6_103658
CXQ85_002089	OG6r20_110706
CXQ85_002090	OG6r20_309464
CXQ85_002091	OG6r20_101344
CXQ85_002092	OG6_101874
CXQ85_002093	OG6_104153
CXQ85_002094	OG6r20_107975
CXQ85_002095	OG6r20_140400
CXQ85_002096	OG6_105468
CXQ85_002097	OG6r20_139778
CXQ85_002098	OG6_102015
CXQ85_002099	OG6_143783
CXQ85_002100	OG6_112055
CXQ85_002101	OG6_113988
CXQ85_002102	OG6_102360
CXQ85_002103	OG6_101797
CXQ85_002104	OG6_117018
CXQ85_002105	OG6_198766
CXQ85_002106	OG6_103106
CXQ85_002107	OG6_101480
CXQ85_002108	OG6r20_109167
CXQ85_002109	OG6_143740
CXQ85_002110	OG6_100671
CXQ85_002111	OG6_112471
CXQ85_002112	OG6_111540
CXQ85_002113	OG6_100667
CXQ85_002114	OG6_114133
CXQ85_002115	OG6_105216
CXQ85_002116	OG6_102282
CXQ85_002117	OG6_137700
CXQ85_002118	OG6_101681
CXQ85_002119	OG6_500827
CXQ85_002120	OG6_109748
CXQ85_002121	OG6_107621
CXQ85_002122	OG6_100830
CXQ85_002123	OG6_100746
CXQ85_002124	OG6_100658
CXQ85_002125	OG6_104473
CXQ85_002126	OG6_113512
CXQ85_002127	OG6_101382
CXQ85_002128	OG6_100471
CXQ85_002129	OG6_100541
CXQ85_002130	OG6_104105
CXQ85_002131	OG6_100212
CXQ85_002132	OG6r20_112612
CXQ85_002133	OG6_100718
CXQ85_002134	OG6_109089
CXQ85_002135	OG6_100294
CXQ85_002136	OG6_100370
CXQ85_002137	OG6_103276
CXQ85_002138	OG6_100306
CXQ85_002139	OG6_100152
CXQ85_002140	OG6_104255
CXQ85_002141	OG6_109302
CXQ85_002142	OG6_104586
CXQ85_002143	OG6r20_105308
CXQ85_002144	OG6_100766
CXQ85_002145	OG6_102455
CXQ85_002146	OG6_100326
CXQ85_002147	OG6_100775
CXQ85_002148	OG6_475923
CXQ85_002149	OG6_110112
CXQ85_002150	OG6_110868
CXQ85_002151	OG6_114650
CXQ85_002152	OG6_102423
CXQ85_002153	OG6_112504
CXQ85_002154	OG6_222577
CXQ85_002155	OG6_100964
CXQ85_002156	OG6_100468
CXQ85_002157	OG6_102213
CXQ85_002158	OG6_102421
CXQ85_002159	OG6_102819
CXQ85_002160	OG6r20_109168
CXQ85_002161	OG6_186944
CXQ85_002162	OG6_103006
CXQ85_002163	OG6_109900
CXQ85_002164	OG6_102968
CXQ85_002165	OG6_101524
CXQ85_002166	OG6_102190
CXQ85_002167	OG6_107811
CXQ85_002168	OG6r20_309510
CXQ85_002169	OG6r20_101808
CXQ85_002171	OG6_105271
CXQ85_002172	OG6_108039
CXQ85_002173	OG6_100186
CXQ85_002174	OG6_101471
CXQ85_002175	OG6_105162
CXQ85_002176	OG6_100449
CXQ85_002177	OG6_100083
CXQ85_002178	OG6_101346
CXQ85_002179	OG6r20_126683
CXQ85_002180	OG6_103569
CXQ85_002181	OG6_101270
CXQ85_002182	OG6_101914
CXQ85_002183	OG6r20_104594
CXQ85_002184	OG6_100292
CXQ85_002185	OG6_102494
CXQ85_002186	OG6_103234
CXQ85_002187	OG6_111464
CXQ85_002188	OG6_100207
CXQ85_002189	OG6_103278
CXQ85_002190	OG6_103189
CXQ85_002191	OG6_105567
CXQ85_002192	OG6_585900
CXQ85_002193	OG6_102592
CXQ85_002194	OG6_101780
CXQ85_002195	OG6_104231
CXQ85_002196	OG6_103923
CXQ85_002197	OG6_105690
CXQ85_002198	OG6_374544
CXQ85_002199	OG6_106270
CXQ85_002200	OG6_143732
CXQ85_002201	OG6_222605
CXQ85_002202	OG6r20_103078
CXQ85_002203	OG6_137766
CXQ85_002204	OG6_100906
CXQ85_002205	OG6_105381
CXQ85_002206	OG6_101391
CXQ85_002207	OG6_101194
CXQ85_002208	OG6_100248
CXQ85_002209	OG6_102240
CXQ85_002210	OG6_109926
CXQ85_002211	OG6_500510
CXQ85_002212	OG6_104470
CXQ85_002213	OG6_100641
CXQ85_002214	OG6_103535
CXQ85_002215	OG6_102677
CXQ85_002216	OG6_102210
CXQ85_002217	OG6_103359
CXQ85_002218	OG6_104629
CXQ85_002219	OG6_102496
CXQ85_002220	OG6_104546
CXQ85_002221	OG6_100596
CXQ85_002222	OG6_106346
CXQ85_002223	OG6_115930
CXQ85_002225	OG6_110430
CXQ85_002226	OG6_104248
CXQ85_002227	OG6_100945
CXQ85_002228	OG6_112036
CXQ85_002230	OG6_102371
CXQ85_002231	OG6_103155
CXQ85_002232	OG6_100851
CXQ85_002233	OG6_209567
CXQ85_002234	OG6_118295
CXQ85_002235	OG6_101608
CXQ85_002236	OG6_101353
CXQ85_002238	OG6_101766
CXQ85_002239	OG6_101885
CXQ85_002240	OG6_102797
CXQ85_002241	OG6_106265
CXQ85_002242	OG6_112813
CXQ85_002243	OG6_104655
CXQ85_002244	OG6_101771
CXQ85_002245	OG6_100563
CXQ85_002246	OG6_500355
CXQ85_002247	OG6_101540
CXQ85_002248	OG6_101964
CXQ85_002249	OG6_103780
CXQ85_002250	OG6_104334
CXQ85_002251	OG6_500639
CXQ85_002252	OG6_103103
CXQ85_002253	OG6r20_108005
CXQ85_002254	OG6_222549
CXQ85_002255	OG6_104998
CXQ85_002256	OG6_102375
CXQ85_002257	OG6_102762
CXQ85_002258	OG6r20_101655
CXQ85_002259	OG6_102179
CXQ85_002260	OG6_101940
CXQ85_002261	OG6r20_309457
CXQ85_002262	OG6_102826
CXQ85_002263	OG6_102226
CXQ85_002264	OG6_100764
CXQ85_002265	OG6_115793
CXQ85_002266	OG6_102158
CXQ85_002267	OG6_102300
CXQ85_002268	OG6_500902
CXQ85_002269	OG6r20_103978
CXQ85_002270	OG6_103854
CXQ85_002271	OG6_101437
CXQ85_002272	OG6_104513
CXQ85_002273	OG6_104856
CXQ85_002274	OG6_100315
CXQ85_002275	OG6_100208
CXQ85_002276	OG6_123499
CXQ85_002277	OG6_102085
CXQ85_002278	OG6_100510
CXQ85_002279	OG6_500730
CXQ85_002280	OG6_100459
CXQ85_002281	OG6_102693
CXQ85_002282	OG6_118658
CXQ85_002283	OG6_112495
CXQ85_002284	OG6r20_101809
CXQ85_002285	OG6_110914
CXQ85_002287	OG6_103554
CXQ85_002288	OG6_102928
CXQ85_002289	OG6r20_106996
CXQ85_002290	OG6r20_101512
CXQ85_002291	OG6_129945
CXQ85_002292	OG6_143677
CXQ85_002293	OG6_100570
CXQ85_002294	OG6_102128
CXQ85_002295	OG6_103268
CXQ85_002296	OG6_100860
CXQ85_002297	OG6r20_105298
CXQ85_002298	OG6_143686
CXQ85_002299	OG6_114985
CXQ85_002300	OG6_133372
CXQ85_002301	OG6_106074
CXQ85_002302	OG6_103278
CXQ85_002303	OG6_102791
CXQ85_002304	OG6_102197
CXQ85_002305	OG6_101945
CXQ85_002306	OG6_108200
CXQ85_002307	OG6_102602
CXQ85_002308	OG6_100129
CXQ85_002309	OG6_103160
CXQ85_002310	OG6_100802
CXQ85_002311	OG6_105635
CXQ85_002314	OG6_129608
CXQ85_002315	OG6_102005
CXQ85_002316	OG6_100490
CXQ85_002317	OG6r20_107976
CXQ85_002318	OG6_100743
CXQ85_002319	OG6_102239
CXQ85_002320	OG6_102127
CXQ85_002321	OG6_100783
CXQ85_002322	OG6_101444
CXQ85_002323	OG6_129076
CXQ85_002324	OG6_103147
CXQ85_002325	OG6_103320
CXQ85_002326	OG6_101384
CXQ85_002327	OG6_121406
CXQ85_002328	OG6_500056
CXQ85_002329	OG6r20_120178
CXQ85_002330	OG6_102411
CXQ85_002331	OG6_103506
CXQ85_002332	OG6_101533
CXQ85_002333	OG6_102536
CXQ85_002334	OG6r20_103500
CXQ85_002335	OG6_101128
CXQ85_002336	OG6_102813
CXQ85_002337	OG6_102754
CXQ85_002338	OG6_103871
CXQ85_002339	OG6_106161
CXQ85_002340	OG6_137798
CXQ85_002341	OG6_104455
CXQ85_002342	OG6_101413
CXQ85_002343	OG6_100343
CXQ85_002344	OG6_102450
CXQ85_002345	OG6_100257
CXQ85_002346	OG6_100282
CXQ85_002347	OG6_104743
CXQ85_002348	OG6_103938
CXQ85_002349	OG6_107140
CXQ85_002350	OG6_114368
CXQ85_002351	OG6_102345
CXQ85_002352	OG6_102835
CXQ85_002353	OG6_101511
CXQ85_002354	OG6_103192
CXQ85_002355	OG6_102794
CXQ85_002356	OG6r20_109042
CXQ85_002357	OG6r20_102019
CXQ85_002358	OG6_100822
CXQ85_002359	OG6_104928
CXQ85_002360	OG6_107277
CXQ85_002361	OG6_110306
CXQ85_002362	OG6_500014
CXQ85_002363	OG6_500184
CXQ85_002364	OG6_133054
CXQ85_002365	OG6_102263
CXQ85_002366	OG6_101415
CXQ85_002367	OG6_131591
CXQ85_002368	OG6_100665
CXQ85_002369	OG6r20_102002
CXQ85_002370	OG6_102075
CXQ85_002371	OG6r20_103993
CXQ85_002372	OG6_143850
CXQ85_002373	OG6r20_104614
CXQ85_002374	OG6_102136
CXQ85_002375	OG6r20_104596
CXQ85_002376	OG6r20_140778
CXQ85_002377	OG6_103216
CXQ85_002378	OG6r20_110738
CXQ85_002379	OG6_101893
CXQ85_002380	OG6_103633
CXQ85_002381	OG6_108411
CXQ85_002382	OG6_102530
CXQ85_002383	OG6_499891
CXQ85_002384	OG6_100775
CXQ85_002385	OG6_116999
CXQ85_002386	OG6r20_110709
CXQ85_002388	OG6_543880
CXQ85_002389	OG6_122874
CXQ85_002390	OG6_105174
CXQ85_002391	OG6_104009
CXQ85_002392	OG6_103333
CXQ85_002393	OG6_103247
CXQ85_002394	OG6_100990
CXQ85_002395	OG6_454568
CXQ85_002397	OG6_102665
CXQ85_002398	OG6_112755
CXQ85_002399	OG6_102687
CXQ85_002400	OG6_102303
CXQ85_002401	OG6_101510
CXQ85_002402	OG6_100909
CXQ85_002403	OG6_101163
CXQ85_002404	OG6_113020
CXQ85_002408	OG6_104011
CXQ85_002409	OG6_143783
CXQ85_002410	OG6_500273
CXQ85_002411	OG6_101144
CXQ85_002412	OG6_500267
CXQ85_002414	OG6_102607
CXQ85_002415	OG6_102685
CXQ85_002416	OG6_100923
CXQ85_002417	OG6_500869
CXQ85_002418	OG6_102477
CXQ85_002419	OG6_102785
CXQ85_002420	OG6_100398
CXQ85_002421	OG6r20_110676
CXQ85_002422	OG6_103578
CXQ85_002423	OG6_101011
CXQ85_002424	OG6_104258
CXQ85_002425	OG6_104258
CXQ85_002426	OG6_104258
CXQ85_002427	OG6_101460
CXQ85_002428	OG6_106911
CXQ85_002429	OG6_100639
CXQ85_002430	OG6_137850
CXQ85_002431	OG6_102906
CXQ85_002432	OG6_101267
CXQ85_002433	OG6_103996
CXQ85_002434	OG6r20_102000
CXQ85_002435	OG6_101054
CXQ85_002436	OG6_101796
CXQ85_002437	OG6_100624
CXQ85_002438	OG6_102519
CXQ85_002439	OG6_105143
CXQ85_002440	OG6_118306
CXQ85_002441	OG6_101892
CXQ85_002442	OG6_100557
CXQ85_002443	OG6_118223
CXQ85_002444	OG6_103112
CXQ85_002447	OG6_102817
CXQ85_002448	OG6_103125
CXQ85_002450	OG6_117004
CXQ85_002451	OG6_101024
CXQ85_002452	OG6r20_168587
CXQ85_002453	OG6_165980
CXQ85_002454	OG6_105688
CXQ85_002455	OG6_109335
CXQ85_002456	OG6_411979
CXQ85_002457	OG6_181781
CXQ85_002459	OG6r20_101610
CXQ85_002460	OG6_101407
CXQ85_002461	OG6_101971
CXQ85_002462	OG6_101281
CXQ85_002463	OG6_114704
CXQ85_002464	OG6_100774
CXQ85_002465	OG6_101046
CXQ85_002466	OG6r20_140415
CXQ85_002467	OG6_105746
CXQ85_002468	OG6_104304
CXQ85_002469	OG6_103705
CXQ85_002470	OG6_102195
CXQ85_002471	OG6_102336
CXQ85_002472	OG6_100163
CXQ85_002473	OG6r20_102792
CXQ85_002474	OG6_100395
CXQ85_002475	OG6r20_101667
CXQ85_002476	OG6_103743
CXQ85_002477	OG6_110442
CXQ85_002478	OG6_100514
CXQ85_002479	OG6_101332
CXQ85_002480	OG6r20_309473
CXQ85_002481	OG6_102962
CXQ85_002482	OG6r20_109186
CXQ85_002483	OG6_102056
CXQ85_002484	OG6_140331
CXQ85_002485	OG6_105463
CXQ85_002488	OG6_102276
CXQ85_002490	OG6_109462
CXQ85_002491	OG6_102979
CXQ85_002492	OG6_102743
CXQ85_002493	OG6_109856
CXQ85_002494	OG6_105576
CXQ85_002495	OG6_129979
CXQ85_002496	OG6_474049
CXQ85_002497	OG6_101912
CXQ85_002498	OG6_103394
CXQ85_002499	OG6_109856
CXQ85_002500	OG6_101333
CXQ85_002501	OG6_127231
CXQ85_002502	OG6_500493
CXQ85_002503	OG6_101412
CXQ85_002504	OG6_102512
CXQ85_002505	OG6_103576
CXQ85_002506	OG6_101986
CXQ85_002507	OG6_101164
CXQ85_002508	OG6r20_102795
CXQ85_002509	OG6_110891
CXQ85_002510	OG6_102292
CXQ85_002511	OG6r20_101639
CXQ85_002512	OG6_152946
CXQ85_002513	OG6_100096
CXQ85_002514	OG6_101861
CXQ85_002515	OG6_101166
CXQ85_002516	OG6r20_101640
CXQ85_002517	OG6_124945
CXQ85_002518	OG6r20_102488
CXQ85_002519	OG6_100918
CXQ85_002520	OG6_103195
CXQ85_002521	OG6_101660
CXQ85_002522	OG6_170170
CXQ85_002523	OG6r20_103996
CXQ85_002524	OG6_104794
CXQ85_002525	OG6_100652
CXQ85_002526	OG6r20_103490
CXQ85_002527	OG6_103587
CXQ85_002528	OG6_103246
CXQ85_002529	OG6_101007
CXQ85_002530	OG6_112036
CXQ85_002531	OG6r20_101799
CXQ85_002532	OG6r20_100470
CXQ85_002533	OG6_118130
CXQ85_002534	OG6_117007
CXQ85_002535	OG6_100908
CXQ85_002536	OG6_100742
CXQ85_002537	OG6_100765
CXQ85_002540	OG6_101039
CXQ85_002541	OG6_103797
CXQ85_002542	OG6r20_102010
CXQ85_002543	OG6_103892
CXQ85_002544	OG6_101671
CXQ85_002545	OG6r20_101495
CXQ85_002546	OG6_102280
CXQ85_002547	OG6_104902
CXQ85_002548	OG6r20_109187
CXQ85_002549	OG6_102462
CXQ85_002550	OG6_359353
CXQ85_002551	OG6_103265
CXQ85_002552	OG6_113012
CXQ85_002553	OG6_110516
CXQ85_002554	OG6_100252
CXQ85_002555	OG6_103077
CXQ85_002556	OG6_104460
CXQ85_002557	OG6_100558
CXQ85_002558	OG6_499948
CXQ85_002559	OG6_129674
CXQ85_002560	OG6_101253
CXQ85_002561	OG6_137784
CXQ85_002562	OG6_105102
CXQ85_002563	OG6_125877
CXQ85_002564	OG6_100119
CXQ85_002565	OG6_100120
CXQ85_002566	OG6_127232
CXQ85_002567	OG6_500648
CXQ85_002568	OG6_109739
CXQ85_002569	OG6_109739
CXQ85_002570	OG6_100435
CXQ85_002571	OG6_104355
CXQ85_002572	OG6_105015
CXQ85_002573	OG6_102223
CXQ85_002574	OG6_100671
CXQ85_002575	OG6_103652
CXQ85_002576	OG6_100025
CXQ85_002577	OG6_101293
CXQ85_002578	OG6r20_101518
CXQ85_002579	OG6_105935
CXQ85_002580	OG6_104157
CXQ85_002581	OG6_100720
CXQ85_002582	OG6_101124
CXQ85_002583	OG6_103231
CXQ85_002584	OG6_105097
CXQ85_002585	OG6_104100
CXQ85_002586	OG6_104709
CXQ85_002587	OG6_114247
CXQ85_002588	OG6_102372
CXQ85_002589	OG6_102247
CXQ85_002590	OG6_103291
CXQ85_002591	OG6_103590
CXQ85_002592	OG6_100372
CXQ85_002593	OG6_124658
CXQ85_002594	OG6_104002
CXQ85_002595	OG6_101370
CXQ85_002596	OG6_102571
CXQ85_002597	OG6_100403
CXQ85_002598	OG6_107140
CXQ85_002599	OG6_105573
CXQ85_002600	OG6_105688
CXQ85_002601	OG6_103037
CXQ85_002602	OG6_101288
CXQ85_002603	OG6_108383
CXQ85_002604	OG6_100749
CXQ85_002605	OG6_103052
CXQ85_002606	OG6_101588
CXQ85_002607	OG6r20_112586
CXQ85_002608	OG6_102419
CXQ85_002609	OG6_102669
CXQ85_002610	OG6_100439
CXQ85_002611	OG6_106964
CXQ85_002612	OG6_100461
CXQ85_002613	OG6_100357
CXQ85_002614	OG6_101794
CXQ85_002615	OG6r20_101363
CXQ85_002616	OG6_129743
CXQ85_002617	OG6_101295
CXQ85_002618	OG6r20_102489
CXQ85_002619	OG6_100510
CXQ85_002621	OG6_102171
CXQ85_002622	OG6_137735
CXQ85_002623	OG6_112432
CXQ85_002624	OG6_102929
CXQ85_002625	OG6_129934
CXQ85_002626	OG6r20_106126
CXQ85_002627	OG6r20_103499
CXQ85_002628	OG6_100528
CXQ85_002629	OG6_101112
CXQ85_002630	OG6_104063
CXQ85_002631	OG6_103715
CXQ85_002632	OG6_100026
CXQ85_002633	OG6_100816
CXQ85_002634	OG6_102765
CXQ85_002635	OG6_107443
CXQ85_002636	OG6_133293
CXQ85_002637	OG6_100574
CXQ85_002638	OG6_101832
CXQ85_002639	OG6_103381
CXQ85_002640	OG6_115800
CXQ85_002641	OG6_102618
CXQ85_002642	OG6r20_102241
CXQ85_002643	OG6_100272
CXQ85_002644	OG6_110555
CXQ85_002645	OG6_103260
CXQ85_002646	OG6r20_102785
CXQ85_002647	OG6_121407
CXQ85_002648	OG6r20_101514
CXQ85_002649	OG6_100686
CXQ85_002650	OG6_103098
CXQ85_002651	OG6_127009
CXQ85_002652	OG6_111255
CXQ85_002653	OG6_113013
CXQ85_002654	OG6_123060
CXQ85_002655	OG6_143740
CXQ85_002656	OG6_132807
CXQ85_002657	OG6_101798
CXQ85_002658	OG6_106383
CXQ85_002659	OG6_102465
CXQ85_002660	OG6_500621
CXQ85_002661	OG6_110409
CXQ85_002662	OG6_112308
CXQ85_002663	OG6_101979
CXQ85_002664	OG6_103565
CXQ85_002665	OG6_100224
CXQ85_002666	OG6_101380
CXQ85_002667	OG6_103629
CXQ85_002668	OG6_103247
CXQ85_002669	OG6_100259
CXQ85_002670	OG6_109780
CXQ85_002671	OG6_102573
CXQ85_002672	OG6_166527
CXQ85_002673	OG6_101263
CXQ85_002674	OG6_100957
CXQ85_002675	OG6_102322
CXQ85_002676	OG6_101193
CXQ85_002677	OG6_103217
