Gene Names	Accession
YGR056W	OG6_103614
YGR057C	OG6_106566
YGR058W	OG6_100410
YGR059W	OG6_108099
YGR060W	OG6_102540
YGR061C	OG6_101332
YGR062C	OG6_105146
YGR063C	OG6_102281
YGR065C	OG6_124924
YGR066C	OG6_104071
YGR067C	OG6_500470
YGR068C	OG6_500046
YGR070W	OG6_104196
YGR071C	OG6_222583
YGR072W	OG6_104140
YGR074W	OG6_102452
YGR075C	OG6_500174
YGR076C	OG6_123089
YGR077C	OG6_500868
YGR078C	OG6_102595
YGR079W	OG6_500617
YGR080W	OG6_102985
YGR081C	OG6_500579
YGR082W	OG6_104980
YGR083C	OG6_101847
YGR084C	OG6_500716
YGR085C	OG6_100325
YGR086C	OG6_112026
YGR087C	OG6_104452
YGR088W	OG6_100495
YGR089W	OG6_133127
YGR090W	OG6_102389
YGR091W	OG6_102494
YGR092W	OG6_111464
YGR093W	OG6_103314
YGR094W	OG6_100292
YGR095C	OG6_103234
YGR096W	OG6_103578
YGR097W	OG6_222584
YGR098C	OG6_103054
YGR099W	OG6_103878
YGR100W	OG6_101065
YGR101W	OG6_101864
YGR102C	OG6_500798
YGR103W	OG6_102136
YGR104C	OG6_143850
YGR105W	OG6_114127
YGR106C	OG6_500180
YGR108W	OG6_100199
YGR109C	OG6_152316
YGR109W-A	OG6_100000
YGR109W-B	OG6_100000
YGR110W	OG6_101137
YGR111W	OG6_114171
YGR112W	OG6_103106
YGR113W	OG6_117018
YGR116W	OG6_102925
YGR117C	OG6_500551
YGR118W	OG6_100935
YGR119C	OG6_111140
YGR120C	OG6_500817
YGR121C	OG6_100186
YGR121W-A	OG6_500326
YGR122W	OG6_500491
YGR123C	OG6_102598
YGR124W	OG6_100710
YGR125W	OG6_108204
YGR126W	OG6_500291
YGR127W	OG6_103320
YGR128C	OG6_500457
YGR129W	OG6_103856
YGR130C	OG6_500754
YGR131W	OG6_133377
YGR132C	OG6_101926
YGR133W	OG6_106380
YGR134W	OG6_500871
YGR135W	OG6_101968
YGR136W	OG6_116889
YGR138C	OG6_114945
YGR140W	OG6_130991
YGR141W	OG6_107691
YGR142W	OG6_222585
YGR143W	OG6_105803
YGR144W	OG6_105683
YGR145W	OG6_102419
YGR146C	OG6_500238
YGR146C-A	OG6_500823
YGR147C	OG6_111074
YGR148C	OG6_101189
YGR149W	OG6_104486
YGR150C	OG6_100693
YGR152C	OG6_100217
YGR153W	OG6_500480
YGR154C	OG6_103352
YGR155W	OG6_100154
YGR156W	OG6_499950
YGR157W	OG6_109767
YGR158C	OG6_102545
YGR159C	OG6_102437
YGR161C	OG6_500409
YGR161C-C	OG6_100069
YGR161W-C	OG6_500159
YGR161C-D	OG6_100069
YGR161W-A	OG6_100069
YGR161W-B	OG6_100069
YGR162W	OG6_111107
YGR163W	OG6_102660
YGR165W	OG6_119810
YGR166W	OG6_500631
YGR167W	OG6_103026
YGR168C	OG6_500241
YGR169C	OG6_100211
YGR169C-A	OG6_222586
YGR170W	OG6_107063
YGR171C	OG6_101119
YGR172C	OG6_101570
YGR173W	OG6_101808
YGR174C	OG6_117015
YGR174W-A	OG6_500513
YGR175C	OG6_103798
YGR177C	OG6_222587
YGR178C	OG6_111536
YGR179C	OG6_500462
YGR180C	OG6_100537
YGR181W	OG6_103836
YGR183C	OG6_104587
YGR184C	OG6_101603
YGR185C	OG6_101224
YGR186W	OG6_115055
YGR187C	OG6_103137
YGR188C	OG6_103677
YGR189C	OG6_142788
YGR191W	OG6_100168
YGR192C	OG6_100218
YGR193C	OG6_116999
YGR194C	OG6_104017
YGR195W	OG6_101074
YGR196C	OG6_500289
YGR197C	OG6_118295
YGR198W	OG6_500508
YGR199W	OG6_101353
YGR200C	OG6_103229
YGR201C	OG6_173237
YGR202C	OG6_101770
YGR203W	OG6_106594
YGR204C-A	OG6_500310
YGR204W	OG6_100216
YGR205W	OG6_108009
YGR206W	OG6_500318
YGR207C	OG6_101197
YGR208W	OG6_101696
YGR209C	OG6_100096
YGR210C	OG6_105111
YGR211W	OG6_101443
YGR212W	OG6_121258
YGR213C	OG6_111248
YGR214W	OG6_100806
YGR215W	OG6_109870
YGR216C	OG6_103823
YGR217W	OG6_104443
YGR218W	OG6_101697
YGR220C	OG6_100949
YGR221C	OG6_222588
YGR222W	OG6_499855
YGR223C	OG6_102082
YGR224W	OG6_100558
YGR225W	OG6_133424
YGR227W	OG6_103728
YGR229C	OG6_123097
YGR230W	OG6_153167
YGR231C	OG6_101763
YGR232W	OG6_100012
YGR233C	OG6_111525
YGR234W	OG6_109281
YGR235C	OG6_115066
YGR236C	OG6_500562
YGR237C	OG6_500293
YGR238C	OG6_107531
YGR239C	OG6_500477
YGR240C	OG6_100319
YGR240C-A	OG6_500398
YGR241C	OG6_111883
YGR243W	OG6_101975
YGR244C	OG6_100409
YGR245C	OG6_102265
YGR246C	OG6_101494
YGR247W	OG6_188633
YGR248W	OG6_101429
YGR249W	OG6_500507
YGR250C	OG6_100683
YGR251W	OG6_499943
YGR252W	OG6_101489
YGR253C	OG6_101621
YGR254W	OG6_100260
YGR255C	OG6_102655
YGR256W	OG6_100975
YGR257C	OG6_101405
YGR258C	OG6_101242
YGR260W	OG6_102588
YGR261C	OG6_101595
YGR262C	OG6_101388
YGR263C	OG6_124693
YGR264C	OG6_101454
YGR266W	OG6_112497
YGR267C	OG6_101153
YGR268C	OG6_135340
YGR270W	OG6_102094
YGR271C-A	OG6_107113
YGR271W	OG6_100305
YGR273C	OG6_129958
YGR274C	OG6_102499
YGR275W	OG6_103225
YGR276C	OG6_106731
YGR277C	OG6_101466
YGR278W	OG6_101743
YGR279C	OG6_133467
YGR280C	OG6_104777
YGR281W	OG6_100026
YGR282C	OG6_108914
YGR283C	OG6_102561
YGR284C	OG6_104535
YGR285C	OG6_102149
YGR286C	OG6_104652
YGR287C	OG6_100402
YGR288W	OG6_123060
YGR289C	OG6_113013
YGR292W	OG6_100402
YGR294W	OG6_109825
YGR295C	OG6_111794
YGR296W	OG6_108906
YHL001W	OG6_100966
YHL002W	OG6_103033
YHL003C	OG6_118086
YHL004W	OG6_101759
YHL006C	OG6_500129
YHL007C	OG6_100484
YHL008C	OG6_105687
YHL009C	OG6_133382
YHL009W-A	OG6_100069
YHL009W-B	OG6_100069
YHL010C	OG6_102472
YHL011C	OG6_100356
YHL012W	OG6_500938
YHL013C	OG6_102788
YHL014C	OG6_100571
YHL015W	OG6_100367
YHL015W-A	OG6_500747
YHL016C	OG6_105980
YHL017W	OG6_101701
YHL018W	OG6_100957
YHL019C	OG6_499970
YHL020C	OG6_115952
YHL021C	OG6_102379
YHL022C	OG6_101269
YHL023C	OG6_104131
YHL024W	OG6_137515
YHL025W	OG6_500755
YHL026C	OG6_127047
YHL027W	OG6_113020
YHL028W	OG6_500182
YHL029C	OG6_499877
YHL030W	OG6_103321
YHL031C	OG6_102989
YHL032C	OG6_100613
YHL033C	OG6_101259
YHL034C	OG6_222589
YHL035C	OG6_100026
YHL036W	OG6_132283
YHL038C	OG6_500149
YHL039W	OG6_101154
YHL040C	OG6_105688
YHL042W	OG6_111794
YHL043W	OG6_111794
YHL044W	OG6_111794
YHL046C	OG6_109825
YHL047C	OG6_105688
YHL048C-A	OG6_500306
YHL048W	OG6_111794
YHL049C	OG6_108906
YHL050C	OG6_108906
YHR001W	OG6_102132
YHR001W-A	OG6_115933
YHR002W	OG6_100703
YHR003C	OG6_104712
YHR004C	OG6_105071
YHR005C	OG6_100285
YHR005C-A	OG6_103064
YHR006W	OG6_222568
YHR007C	OG6_103408
YHR007C-A	OG6_500125
YHR008C	OG6_100280
YHR009C	OG6_108388
YHR010W	OG6_101266
YHR011W	OG6_100275
YHR012W	OG6_101343
YHR013C	OG6_100590
YHR014W	OG6_499945
YHR015W	OG6_205241
YHR016C	OG6_103525
YHR017W	OG6_499881
YHR018C	OG6_101588
YHR019C	OG6_103052
YHR020W	OG6_100749
YHR021C	OG6_100584
YHR021W-A	OG6_500108
YHR022C	OG6_500527
YHR022C-A	OG6_500882
YHR023W	OG6_100110
YHR024C	OG6_102381
YHR025W	OG6_103889
YHR026W	OG6_102000
YHR027C	OG6_101799
YHR028C	OG6_100574
YHR029C	OG6_101608
YHR030C	OG6_100339
YHR031C	OG6_100049
YHR032W	OG6_100259
YHR033W	OG6_104735
YHR034C	OG6_105060
YHR035W	OG6_500736
YHR036W	OG6_109555
YHR037W	OG6_102275
YHR038W	OG6_101101
YHR039C	OG6_108000
YHR039C-A	OG6_101449
YHR040W	OG6_102819
YHR041C	OG6_104763
YHR042W	OG6_100886
YHR043C	OG6_111160
YHR044C	OG6_111160
YHR045W	OG6_123099
YHR046C	OG6_100401
YHR047C	OG6_100948
YHR048W	OG6_133385
YHR049W	OG6_151978
YHR050W	OG6_100775
YHR050W-A	OG6_500544
YHR051W	OG6_104716
YHR052W	OG6_102551
YHR053C	OG6_222590
YHR054C	OG6_181776
YHR055C	OG6_222590
YHR056C	OG6_181776
YHR057C	OG6_100844
YHR058C	OG6_102673
YHR059W	OG6_111592
YHR060W	OG6_105121
YHR061C	OG6_222565
YHR062C	OG6_102854
YHR063C	OG6_102045
YHR064C	OG6_115931
YHR065C	OG6_101585
YHR066W	OG6_101976
YHR067W	OG6_113000
YHR068W	OG6_101093
YHR069C	OG6_101400
YHR070W	OG6_100981
YHR071W	OG6_137450
YHR072W	OG6_101245
YHR072W-A	OG6_102021
YHR073W	OG6_101238
YHR074W	OG6_100679
YHR075C	OG6_102589
YHR076W	OG6_100742
YHR077C	OG6_103377
YHR078W	OG6_103122
YHR079C	OG6_102150
YHR079C-A	OG6_107974
YHR080C	OG6_173470
YHR081W	OG6_103626
YHR082C	OG6_137086
YHR083W	OG6_500464
YHR084W	OG6_110016
YHR085W	OG6_105039
YHR086W	OG6_102296
YHR086W-A	OG6_500466
YHR087W	OG6_110565
YHR088W	OG6_102467
YHR089C	OG6_102146
YHR090C	OG6_137182
YHR091C	OG6_100350
YHR092C	OG6_100060
YHR094C	OG6_100060
YHR096C	OG6_100060
YHR097C	OG6_137783
YHR098C	OG6_101536
YHR099W	OG6_101815
YHR100C	OG6_106813
YHR101C	OG6_121415
YHR102W	OG6_100860
YHR103W	OG6_222566
YHR104W	OG6_100072
YHR105W	OG6_104966
YHR106W	OG6_101104
YHR107C	OG6_108099
YHR108W	OG6_112760
YHR109W	OG6_499893
YHR110W	OG6_102210
YHR111W	OG6_100543
YHR112C	OG6_112885
YHR113W	OG6_102047
YHR114W	OG6_113935
YHR115C	OG6_111255
YHR116W	OG6_106193
YHR117W	OG6_104251
YHR118C	OG6_500607
YHR119W	OG6_101262
YHR120W	OG6_100652
YHR121W	OG6_103238
YHR122W	OG6_102398
YHR123W	OG6_100740
YHR128W	OG6_100147
YHR124W	OG6_500752
YHR126C	OG6_500028
YHR127W	OG6_500160
YHR129C	OG6_499966
YHR131C	OG6_500661
YHR132C	OG6_100142
YHR132W-A	OG6_108957
YHR133C	OG6_105282
YHR134W	OG6_108834
YHR135C	OG6_101750
YHR136C	OG6_499913
YHR137W	OG6_500208
YHR138C	OG6_110554
YHR139C	OG6_222591
YHR140W	OG6_102603
YHR141C	OG6_100788
YHR142W	OG6_113009
YHR143W	OG6_500734
YHR143W-A	OG6_103748
YHR144C	OG6_102571
YHR146W	OG6_500814
YHR147C	OG6_103727
YHR148W	OG6_102070
YHR149C	OG6_222588
YHR150W	OG6_101057
YHR151C	OG6_137749
YHR152W	OG6_500695
YHR153C	OG6_500421
YHR154W	OG6_119473
YHR155W	OG6_114861
YHR156C	OG6_103383
YHR157W	OG6_500438
YHR158C	OG6_107531
YHR159W	OG6_500404
YHR160C	OG6_499862
YHR161C	OG6_102822
YHR162W	OG6_101975
YHR163W	OG6_101429
YHR164C	OG6_102643
YHR165C	OG6_101765
YHR166C	OG6_102790
YHR167W	OG6_500880
YHR168W	OG6_101006
YHR169W	OG6_102828
YHR170W	OG6_101748
YHR171W	OG6_102679
YHR172W	OG6_101900
YHR173C	OG6_499886
YHR174W	OG6_100260
YHR175W	OG6_102787
YHR175W-A	OG6_500916
YHR176W	OG6_100150
YHR177W	OG6_110307
YHR178W	OG6_186916
YHR179W	OG6_100194
YHR181W	OG6_104172
YHR182W	OG6_500877
YHR183W	OG6_100975
YHR184W	OG6_500577
YHR185C	OG6_175148
YHR186C	OG6_101923
YHR187W	OG6_137837
YHR188C	OG6_103068
YHR189W	OG6_102507
YHR190W	OG6_103822
YHR191C	OG6_142748
YHR192W	OG6_170440
YHR193C	OG6_101216
YHR194W	OG6_112021
YHR195W	OG6_500292
YHR196W	OG6_500468
YHR197W	OG6_499990
YHR198C	OG6_111849
YHR199C	OG6_111849
YHR199C-A	OG6_499985
YHR200W	OG6_102002
YHR201C	OG6_103741
YHR202W	OG6_111211
YHR203C	OG6_100732
YHR204W	OG6_101442
YHR205W	OG6_100157
YHR206W	OG6_165983
YHR207C	OG6_114637
YHR208W	OG6_100313
YHR209W	OG6_101540
YHR210C	OG6_101504
YHR211W	OG6_128677
YHR212W-A	OG6_128677
YHR213W	OG6_128677
YHR213W-A	OG6_500613
YHR213W-B	OG6_222542
YHR214C-B	OG6_100069
YHR214C-C	OG6_100069
YHR214C-D	OG6_500257
YHR214C-E	OG6_500378
YHR214W	OG6_162024
YHR215W	OG6_101372
YHR216W	OG6_100534
YHR218W	OG6_108906
YHR219W	OG6_108906
YIL001W	OG6_106650
YIL002C	OG6_138560
YIL002W-A	OG6_500243
YIL003W	OG6_100169
YIL004C	OG6_101026
YIL005W	OG6_104137
YIL006W	OG6_100767
YIL007C	OG6_102356
YIL008W	OG6_102802
YIL009C-A	OG6_500131
YIL009W	OG6_100746
YIL010W	OG6_101292
YIL011W	OG6_109825
YIL013C	OG6_100151
YIL014C-A	OG6_162025
YIL014W	OG6_105463
YIL015W	OG6_114704
YIL016W	OG6_500628
YIL017C	OG6_103879
YIL018W	OG6_100234
YIL019W	OG6_116866
YIL020C	OG6_107815
YIL021W	OG6_101363
YIL022W	OG6_102237
YIL023C	OG6_103840
YIL024C	OG6_500298
YIL026C	OG6_500309
YIL027C	OG6_152871
YIL029C	OG6_181779
YIL030C	OG6_102767
YIL031W	OG6_102905
YIL033C	OG6_100449
YIL034C	OG6_103032
YIL035C	OG6_100821
YIL036W	OG6_499995
YIL037C	OG6_500190
YIL038C	OG6_101346
YIL039W	OG6_124368
YIL040W	OG6_499935
YIL041W	OG6_112318
YIL042C	OG6_103927
YIL043C	OG6_100179
YIL044C	OG6_100831
YIL045W	OG6_222572
YIL046W	OG6_112271
YIL046W-A	OG6_500556
YIL047C	OG6_100965
YIL048W	OG6_101160
YIL049W	OG6_103960
YIL050W	OG6_101636
YIL051C	OG6_100612
YIL052C	OG6_100855
YIL053W	OG6_111160
YIL054W	OG6_500013
YIL055C	OG6_500361
YIL056W	OG6_222573
YIL057C	OG6_222574
YIL060W	OG6_181777
YIL061C	OG6_102349
YIL062C	OG6_102485
YIL063C	OG6_139042
YIL064W	OG6_103983
YIL065C	OG6_102996
YIL066C	OG6_100448
YIL067C	OG6_114167
YIL068C	OG6_103744
YIL069C	OG6_100698
YIL070C	OG6_105073
YIL071C	OG6_103258
YIL072W	OG6_103312
YIL073C	OG6_133389
YIL074C	OG6_100629
YIL075C	OG6_101410
YIL076W	OG6_102500
YIL077C	OG6_500010
YIL078W	OG6_100294
YIL079C	OG6_105655
YIL082W-A	OG6_100000
YIL083C	OG6_102247
YIL084C	OG6_500648
YIL085C	OG6_127232
YIL087C	OG6_125877
YIL088C	OG6_124658
YIL089W	OG6_222592
YIL090W	OG6_121373
YIL091C	OG6_102630
YIL092W	OG6_500941
YIL093C	OG6_115945
YIL094C	OG6_100541
YIL095W	OG6_101386
YIL096C	OG6_105097
YIL097W	OG6_103231
YIL098C	OG6_109050
YIL099W	OG6_110305
YIL101C	OG6_499912
YIL102C	OG6_162025
YIL102C-A	OG6_105019
YIL103W	OG6_101267
YIL104C	OG6_103996
YIL105C	OG6_110583
YIL105W-A	OG6_500959
YIL106W	OG6_101569
YIL107C	OG6_116779
YIL108W	OG6_107913
YIL109C	OG6_101023
YIL110W	OG6_102864
YIL111W	OG6_103849
YIL112W	OG6_100104
YIL113W	OG6_115683
YIL114C	OG6_101484
YIL115C	OG6_108801
YIL116W	OG6_102457
YIL117C	OG6_222593
YIL118W	OG6_119792
YIL119C	OG6_500278
YIL120W	OG6_104355
YIL121W	OG6_104355
YIL122W	OG6_499978
YIL123W	OG6_130006
YIL124W	OG6_100207
YIL125W	OG6_100311
YIL126W	OG6_101122
YIL127C	OG6_500295
YIL128W	OG6_102900
YIL129C	OG6_102307
YIL130W	OG6_127204
YIL131C	OG6_104629
YIL132C	OG6_500651
YIL133C	OG6_100793
YIL134C-A	OG6_500960
YIL134W	OG6_100767
YIL135C	OG6_500834
YIL136W	OG6_500627
YIL137C	OG6_500301
YIL138C	OG6_110870
YIL139C	OG6_104299
YIL140W	OG6_140267
YIL142W	OG6_101721
YIL143C	OG6_100822
YIL144W	OG6_103226
YIL145C	OG6_104342
YIL146C	OG6_499854
YIL147C	OG6_133293
YIL148W	OG6_101560
YIL149C	OG6_103190
YIL150C	OG6_137778
YIL151C	OG6_222594
YIL152W	OG6_500765
YIL153W	OG6_101438
YIL154C	OG6_500563
YIL155C	OG6_101157
YIL156W	OG6_175840
YIL156W-B	OG6_112154
YIL157C	OG6_115671
YIL158W	OG6_222595
YIL159W	OG6_133137
YIL160C	OG6_101592
YIL161W	OG6_500919
YIL162W	OG6_101843
YIL163C	OG6_500842
YIL164C	OG6_108105
YIL165C	OG6_500502
YIL166C	OG6_114253
YIL169C	OG6_162024
YIL172C	OG6_100402
YIL173W	OG6_101285
YIL176C	OG6_109825
YIL177C	OG6_108906
YIR001C	OG6_151471
YIR002C	OG6_102422
YIR003W	OG6_500435
YIR004W	OG6_102152
YIR005W	OG6_102431
YIR006C	OG6_113577
YIR007W	OG6_107622
YIR008C	OG6_101221
YIR009W	OG6_100753
YIR010W	OG6_499880
YIR011C	OG6_113988
YIR012W	OG6_100610
YIR013C	OG6_222596
YIR014W	OG6_500549
YIR015W	OG6_103265
YIR016W	OG6_500594
YIR017C	OG6_127326
YIR018C-A	OG6_500345
YIR018W	OG6_131160
YIR019C	OG6_500074
YIR020C	OG6_500853
YIR021W	OG6_129971
YIR021W-A	OG6_499983
YIR022W	OG6_100807
YIR023W	OG6_119786
YIR024C	OG6_500130
YIR025W	OG6_500570
YIR026C	OG6_101936
YIR027C	OG6_101673
YIR028W	OG6_110303
YIR029W	OG6_105441
YIR030C	OG6_115929
YIR031C	OG6_104513
YIR032C	OG6_121421
YIR033W	OG6_114160
YIR034C	OG6_111236
YIR035C	OG6_108186
YIR036C	OG6_108186
YIR037W	OG6_100297
YIR038C	OG6_109856
YIR039C	OG6_114704
YJL002C	OG6_102688
YIR041W	OG6_109825
YIR042C	OG6_106642
YJL001W	OG6_101390
YJL003W	OG6_106785
YJL004C	OG6_103385
YJL005W	OG6_102913
YJL006C	OG6_101562
YJL008C	OG6_102087
YJL010C	OG6_103394
YJL011C	OG6_103530
YJL012C	OG6_106806
YJL013C	OG6_154723
YJL014W	OG6_100235
YJL016W	OG6_500329
YJL019W	OG6_500060
YJL020C	OG6_148106
YJL023C	OG6_499842
YJL024C	OG6_102376
YJL025W	OG6_118120
YJL026W	OG6_100537
YJL027C	OG6_500230
YJL028W	OG6_499909
YJL029C	OG6_102035
YJL030W	OG6_103574
YJL031C	OG6_102100
YJL033W	OG6_102138
YJL034W	OG6_100083
YJL035C	OG6_100779
YJL036W	OG6_106436
YJL037W	OG6_222597
YJL038C	OG6_222597
YJL039C	OG6_103030
YJL041W	OG6_102783
YJL042W	OG6_181780
YJL043W	OG6_222598
YJL044C	OG6_103725
YJL045W	OG6_100447
YJL046W	OG6_101366
YJL047C	OG6_500709
YJL047C-A	OG6_499936
YJL048C	OG6_105479
YJL049W	OG6_122791
YJL050W	OG6_100340
YJL051W	OG6_500841
YJL052C-A	OG6_500746
YJL052W	OG6_100218
YJL053W	OG6_101403
YJL054W	OG6_113593
YJL055W	OG6_103602
YJL056C	OG6_100166
YJL057C	OG6_108604
YJL058C	OG6_221330
YJL059W	OG6_102552
YJL060W	OG6_100255
YJL061W	OG6_113479
YJL062W	OG6_104308
YJL062W-A	OG6_116114
YJL063C	OG6_100929
YJL065C	OG6_499844
YJL066C	OG6_499937
YJL068C	OG6_103701
YJL069C	OG6_102672
YJL070C	OG6_222550
YJL071W	OG6_115934
YJL072C	OG6_102798
YJL073W	OG6_500634
YJL074C	OG6_101525
YJL076W	OG6_500407
YJL077C	OG6_500896
YJL077W-A	OG6_500244
YJL077W-B	OG6_500680
YJL078C	OG6_101367
YJL079C	OG6_101367
YJL080C	OG6_104272
YJL081C	OG6_102754
YJL082W	OG6_104710
YJL083W	OG6_499859
YJL084C	OG6_115043
YJL085W	OG6_102697
YJL087C	OG6_114248
YJL088W	OG6_101472
YJL089W	OG6_170066
YJL090C	OG6_102493
YJL091C	OG6_103051
YJL092W	OG6_101651
YJL093C	OG6_105970
YJL094C	OG6_101610
YJL095W	OG6_100581
YJL096W	OG6_101040
YJL097W	OG6_101538
YJL098W	OG6_100938
YJL099W	OG6_222599
YJL100W	OG6_101496
YJL101C	OG6_102076
YJL102W	OG6_103657
YJL103C	OG6_500337
YJL104W	OG6_102816
YJL105W	OG6_118281
YJL106W	OG6_101384
YJL107C	OG6_500601
YJL108C	OG6_105477
YJL109C	OG6_102005
YJL110C	OG6_107467
YJL111W	OG6_101782
YJL112W	OG6_114900
YJL113W	OG6_100069
YJL114W	OG6_100069
YJL115W	OG6_101293
YJL116C	OG6_130006
YJL117W	OG6_500731
YJL118W	OG6_500605
YJL121C	OG6_100819
YJL122W	OG6_499915
YJL123C	OG6_116978
YJL124C	OG6_102846
YJL125C	OG6_100880
YJL126W	OG6_103694
YJL127C	OG6_109739
YJL127C-B	OG6_135366
YJL128C	OG6_100914
YJL129C	OG6_105015
YJL130C	OG6_100435
YJL131C	OG6_500494
YJL132W	OG6_110159
YJL133C-A	OG6_500708
YJL133W	OG6_101882
YJL134W	OG6_102878
YJL136C	OG6_101819
YJL136W-A	OG6_500801
YJL137C	OG6_101901
YJL138C	OG6_101294
YJL139C	OG6_166515
YJL140W	OG6_102742
YJL141C	OG6_100394
YJL143W	OG6_101935
YJL144W	OG6_500686
YJL145W	OG6_110260
YJL146W	OG6_107247
YJL147C	OG6_499947
YJL148W	OG6_500269
YJL149W	OG6_222560
YJL151C	OG6_500482
YJL153C	OG6_100830
YJL154C	OG6_101945
YJL155C	OG6_100250
YJL156C	OG6_222600
YJL157C	OG6_500219
YJL158C	OG6_127524
YJL159W	OG6_127524
YJL160C	OG6_127524
YJL161W	OG6_500505
YJL162C	OG6_105154
YJL163C	OG6_111049
YJL164C	OG6_100326
YJL165C	OG6_222601
YJL166W	OG6_105128
YJL167W	OG6_101661
YJL168C	OG6_102278
YJL170C	OG6_500417
YJL171C	OG6_114872
YJL172W	OG6_104171
YJL173C	OG6_500395
YJL174W	OG6_137739
YJL176C	OG6_100909
YJL177W	OG6_100758
YJL178C	OG6_114648
YJL179W	OG6_103090
YJL180C	OG6_102681
YJL181W	OG6_222602
YJL183W	OG6_119656
YJL184W	OG6_500766
YJL185C	OG6_500471
YJL186W	OG6_116848
YJL187C	OG6_104974
YJL189W	OG6_101109
YJL190C	OG6_100322
YJL191W	OG6_100266
YJL192C	OG6_500079
YJL193W	OG6_121034
YJL194W	OG6_100406
YJL196C	OG6_100254
YJL197W	OG6_100913
YJL198W	OG6_191423
YJL200C	OG6_101426
YJL201W	OG6_103505
YJL203W	OG6_102246
YJL204C	OG6_113005
YJL205C	OG6_140562
YJL206C	OG6_127204
YJL207C	OG6_102302
YJL208C	OG6_102078
YJL209W	OG6_500757
YJL210W	OG6_103635
YJL212C	OG6_102439
YJL213W	OG6_109063
YJL214W	OG6_100060
YJL216C	OG6_100402
YJL217W	OG6_112059
YJL218W	OG6_101136
YJL219W	OG6_100060
YJL221C	OG6_100402
YJL222W	OG6_101285
YJL223C	OG6_109825
YJL225C	OG6_108906
YJR001W	OG6_100570
YJR002W	OG6_102269
YJR003C	OG6_499911
YJR004C	OG6_500497
YJR005C-A	OG6_222586
YJR005W	OG6_100684
YJR006W	OG6_102286
YJR007W	OG6_101220
YJR008W	OG6_101032
YJR009C	OG6_100218
YJR010C-A	OG6_103297
YJR010W	OG6_100343
YJR011C	OG6_500892
YJR012C	OG6_113595
YJR013W	OG6_102429
YJR014W	OG6_102629
YJR015W	OG6_118295
YJR016C	OG6_102200
YJR017C	OG6_100390
YJR019C	OG6_104258
YJR021C	OG6_500151
YJR022W	OG6_102771
YJR024C	OG6_103116
YJR025C	OG6_105385
YJR026W	OG6_100069
YJR027W	OG6_100069
YJR028W	OG6_100069
YJR029W	OG6_100069
YJR030C	OG6_222602
YJR031C	OG6_102130
YJR032W	OG6_500258
YJR033C	OG6_115930
YJR034W	OG6_104546
YJR035W	OG6_103189
YJR036C	OG6_101192
YJR039W	OG6_500268
YJR040W	OG6_100336
YJR041C	OG6_500487
YJR042W	OG6_143877
YJR043C	OG6_500701
YJR044C	OG6_103010
YJR045C	OG6_100423
YJR046W	OG6_500506
YJR047C	OG6_100628
YJR048W	OG6_101063
YJR049C	OG6_100357
YJR050W	OG6_102669
YJR051W	OG6_104311
YJR052W	OG6_109058
YJR053W	OG6_500290
YJR054W	OG6_115045
YJR055W	OG6_104054
YJR056C	OG6_137804
YJR057W	OG6_100714
YJR058C	OG6_102766
YJR059W	OG6_222603
YJR060W	OG6_118300
YJR061W	OG6_133175
YJR062C	OG6_110430
YJR063W	OG6_103317
YJR064W	OG6_100235
YJR065C	OG6_102024
YJR066W	OG6_100794
YJR067C	OG6_153040
YJR068W	OG6_101335
YJR069C	OG6_100769
YJR070C	OG6_101312
YJR072C	OG6_101544
YJR073C	OG6_105799
YJR074W	OG6_104657
YJR075W	OG6_106964
YJR076C	OG6_108525
YJR077C	OG6_101022
YJR078W	OG6_104344
YJR079W	OG6_500940
YJR080C	OG6_143868
YJR082C	OG6_102943
YJR083C	OG6_500476
YJR084W	OG6_101860
YJR085C	OG6_110442
YJR086W	OG6_110251
YJR088C	OG6_102350
YJR089W	OG6_104442
YJR090C	OG6_101086
YJR091C	OG6_111629
YJR092W	OG6_499867
YJR093C	OG6_103053
YJR094C	OG6_500966
YJR094W-A	OG6_100717
YJR095W	OG6_106728
YJR096W	OG6_100072
YJR097W	OG6_104505
YJR098C	OG6_130005
YJR099W	OG6_101218
YJR100C	OG6_100156
YJR101W	OG6_115955
YJR102C	OG6_103180
YJR103W	OG6_100470
YJR104C	OG6_101013
YJR105W	OG6_100649
YJR106W	OG6_101277
YJR107W	OG6_100474
YJR108W	OG6_162025
YJR109C	OG6_100435
YJR110W	OG6_101490
YJR111C	OG6_127195
YJR115W	OG6_500553
YJR112W	OG6_107147
YJR112W-A	OG6_121391
YJR113C	OG6_102117
YJR116W	OG6_101954
YJR117W	OG6_101632
YJR118C	OG6_222604
YJR119C	OG6_100617
YJR120W	OG6_500914
YJR121W	OG6_100608
YJR122W	OG6_102468
YJR123W	OG6_100920
YJR124C	OG6_133054
YJR125C	OG6_103183
YJR126C	OG6_100685
YJR127C	OG6_110016
YJR129C	OG6_103791
YJR130C	OG6_110525
YJR131W	OG6_100239
YJR132W	OG6_101190
YJR133W	OG6_110217
YJR134C	OG6_103865
YJR135C	OG6_500242
YJR135W-A	OG6_101956
YJR136C	OG6_115935
YJR137C	OG6_103271
YJR138W	OG6_103753
YJR139C	OG6_100697
YJR140C	OG6_127207
YJR141W	OG6_106444
YJR142W	OG6_104807
YJR143C	OG6_105038
YJR144W	OG6_110272
YJR145C	OG6_100732
