Gene Names	Accession
B9J08_001895	OG6_110277
B9J08_001896	OG6_123056
B9J08_001897	OG6_101330
B9J08_001898	OG6_121293
B9J08_001899	OG6_100026
B9J08_001900	OG6_104542
B9J08_001901	OG6_107120
B9J08_001902	OG6_101600
B9J08_001903	OG6_102598
B9J08_001904	OG6r20_102779
B9J08_001905	OG6_100384
B9J08_001906	OG6r20_107974
B9J08_001907	OG6_104259
B9J08_001908	OG6_104259
B9J08_001909	OG6_101880
B9J08_001910	OG6_100680
B9J08_001911	OG6_100556
B9J08_001912	OG6_100741
B9J08_001913	OG6_500900
B9J08_001914	OG6_116570
B9J08_001915	OG6_101289
B9J08_001916	OG6_132885
B9J08_001917	OG6_101050
B9J08_001918	OG6r20_110702
B9J08_001919	OG6r20_106979
B9J08_001920	OG6_166612
B9J08_001921	OG6_100772
B9J08_001922	OG6_100869
B9J08_001923	OG6_103441
B9J08_001924	OG6_101404
B9J08_001925	OG6_101910
B9J08_001926	OG6_109345
B9J08_001927	OG6_100815
B9J08_001928	OG6_101143
B9J08_001929	OG6_100459
B9J08_001930	OG6_103139
B9J08_001931	OG6_114267
B9J08_001932	OG6r20_110703
B9J08_001933	OG6_102046
B9J08_001934	OG6_103532
B9J08_001935	OG6_116848
B9J08_001936	OG6_123029
B9J08_001937	OG6_100517
B9J08_001938	OG6_101420
B9J08_001939	OG6_102053
B9J08_001940	OG6_116982
B9J08_001941	OG6_102746
B9J08_001942	OG6r20_112604
B9J08_001943	OG6_102162
B9J08_001944	OG6_100696
B9J08_001945	OG6_101867
B9J08_001946	OG6_500907
B9J08_001948	OG6_105688
B9J08_001949	OG6_112065
B9J08_001950	OG6_109335
B9J08_001951	OG6_411979
B9J08_001952	OG6_181781
B9J08_001954	OG6r20_101610
B9J08_001955	OG6_101407
B9J08_001956	OG6_101971
B9J08_001957	OG6_101281
B9J08_001958	OG6_114704
B9J08_001959	OG6_100774
B9J08_001960	OG6_101046
B9J08_001961	OG6r20_102495
B9J08_001962	OG6r20_115399
B9J08_001963	OG6_105746
B9J08_001964	OG6_104304
B9J08_001965	OG6_103705
B9J08_001966	OG6_102195
B9J08_001967	OG6_102336
B9J08_001968	OG6_100163
B9J08_001969	OG6r20_102792
B9J08_001970	OG6_107792
B9J08_001971	OG6r20_101667
B9J08_001972	OG6_103743
B9J08_001973	OG6_110442
B9J08_001974	OG6_100514
B9J08_001975	OG6_101332
B9J08_001976	OG6_500454
B9J08_001977	OG6_102962
B9J08_001978	OG6r20_109186
B9J08_001979	OG6_102056
B9J08_001980	OG6r20_102494
B9J08_001981	OG6_105463
B9J08_001984	OG6_109758
B9J08_001985	OG6_110843
B9J08_001986	OG6_108919
B9J08_001987	OG6_100930
B9J08_001988	OG6r20_139762
B9J08_001989	OG6_102276
B9J08_001991	OG6_109462
B9J08_001992	OG6_102979
B9J08_001993	OG6_102743
B9J08_001994	OG6_102100
B9J08_001995	OG6_109856
B9J08_001996	OG6_105576
B9J08_001997	OG6_129979
B9J08_001998	OG6_474049
B9J08_001999	OG6_101912
B9J08_002000	OG6_103394
B9J08_002001	OG6_109856
B9J08_002002	OG6_101333
B9J08_002003	OG6_127231
B9J08_002004	OG6_500493
B9J08_002005	OG6_101412
B9J08_002006	OG6_102512
B9J08_002007	OG6r20_102229
B9J08_002008	OG6_103576
B9J08_002009	OG6_101986
B9J08_002010	OG6_101164
B9J08_002011	OG6_100150
B9J08_002012	OG6r20_102795
B9J08_002013	OG6_110891
B9J08_002014	OG6_102292
B9J08_002015	OG6r20_101639
B9J08_002016	OG6_152946
B9J08_002017	OG6r20_101494
B9J08_002018	OG6_100096
B9J08_002019	OG6_101861
B9J08_002020	OG6_101166
B9J08_002021	OG6r20_101640
B9J08_002022	OG6_124945
B9J08_002023	OG6_500568
B9J08_002024	OG6_100918
B9J08_002025	OG6_103195
B9J08_002026	OG6_101660
B9J08_002027	OG6_170170
B9J08_002028	OG6r20_103996
B9J08_002029	OG6_104794
B9J08_002030	OG6_100652
B9J08_002031	OG6r20_103490
B9J08_002032	OG6_103587
B9J08_002033	OG6_103246
B9J08_002034	OG6_101007
B9J08_002035	OG6_112036
B9J08_002036	OG6r20_101799
B9J08_002037	OG6r20_100470
B9J08_002038	OG6_101705
B9J08_002039	OG6_118130
B9J08_002040	OG6_117007
B9J08_002041	OG6_100908
B9J08_002042	OG6_100742
B9J08_002043	OG6_100765
B9J08_002044	OG6_104034
B9J08_002047	OG6_101039
B9J08_002048	OG6_103797
B9J08_002049	OG6r20_102010
B9J08_002050	OG6_103892
B9J08_002051	OG6_101671
B9J08_002052	OG6r20_101495
B9J08_002053	OG6_100860
B9J08_002054	OG6_104902
B9J08_002055	OG6r20_109187
B9J08_002056	OG6_102462
B9J08_002057	OG6_500036
B9J08_002058	OG6_113012
B9J08_002059	OG6_110516
B9J08_002060	OG6_100252
B9J08_002061	OG6_103077
B9J08_002062	OG6_102335
B9J08_002063	OG6_104460
B9J08_002064	OG6_103846
B9J08_002065	OG6_100558
B9J08_002066	OG6_499948
B9J08_002067	OG6_129674
B9J08_002068	OG6_101253
B9J08_002069	OG6_137784
B9J08_002070	OG6_105102
B9J08_002071	OG6_125877
B9J08_002072	OG6_100119
B9J08_002073	OG6_100120
B9J08_002074	OG6_127232
B9J08_002075	OG6_500648
B9J08_002076	OG6_109739
B9J08_002077	OG6_109739
B9J08_002078	OG6_100435
B9J08_002079	OG6_104355
B9J08_002080	OG6_105015
B9J08_002081	OG6_102223
B9J08_002082	OG6r20_103950
B9J08_002083	OG6_103652
B9J08_002084	OG6r20_101668
B9J08_002085	OG6_101293
B9J08_002086	OG6r20_101518
B9J08_002087	OG6_105935
B9J08_002088	OG6_104157
B9J08_002089	OG6_100720
B9J08_002090	OG6_101124
B9J08_002091	OG6_103231
B9J08_002092	OG6_105097
B9J08_002093	OG6_104100
B9J08_002094	OG6_103013
B9J08_002095	OG6_104709
B9J08_002096	OG6_114247
B9J08_002097	OG6_102372
B9J08_002098	OG6_102247
B9J08_002099	OG6_103291
B9J08_002100	OG6_103590
B9J08_002101	OG6_100372
B9J08_002102	OG6_124658
B9J08_002103	OG6_106638
B9J08_002104	OG6_111598
B9J08_002105	OG6_101370
B9J08_002106	OG6_102571
B9J08_002107	OG6_100403
B9J08_002108	OG6_107140
B9J08_002109	OG6_105573
B9J08_002110	OG6_105688
B9J08_002111	OG6_160005
B9J08_002112	OG6_103037
B9J08_002113	OG6_101288
B9J08_002114	OG6_108383
B9J08_002115	OG6_100749
B9J08_002116	OG6_103052
B9J08_002117	OG6_101588
B9J08_002118	OG6r20_112586
B9J08_002119	OG6r20_109188
B9J08_002120	OG6_102419
B9J08_002121	OG6_102669
B9J08_002122	OG6_100439
B9J08_002123	OG6_106964
B9J08_002124	OG6_100461
B9J08_002125	OG6_100357
B9J08_002126	OG6_101794
B9J08_002127	OG6r20_101363
B9J08_002128	OG6_129743
B9J08_002129	OG6r20_107985
B9J08_002130	OG6_101295
B9J08_002131	OG6r20_102489
B9J08_002132	OG6_117654
B9J08_002133	OG6_100510
B9J08_002135	OG6_102171
B9J08_002136	OG6_100395
B9J08_002137	OG6_112432
B9J08_002138	OG6_102929
B9J08_002139	OG6_129934
B9J08_002140	OG6r20_106126
B9J08_002141	OG6r20_103499
B9J08_002142	OG6_100528
B9J08_002143	OG6_101112
B9J08_002144	OG6_104063
B9J08_002145	OG6_103715
B9J08_002146	OG6_100026
B9J08_002147	OG6_100816
B9J08_002148	OG6_102765
B9J08_002149	OG6_114704
B9J08_002150	OG6_133293
B9J08_002151	OG6_100574
B9J08_002152	OG6_101832
B9J08_002153	OG6_103381
B9J08_002154	OG6_115800
B9J08_002155	OG6_102618
B9J08_002156	OG6r20_102241
B9J08_002157	OG6_100272
B9J08_002158	OG6_110555
B9J08_002159	OG6_177744
B9J08_002160	OG6_103260
B9J08_002161	OG6r20_102785
B9J08_002162	OG6_121407
B9J08_002163	OG6r20_101514
B9J08_002164	OG6_100686
B9J08_002165	OG6_103098
B9J08_002166	OG6_127009
B9J08_002167	OG6_111255
B9J08_002168	OG6_113013
B9J08_002169	OG6_123060
B9J08_002170	OG6_143740
B9J08_002171	OG6_132807
B9J08_002172	OG6_101798
B9J08_002173	OG6_106383
B9J08_002174	OG6_102465
B9J08_002175	OG6_106242
B9J08_002176	OG6_500621
B9J08_002177	OG6_110409
B9J08_002178	OG6_112308
B9J08_002179	OG6_101604
B9J08_002180	OG6_137773
B9J08_002181	OG6_101979
B9J08_002182	OG6_103565
B9J08_002183	OG6_100224
B9J08_002184	OG6_101380
B9J08_002185	OG6_103629
B9J08_002186	OG6_103247
B9J08_002187	OG6_100259
B9J08_002188	OG6_109780
B9J08_002189	OG6_102573
B9J08_002190	OG6_166527
B9J08_002191	OG6_499970
B9J08_002192	OG6_113586
B9J08_002193	OG6_102322
B9J08_002194	OG6_101193
B9J08_002195	OG6_103217
B9J08_002196	OG6_143738
B9J08_002197	OG6_101296
B9J08_002198	OG6_500338
B9J08_002199	OG6_100775
B9J08_002200	OG6_153194
B9J08_002201	OG6_101229
B9J08_002202	OG6_100354
B9J08_002203	OG6_103032
B9J08_002204	OG6r20_103997
B9J08_002205	OG6r20_101360
B9J08_002206	OG6_103026
B9J08_002207	OG6_103229
B9J08_002208	OG6_104763
B9J08_002209	OG6_102138
B9J08_002210	OG6_122843
B9J08_002211	OG6_126521
B9J08_002212	OG6_101757
B9J08_002213	OG6_103549
B9J08_002214	OG6_101744
B9J08_002215	OG6_104054
B9J08_002216	OG6_109959
B9J08_002217	OG6_133373
B9J08_002218	OG6_140875
B9J08_002219	OG6_111549
B9J08_002220	OG6_137777
B9J08_002221	OG6r20_109189
B9J08_002222	OG6_101868
B9J08_002223	OG6_100582
B9J08_002224	OG6_102309
B9J08_002225	OG6_102391
B9J08_002226	OG6_105118
B9J08_002227	OG6_107787
B9J08_002228	OG6r20_112587
B9J08_002229	OG6_133175
B9J08_002230	OG6_118300
B9J08_002231	OG6_104452
B9J08_002232	OG6_101840
B9J08_002233	OG6_500301
B9J08_002234	OG6r20_115400
B9J08_002235	OG6_100396
B9J08_002236	OG6_101974
B9J08_002237	OG6_109758
B9J08_002238	OG6_140561
B9J08_002239	OG6_109758
B9J08_002240	OG6_110843
B9J08_002241	OG6_105688
B9J08_002242	OG6_120944
B9J08_002243	OG6_112813
B9J08_002244	OG6_100029
B9J08_002245	OG6_100445
B9J08_002246	OG6_133175
B9J08_002247	OG6_145695
B9J08_002248	OG6r20_112583
B9J08_002249	OG6_100558
B9J08_002250	OG6_100060
B9J08_002251	OG6_100060
B9J08_002252	OG6_132636
B9J08_002253	OG6_101686
B9J08_002254	OG6_115010
B9J08_002255	OG6r20_115418
B9J08_002256	OG6r20_115417
B9J08_002257	OG6_100721
B9J08_002258	OG6_102313
B9J08_002259	OG6_100060
B9J08_002260	OG6_100012
B9J08_002261	OG6_133377
B9J08_002262	OG6_105803
B9J08_002263	OG6_105803
B9J08_002264	OG6_100752
B9J08_002265	OG6_103069
B9J08_002266	OG6_133483
B9J08_002267	OG6_110542
B9J08_002268	OG6_101968
B9J08_002269	OG6_119787
B9J08_002270	OG6r20_101505
B9J08_002271	OG6_103852
B9J08_002272	OG6_100598
B9J08_002273	OG6_101926
B9J08_002274	OG6_111608
B9J08_002275	OG6_104306
B9J08_002276	OG6_100600
B9J08_002277	OG6_100532
B9J08_002278	OG6_101833
B9J08_002279	OG6_116987
B9J08_002280	OG6_103579
B9J08_002281	OG6_102499
B9J08_002282	OG6r20_105276
B9J08_002283	OG6_106731
B9J08_002284	OG6_106731
B9J08_002285	OG6r20_102218
B9J08_002286	OG6r20_101496
B9J08_002287	OG6_102502
B9J08_002288	OG6r20_106134
B9J08_002289	OG6_101887
B9J08_002290	OG6_101156
B9J08_002291	OG6_101091
B9J08_002292	OG6_103711
B9J08_002293	OG6_102378
B9J08_002294	OG6_106961
B9J08_002295	OG6r20_126671
B9J08_002296	OG6_137540
B9J08_002297	OG6_102588
B9J08_002298	OG6_100495
B9J08_002299	OG6_104243
B9J08_002300	OG6_103990
B9J08_002301	OG6_105578
B9J08_002302	OG6_110338
B9J08_002303	OG6_101994
B9J08_002304	OG6r20_101791
B9J08_002305	OG6r20_101011
B9J08_002306	OG6_104673
B9J08_002307	OG6_500524
B9J08_002308	OG6_153071
B9J08_002309	OG6r20_112598
B9J08_002310	OG6_102028
B9J08_002311	OG6_104386
B9J08_002312	OG6_500457
B9J08_002313	OG6_102537
B9J08_002314	OG6r20_106990
B9J08_002315	OG6_128923
B9J08_002316	OG6_100919
B9J08_002317	OG6_124821
B9J08_002318	OG6_101368
B9J08_002319	OG6r20_107995
B9J08_002321	OG6_191818
B9J08_002322	OG6_100283
B9J08_002323	OG6_108099
B9J08_002324	OG6_129925
B9J08_002325	OG6_102108
B9J08_002326	OG6_125411
B9J08_002327	OG6_101932
B9J08_002328	OG6_118030
B9J08_002329	OG6_100709
B9J08_002330	OG6r20_107996
B9J08_002332	OG6_153135
B9J08_002333	OG6_153135
B9J08_002334	OG6_153135
B9J08_002335	OG6_142748
B9J08_002336	OG6_104348
B9J08_002337	OG6_102942
B9J08_002338	OG6_100424
B9J08_002339	OG6_102339
B9J08_002340	OG6_101722
B9J08_002341	OG6_115881
B9J08_002342	OG6_100512
B9J08_002343	OG6r20_112572
B9J08_002344	OG6_111252
B9J08_002345	OG6_101216
B9J08_002346	OG6_100089
B9J08_002347	OG6_103283
B9J08_002348	OG6_102758
B9J08_002349	OG6_101117
B9J08_002350	OG6_100975
B9J08_002351	OG6_100343
B9J08_002352	OG6_103342
B9J08_002353	OG6r20_104427
B9J08_002354	OG6_103119
B9J08_002355	OG6_101806
B9J08_002356	OG6r20_115429
B9J08_002357	OG6_143868
B9J08_002358	OG6_100438
B9J08_002359	OG6_105567
B9J08_002360	OG6_100473
B9J08_002361	OG6_100207
B9J08_002362	OG6_124580
B9J08_002363	OG6_100311
B9J08_002364	OG6_110913
B9J08_002365	OG6_101122
B9J08_002366	OG6_101949
B9J08_002367	OG6_100791
B9J08_002368	OG6_102434
B9J08_002369	OG6_102466
B9J08_002370	OG6_103150
B9J08_002371	OG6_100684
B9J08_002372	OG6r20_104602
B9J08_002373	OG6_104657
B9J08_002374	OG6_106964
B9J08_002375	OG6_101775
B9J08_002376	OG6_103867
B9J08_002377	OG6_130000
B9J08_002379	OG6_105220
B9J08_002380	OG6_121253
B9J08_002381	OG6_105799
B9J08_002382	OG6_104071
B9J08_002383	OG6_143879
B9J08_002384	OG6r20_101507
B9J08_002385	OG6_104831
B9J08_002386	OG6_109555
B9J08_002387	OG6_500510
B9J08_002388	OG6_100059
B9J08_002389	OG6_100059
B9J08_002390	OG6_100444
B9J08_002391	OG6_104137
B9J08_002392	OG6_102059
B9J08_002393	OG6_129432
B9J08_002394	OG6_109417
B9J08_002395	OG6_100169
B9J08_002396	OG6_101026
B9J08_002397	OG6r20_102225
B9J08_002398	OG6_118310
B9J08_002399	OG6_101550
B9J08_002400	OG6_113316
B9J08_002401	OG6_100497
B9J08_002402	OG6_110306
B9J08_002403	OG6_101795
B9J08_002404	OG6_101197
B9J08_002405	OG6_108009
B9J08_002406	OG6_101390
B9J08_002407	OG6r20_115430
B9J08_002408	OG6_100194
B9J08_002409	OG6_100844
B9J08_002410	OG6_102600
B9J08_002411	OG6_102688
B9J08_002412	OG6_102328
B9J08_002413	OG6_100194
B9J08_002414	OG6_100232
B9J08_002415	OG6r20_104612
B9J08_002417	OG6r20_102803
B9J08_002419	OG6_100398
B9J08_002420	OG6_101866
B9J08_002421	OG6_100729
B9J08_002422	OG6_113019
B9J08_002423	OG6r20_101502
B9J08_002424	OG6_102101
B9J08_002425	OG6_108593
B9J08_002426	OG6_103733
B9J08_002427	OG6_112433
B9J08_002428	OG6_100948
B9J08_002429	OG6_100710
B9J08_002430	OG6_102164
B9J08_002431	OG6_103220
B9J08_002432	OG6_124930
B9J08_002433	OG6_103960
B9J08_002434	OG6_102321
B9J08_002435	OG6_110306
B9J08_002436	OG6_108400
B9J08_002437	OG6_100380
B9J08_002438	OG6_500775
B9J08_002439	OG6_104041
B9J08_002440	OG6_102523
B9J08_002441	OG6r20_102024
B9J08_002442	OG6_104463
B9J08_002443	OG6_142238
B9J08_002444	OG6_100176
B9J08_002445	OG6_113602
B9J08_002446	OG6_100407
B9J08_002447	OG6_500494
B9J08_002448	OG6_127204
B9J08_002449	OG6_100984
B9J08_002450	OG6_100887
B9J08_002451	OG6_100151
B9J08_002452	OG6_101442
B9J08_002453	OG6_100313
B9J08_002454	OG6_101307
B9J08_002455	OG6_102615
B9J08_002456	OG6_105980
B9J08_002457	OG6_108968
B9J08_002458	OG6_102175
B9J08_002459	OG6_112026
B9J08_002460	OG6_103388
B9J08_002461	OG6_104576
B9J08_002462	OG6_108204
B9J08_002463	OG6_100685
B9J08_002464	OG6_107140
B9J08_002465	OG6_105688
B9J08_002466	OG6_116980
B9J08_002467	OG6_101362
B9J08_002468	OG6_102977
B9J08_002469	OG6_100435
B9J08_002470	OG6_101315
B9J08_002471	OG6r20_106991
B9J08_002472	OG6_107147
B9J08_002473	OG6_101240
B9J08_002474	OG6_100211
B9J08_002475	OG6_102954
B9J08_002476	OG6_107467
B9J08_002477	OG6_100937
B9J08_002478	OG6_100337
B9J08_002479	OG6_102213
B9J08_002480	OG6_100060
B9J08_002481	OG6_100060
B9J08_002482	OG6_109956
B9J08_002483	OG6_102605
B9J08_002484	OG6_100994
B9J08_002485	OG6_138269
B9J08_002486	OG6r20_109207
B9J08_002487	OG6_104840
B9J08_002488	OG6_103635
B9J08_002489	OG6_103235
B9J08_002490	OG6_103596
B9J08_002491	OG6_100289
B9J08_002492	OG6r20_103981
B9J08_002493	OG6_137694
B9J08_002494	OG6_103041
B9J08_002495	OG6_100603
B9J08_002496	OG6_110015
B9J08_002497	OG6_100334
B9J08_002498	OG6r20_112611
B9J08_002499	OG6_102044
B9J08_002500	OG6_300599
B9J08_002501	OG6_100431
B9J08_002502	OG6_101344
B9J08_002503	OG6_103958
B9J08_002504	OG6_102682
B9J08_002505	OG6_102504
B9J08_002506	OG6_103804
B9J08_002507	OG6r20_115431
B9J08_002508	OG6_100569
B9J08_002509	OG6r20_109208
B9J08_002510	OG6r20_102486
B9J08_002511	OG6r20_101355
B9J08_002512	OG6_102413
B9J08_002513	OG6_105299
B9J08_002514	OG6r20_101995
B9J08_002515	OG6_165999
B9J08_002517	OG6_100395
B9J08_002518	OG6_103807
B9J08_002519	OG6_100588
B9J08_002520	OG6_102445
B9J08_002521	OG6_100284
B9J08_002522	OG6r20_101806
B9J08_002523	OG6_113966
B9J08_002524	OG6_107467
B9J08_002525	OG6_102308
B9J08_002526	OG6_500684
B9J08_002527	OG6_103294
B9J08_002528	OG6_103294
B9J08_002529	OG6_138431
B9J08_002530	OG6_102253
B9J08_002531	OG6_102380
B9J08_002532	OG6_500323
B9J08_002533	OG6_100667
B9J08_002534	OG6_105381
B9J08_002535	OG6_102403
B9J08_002536	OG6_108958
B9J08_002537	OG6_101540
B9J08_002538	OG6_101243
B9J08_002539	OG6_108972
B9J08_002540	OG6r20_110666
B9J08_002541	OG6r20_106992
B9J08_002542	OG6_115574
B9J08_002543	OG6r20_101794
B9J08_002544	OG6_100914
B9J08_002545	OG6r20_101815
B9J08_002546	OG6_500141
B9J08_002547	OG6_222606
B9J08_002548	OG6_101729
B9J08_002549	OG6_114963
B9J08_002550	OG6_101718
B9J08_002551	OG6_137841
B9J08_002552	OG6r20_106975
B9J08_002553	OG6_103135
B9J08_002554	OG6_101097
B9J08_002555	OG6_120801
B9J08_002556	OG6_110646
B9J08_002557	OG6_133175
B9J08_002558	OG6_106566
B9J08_002559	OG6_104014
B9J08_002560	OG6_109825
B9J08_002561	OG6r20_139749
B9J08_002562	OG6_102926
B9J08_002563	OG6_106166
B9J08_002564	OG6_103319
B9J08_002565	OG6_222547
B9J08_002566	OG6_100418
B9J08_002567	OG6_123095
B9J08_002568	OG6_101207
B9J08_002569	OG6_101387
B9J08_002570	OG6_101756
B9J08_002571	OG6_104339
B9J08_002572	OG6_117004
B9J08_002573	OG6_103878
B9J08_002574	OG6_145591
B9J08_002575	OG6_100685
B9J08_002576	OG6_454230
B9J08_002577	OG6_110579
B9J08_002578	OG6_124156
B9J08_002579	OG6_105134
B9J08_002580	OG6_101024
B9J08_002581	OG6_105688
B9J08_002582	OG6_109925
B9J08_002583	OG6_114253
B9J08_002584	OG6r20_102798
B9J08_002585	OG6_100246
B9J08_002587	OG6_101463
B9J08_002588	OG6_104517
B9J08_002589	OG6_101343
B9J08_002590	OG6_101639
B9J08_002591	OG6r20_115445
B9J08_002592	OG6r20_110704
B9J08_002593	OG6r20_112580
B9J08_002594	OG6_102326
B9J08_002595	OG6_103614
B9J08_002596	OG6_133467
B9J08_002597	OG6_102735
B9J08_002598	OG6_103110
B9J08_002599	OG6_112968
B9J08_002600	OG6_101634
B9J08_002601	OG6_100701
B9J08_002602	OG6_103042
B9J08_002603	OG6_102949
B9J08_002604	OG6_102684
B9J08_002605	OG6_100333
B9J08_002606	OG6_173141
B9J08_002607	OG6_101252
B9J08_002608	OG6_110870
B9J08_002609	OG6_102118
B9J08_002610	OG6_115888
B9J08_002611	OG6_111506
B9J08_002612	OG6_127218
B9J08_002613	OG6r20_103087
B9J08_002614	OG6_124890
B9J08_002615	OG6_102112
B9J08_002616	OG6_500425
B9J08_002617	OG6_123074
B9J08_002618	OG6_100411
B9J08_002619	OG6_102393
B9J08_002620	OG6r20_101504
B9J08_002621	OG6r20_105288
B9J08_002622	OG6_105720
B9J08_002623	OG6_102599
B9J08_002624	OG6r20_139750
B9J08_002626	OG6r20_103088
B9J08_002627	OG6_100349
B9J08_002628	OG6_181392
B9J08_002629	OG6_100369
B9J08_002630	OG6_100186
B9J08_002631	OG6_101806
B9J08_002632	OG6_100463
B9J08_002633	OG6_112154
B9J08_002634	OG6_101677
B9J08_002635	OG6_100285
B9J08_002636	OG6_105219
B9J08_002637	OG6_153159
B9J08_002638	OG6_101093
B9J08_002639	OG6_103702
B9J08_002640	OG6r20_115387
B9J08_002641	OG6r20_101367
B9J08_002642	OG6_106193
B9J08_002643	OG6_500218
B9J08_002644	OG6_103550
B9J08_002645	OG6r20_102245
B9J08_002646	OG6_153240
B9J08_002647	OG6_103324
B9J08_002648	OG6_112058
B9J08_002649	OG6_102042
B9J08_002650	OG6r20_101665
B9J08_002651	OG6_101646
B9J08_002652	OG6_101425
B9J08_002653	OG6_106506
B9J08_002654	OG6r20_101814
B9J08_002655	OG6_204426
B9J08_002656	OG6r20_101659
B9J08_002657	OG6_103924
B9J08_002659	OG6_143748
B9J08_002660	OG6_143748
B9J08_002661	OG6_100417
B9J08_002662	OG6_124534
B9J08_002663	OG6_104355
B9J08_002664	OG6_103190
B9J08_002665	OG6_222594
B9J08_002666	OG6_129674
B9J08_002667	OG6_103030
B9J08_002668	OG6_113965
B9J08_002669	OG6_102030
B9J08_002670	OG6_106267
B9J08_002671	OG6_101387
B9J08_002672	OG6_101438
B9J08_002673	OG6_105606
B9J08_002674	OG6_107650
B9J08_002675	OG6_100049
B9J08_002676	OG6_101727
B9J08_002677	OG6_100216
B9J08_002678	OG6_122871
B9J08_002679	OG6_102490
B9J08_002680	OG6_102737
B9J08_002681	OG6r20_292570
B9J08_002682	OG6_100339
B9J08_002683	OG6_114736
B9J08_002684	OG6r20_102017
B9J08_002685	OG6_454421
B9J08_002686	OG6r20_101016
B9J08_002687	OG6_153079
B9J08_002688	OG6_112762
B9J08_002689	OG6_100664
B9J08_002690	OG6_106037
B9J08_002691	OG6_109281
B9J08_002692	OG6_103816
B9J08_002693	OG6_127201
B9J08_002694	OG6_144034
B9J08_002695	OG6r20_109165
B9J08_002696	OG6_105968
B9J08_002697	OG6_222578
B9J08_002698	OG6_104442
B9J08_002699	OG6_101800
B9J08_002701	OG6_103149
B9J08_002702	OG6_103713
B9J08_002703	OG6_105375
B9J08_002704	OG6_100201
B9J08_002705	OG6_103843
B9J08_002706	OG6_100059
B9J08_002707	OG6_102789
B9J08_002708	OG6_103275
B9J08_002709	OG6r20_109166
B9J08_002710	OG6_308085
B9J08_002711	OG6_102395
B9J08_002712	OG6_100478
B9J08_002713	OG6_105215
B9J08_002714	OG6_114121
B9J08_002715	OG6_100185
B9J08_002717	OG6_104158
B9J08_002718	OG6_101189
B9J08_002719	OG6_100932
B9J08_002720	OG6r20_103986
B9J08_002721	OG6_100288
B9J08_002722	OG6_500809
B9J08_002723	OG6_104434
B9J08_002724	OG6_100321
B9J08_002725	OG6_112436
B9J08_002726	OG6_100148
B9J08_002727	OG6r20_106980
B9J08_002728	OG6_103658
B9J08_002729	OG6r20_110706
B9J08_002730	OG6r20_115388
B9J08_002731	OG6r20_101344
B9J08_002732	OG6_101874
B9J08_002733	OG6_104153
B9J08_002734	OG6r20_107975
B9J08_002735	OG6r20_119417
B9J08_002736	OG6_105468
B9J08_002737	OG6_102015
B9J08_002738	OG6_153192
B9J08_002739	OG6_112055
B9J08_002740	OG6_113988
B9J08_002741	OG6_102360
B9J08_002742	OG6_101797
B9J08_002743	OG6_117018
B9J08_002744	OG6_198766
B9J08_002745	OG6_103106
B9J08_002746	OG6_101480
B9J08_002747	OG6r20_109167
B9J08_002748	OG6_143740
B9J08_002749	OG6_100671
B9J08_002750	OG6_112471
B9J08_002751	OG6_105763
B9J08_002752	OG6_111540
B9J08_002753	OG6_108524
B9J08_002754	OG6_148374
B9J08_002755	OG6_114133
B9J08_002756	OG6_105216
B9J08_002757	OG6r20_104609
B9J08_002758	OG6_102282
B9J08_002759	OG6_101681
B9J08_002760	OG6_500827
B9J08_002761	OG6_107621
B9J08_002762	OG6_100830
B9J08_002763	OG6_100746
B9J08_002764	OG6_100658
B9J08_002765	OG6_104473
B9J08_002766	OG6_113512
B9J08_002767	OG6_101382
B9J08_002768	OG6_102661
B9J08_002769	OG6_100471
B9J08_002770	OG6_100541
B9J08_002771	OG6_104105
B9J08_002772	OG6_100212
B9J08_002773	OG6r20_112612
B9J08_002774	OG6_100718
B9J08_002775	OG6_109089
B9J08_002776	OG6_103749
B9J08_002777	OG6r20_101657
B9J08_002778	OG6_100294
B9J08_002779	OG6_100370
B9J08_002780	OG6_100306
B9J08_002781	OG6_100152
B9J08_002782	OG6_104255
B9J08_002783	OG6_109302
B9J08_002784	OG6_104586
B9J08_002785	OG6r20_105308
B9J08_002786	OG6_100766
B9J08_002787	OG6_102455
B9J08_002788	OG6_100326
B9J08_002789	OG6_100775
B9J08_002790	OG6r20_112581
B9J08_002791	OG6_110112
B9J08_002792	OG6_110868
B9J08_002793	OG6_114650
B9J08_002794	OG6_102423
B9J08_002795	OG6_112504
B9J08_002796	OG6_222577
B9J08_002797	OG6_100964
B9J08_002798	OG6_100468
B9J08_002799	OG6_124901
B9J08_002800	OG6_102421
B9J08_002801	OG6_102819
B9J08_002802	OG6r20_109168
B9J08_002803	OG6_106039
B9J08_002804	OG6_103006
B9J08_002805	OG6_109900
B9J08_002806	OG6_102968
B9J08_002807	OG6_101524
B9J08_002808	OG6_102190
B9J08_002809	OG6_101282
B9J08_002810	OG6_105331
B9J08_002811	OG6r20_101808
B9J08_002813	OG6_105271
B9J08_002814	OG6_108039
B9J08_002815	OG6_100186
B9J08_002816	OG6_101471
B9J08_002817	OG6_105162
B9J08_002818	OG6_100449
B9J08_002819	OG6_100083
B9J08_002820	OG6_101346
B9J08_002821	OG6_103569
B9J08_002822	OG6_101270
B9J08_002823	OG6_101914
B9J08_002824	OG6r20_104594
B9J08_002825	OG6r20_110707
B9J08_002826	OG6_100292
B9J08_002827	OG6_102494
B9J08_002828	OG6_103234
B9J08_002829	OG6_111464
B9J08_002830	OG6_100207
