Entry	Gene Names	Protein names	Mass
A0A2V1AT50	CXQ85_004448	MHD domain-containing protein	50455
A0A2V1AUG0	CXQ85_004449	Uncharacterized protein	69295
A0A2V1AT58	CXQ85_004450	Uncharacterized protein	196541
A0A2V1AT07	CXQ85_004451	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	46094
A0A2V1ATU5	CXQ85_004452	Uncharacterized protein	25137
A0A2V1ARU0	CXQ85_004453	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)	120257
A0A2V1ASY1	CXQ85_004454	Diphthamide biosynthesis protein 7	29332
A0A2V1ASW8	CXQ85_004455	WH2 domain-containing protein	62448
A0A2V1AS69	CXQ85_004456	ferroxidase (EC 1.16.3.1)	18411
A0A2V1AVN7	CXQ85_004457	Peptide transporter PTR2	65727
A0A2V1AT59	CXQ85_004458	Uncharacterized protein	17222
A0A2V1AUH0	CXQ85_004459	Pentacotripeptide-repeat region of PRORP domain-containing protein	61419
A0A2V1AT67	CXQ85_004460	37S ribosomal protein S25, mitochondrial	30380
A0A2V1AT17	CXQ85_004461	NADH-ubiquinone oxidoreductase B12 subunit	12412
A0A2V1ATV4	CXQ85_004462	Uncharacterized protein	55062
A0A2V1ARV0	CXQ85_004463	Uncharacterized protein	54797
A0A2V1ASZ2	CXQ85_004464	Phosphatidylethanolamine N-methyltransferase (PE methyltransferase) (PEAMT) (PEMT) (EC 2.1.1.17)	97735
A0A2V1ASX9	CXQ85_004465	Exoribonuclease phosphorolytic domain-containing protein	31198
A0A2V1AS78	CXQ85_004466	Uncharacterized protein	25879
A0A2V1AVP6	CXQ85_004467	PH domain-containing protein	138662
A0A2V1AT68	CXQ85_004468	Triacylglycerol lipase	64589
A0A2V1AUI0	CXQ85_004469	Triacylglycerol lipase	58886
A0A2V1AT77	CXQ85_004470	Triacylglycerol lipase	58082
A0A2V1AT25	CXQ85_004471	Triacylglycerol lipase	52163
A0A2V1ATW4	CXQ85_004472	Triacylglycerol lipase	57831
A0A2V1ARW0	CXQ85_004473	Gfd2/YDR514C-like C-terminal domain-containing protein	32458
A0A2V1AT02	CXQ85_004474	Triacylglycerol lipase	55461
A0A2V1ASZ0	CXQ85_004475	Triacylglycerol lipase	56498
A0A2V1AS88	CXQ85_004476	BHLH domain-containing protein	26818
A0A2V1AVQ6	CXQ85_004477	RNA helicase (EC 3.6.4.13)	59285
A0A2V1AT78	CXQ85_004478	DNA-directed RNA polymerase RBP11-like dimerisation domain-containing protein	14240
A0A2V1AUI7	CXQ85_004479	Uncharacterized protein	46342
A0A2V1AT87	CXQ85_004480	C2H2-type domain-containing protein	99746
A0A2V1AT36	CXQ85_004481	Rad50/SbcC-type AAA domain-containing protein	144482
A0A2V1ATX4	CXQ85_004482	Phospholipid/glycerol acyltransferase domain-containing protein	36498
A0A2V1ARX0	CXQ85_004483	Multiple RNA-binding domain-containing protein 1	94092
A0A2V1AT09	CXQ85_004484	Mitochondrial acidic protein MAM33	29667
A0A2V1ASZ9	CXQ85_004485	Uncharacterized protein	50429
A0A2V1AS96	CXQ85_004486	Uncharacterized protein	32234
A0A2V1AVR6	CXQ85_004487	Arrestin C-terminal-like domain-containing protein	71256
A0A2V1AT88	CXQ85_004488	Cytochrome P450	58756
A0A2V1AUJ7	CXQ85_004489	CHY-type domain-containing protein	13005
A0A2V1AT96	CXQ85_004490	Uncharacterized protein	23248
A0A2V1AT45	CXQ85_004491	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (EC 2.5.1.78)	18094
A0A2V1ATY2	CXQ85_004492	Integrase catalytic domain-containing protein	165712
A0A2V1ARY1	CXQ85_004493	Preprotein translocase, SecY subunit	52187
A0A2V1AT19	CXQ85_004494	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	18151
A0A2V1AT10	CXQ85_004495	Uncharacterized protein	12886
A0A2V1ASA6	CXQ85_004496	Amino acid transporter transmembrane domain-containing protein	54255
A0A2V1AVS4	CXQ85_004497	Uncharacterized protein	12977
A0A2V1AT98	CXQ85_004498	Adenylate kinase isoenzyme 6 homolog (AK6) (EC 2.7.4.3) (Dual activity adenylate kinase/ATPase) (AK/ATPase)	28552
A0A2V1AUK6	CXQ85_004499	Heme oxygenase	33365
A0A2V1ATA4	CXQ85_004500	NADP-dependent oxidoreductase domain-containing protein	34194
A0A2V1AT54	CXQ85_004501	Mon2 C-terminal domain-containing protein	177783
A0A2V1ATZ1	CXQ85_004502	chitin synthase (EC 2.4.1.16)	129980
A0A2V1ARZ0	CXQ85_004503	Fatty acid desaturase domain-containing protein	45977
A0A2V1AT29	CXQ85_004504	Opaque-phase-specific protein OP4	35728
A0A2V1ASB5	CXQ85_004506	Large ribosomal subunit protein eL14 domain-containing protein	14963
A0A2V1AVT4	CXQ85_004507	cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase)	85268
A0A2V1ATA8	CXQ85_004508	Signal peptidase subunit 3	21249
A0A2V1AUL5	CXQ85_004509	Mitochondrial group I intron splicing factor CCM1	131024
A0A2V1ATB4	CXQ85_004510	Protein kinase domain-containing protein	35803
A0A2V1AT63	CXQ85_004511	Major facilitator superfamily (MFS) profile domain-containing protein	82857
A0A2V1ATZ6	CXQ85_004512	Uncharacterized protein	139940
A0A2V1ARZ7	CXQ85_004513	FH2 domain-containing protein	198157
A0A2V1AT41	CXQ85_004514	GDP/GTP exchange factor Sec2 N-terminal domain-containing protein	68042
A0A2V1AT31	CXQ85_004515	Glycosyltransferase 2-like domain-containing protein	19023
A0A2V1ASC4	CXQ85_004516	F-box domain-containing protein	65180
A0A2V1AVU5	CXQ85_004517	Uncharacterized protein	12065
A0A2V1ATB8	CXQ85_004518	C2H2-type domain-containing protein	41141
A0A2V1ATC2	CXQ85_004520	Uncharacterized protein	326786
A0A2V1AT73	CXQ85_004521	Importin N-terminal domain-containing protein	117136
A0A2V1AU13	CXQ85_004522	Uncharacterized protein	27463
A0A2V1AS08	CXQ85_004523	Phosphoribosyltransferase domain-containing protein	22837
A0A2V1AT51	CXQ85_004524	Small-subunit processome Utp12 domain-containing protein	60484
A0A2V1AT43	CXQ85_004525	Uncharacterized protein	34410
A0A2V1ASD5	CXQ85_004526	ABC transporter ATP-binding protein ARB1	68133
A0A2V1AVV8	CXQ85_004529	Uncharacterized protein	20363
A0A2V1ATC8	CXQ85_004530	SGNH hydrolase-type esterase domain-containing protein	29530
A0A2V1AUN3	CXQ85_004531	Prokaryotic-type class I peptide chain release factors domain-containing protein	16271
A0A2V1ATD3	CXQ85_004532	Glutamate 5-kinase	48180
A0A2V1AT83	CXQ85_004533	CNH domain-containing protein	108367
A0A2V1AS18	CXQ85_004535	Anaphase-promoting complex subunit 11	14577
A0A2V1AT61	CXQ85_004536	BPL/LPL catalytic domain-containing protein	75482
A0A2V1AT52	CXQ85_004537	PIH1 N-terminal domain-containing protein	35777
A0A2V1ASE5	CXQ85_004538	Uncharacterized protein	130513
A0A2V1AVW7	CXQ85_004539	MATE efflux family protein	51031
A0A2V1ATD7	CXQ85_004540	Uncharacterized protein	153408
A0A2V1AUN9	CXQ85_004541	Uncharacterized protein	153389
A0A2V1ATE3	CXQ85_004542	Low temperature viability protein	58105
A0A2V1AT92	CXQ85_004543	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	38649
A0A2V1AU26	CXQ85_004544	peptidylprolyl isomerase (EC 5.2.1.8)	40128
A0A2V1AS29	CXQ85_004545	Diacetyl reductase [(S)-acetoin forming]	27439
A0A2V1AT70	CXQ85_004546	Major facilitator superfamily (MFS) profile domain-containing protein	64103
A0A2V1AT62	CXQ85_004547	Agglutinin-like protein N-terminal domain-containing protein	185815
A0A2V1ASF6	CXQ85_004548	Major facilitator superfamily (MFS) profile domain-containing protein	58190
A0A2V1AVX6	CXQ85_004549	Hyphally-regulated cell wall protein N-terminal domain-containing protein	74269
A0A2V1ATE6	CXQ85_004550	Major facilitator superfamily (MFS) profile domain-containing protein	57903
A0A2V1AUP7	CXQ85_004551	Uncharacterized protein	24380
A0A2V1ATF1	CXQ85_004552 CXQ85_004925	Uncharacterized protein	12945
A0A2V1ATA2	CXQ85_004553	Zonadhesin	32909
A0A2V1AUV3	CXQ85_004554	Thioredoxin domain-containing protein	13251
A0A2V1AYH6	CXQ85_004555	Uncharacterized protein	10956
A0A2V1AVT0	CXQ85_004556	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	47198
A0A2V1AX15	CXQ85_004557	Uncharacterized protein	32082
A0A2V1AVS7	CXQ85_004558	Major facilitator superfamily (MFS) profile domain-containing protein	59005
A0A2V1AVP1	CXQ85_004559	Glycoside hydrolase family 5 C-terminal domain-containing protein	87670
A0A2V1AWL0	CXQ85_004560	Amino acid permease/ SLC12A domain-containing protein	63489
A0A2V1AUS5	CXQ85_004561	candidapepsin (EC 3.4.23.24)	43416
A0A2V1AVK9	CXQ85_004562	Major facilitator superfamily (MFS) profile domain-containing protein	77211
A0A2V1AVT1	CXQ85_004563	Hyphally-regulated cell wall protein N-terminal domain-containing protein	126831
A0A2V1AUW2	CXQ85_004564	Major facilitator superfamily (MFS) profile domain-containing protein	73452
A0A2V1AYI6	CXQ85_004565	Major facilitator superfamily (MFS) profile domain-containing protein	73344
A0A2V1AVT8	CXQ85_004566	AB hydrolase-1 domain-containing protein	43493
A0A2V1AX25	CXQ85_004567	Pantoate--beta-alanine ligase (EC 6.3.2.1) (Pantoate-activating enzyme) (Pantothenate synthetase)	33719
A0A2V1AVT5	CXQ85_004568	RNA helicase (EC 3.6.4.13)	121468
A0A2V1AVQ0	CXQ85_004569	RRM domain-containing protein	28193
A0A2V1AWM0	CXQ85_004570	Nucleoporin Nup54 alpha-helical domain-containing protein	55846
A0A2V1AUT5	CXQ85_004571	NADH-ubiquinone oxidoreductase	19585
A0A2V1AVM4	CXQ85_004572	Conserved oligomeric Golgi complex subunit 2 (Component of oligomeric Golgi complex 2)	28049
A0A2V1AVU1	CXQ85_004573	HMG box domain-containing protein	47615
A0A2V1AUX1	CXQ85_004574	Uncharacterized protein	36756
A0A2V1AYJ6	CXQ85_004575	Uncharacterized protein	42533
A0A2V1AVU7	CXQ85_004576	Kinetochore protein NDC80	69156
A0A2V1AX35	CXQ85_004577	54S ribosomal protein L20, mitochondrial	21413
A0A2V1AVU8	CXQ85_004578	Uncharacterized protein	23724
A0A2V1AVR1	CXQ85_004579	C2 domain-containing protein	112904
A0A2V1AWM9	CXQ85_004580	Uncharacterized protein	44602
A0A2V1AUU6	CXQ85_004581	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	47075
A0A2V1AVN1	CXQ85_004582	DNA-directed RNA polymerase III subunit	24301
A0A2V1AVV1	CXQ85_004583	Uncharacterized protein	58326
A0A2V1AUY1	CXQ85_004584	Processing of GAS1 and ALP protein 2	16079
A0A2V1AYK7	CXQ85_004585	CAP-Gly domain-containing protein	27224
A0A2V1AVV5	CXQ85_004586	Sm domain-containing protein	17478
A0A2V1AX45	CXQ85_004587	Uracil phosphoribosyltransferase	24521
A0A2V1AVV6	CXQ85_004588	Actin	44491
A0A2V1AVR9	CXQ85_004589	EF-hand domain-containing protein	17748
A0A2V1AWN6	CXQ85_004590	DNA-directed RNA polymerase I, II, and III subunit RPABC2	17272
A0A2V1AUV5	CXQ85_004591	Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)	39303
A0A2V1AVP2	CXQ85_004592	GPI transamidase component GAB1	48326
A0A2V1AVW1	CXQ85_004593	Sm protein F	12571
A0A2V1AUZ1	CXQ85_004594	Uncharacterized protein	34472
A0A2V1AYL7	CXQ85_004595	Vacuolar protein sorting-associated protein 4	47581
A0A2V1AVW4	CXQ85_004596	Major facilitator superfamily (MFS) profile domain-containing protein	64280
A0A2V1AX55	CXQ85_004597	40S ribosomal protein S5	24780
A0A2V1AVW5	CXQ85_004598	OPT family small oligopeptide transporter	88119
A0A2V1AVS8	CXQ85_004599	Cysteine-rich transmembrane domain-containing protein	14410
A0A2V1AWP5	CXQ85_004600	Killer toxin Kp4 domain-containing protein	16127
A0A2V1AUW5	CXQ85_004602	Pyridoxamine 5'-phosphate oxidase N-terminal domain-containing protein	20830
A0A2V1AVQ4	CXQ85_004603	Origin recognition complex subunit 4	77175
A0A2V1AVX1	CXQ85_004604	RGS domain-containing protein	67286
A0A2V1AUZ7	CXQ85_004605	protein-synthesizing GTPase (EC 3.6.5.3)	57357
A0A2V1AYM6	CXQ85_004606	Uncharacterized protein	48370
A0A2V1AVX5	CXQ85_004607	AAA+ ATPase domain-containing protein	81165
A0A2V1AX67	CXQ85_004608	CCZ1/INTU/HSP4 first Longin domain-containing protein	76547
A0A2V1AVX4	CXQ85_004609	DUF3074 domain-containing protein	24647
A0A2V1AVU0	CXQ85_004610	MYND-type domain-containing protein	97428
A0A2V1AWQ5	CXQ85_004611	separase (EC 3.4.22.49)	169471
A0A2V1AUX3	CXQ85_004612	Flavin reductase like domain-containing protein	22693
A0A2V1AVR5	CXQ85_004613	Uncharacterized protein	101005
A0A2V1AVY9	CXQ85_004614	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39)	42770
A0A2V1AV06	CXQ85_004615	Ribosomal protein S24/S35 mitochondrial conserved domain-containing protein	25872
A0A2V1AYN6	CXQ85_004616	rRNA methyltransferase 2, mitochondrial	27202
A0A2V1AVY0	CXQ85_004617	U3 small nucleolar ribonucleoprotein protein MPP10	69018
A0A2V1AX77	CXQ85_004618	Alpha/beta hydrolase fold-3 domain-containing protein	43588
A0A2V1AVY4	CXQ85_004619	Arrestin C-terminal-like domain-containing protein	82768
A0A2V1AVV0	CXQ85_004620	Alpha/beta hydrolase fold-3 domain-containing protein	41889
A0A2V1AWR5	CXQ85_004621	Alpha/beta hydrolase fold-3 domain-containing protein	35014
A0A2V1AUY4	CXQ85_004622	Cell wall mannoprotein PIR1-like C-terminal domain-containing protein	41276
A0A2V1AVS9	CXQ85_004623	HPP family protein	37814
A0A2V1AVZ9	CXQ85_004624	Protein SFK1	37821
A0A2V1AV16	CXQ85_004625	S1 motif domain-containing protein	110438
A0A2V1AYP7	CXQ85_004626	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	22518
A0A2V1AVZ2	CXQ85_004627	Proteasome assembly chaperone 3	14921
A0A2V1AX85	CXQ85_004628	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	48581
A0A2V1AVZ3	CXQ85_004629	non-specific serine/threonine protein kinase (EC 2.7.11.1)	138664
A0A2V1AVW0	CXQ85_004630	Sin1 middle CRIM domain-containing protein	101607
A0A2V1AWS5	CXQ85_004631	RNA exonuclease 4	26928
A0A2V1AV01	CXQ85_004632	Ras-GAP domain-containing protein	297794
A0A2V1AVT9	CXQ85_004633	Brix domain-containing protein	33389
A0A2V1AW05	CXQ85_004634	Rhomboid-type serine protease (EC 3.4.21.105)	93098
A0A2V1AV25	CXQ85_004635	CBS domain-containing protein	63695
A0A2V1AYQ8	CXQ85_004636	Alkyl transferase (EC 2.5.1.-)	34482
A0A2V1AW01	CXQ85_004637	Vacuolar ATPase assembly integral membrane protein VPH2	24778
A0A2V1AX95	CXQ85_004638	Alanyl-transfer RNA synthetases family profile domain-containing protein	49042
A0A2V1AW00	CXQ85_004639	Small ribosomal subunit protein uS9m (37S ribosomal protein S9, mitochondrial)	35250
A0A2V1AVW9	CXQ85_004640	SANT domain-containing protein	138510
A0A2V1AWT5	CXQ85_004641	Cell division control protein	53086
A0A2V1AV12	CXQ85_004642	Uncharacterized protein	124171
A0A2V1AVU9	CXQ85_004643	DNA-directed RNA polymerases I, II, and III subunit RPABC1	24941
A0A2V1AW15	CXQ85_004644	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (EC 1.1.1.302) (2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one reductase) (2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate synthase)	31606
A0A2V1AV35	CXQ85_004645	Elongation of fatty acids protein (EC 2.3.1.-)	36929
A0A2V1AXA4	CXQ85_004648	Protein BCP1	34825
A0A2V1AW10	CXQ85_004649	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	89107
A0A2V1AVX9	CXQ85_004650	BAR domain-containing protein	29923
A0A2V1AWU3	CXQ85_004651	Association with the SNF1 complex (ASC) domain-containing protein	66294
A0A2V1AV21	CXQ85_004652	PHD-type domain-containing protein	79951
A0A2V1AVV9	CXQ85_004653	TEA domain-containing protein	62054
A0A2V1AW25	CXQ85_004654	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21)	61012
A0A2V1AV46	CXQ85_004655	DUF2423 domain-containing protein	11767
A0A2V1AYS6	CXQ85_004656	Ribosomal protein L19	21816
A0A2V1AW20	CXQ85_004657	RGS domain-containing protein	56524
A0A2V1AXB4	CXQ85_004658	C2H2-type domain-containing protein	47488
A0A2V1AW22	CXQ85_004659	RRM domain-containing protein	23850
A0A2V1AVY5	CXQ85_004660	UDENN domain-containing protein	71398
A0A2V1AWV5	CXQ85_004661	Uncharacterized protein	12569
A0A2V1AV30	CXQ85_004662	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	32093
A0A2V1AVW8	CXQ85_004663	GIT Spa2 homology (SHD) domain-containing protein	139403
A0A2V1AW34	CXQ85_004664	Pre-mRNA-splicing factor CWC15	19824
A0A2V1AV57	CXQ85_004665	Uncharacterized protein	42649
A0A2V1AYT7	CXQ85_004666	RNase MRP protein 1 RNA binding domain-containing protein	24334
A0A2V1AW30	CXQ85_004667	C2H2-type domain-containing protein	57946
A0A2V1AXC4	CXQ85_004668	Spermidine synthase	35652
A0A2V1AW28	CXQ85_004669	FAR1 domain-containing protein	49345
A0A2V1AVZ0	CXQ85_004670	CRAL-TRIO domain-containing protein	59630
A0A2V1AWW6	CXQ85_004672	AMP-dependent synthetase/ligase domain-containing protein	53477
A0A2V1AV41	CXQ85_004673	Calcineurin-like phosphoesterase domain-containing protein	67415
A0A2V1AVX8	CXQ85_004674	Guanine nucleotide-binding protein subunit alpha	47513
A0A2V1AW44	CXQ85_004675	Uncharacterized protein	46908
A0A2V1AV67	CXQ85_004676	Uncharacterized protein	30453
A0A2V1AYU4	CXQ85_004677	Small ribosomal subunit protein uS7 domain-containing protein	30043
A0A2V1AW40	CXQ85_004678	Uncharacterized protein	27268
A0A2V1AXD0	CXQ85_004679	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit	19319
A0A2V1AW38	CXQ85_004681	Uncharacterized protein	18064
A0A2V1AW02	CXQ85_004682	Aminotransferase class I/classII large domain-containing protein	49025
A0A2V1AWX5	CXQ85_004683	Protein-lysine N-methyltransferase EFM2	43426
A0A2V1AV52	CXQ85_004685	Major facilitator superfamily (MFS) profile domain-containing protein	60638
A0A2V1AVY3	CXQ85_004686	Succinate dehydrogenase assembly factor 4, mitochondrial	14644
A0A2V1AW54	CXQ85_004687	Protein arginine methyltransferase NDUFAF7 (EC 2.1.1.320)	56476
A0A2V1AV77	CXQ85_004688	Serine/threonine-protein phosphatase (EC 3.1.3.16)	58822
A0A2V1AYV2	CXQ85_004689	Uncharacterized protein	27562
A0A2V1AW48	CXQ85_004690	C2H2-type domain-containing protein	39156
A0A2V1AXE1	CXQ85_004691	GTP-binding protein ryh1	23133
A0A2V1AW47	CXQ85_004692	Programmed cell death protein 5	13685
A0A2V1AW13	CXQ85_004693	Kinesin-like protein	93635
A0A2V1AWY5	CXQ85_004694	RING-type domain-containing protein	57629
A0A2V1AV63	CXQ85_004695	BED-type domain-containing protein	114443
A0A2V1AVZ1	CXQ85_004696	Heat shock protein 60, mitochondrial	60329
A0A2V1AW64	CXQ85_004697	Zn(2)-C6 fungal-type domain-containing protein	101498
A0A2V1AV88	CXQ85_004699	Nitrogen permease regulator 2	68280
A0A2V1AYV6	CXQ85_004700	Histone H2A	14326
A0A2V1AW59	CXQ85_004701	OPA3-like protein	22446
A0A2V1AXF0	CXQ85_004702	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	75856
A0A2V1AW57	CXQ85_004703	uroporphyrinogen-III synthase (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	29276
A0A2V1AW23	CXQ85_004704	IPT/TIG domain-containing protein	123897
A0A2V1AWZ5	CXQ85_004705	RRM domain-containing protein	28836
A0A2V1AV74	CXQ85_004706	DUF4210 domain-containing protein	63021
A0A2V1AW03	CXQ85_004707	thioredoxin-dependent peroxiredoxin (EC 1.11.1.24) (Thioredoxin peroxidase)	28669
A0A2V1AW78	CXQ85_004708	Calcineurin-like phosphoesterase domain-containing protein	56310
A0A2V1AVA2	CXQ85_004709	ATP synthase subunit 5, mitochondrial	22276
A0A2V1AYV7	CXQ85_004710	Ribosomal protein L2	40931
A0A2V1AW68	CXQ85_004711	Uncharacterized protein	20389
A0A2V1AXG1	CXQ85_004712	Telomere replication protein EST3 (EC 3.1.26.11)	117555
A0A2V1AW69	CXQ85_004713	Lysophospholipase (EC 3.1.1.5)	62916
A0A2V1AW32	CXQ85_004714	PNPLA domain-containing protein	105004
A0A2V1AX06	CXQ85_004715	Zinc/iron permease	26943
A0A2V1AV87	CXQ85_004716	F-box domain-containing protein	82563
A0A2V1AW12	CXQ85_004717	Uncharacterized protein	25280
A0A2V1AW86	CXQ85_004718	Uncharacterized protein	121564
A0A2V1AVB2	CXQ85_004719	Glutamine amidotransferase type-2 domain-containing protein	69452
A0A2V1AYW2	CXQ85_004720	Thioesterase domain-containing protein	26503
A0A2V1AW75	CXQ85_004721	Metallo-beta-lactamase domain-containing protein	30357
A0A2V1AXH1	CXQ85_004722	EamA domain-containing protein	39850
A0A2V1AW74	CXQ85_004723	Acid phosphatase	45161
A0A2V1AW42	CXQ85_004724	Pre-mRNA-splicing factor CWC21	19317
A0A2V1AX17	CXQ85_004725	Altered inheritance of mitochondria protein 21	91239
A0A2V1AV97	CXQ85_004726	Uncharacterized protein	26211
A0A2V1AW21	CXQ85_004727	Nuclear transport factor 2	45026
A0A2V1AW95	CXQ85_004728	F-box domain-containing protein	68681
A0A2V1AVC2	CXQ85_004729	Gti1/Pac2 family protein	57733
A0A2V1AYW3	CXQ85_004730	non-specific serine/threonine protein kinase (EC 2.7.11.1)	85858
A0A2V1AW84	CXQ85_004731	Protein kinase domain-containing protein	69009
A0A2V1AXI0	CXQ85_004732	cAMP-dependent protein kinase (EC 2.7.11.11)	43309
A0A2V1AW85	CXQ85_004733	Timeless N-terminal domain-containing protein	137170
A0A2V1AW51	CXQ85_004734	4-hydroxy-4-methyl-2-oxoglutarate aldolase	26580
A0A2V1AX26	CXQ85_004735	Uncharacterized protein	39985
A0A2V1AVA9	CXQ85_004736	Uncharacterized protein	29125
A0A2V1AW33	CXQ85_004737	DNA-directed RNA polymerase I subunit RPA34	25908
A0A2V1AWA6	CXQ85_004738	Inner centromere protein ARK-binding domain-containing protein	81650
A0A2V1AVD2	CXQ85_004739	Arrestin-like N-terminal domain-containing protein	48701
A0A2V1AYW4	CXQ85_004740	Uncharacterized protein	22967
A0A2V1AW94	CXQ85_004741	Mitochondrial phosphate carrier protein	32421
A0A2V1AXJ0	CXQ85_004742	RNase III domain-containing protein	56104
A0A2V1AW99	CXQ85_004743	Major facilitator superfamily (MFS) profile domain-containing protein	63935
A0A2V1AW61	CXQ85_004744	Chromatin target of PRMT1 protein C-terminal domain-containing protein	23353
A0A2V1AX36	CXQ85_004745	SAC domain-containing protein	69056
A0A2V1AVC0	CXQ85_004746	PUL domain-containing protein	83653
A0A2V1AW43	CXQ85_004747	Replication factor A protein 3	11493
A0A2V1AWB6	CXQ85_004748	Transcription regulator Rua1 C-terminal domain-containing protein	57420
A0A2V1AVD9	CXQ85_004749	Multifunctional tryptophan biosynthesis protein (EC 4.1.1.48) (EC 4.1.3.27)	60245
A0A2V1AYW5	CXQ85_004750	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-)	106109
A0A2V1AWA5	CXQ85_004751	J domain-containing protein	66951
A0A2V1AXJ9	CXQ85_004752	Integrase catalytic domain-containing protein	172398
A0A2V1AWA9	CXQ85_004753	Phosphatidylinositol transfer protein SFH5 (PITP SFH5)	41030
A0A2V1AW70	CXQ85_004754	OBG-type G domain-containing protein	36469
A0A2V1AX48	CXQ85_004755	Golgi apparatus membrane protein TVP18 (Golgi apparatus membrane protein tvp18)	19338
A0A2V1AVD3	CXQ85_004756	CCHC-type domain-containing protein	41285
A0A2V1AW52	CXQ85_004757	Ferric oxidoreductase domain-containing protein	81636
A0A2V1AWC6	CXQ85_004758	F-box domain-containing protein	65008
A0A2V1AVF0	CXQ85_004759	Uncharacterized protein	55766
A0A2V1AYX8	CXQ85_004760	UPF3 domain-containing protein	37874
A0A2V1AWB5	CXQ85_004761	Uncharacterized protein	44501
A0A2V1AXK9	CXQ85_004762	tRNA-splicing endonuclease subunit Sen54 N-terminal domain-containing protein	19989
A0A2V1AWB8	CXQ85_004763	AMP-dependent synthetase/ligase domain-containing protein	77683
A0A2V1AW76	CXQ85_004764	Vacuolar amino acid transporter YPQ3	35354
A0A2V1AX60	CXQ85_004765	Transcription factor domain-containing protein	89070
A0A2V1AVE4	CXQ85_004766	Transcription factor domain-containing protein	94915
A0A2V1AW62	CXQ85_004767	tRNA (guanine(9)-N1)-methyltransferase (EC 2.1.1.221) (tRNA methyltransferase 10) (tRNA(m1G9)-methyltransferase)	24315
A0A2V1AWD6	CXQ85_004768	GTP-binding protein RHO1	22045
A0A2V1AVG0	CXQ85_004769	Zinc finger CHCC-type domain-containing protein	17586
A0A2V1AYY8	CXQ85_004770	TIGR00659 family protein	52194
A0A2V1AWC4	CXQ85_004771	Exoribonuclease phosphorolytic domain-containing protein	31026
A0A2V1AXL9	CXQ85_004772	Band 7 domain-containing protein	34401
A0A2V1AWD4	CXQ85_004773	Mannosyl phosphorylinositol ceramide synthase SUR1	32520
A0A2V1AW89	CXQ85_004774	Phospholipid/glycerol acyltransferase domain-containing protein	92200
A0A2V1AX71	CXQ85_004775	3-deoxy-7-phosphoheptulonate synthase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	31159
A0A2V1AVF4	CXQ85_004776	Amino-acid acetyltransferase, mitochondrial (EC 2.3.1.1) (Glutamate N-acetyltransferase) (N-acetylglutamate synthase)	81751
A0A2V1AW72	CXQ85_004777	Chitin synthase (EC 2.4.1.16)	110782
A0A2V1AWE3	CXQ85_004778	Protein RCC1	53281
A0A2V1AVH0	CXQ85_004779	GPI ethanolamine phosphate transferase 2	33954
A0A2V1AZ00	CXQ85_004780	C2H2-type domain-containing protein	41811
A0A2V1AWC8	CXQ85_004781	3'-5' exonuclease domain-containing protein	151447
A0A2V1AXN0	CXQ85_004782	Phosphoinositide phospholipase C (EC 3.1.4.11)	148929
A0A2V1AWE6	CXQ85_004783	Bystin	50104
A0A2V1AW96	CXQ85_004784	Cell differentiation protein rcd1	80535
A0A2V1AX81	CXQ85_004785	Superoxide dismutase 1 copper chaperone	124324
A0A2V1AVG4	CXQ85_004786	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	53031
A0A2V1AW82	CXQ85_004787	Protein phosphatase methylesterase 1 (PME-1) (EC 3.1.1.-)	42327
A0A2V1AWF2	CXQ85_004788	CMP/dCMP-type deaminase domain-containing protein	32076
A0A2V1AVI0	CXQ85_004789	RlpA-like protein double-psi beta-barrel domain-containing protein	25562
