Accession	Entry
OG6_100339	Q00772
OG6_100049	P38766
OG6_100259	P38767
OG6_104735	P38690
OG6_105060	P38768
OG6_500736	P38769
OG6_109555	P38770
OG6_102275	P07275
OG6_101101	P38771
OG6_108000	P38694
OG6_101449	P48836
OG6_102819	P38772
OG6_104763	P34162
OG6_100886	P16603
OG6_111160	P38773
OG6_111160	P38774
OG6_123099	P38775
OG6_100401	P38710
OG6_100948	P37898
OG6_133385	P38776
OG6_151978	P38777
OG6_100775	P38778
OG6_500544	Q05451
OG6_104716	P00427
OG6_102551	P38779
OG6_222590	P0CX80
OG6_181776	P38780
OG6_222590	P0CX81
OG6_181776	P38781
OG6_100844	P23285
OG6_102673	P38782
OG6_111592	P38783
OG6_105121	P38784
OG6_222565	P38785
OG6_102854	P38786
OG6_102045	P38787
OG6_115931	P38788
OG6_101585	P38712
OG6_101976	P38789
OG6_113000	P38790
OG6_101093	P38791
OG6_101400	P38792
OG6_100981	P38793
OG6_137450	P38794
OG6_101245	P38604
OG6_102021	Q6Q547
OG6_101238	P38713
OG6_100679	P38795
OG6_102589	P38796
OG6_100742	P38797
OG6_103377	P38798
OG6_103122	P38799
OG6_102150	P32361
OG6_107974	P89114
OG6_173470	P38800
OG6_103626	P38801
OG6_137086	P38691
OG6_500464	P14693
OG6_110016	P13574
OG6_105039	P38803
OG6_102296	Q00539
OG6_500466	Q3E746
OG6_110565	P38804
OG6_102467	P38805
OG6_102146	P28007
OG6_137182	P38806
OG6_100350	P38714
OG6_100060	P32467
OG6_100060	P32465
OG6_100060	P38695
OG6_137783	P38809
OG6_101536	P38810
OG6_101815	P38811
OG6_106813	P38812
OG6_121415	P38813
OG6_100860	P38692
OG6_222566	P38814
OG6_100072	P38715
OG6_104966	P38815
OG6_101104	P38816
OG6_108099	P32468
OG6_112760	P38817
OG6_499893	P38818
OG6_102210	P38819
OG6_100543	P38820
OG6_112885	P38716
OG6_102047	P38821
OG6_113935	P38822
OG6_111255	P38823
OG6_106193	P38824
OG6_104251	P38825
OG6_500607	P38826
OG6_101262	P38827
OG6_100652	P25846
OG6_103238	P38828
OG6_102398	P38829
OG6_100740	P22140
OG6_100147	P18562
OG6_500752	P38830
OG6_500028	P38832
OG6_500160	P38833
OG6_499966	P38696
OG6_500661	P38835
OG6_100142	P38836
OG6_108957	Q9P305
OG6_105282	P38837
OG6_108834	P38838
OG6_101750	P23291
OG6_499913	P38839
OG6_500208	P38840
OG6_110554	P38841
OG6_222591	P13130
OG6_102603	P38842
OG6_100788	P0CX28
OG6_113009	P38843
OG6_500734	P38844
OG6_103748	P40422
OG6_102571	P06773
OG6_500814	P38845
OG6_103727	P32904
OG6_102070	P32899
OG6_222588	P32900
OG6_101057	P38848
OG6_137749	P38849
OG6_500695	P17123
OG6_500421	P17122
OG6_119473	P38850
OG6_114861	P38851
OG6_103383	P38852
OG6_500438	P33323
OG6_107531	P38853
OG6_500404	P38854
OG6_499862	P38855
OG6_102822	P38856
OG6_101975	P38857
OG6_101429	P38858
OG6_102643	P38859
OG6_101765	P33334
OG6_102790	P16522
OG6_500880	O13539
OG6_101006	P38860
OG6_102828	P38719
OG6_101748	P38861
OG6_102679	P38862
OG6_101900	P38863
OG6_499886	P38864
OG6_100260	P00925
OG6_102787	P38865
OG6_500916	Q3E815
OG6_100150	P38866
OG6_110307	P38867
OG6_186916	P38699
OG6_100194	Q03558
OG6_104172	P38869
OG6_500877	P38870
OG6_100975	P38720
OG6_500577	P38871
OG6_175148	P38872
OG6_101923	P38873
OG6_137837	P38874
OG6_103068	P38875
OG6_102507	P38876
OG6_103822	P29704
OG6_142748	P38877
OG6_170440	P38878
OG6_101216	P38879
OG6_112021	P38880
OG6_500292	P38881
OG6_500468	P38882
OG6_499990	P38883
OG6_111849	P38884
OG6_111849	P38885
OG6_499985	Q3E7Y6
OG6_102002	P38886
OG6_103741	P38698
OG6_111211	P38887
OG6_100732	P0CX36
OG6_101442	P38888
OG6_100157	P11792
OG6_165983	P38889
OG6_114637	P38890
OG6_100313	P38891
OG6_101540	P38892
OG6_101504	P38893
OG6_128677	P38894
OG6_128677	P0CX91
OG6_128677	P0CI67
OG6_500613	Q8TGT4
OG6_222542	Q8TGK1
OG6_100069	O13535
OG6_100069	P0C2I4
OG6_500257	P0CX93
OG6_500378	Q8TGK0
OG6_162024	P0CX19
OG6_101372	P38693
OG6_100534	P38697
OG6_108906	P38899
OG6_108906	P38900
OG6_106650	P40560
OG6_138560	P40559
OG6_500243	Q3E7Z5
OG6_100169	P40558
OG6_101026	P22804
OG6_104137	P40557
OG6_100767	P40556
OG6_102356	P40555
OG6_102802	P40554
OG6_500131	Q03096
OG6_100746	P39002
OG6_101292	P40553
OG6_109825	P40552
OG6_100151	P40550
OG6_162025	Q02598
OG6_105463	P40549
OG6_114704	P12630
OG6_500628	P40548
OG6_103879	P40547
OG6_100234	P0CX46
OG6_116866	P40546
OG6_107815	P40545
OG6_101363	P16370
OG6_102237	Q01852
OG6_103840	P40544
OG6_500298	P40543
OG6_500309	P40541
OG6_152871	P40540
OG6_181779	P40538
OG6_102767	P40318
OG6_102905	P40537
OG6_100449	P07278
OG6_103032	P13517
OG6_100821	P15790
OG6_499995	P40535
OG6_500190	P40534
OG6_101346	P06102
OG6_124368	P40533
OG6_499935	P40532
OG6_112318	P40531
OG6_103927	P40530
OG6_100179	P38626
OG6_100831	P40529
OG6_222572	P40187
OG6_112271	P39014
OG6_500556	Q3E7Z4
OG6_100965	P40528
OG6_101160	P40527
OG6_103960	P40526
OG6_101636	P40186
OG6_100612	P40185
OG6_100855	P40525
OG6_111160	P41277
OG6_500013	P40524
OG6_500361	P40523
OG6_222573	P40522
OG6_222574	P40188
OG6_181777	P40519
OG6_102349	Q00916
OG6_102485	P40518
OG6_139042	P40517
OG6_103983	P40516
OG6_102996	P40515
OG6_100448	P21672
OG6_114167	P40514
OG6_103744	P32844
OG6_100698	P0CX32
OG6_105073	P40513
OG6_103258	P40512
OG6_103312	P20050
OG6_133389	P40511
OG6_100629	P40510
OG6_101410	P32565
OG6_102500	P40509
OG6_500010	P40508
OG6_100294	P04801
OG6_105655	P40507
OG6_100000	Q7LHG5
OG6_102247	P40506
OG6_500648	P40505
OG6_127232	P40504
OG6_125877	P40502
OG6_124658	P40501
OG6_222592	P40500
OG6_121373	P40499
OG6_102630	P40498
OG6_500941	P40497
OG6_115945	P40496
OG6_100541	P40495
OG6_101386	P40494
OG6_105097	P40493
OG6_103231	P40492
OG6_109050	P40491
OG6_110305	P08019
OG6_499912	P40489
OG6_162025	P40488
OG6_105019	Q2V2P5
OG6_101267	P40487
OG6_103996	P40486
OG6_110583	P40485
OG6_500959	Q8TGN5
OG6_101569	P40484
OG6_116779	P40433
OG6_107913	P40483
OG6_101023	P40482
OG6_102864	P40481
OG6_103849	P00425
OG6_100104	P40480
OG6_115683	P40479
OG6_101484	P40478
OG6_108801	P40477
OG6_102457	P07172
OG6_222593	P40476
OG6_119792	Q00245
OG6_500278	P23250
OG6_104355	P40475
OG6_104355	P40474
OG6_499978	P40473
OG6_130006	P40472
OG6_100207	P40471
OG6_100311	P20967
OG6_101122	P32597
OG6_500295	P40470
OG6_102900	P40469
OG6_102307	P40468
OG6_127204	P40467
OG6_104629	P40466
OG6_500651	P40465
OG6_100793	P26784
OG6_500960	Q45U18
OG6_100767	P40464
OG6_500834	P40463
OG6_500627	P16547
OG6_500301	P40462
OG6_110870	P40414
OG6_104299	P38927
OG6_140267	P38928
OG6_101721	P39076
OG6_100822	Q00578
OG6_103226	P40460
OG6_104342	P40459
OG6_499854	P40458
OG6_133293	P39928
OG6_101560	P0CH08
OG6_103190	P40457
OG6_137778	P32354
OG6_222594	P40456
OG6_500765	P40455
OG6_101438	P40454
OG6_500563	P32351
OG6_101157	P32191
OG6_175840	P40453
OG6_112154	Q2V2P4
OG6_115671	P40452
OG6_222595	P40451
OG6_133137	P40450
OG6_101592	P27796
OG6_500919	P40449
OG6_101843	P00724
OG6_500842	P40448
OG6_108105	P40447
OG6_500502	P40446
OG6_114253	P40445
OG6_162024	P40442
OG6_100402	P0CW40
OG6_101285	P40438
OG6_109825	P0CE89
OG6_108906	P40434
OG6_151471	P40561
OG6_102422	P40562
OG6_500435	P40563
OG6_102152	P40564
OG6_102431	P40565
OG6_113577	P32521
OG6_107622	P40566
OG6_101221	P10363
OG6_100753	P40567
OG6_499880	P40568
OG6_113988	P38637
OG6_100610	P35184
OG6_222596	P40569
OG6_500549	P40570
OG6_103265	P40571
OG6_500594	P40572
OG6_127326	P40573
OG6_500345	Q3E7Z3
OG6_131160	P40574
OG6_500074	P08640
OG6_500853	P40575
OG6_129971	P07266
OG6_499983	Q3E739
OG6_100807	P15367
OG6_119786	P21657
OG6_500130	P40576
OG6_500570	P40577
OG6_101936	Q02256
OG6_101673	P32375
OG6_110303	Q04895
OG6_105441	P25335
OG6_115929	P32460
OG6_104513	P21826
OG6_121421	P32459
OG6_114160	P40578
OG6_111236	P38998
OG6_108186	P40579
OG6_108186	P40580
OG6_100297	P40581
OG6_109856	P40582
OG6_114704	P40583
OG6_102688	P41543
OG6_109825	P40585
OG6_106642	P40586
OG6_101390	P38624
OG6_106785	P47081
OG6_103385	P41544
OG6_102913	P08678
OG6_101562	P46962
OG6_102087	P47079
OG6_103394	P47077
OG6_103530	P47076
OG6_106806	P47075
OG6_154723	P47074
OG6_100235	P39077
OG6_500329	P47072
OG6_500060	P47069
OG6_148106	P47068
OG6_499842	P47065
OG6_102376	P47064
OG6_118120	P40992
OG6_100537	P09938
OG6_500230	P47063
OG6_499909	P47062
OG6_102035	P47061
OG6_103574	P40958
OG6_102100	Q00618
OG6_102138	P20448
OG6_100083	P16474
OG6_100779	P47058
OG6_106436	P47057
OG6_222597	P47056
OG6_222597	P47055
OG6_103030	P47054
OG6_102783	P14907
OG6_181780	P43638
OG6_222598	P47053
OG6_103725	P32806
OG6_100447	P47052
OG6_101366	P47051
OG6_500709	P47050
OG6_499936	Q3E737
OG6_105479	P47049
OG6_122791	P47048
OG6_100340	P47047
OG6_500841	P47046
OG6_500746	Q3E837
OG6_100218	P00360
OG6_101403	P40335
OG6_113593	P47045
OG6_103602	P47044
OG6_100166	P47043
OG6_108604	P47042
OG6_221330	P47041
OG6_102552	P47040
OG6_100255	P47039
OG6_113479	P40368
OG6_104308	P40367
OG6_116114	Q3E7B2
OG6_100929	P22353
OG6_499844	P40366
OG6_499937	P40364
OG6_103701	P40363
OG6_102672	P40362
OG6_222550	P40361
OG6_115934	P40360
OG6_102798	P40359
OG6_500634	P40358
OG6_101525	P47037
OG6_500407	P47035
OG6_500896	P47034
OG6_500244	Q8TGN3
OG6_500680	Q8TGT3
OG6_101367	P47033
OG6_101367	P47032
OG6_104272	P06105
OG6_102754	P80428
OG6_104710	P47031
OG6_499859	P47030
OG6_115043	P47029
OG6_102697	P19658
OG6_114248	P09880
OG6_101472	P05150
OG6_170066	P46954
OG6_102493	P47027
OG6_103051	P47026
OG6_101651	P12954
OG6_105970	P40310
OG6_101610	P40309
OG6_100581	Q01389
OG6_101040	P40858
OG6_101538	P40857
OG6_100938	P40856
OG6_222599	P40955
OG6_101496	P42951
OG6_102076	P32477
OG6_103657	P39677
OG6_500337	P42950
OG6_102816	P42949
OG6_118281	P42948
OG6_101384	P32581
OG6_500601	P42947
OG6_105477	P42946
OG6_102005	P42945
OG6_107467	P42944
OG6_101782	P42943
OG6_114900	P47025
OG6_100069	P47024
OG6_100069	P47023
OG6_101293	P32447
OG6_130006	P46955
OG6_500731	P46956
OG6_500605	P47022
OG6_100819	P46969
OG6_499915	P47019
OG6_116978	P47018
OG6_102846	P47017
OG6_100880	P46959
OG6_103694	P47016
OG6_109739	P35208
OG6_135366	Q3E828
OG6_100914	P08018
OG6_105015	P12685
OG6_100435	P07259
OG6_500494	P47015
OG6_110159	P47014
OG6_500708	Q3E7A3
OG6_101882	P10566
OG6_102878	P47013
OG6_101819	Q3E754
OG6_500801	Q3E801
OG6_101901	P47011
OG6_101294	P10081
OG6_166515	P26725
OG6_102742	P20433
OG6_100394	P14680
OG6_101935	P39515
OG6_500686	P47009
OG6_110260	P47008
OG6_107247	P46958
OG6_499947	P47007
OG6_500269	P47006
OG6_222560	P47005
OG6_500482	P14359
OG6_100830	P11986
OG6_101945	P34110
OG6_100250	P32604
OG6_222600	P47002
OG6_500219	P21268
OG6_127524	P47001
OG6_127524	P32478
OG6_127524	P46999
OG6_500505	P46998
OG6_105154	P46997
OG6_111049	P46996
OG6_100326	P06244
OG6_222601	P38970
OG6_105128	P08525
OG6_101661	P08524
OG6_102278	P46995
OG6_500417	P46993
OG6_114872	P46992
OG6_104171	P27614
OG6_500395	P26755
OG6_137739	P39005
OG6_100909	P32591
OG6_100758	P46990
OG6_114648	P46989
OG6_103090	P46988
OG6_102681	P22135
OG6_222602	P46987
OG6_119656	P46985
OG6_500766	P46984
OG6_500471	P46983
OG6_116848	P46982
OG6_104974	P32944
OG6_101109	P04650
OG6_100322	P0C0W1
OG6_100266	P39516
OG6_500079	P39543
OG6_121034	P39542
OG6_100406	P09119
OG6_100254	P39540
OG6_100913	P39538
OG6_191423	P39535
OG6_101426	P39533
OG6_103505	P32525
OG6_102246	P32524
OG6_113005	P39531
OG6_140562	Q02820
OG6_127204	P39529
OG6_102302	P39526
OG6_102078	P08466
OG6_500757	P07252
OG6_103635	P32800
OG6_102439	P40897
OG6_109063	P40896
OG6_100060	P40886
OG6_100402	P40884
OG6_112059	P40893
OG6_101136	P40892
OG6_100060	P40885
OG6_100402	P0CW41
OG6_101285	P40890
OG6_109825	P0CE88
OG6_108906	P40889
OG6_100570	P47082
OG6_102269	P47083
OG6_499911	P47084
OG6_500497	P20840
OG6_222586	Q3E827
OG6_100684	P27351
OG6_102286	P46957
OG6_101220	P20459
OG6_101032	P47085
OG6_100218	P00358
OG6_103297	P46965
OG6_100343	P08536
OG6_500892	P47086
OG6_113595	P47087
OG6_102429	P47088
OG6_102629	P47089
OG6_118295	P47090
OG6_102200	P39522
OG6_100390	P22696
OG6_104258	P41903
OG6_500151	P21651
OG6_102771	P47093
OG6_103116	P47095
OG6_105385	P47096
OG6_100069	P0CX74
OG6_100069	P47098
OG6_100069	P47099
OG6_100069	P47100
OG6_222602	P47101
OG6_102130	P47102
OG6_500258	P47103
OG6_115930	P47104
OG6_104546	Q02772
OG6_103189	P40352
OG6_101192	P40985
OG6_500268	P47107
OG6_100336	P37020
OG6_500487	P47108
OG6_143877	P46673
OG6_500701	P47110
OG6_103010	P47111
OG6_100423	P0CS90
OG6_500506	P47112
OG6_100628	P19211
OG6_101063	P00044
OG6_100357	P21373
OG6_102669	P21374
OG6_104311	P21375
OG6_109058	P06779
OG6_500290	P47113
OG6_115045	P47114
OG6_104054	P46973
OG6_137804	P47115
OG6_100714	P00572
OG6_102766	Q00381
OG6_222603	P47116
OG6_118300	P17106
OG6_133175	P40355
OG6_110430	P40354
OG6_103317	P32529
OG6_100235	P40413
OG6_102024	P47117
OG6_100794	P35169
OG6_153040	P47118
OG6_101335	P40348
OG6_100769	P47119
OG6_101312	P47120
OG6_101544	P47122
OG6_105799	P05375
OG6_104657	P47123
OG6_106964	P47124
OG6_108525	P32458
OG6_101022	P23641
OG6_104344	P47125
OG6_500940	P47126
OG6_143868	P47127
OG6_102943	P47128
OG6_500476	P47129
OG6_101860	P47130
OG6_110442	P47131
OG6_110251	P18852
OG6_102350	P47133
OG6_104442	P47134
OG6_101086	P24814
OG6_111629	P47135
OG6_499867	P47136
OG6_103053	P45976
OG6_500966	P21190
OG6_100717	P0CX26
OG6_106728	P33303
OG6_100072	P47137
OG6_104505	P47138
OG6_130005	P47139
OG6_101218	P35127
OG6_100156	P47140
OG6_115955	P47141
OG6_103180	P47142
OG6_100470	P38627
OG6_101013	P00445
OG6_100649	P47143
OG6_101277	P47144
OG6_100474	P47145
OG6_162025	P47146
OG6_100435	P03965
OG6_101490	P47147
OG6_127195	P47148
OG6_500553	P47152
OG6_107147	P47149
OG6_121391	Q3E743
OG6_102117	P47150
OG6_101954	P47153
OG6_101632	P47154
OG6_222604	P47155
OG6_100617	P47156
OG6_500914	P47157
OG6_100608	P00830
OG6_102468	P47158
OG6_100920	P26783
OG6_133054	P47159
OG6_103183	P47160
OG6_100685	P47161
OG6_110016	P46974
OG6_103791	P47163
OG6_110525	P47164
OG6_100239	P32906
OG6_101190	P46970
OG6_110217	P47165
OG6_103865	P47166
OG6_500242	P47167
OG6_101956	P57744
OG6_115935	P47168
OG6_103271	P47169
OG6_103753	P47170
OG6_100697	P31116
OG6_127207	P47171
OG6_106444	P47172
OG6_104807	P47173
OG6_105038	P46971
OG6_110272	P32787
OG6_100732	P0CX35
OG6_500436	P47174
OG6_500231	P47175
OG6_100313	P47176
OG6_103816	P47177
OG6_109825	P47178
OG6_109825	P47179
OG6r20_520153	Q3E775
OG6_112012	P15365
OG6_102442	P47180
OG6_105401	P47181
OG6_100564	P47182
OG6_107444	P47183
OG6_100060	P47185
OG6_100349	P35497
OG6_113013	P0CE00
OG6_111794	P47187
OG6_100343	Q02196
OG6_102450	P36108
OG6_104065	P28778
OG6_110014	P36107
OG6_129743	P36106
OG6_116904	P43682
OG6_100966	P36105
OG6_102492	P28495
OG6_118086	P28496
OG6_102229	P33201
OG6_102181	P33202
OG6_129971	Q03702
OG6_101966	P33203
OG6_102934	P33204
OG6_104307	P34241
OG6_152930	P25502
OG6_102981	P30902
OG6_102586	P34243
OG6_500325	Q3E7A7
OG6_102214	P36104
OG6_102620	P29703
OG6_114160	P35210
OG6_103104	P20484
OG6_102501	P09798
OG6_500382	Q2V2P3
OG6_500029	P36103
OG6_100591	P15700
OG6_103887	P36102
OG6_100297	P36014
OG6_104712	P36101
OG6_104238	P36100
OG6_100205	P36013
OG6_100324	P33417
OG6_104423	P36097
OG6_100310	Q86ZR7
OG6_105468	P36096
OG6_102276	P32861
OG6_500113	P32858
OG6_173339	P32862
OG6_101701	P32857
OG6_101229	P32860
OG6_103236	P36095
OG6_500642	P36094
OG6_113582	P36093
OG6_500294	P36092
OG6_102391	P20457
OG6_109780	P36091
OG6_106972	P36090
OG6_500145	P32801
OG6_106270	P36012
OG6_222605	P35736
OG6_118309	P35735
OG6_500852	P35734
OG6_104453	O60200
OG6_500974	P35732
OG6_100272	P35731
OG6_101832	P35691
OG6_500886	P35729
OG6_103706	P32774
OG6_102091	P35728
OG6_102020	P14540
OG6_500548	P35727
OG6_117256	P33749
OG6_500763	P35725
OG6_500088	P35724
OG6_199197	P35723
OG6_500658	Q2V2P2
OG6_100304	P36010
OG6_101756	Q02629
OG6_500058	Q3E826
OG6_106757	P36088
OG6_115010	P36087
OG6_100338	P36086
OG6_129913	P36085
OG6_101811	P36016
OG6_101356	P36084
OG6_500872	P36083
OG6_137800	P36081
OG6_119603	P36009
OG6_500780	P32364
OG6_101992	P31412
OG6_101050	P36008
OG6_114713	P36080
OG6_105273	P36078
OG6_101212	P17505
OG6_105315	P36077
OG6_101849	Q00873
OG6_100772	P36076
OG6_500573	P35201
OG6_500809	P36075
OG6_100867	P33324
OG6_129770	P33314
OG6_500742	P23493
OG6_100231	P28321
OG6_102870	P28320
OG6_500140	Q8TGT2
OG6_500537	P28319
OG6_499874	P43497
OG6_500267	P34246
OG6_102411	P34247
OG6_102328	P34248
OG6_100252	P34244
OG6_153159	P14904
OG6_100463	P14742
OG6_500796	P34250
OG6_500700	Q3E7A0
OG6_500008	Q01802
OG6_111198	P34251
OG6_500056	P34252
OG6_500364	P14064
OG6_103506	P34253
OG6_500828	P14164
OG6_101387	P26793
OG6_104339	P22936
OG6_129945	P28708
OG6_101574	P28707
OG6_143667	P32341
OG6_102209	P32332
OG6_102303	P32330
OG6_499891	P32342
OG6_500856	P32343
OG6_102817	P36070
OG6_100157	P12688
OG6_100937	P33401
OG6_104655	P36069
OG6_100187	P36006
OG6_500531	P36068
OG6_100496	P36001
OG6_222606	P36066
OG6_102110	P35999
OG6_100684	P36000
OG6_104789	P36064
OG6_114551	P14063
OG6_500912	P69852
OG6_101677	Q03957
OG6_100408	P34163
OG6_103173	P33421
OG6_499900	P35719
OG6_104128	P34078
OG6_101831	P35718
OG6_101899	P33299
OG6_100466	P36062
OG6_100447	Q00711
OG6_102255	P24309
OG6_105883	P36060
OG6_100751	P36059
OG6_101500	P00950
OG6_103000	P36057
OG6_103043	P36056
OG6_100584	P35997
OG6_100948	P32454
OG6_500448	P36054
OG6_101618	P36053
OG6_500377	P36005
OG6_107303	P36052
OG6_127524	Q03180
OG6_127524	Q03178
OG6_103930	P36051
OG6_100326	P05986
OG6_115525	P32388
OG6_222601	P36004
OG6_100370	P35996
OG6_500870	P36003
OG6_102606	P36049
OG6_134872	P36048
OG6_103247	P36029
OG6_100747	P34240
OG6_500662	P34239
OG6_113599	P06783
OG6_102093	P34237
OG6_100758	P05740
OG6_118316	P32895
OG6_101866	P07149
OG6_499851	Q3E765
OG6_137824	P34234
OG6_100277	P08432
OG6_500787	P34233
OG6_500004	P34232
OG6_222607	P34231
OG6_100236	P34230
OG6_101307	P32464
OG6_101614	P25296
OG6_103331	P32461
OG6_100820	P32463
OG6_102267	P36047
OG6_118170	P07236
OG6_104129	P36046
OG6_101684	P36015
OG6_103335	P24004
OG6_222603	P36002
OG6_133175	P36044
OG6_100794	P32600
OG6_500133	P36041
OG6_103085	P33418
OG6_104586	P36040
OG6_102473	P36039
OG6_500391	P36038
OG6_100059	P12866
OG6_100444	P22515
OG6_103198	P00937
OG6_101364	P32368
OG6_101801	P36037
OG6_499866	P36036
OG6_100892	P28273
OG6_100674	P28272
OG6_104856	P36035
OG6_100378	P36007
OG6_111794	P36034
OG6_114877	P36033
OG6_100246	P36032
OG6_162027	P35995
OG6_109825	P35994
OG6_100232	P21576
OG6_100691	P29468
OG6_102132	Q02201
OG6_104942	Q02202
OG6_500718	Q02203
OG6_500949	Q02204
OG6_500889	Q02205
OG6_103614	Q02206
OG6_101391	Q02207
OG6_500854	Q02208
OG6_499837	Q02209
OG6_101367	P36110
OG6_106452	P36018
OG6_222598	P36111
OG6_103871	P36112
OG6_100963	P36113
OG6_104710	P36114
OG6_500772	P36115
OG6_103074	P36116
OG6_115043	P36117
OG6_500483	P36118
OG6_121406	P36119
OG6_102676	P36120
OG6_102756	P36121
OG6_102141	P14741
OG6_222599	P36122
OG6_100938	P36123
OG6_118281	P36124
OG6_103592	P36125
OG6_100567	P36126
OG6_500735	P26343
OG6_100996	P69771
OG6_114900	P36130
OG6_500767	P36131
OG6_100288	P36132
OG6_103579	P19145
OG6_500233	P36134
OG6_130006	P36135
OG6_100250	P36136
OG6_101728	P36137
OG6_500488	P36138
OG6_500156	P36139
OG6_100833	P25293
OG6_500496	P36141
OG6_105015	P28584
OG6_100407	P36142
OG6_101882	P23500
OG6_102878	P23501
OG6_101819	P0C0V8
OG6_100025	P36022
OG6_500422	Q00246
OG6_100839	P33753
OG6_101901	P36143
OG6_102551	P36144
OG6_166515	P33550
OG6_103945	P36145
OG6_103624	P36146
OG6_500582	P36023
OG6_110913	P36147
OG6_101949	P00431
OG6_105381	P36148
OG6_102403	P36149
OG6_102380	P36150
OG6_102253	P36151
OG6_102453	P36152
OG6_100772	P36024
OG6_107840	P36154
OG6_222608	P36155
OG6_103352	P36156
OG6_500441	P36157
OG6_500165	P36158
OG6_100263	P36159
OG6_111112	Q02046
OG6_102220	P36160
OG6_116656	P36161
OG6_120232	P36162
OG6_103149	P32769
OG6_116994	P22354
OG6_100085	P15938
OG6_102706	P36163
OG6_101862	P36164
OG6_102894	P36165
OG6_110780	P36166
OG6_500356	P36167
OG6_104928	P32583
OG6_100318	P32901
OG6_101560	P0CH09
OG6_103190	Q02455
OG6_104774	Q3E833
OG6_222594	P36168
OG6_102030	P10963
OG6_175840	P36026
OG6_100129	P22035
OG6_222595	P36169
OG6_499882	P21691
OG6_128677	P36170
OG6_100026	P0CE68
OG6_500884	P0CE69
OG6_100558	P36172
OG6_105688	P36173
OG6_100232	P54861
OG6_113601	Q07794
OG6_500235	Q12369
OG6_104370	P54790
OG6_500838	Q07798
OG6_110538	P41800
OG6_500970	Q3E814
OG6_499838	Q07799
OG6_102067	P32892
OG6_103593	Q12287
OG6_100959	Q07800
OG6_102358	P33750
OG6_115656	Q07804
OG6_100436	Q07807
OG6_103722	Q12431
OG6_100026	P14772
OG6_100778	P04802
OG6_103881	Q3E731
OG6_100708	P32350
OG6_500117	P23201
OG6_500103	Q12373
OG6_104324	Q12164
OG6_100083	P10592
OG6_109825	Q12370
OG6_100223	P31539
OG6_101081	Q07821
OG6_112504	Q07824
OG6_100896	Q07825
OG6_102855	Q07830
OG6_113016	Q07834
OG6_500614	Q07843
OG6_102053	Q07844
OG6_103124	Q07845
OG6_102145	P32523
OG6_500624	Q07872
OG6_100667	P0CG63
OG6_101020	Q07878
OG6_100664	P21801
OG6_500652	Q07879
OG6_100415	P23900
OG6_101259	P29453
OG6_222589	P32385
OG6_100026	P32386
OG6_500154	Q07887
OG6_100500	Q03048
OG6_114877	Q12473
OG6_500831	P0CD90
OG6_100198	P0CD98
OG6_222539	Q12244
OG6_137742	Q12235
OG6_111933	Q12177
OG6_105576	Q12358
OG6_110525	Q12198
OG6_163337	Q12390
OG6_222609	Q12372
OG6_102920	Q12525
OG6_127190	Q12226
OG6_109825	P0CE91
OG6_108906	Q99208
OG6_500265	Q8TGJ7
OG6_108906	Q07888
OG6_132636	Q07895
OG6_102758	Q07896
OG6_104839	Q07897
OG6_112012	Q07904
OG6_102284	Q04673
OG6_121049	Q07084
OG6_103559	Q07913
OG6_101286	Q07914
OG6_101340	Q07915
OG6_500635	Q07921
OG6_103685	Q07923
OG6_499905	Q07927
OG6_222596	Q07928
OG6_124882	P07272
OG6_102272	P43132
OG6_102703	Q07930
OG6_101599	Q07938
OG6_499928	Q12445
OG6_100959	Q07949
OG6_115656	Q07950
OG6_499976	Q07951
OG6_101125	Q07953
OG6_100486	Q07959
OG6_101603	Q07963
OG6_100985	P39929
OG6_102103	Q01590
OG6_100337	P23542
OG6_101217	P54113
OG6_100733	P05748
OG6_500876	Q07967
OG6_222610	Q07978
OG6_101296	P32849
OG6_500338	Q07979
OG6_100775	Q12078
OG6_500622	Q07980
OG6_100069	Q12088
OG6_222592	Q07986
OG6_109825	Q07987
OG6_102345	Q01519
OG6_500360	P40395
OG6_500320	Q07988
OG6_500387	Q07990
OG6_100096	P22217
OG6_104452	P06169
OG6_101795	P46675
OG6_111248	Q12253
OG6_142743	Q12209
OG6_100806	P46654
OG6_500217	Q12110
OG6_104415	Q12155
OG6_102946	Q12035
OG6_500415	Q12345
OG6_500885	Q12026
OG6_499907	Q12202
OG6_114268	P38915
OG6_102250	P32353
OG6_143866	Q12205
OG6_100262	P37291
OG6_103503	P54964
OG6_101233	P15624
OG6_101015	P05749
OG6_121376	Q12291
OG6_104324	Q12144
OG6_103372	Q99382
OG6_102447	Q12133
OG6_100693	P32522
OG6_500730	Q12247
OG6_100770	P25039
OG6_100349	Q07993
OG6_143677	P19263
OG6_101929	Q08001
OG6_500020	Q08003
OG6_103042	Q08004
OG6_100701	P41805
OG6_112968	Q08023
OG6_102735	P25385
OG6_499961	P38634
OG6_129300	Q12396
OG6_100060	P13181
OG6_500962	Q12020
OG6_100462	P32802
OG6_114276	Q12465
OG6_103780	Q12509
OG6_101113	Q12267
OG6_110173	Q12150
OG6_104164	P39012
OG6_100524	P52893
OG6_100469	P39102
OG6_500888	Q12393
OG6_100144	Q12325
OG6_103752	Q12255
OG6_500738	Q12418
OG6_500429	Q12072
OG6_111506	P13186
OG6_104095	Q12347
OG6_107650	P43634
OG6_101137	Q12385
OG6_119793	Q3E798
OG6_106304	Q12452
