Accession	Entry
OG6r21_101663	A0A1D8PGZ4
OG6_123088	A0A1D8PGZ6
OG6_101442	A0A1D8PH01
OG6_102855	A0A1D8PGZ7
OG6r21_101664	A0A1D8PH05
OG6_100157	Q5AHG6
OG6_103501	Q5AHG8
OG6_101322	A0A1D8PH21
OG6r21_101366	A0A1D8PH07
OG6r21_102034	Q5AHH0
OG6_102470	A0A1D8PH13
OG6r21_115527	Q5AHH3
OG6_100183	Q5AHH4
OG6_102267	Q5AHH6
OG6_100820	Q5AHH7
OG6_100636	A0A1D8PH14
OG6_100636	A0A1D8PH11
OG6_100168	A0A1D8PH27
OG6_100282	Q5AHI3
OG6r21_105358	A0A1D8PH41
OG6_118307	A0A1D8PH25
OG6_104328	A0A1D8PH33
OG6_103046	Q5AHI7
OG6_142300	A0A1D8PH30
OG6_112515	O74161
OG6_102324	A0A1D8PH17
OG6_101960	Q5AHJ1
OG6_137751	A0A1D8PH39
OG6_100703	A0A1D8PH37
OG6_103520	A0A1D8PH55
OG6_133447	Q5AHJ5
OG6_101247	A0A1D8PH43
OG6_123100	A0A1D8PH31
OG6_100313	A0A1D8PH42
OG6_101307	Q5AHK0
OG6_102615	A0A1D8PH22
OG6_102974	Q5AHK2
OG6_121377	A0A1D8PH53
OG6_100482	A0A1D8PH46
OG6_100482	A0A1D8PH74
OG6_133436	A0A1D8PH47
OG6_100472	A0A1D8PH52
OG6r21_106204	A0A1D8PH44
OG6_100091	Q59TB0
OG6_104107	Q59TB1
OG6_101922	Q59TB2
OG6_101957	Q59TB3
OG6_103094	Q59TB4
OG6_100496	A0A1D8PH56
OG6_127524	A0A1D8PH83
OG6r21_101665	A0A1D8PH57
OG6_100273	A0A1D8PH61
OG6_113680	A0A1D8PH54
OG6r21_140003	Q59TC1
OG6_109383	A0A1D8PH50
OG6_102090	A0A1D8PH38
OG6_101528	Q59TC4
OG6_100245	A0A1D8PH64
OG6_100471	A0A1D8PH67
OG6_102871	A0A1D8PH93
OG6_101665	A0A1D8PH70
OG6_103444	Q59TD1
OG6r21_105359	Q59TD2
OG6_122984	Q59TD3
OG6_101338	A0A1D8PH63
OG6_101044	Q59TD5
OG6_166515	A0A1D8PH51
OG6_102606	A0A1D8PH72
OG6_101661	A0A1D8PH78
OG6_105128	A0A1D8PHA2
OG6_100758	Q59TE0
OG6_100909	A0A1D8PH73
OG6_100212	A0A1D8PH71
OG6_102742	A0A1D8PH80
OG6_100394	A0A1D8PH81
OG6r21_167683	A0A1D8PH58
OG6_101935	Q59LI2
OG6_103247	A0A1D8PH79
OG6_102551	A0A1D8PH84
OG6_100130	Q96WL3
OG6_101394	A0A1D8PH87
OG6r21_106205	A0A1D8PH86
OG6_133372	A0A1D8PH77
OG6_106074	A0A1D8PH90
OG6_100860	Q59LK7
OG6_500215	Q59LK8
OG6_100908	A0A1D8PH76
OG6_143686	A0A1D8PH91
OG6_114985	Q59LL4
OG6_103268	Q59LL5
OG6_102128	A0A1D8PHA0
OG6_109506	A0A1D8PH95
OG6_103525	A0A1D8PH89
OG6_112959	Q59KL6
OG6_102850	A0A1D8PH99
OG6_101920	A0A1D8PH88
OG6_104394	Q9Y7W4
OG6_102726	A0A1D8PH98
OG6_102032	A0A1D8PHA3
OG6_107840	A0A1D8PHE6
OG6_101135	A0A1D8PHA7
OG6_100821	Q59ZI9
OG6_500285	Q59ZI8
OG6_100988	Q59ZI7
OG6_110882	Q59ZI6
OG6_119792	A0A1D8PH96
OG6_222593	A0A1D8PH92
OG6_103682	Q59ZI3
OG6_105315	Q59ZI2
OG6_114877	Q59ZI1
OG6_109956	Q59ZI0
OG6_102605	Q59ZH9
OG6_100994	Q59ZH8
OG6_138269	A0A1D8PHB8
OG6_100445	Q59ZH5
OG6_104840	A0A1D8PHB0
OG6_103635	Q59ZH3
OG6_102938	A0A1D8PHC4
OG6_103459	Q59ZH1
OG6_116982	A0A1D8PHF8
OG6_101427	P12461
OG6_109925	A0A1D8PHC3
OG6_120232	Q59ZG8
OG6_116656	A0A1D8PHC5
OG6_102220	Q59ZG6
OG6_100337	A0A1D8PHC9
OG6_116980	A0A1D8PHB1
OG6_101362	A0A1D8PHD1
OG6_102977	A0A1D8PHD4
OG6_103696	Q59ZG1
OG6_119810	A0A1D8PHE0
OG6_103228	A0A1D8PHD2
OG6r21_105360	A0A1D8PHB9
OG6_102180	A0A1D8PHD8
OG6_137776	Q59ZF4
OG6_104145	Q59ZF3
OG6_108030	A0A1D8PHC7
OG6_135321	A0A1D8PHD9
OG6r21_102821	Q59ZE8
OG6r21_101821	A0A1D8PHG8
OG6_100706	A0A1D8PHF5
OG6_103617	Q59ZE6
OG6_101286	Q59ZE5
OG6_100258	P46614
OG6_101003	Q59ZE2
OG6_106641	A0A1D8PHE3
OG6r21_108062	Q59ZE1
OG6_111834	Q59ZE0
OG6_101102	Q59ZD9
OG6_103983	A0A1D8PHH0
OG6_139042	A0A1D8PHF9
OG6_102349	A0A1D8PHF1
OG6_100542	A0A1D8PHE5
OG6_100721	Q59T49
OG6_126952	Q59T48
OG6_109723	Q59T47
OG6_102842	Q59T45
OG6_100802	Q59T44
OG6_103160	A0A1D8PHF7
OG6_100129	Q59T43
OG6_101945	Q59T42
OG6_108200	A0A1D8PHH2
OG6_102602	Q59T38
OG6_102876	Q59T37
OG6_103251	Q59T36
OG6_104311	Q59T35
OG6_100954	A0A1D8PHH4
OG6_112328	A0A1D8PHG1
OG6_103051	Q873N2
OG6_115039	Q59T32
OG6_103655	A0A1D8PHI7
OG6_112802	Q59T30
OG6_546974	A0A1D8PHG0
OG6_114868	A0A1D8PHG7
OG6_101059	A0A1D8PHI0
OG6_111491	A0A1D8PHG9
OG6r21_102035	Q59MG4
OG6_119599	A0A1D8PHH8
OG6_103996	Q59MG2
OG6_101267	Q59MG1
OG6_102906	Q59MF9
OG6_137850	A0A1D8PHJ0
OG6_474323	A0A1D8PHI1
OG6_100639	A0A1D8PHH7
OG6_106595	A0A1D8PHK1
OG6_106911	A0A1D8PHH9
OG6_172856	A0A1D8PHJ3
OG6_115943	A0A1D8PHI5
OG6_101460	Q59MF4
OG6_104258	Q59MF3
OG6_104258	A0A1D8PHK2
OG6_104258	Q59MF1
OG6_104258	A0A1D8PHJ4
OG6_104258	Q59X09
OG6_103624	A0A1D8PHK8
OG6_102791	Q59X11
OG6_102197	A0A1D8PHJ7
OG6r21_102036	A0A1D8PHJ1
OG6_121258	A0A1D8PHJ5
OG6_100152	A0A1D8PHL1
OG6_104807	A0A1D8PHM2
OG6_100703	A0A1D8PHK4
OG6_105038	Q59X23
OG6_103741	Q59X24
OG6_106444	Q59X25
OG6_104368	Q59X26
OG6_129459	Q59X27
OG6_102002	Q59X29
OG6r21_103538	Q59X30
OG6_103271	A0A1D8PHL8
OG6r21_110822	Q59P58
OG6_100378	Q59P56
OG6_100972	Q59P53
OG6_102566	Q59P52
OG6_500475	Q59P51
OG6_101260	Q59P50
OG6_102323	A0A1D8PHP3
OG6_102165	Q59P49
OG6_104401	Q59P48
OG6r21_101822	A0A1D8PHM7
OG6_111745	A0A1D8PHN4
OG6_115057	A0A1D8PHL7
OG6_102948	Q59P44
OG6_101761	Q59P43
OG6_112501	Q59P41
OG6_100570	Q59P40
OG6_113582	Q59P39
OG6_102248	A0A1D8PHL9
OG6_102084	Q59P36
OG6_124252	A0A1D8PHP1
OG6_100534	Q59Q46
OG6_100293	Q59Q44
OG6_100380	Q59Q43
OG6_100380	Q59Q42
OG6_112506	A0A1D8PHN5
OG6_112506	Q59Q40
OG6_102182	Q59Q39
OG6_103952	Q59Q38
OG6r21_104648	A0A1D8PHP5
OG6_103578	Q59Q36
OG6r21_104649	Q59Q35
OG6_101914	Q59Q34
OG6_127524	Q59Q33
OG6r21_167623	Q59Q31
OG6_112813	Q59Q30
OG6_100556	A0A1D8PHP6
OG6_100069	A0A1D8PHT7
OG6_102872	A0A1D8PHP4
OG6r21_115528	A0A1D8PHQ3
OG6_100292	A0A1D8PHR0
OG6_102494	A0A1D8PHQ5
OG6_103234	A0A1D8PHQ0
OG6_111464	Q59KM8
OG6_103278	A0A1D8PHP8
OG6r21_101823	Q59KM6
OG6_100718	Q59KV5
OG6_100721	A0A1D8PHU5
OG6_100721	A0A1D8PHQ6
OG6_112026	Q59KV8
OG6r21_101521	A0A1D8PHT1
OG6_103376	A0A1D8PHR7
OG6r21_101250	A0A1D8PHQ7
OG6_102985	A0A1D8PHR2
OG6_111428	Q59Z69
OG6_100512	Q59Z68
OG6r21_106206	Q59Z67
OG6_100325	A0A1D8PHW1
OG6_100897	Q59Z65
OG6_113474	Q59ZC8
OG6_107620	A0A1D8PHV3
OG6r21_119627	A0A1D8PHS1
OG6_123083	A0A1D8PHR4
OG6_101948	A0A1D8PHR5
OG6_100121	Q59Z57
OG6_100072	Q59Z55
OG6_101358	A0A1D8PHR9
OG6_104292	Q59Z54
OG6_153135	A0A1D8PHT6
OG6_101524	Q59Z52
OG6_102968	Q59Z51
OG6_100634	Q59Z50
OG6_103627	Q59ZB1
OG6_153135	A0A1D8PHS6
OG6_153135	Q59Z47
OG6_109900	A0A1D8PHS4
OG6_103006	A0A1D8PHU4
OG6_106039	A0A1D8PHZ0
OG6_103651	A0A1D8PHU0
OG6_102819	A0A1D8PHU3
OG6_102421	A0A1D8PHX6
OG6_102213	Q59Z38
OG6_124901	Q59Z37
OG6_100468	A0A1D8PHT9
OG6_100964	A0A1D8PHT4
OG6_222577	A0A1D8PHT8
OG6_102423	Q59Z33
OG6_110868	A0A1D8PI07
OG6_110112	A0A1D8PHU6
OG6_100775	A0A1D8PHV2
OG6r21_126920	Q59Z29
OG6r21_115529	Q59Z27
OG6_100766	Q59Z25
OG6_102455	Q59Z24
OG6_100326	A0A1D8PHU1
OG6_104586	A0A1D8PHU2
OG6_137705	A0A1D8PHW6
OG6_100924	Q59Z19
OG6_111226	Q59Z18
OG6_109302	Q59Z17
OG6_104255	A0A1D8PHY8
OG6_132797	A0A1D8PHV4
OG6_101312	Q59Z14
OG6_103317	A0A1D8PHV8
OG6_100235	Q59Z12
OG6_102024	Q59Z11
OG6_100794	A0A1D8PHX3
OG6_102386	A0A1D8PI20
OG6_101598	A0A1D8PHW4
OG6_102135	Q59U53
OG6r21_108063	Q59U54
OG6_100423	P83784
OG6r21_102288	A0A1D8PHV7
OG6_100536	Q59U59
OG6_100540	Q59U61
OG6_100250	A0A1D8PHW0
OG6_100640	A0A1D8PI06
OG6_115656	A0A1D8PI33
OG6_102522	A0A1D8PHX2
OG6_105779	Q59U67
OG6_102273	A0A1D8PI01
OG6_101140	A0A1D8PHX1
OG6_101310	Q59U72
OG6_221206	Q59U73
OG6_105065	A0A1D8PHW7
OG6_102296	A0A1D8PHZ3
OG6_153179	A0A1D8PI13
OG6r21_101666	A0A1D8PI37
OG6_105301	A0A1D8PHY0
OG6_101779	Q59U81
OG6_100537	A0A1D8PI17
OG6_106656	A0A1D8PHX8
OG6_101449	Q59U85
OG6_108000	A0A1D8PHY1
OG6_102686	A0A1D8PHX5
OG6_143869	A0A1D8PI09
OG6_110565	Q59U89
OG6r21_105361	Q59U90
OG6_112414	A0A1D8PHY7
OG6_101478	A0A1D8PHZ6
OG6_103111	Q5A2J1
OG6_100325	A0A1D8PHY2
OG6_133440	A0A1D8PHY3
OG6r21_112720	Q5A2J4
OG6r21_104650	Q5A2J5
OG6r21_101522	A0A1D8PI18
OG6_118290	Q5A2J7
OG6_500331	Q5A2K0
OG6_119796	A0A1D8PHZ5
OG6_101191	A0A1D8PHZ9
OG6r21_103539	A0A1D8PI30
OG6_100250	A0A1D8PHZ2
OG6_107653	Q5A2K4
OG6_101728	Q5A2K5
OG6_500731	A0A1D8PI08
OG6_123074	A0A1D8PI48
OG6_100150	A0A1D8PI45
OG6_172873	A0A1D8PI66
OG6r21_140008	Q5A2K9
OG6_102976	Q5A2L1
OG6_121392	Q5A2L2
OG6_106160	A0A1D8PI00
OG6r21_112721	A0A1D8PI02
OG6_103086	A0A1D8PI03
OG6_159662	A0A1D8PI26
OG6_101483	A0A1D8PI58
OG6_103638	Q5A2S9
OG6_103653	Q5A2T0
OG6_100403	A0A1D8PI10
OG6_102940	Q5A2T2
OG6_102446	Q5A2T3
OG6_100410	Q5A2T4
OG6r21_140009	Q5A2T5
OG6_101133	A0A1D8PI15
OG6_105688	Q5A2T6
OG6_135366	A0A1D8PI67
OG6_101882	Q5A2T7
OG6_100397	A0A1D8PI81
OG6r21_140010	Q5A2T8
OG6_102044	A0A1D8PI22
OG6_104619	A0A1D8PI62
OG6_102476	A0A1D8PI21
OG6_100072	A0A1D8PI24
OG6_100323	A0A1D8PI19
OG6r21_115577	A0A1D8PI39
OG6_100903	A0A1D8PI76
OG6_121206	Q5A2U7
OG6_114713	A0A1D8PI86
OG6_101992	Q5A2U9
OG6_113521	A0A1D8PI34
OG6r21_167624	A0A1D8PI68
OG6_100000	A0A1D8PI28
OG6r21_102263	A0A1D8PI29
OG6_101750	A0A1D8PI35
OG6_102009	Q59K07
OG6_222574	Q59KG2
OG6_102845	A0A1D8PI78
OG6r21_112722	A0A1D8PI89
OG6r21_126921	A0A1D8PI40
OG6_160274	Q59KG7
OG6r21_115530	A0A1D8PI75
OG6_140564	Q5A741
OG6_100227	P0CY35
OG6_102493	A0A1D8PI44
OG6_107277	Q59K70
OG6r21_140011	A0A1D8PIA1
OG6_106094	A0A1D8PI96
OG6r21_103540	Q59Y11
OG6r21_112723	A0A1D8PI53
OG6_104182	Q59Y16
OG6r21_101645	A0A1D8PI83
OG6_102474	A0A1D8PI52
OG6_500256	Q59Y20
OG6_100256	Q59Y21
OG6_103459	A0A1D8PI65
OG6r21_167626	A0A1D8PIA9
OG6_102544	A0A1D8PIA3
OG6_500968	A0A1D8PIA8
OG6_106276	A0A1D8PI61
OG6_101492	A0A1D8PI59
OG6_129583	Q59Y27
OG6r21_105362	Q59Y31
OG6_102718	A0A1D8PI64
OG6_103822	A0A1D8PI71
OG6_102202	A0A1D8PIB7
OG6_104057	Q59Y36
OG6_101948	Q59Y37
OG6_103470	Q59Y38
OG6_106830	Q59Y39
OG6_102263	Q59Y40
OG6_105075	Q59Y41
OG6_101137	A0A1D8PIA5
OG6_102636	A0A1D8PI74
OG6r21_101667	A0A1D8PI79
OG6_100282	A0A1D8PIC9
OG6_123067	Q59Y46
OG6_102902	A0A1D8PIC8
OG6r21_115531	A0A1D8PI82
OG6_111107	A0A1D8PI73
OG6_120114	Q59Y55
OG6_101513	A0A1D8PI93
OG6_101911	A0A1D8PIB5
OG6_108976	A0A1D8PI95
OG6_100346	P83777
OG6_101269	A0A1D8PID6
OG6_160274	A0A1D8PID0
OG6_102098	Q59Y64
OG6_100397	Q59SC0
OG6_105018	A0A1D8PI94
OG6_127524	Q59SF7
OG6r21_140013	Q59SC5
OG6_111631	A0A1D8PIC1
OG6_109316	A0A1D8PIC2
OG6_114981	A0A1D8PIA0
OG6_116833	Q59SC9
OG6_102164	Q59SD0
OG6_103220	Q59SD1
OG6_101199	Q59SD2
OG6_124930	A0A1D8PIA4
OG6_103960	A0A1D8PIB6
OG6r21_167627	Q59SG9
OG6r21_126922	A0A1D8PID2
OG6r21_126988	A0A1D8PID5
OG6r21_101523	Q59SE2
OG6_102101	A0A1D8PIE7
OG6_108593	A0A1D8PIF3
OG6_103733	A0A1D8PIF1
OG6_101701	A0A1D8PI97
OG6_100710	A0A1D8PIB2
OG6_103425	A0A1D8PIC6
OG6_108593	A0A1D8PIC3
OG6_107452	A0A1D8PIF2
OG6r21_140014	A0A1D8PIE5
OG6r21_100223	Q59XL0
OG6_111529	A0A1D8PIF6
OG6_108518	A0A1D8PIF7
OG6_100420	Q59X53
OG6_101622	A0A1D8PIA6
OG6r21_115532	A0A1D8PIB8
OG6_500067	Q59X49
OG6_101253	Q59X47
OG6r21_126923	Q59X46
OG6_105102	Q59X45
OG6_101019	A0A1D8PID4
OG6_102530	A0A1D8PIG5
OG6_108411	Q59X41
OG6_114127	A0A1D8PIG8
OG6_143850	Q59X40
OG6_500798	Q59X39
OG6_102136	Q59X38
OG6r21_104651	A0A1D8PIE4
OG6r21_115533	Q59X36
OG6_103216	A0A1D8PIG7
OG6_585071	Q59X34
OG6_101893	A0A1D8PIH0
OG6_103633	A0A1D8PIJ2
OG6_100110	A0A1D8PIH3
OG6_102075	A0A1D8PIC7
OG6r21_102037	A0A1D8PIE2
OG6_100665	Q59LS1
OG6_173339	A0A1D8PIE8
OG6_101943	A0A1D8PII6
OG6_104299	Q59YC0
OG6_100677	A0A1D8PIG2
OG6_101867	A0A1D8PIH5
OG6_100689	Q59YC3
OG6_101721	Q59YC4
OG6_109757	G1UBC2
OG6_102225	A0A1D8PIE9
OG6_100589	A0A1D8PIF4
OG6_100831	A0A1D8PIG1
OG6_101022	Q59YD1
OG6_102587	Q59YD2
OG6_100767	A0A1D8PIH9
OG6_104137	A0A1D8PII5
OG6_103929	Q59YD5
OG6_102059	P34948
OG6_101686	A0A1D8PIF0
OG6_109417	Q59YD8
OG6_100169	Q59YD9
OG6_101026	A0A1D8PIH1
OG6r21_102264	A0A1D8PIK1
OG6_104444	A0A1D8PIJ0
OG6_118310	A0A1D8PIJ4
OG6_101550	Q59YE8
OG6_113316	Q59YE9
OG6_100497	Q59YF0
OG6_110817	A0A1D8PIF8
OG6_100908	Q59YF2
OG6_138560	A0A1D8PIH6
OG6_103262	Q59YF4
OG6r21_104652	A0A1D8PIK8
OG6r21_101382	Q59YF6
OG6_110579	A0A1D8PIK3
OG6r21_109258	A0A1D8PIK9
OG6r21_119628	A0A1D8PIL9
OG6_121243	Q59YF9
OG6_153005	Q59YG0
OG6_127104	A0A1D8PIJ1
OG6_102512	Q59YG2
OG6_222536	A0A1D8PII2
OG6_102617	A0A1D8PIL3
OG6_102649	Q59YG5
OG6_499953	A0A1D8PIL6
OG6_108634	Q59YG6
OG6_103915	Q59YG7
OG6_143780	A0A1D8PIL5
OG6_110306	A0A1D8PIH2
OG6_100692	A0A1D8PIJ8
OG6_101429	Q59YH1
OG6_104058	A0A1D8PIK6
OG6_100026	A0A1D8PIM2
OG6r21_140018	A0A1D8PIM3
OG6_103262	Q59XW9
OG6_121272	Q59XS8
OG6_133467	Q59XX2
OG6_101317	A0A1D8PIM4
OG6_101466	A0A1D8PII4
OG6_112762	A0A1D8PIL8
OG6r21_107067	A0A1D8PIK2
OG6r21_101668	A0A1D8PIL7
OG6_101743	Q59XY0
OG6_101063	P53698
OG6_102481	A0A1D8PIN9
OG6_124787	A0A1D8PIN2
OG6_102914	A0A1D8PIP6
OG6_121272	A0A1D8PIN7
OG6_121272	A0A1D8PIJ7
OG6r21_119629	A0A1D8PIN1
OG6_115538	A0A1D8PIM0
OG6_109980	Q59XY9
OG6_103289	A0A1D8PIN6
OG6_100217	Q59XU5
OG6_107420	A0A1D8PIP3
OG6_114247	A0A1D8PIQ0
OG6_100385	Q59XU9
OG6_102278	Q59XV0
OG6_100153	Q59XV1
OG6_101009	A0A1D8PIN8
OG6_114160	A0A1D8PIM6
OG6_145366	A0A1D8PIP0
OG6r21_101524	A0A1D8PIP4
OG6_101662	A0A1D8PIP2
OG6_499908	A0A1D8PIP8
OG6r21_100261	A0A1D8PIQ4
OG6_104358	A0A1D8PIS5
OG6_100430	Q59XW4
OG6_101048	O94048
OG6r21_100621	A0A1D8PIQ1
OG6_137845	Q5A5T3
OG6_101959	A0A1D8PIP5
OG6_104074	Q5A5S9
OG6_101298	Q5A5S8
OG6_114648	Q5A5S7
OG6_101212	Q5A5S6
OG6_104455	Q5A5S5
OG6_111549	Q5A5S3
OG6_102176	A0A1D8PIR2
OG6_101179	Q5A5R5
OG6_100352	Q5A5R4
OG6_102995	Q5A5R2
OG6_133406	Q5A5R1
OG6r21_167629	Q5A5R0
OG6_101755	A0A1D8PIQ7
OG6_100732	Q5A5Q8
OG6_111211	Q5A5Q7
OG6_500004	A0A1D8PIR7
OG6r21_115534	A0A1D8PIS1
OG6r21_108064	Q5A5Q6
OG6_100933	Q5A5Q4
OG6_104008	Q5A5Q3
OG6_118050	A0A1D8PIS4
OG6_112758	Q5A5P9
OG6_100738	Q5A5P8
OG6_102268	Q5A5P7
OG6r21_110824	Q5A5P6
OG6_101869	Q5A5P4
OG6_101386	Q5A5P2
OG6_102887	Q5A5P1
OG6_101491	Q5A5N9
OG6_105909	Q5A5N8
OG6_102531	Q5A5N6
OG6_102614	Q5A5N5
OG6_102243	A0A1D8PIS7
OG6r21_108065	A0A1D8PIU6
OG6_105504	Q5A5N2
OG6_104356	Q5A5N1
OG6_100829	Q5A5N0
OG6_116543	A0A1D8PIT1
OG6r21_167630	A0A1D8PIW5
OG6_102259	A0A1D8PIU7
OG6r21_167633	Q5A7J8
OG6_108054	A0A1D8PIT9
OG6_100698	Q5A7K0
OG6_102870	Q5A7K1
OG6_103744	Q5A7K3
OG6r21_167634	Q5A7K2
OG6_111536	Q5A7K7
OG6r21_140019	Q5A7K4
OG6r21_140020	Q5A7K5
OG6_106972	Q5A7K9
OG6_107280	Q5A7L0
OG6_101673	Q5A7L5
OG6r21_119630	Q5A7L4
OG6_100989	A0A1D8PIW1
OG6_108728	Q5A7L7
OG6_106767	Q5A7L9
OG6r21_140021	Q5A7M0
OG6_101784	Q5A7M1
OG6_102237	Q5A7M2
OG6_103174	Q5A7M3
OG6_101755	Q5A7M4
OG6_101235	A0A1D8PIW0
OG6_101477	A0A1D8PIV7
OG6r21_108066	Q5A7M7
OG6_102074	Q5A7M8
OG6_111160	Q5A7M9
OG6_500457	A0A1D8PIX3
OG6_104386	Q5A7N3
OG6_102028	Q5A7N4
OG6r21_104653	Q5A7N5
OG6_500629	Q5A7N6
OG6_119818	Q5A7N7
OG6_105217	Q5A7N9
OG6_102894	A0A1D8PIX8
OG6r21_140022	Q5A7P1
OG6_100263	Q5A7P2
OG6_500131	Q5A7P3
OG6r21_115535	Q5A7P4
OG6_100234	Q5A7P6
OG6_101031	Q5A7P7
OG6_124368	Q5A7P8
OG6_101292	Q5A7P9
OG6_100632	Q5A7Q2
OG6_101928	Q5A7Q3
OG6_104942	Q5A7Q4
OG6_102346	Q5A7Q5
OG6_103699	Q5A7Q6
OG6_102849	Q5A7Q7
OG6_499931	Q5A7Q8
OG6_102358	Q5A7Q9
OG6_100959	Q5A7R0
OG6r21_109259	A0A1D8PIY8
OG6r21_140023	Q5A7R4
OG6r21_109259	Q5A7R7
OG6_500111	Q5A7S0
OG6_104546	A0A1D8PIZ2
OG6_115930	Q5A7S2
OG6_100596	Q5A7S3
OG6_106346	Q5A7S4
OG6_102496	Q5A7S5
OG6_104629	Q5A7S7
OG6r21_140024	Q5A7S6
OG6_103359	Q5A7S8
OG6_102677	A0A1D8PJ06
OG6_103535	A0A1D8PJ29
OG6_100641	A0A1D8PJ01
OG6_104470	A0A1D8PJ46
OG6_500510	A0A1D8PJ02
OG6_109926	A0A1D8PJ25
OG6_102240	A0A1D8PJ20
OG6_100248	A0A1D8PJ17
OG6_110822	A0A1D8PJ04
OG6_101194	A0A1D8PJ05
OG6_101391	A0A1D8PJ13
OG6_105381	A0A1D8PJ38
OG6_100906	A0A1D8PJ08
OG6_143732	Q59LP6
OG6_222605	A0A1D8PJ10
OG6_106270	Q59LN9
OG6_100311	A0A1D8PJ26
OG6_124580	A0A1D8PJ34
OG6_100207	A0A1D8PJ12
OG6_100282	A0A1D8PJ09
OG6_103278	A0A1D8PJ22
OG6_103278	A0A1D8PJ42
OG6_110755	Q5A9Y7
OG6_500258	A0A1D8PJ59
OG6_103504	A0A1D8PJ15
OG6_123074	A0A1D8PJ45
OG6r21_102265	Q5A9Y1
OG6_102112	A0A1D8PJ43
OG6r21_112724	A0A1D8PJ21
OG6_137766	Q5A9X7
OG6r21_103126	A0A1D8PJ28
OG6r21_103126	A0A1D8PJ49
OG6r21_167635	A0A1D8PJ24
OG6_102599	A0A1D8PJ63
OG6_105720	A0A1D8PJ23
OG6_499868	A0A1D8PJ53
OG6r21_112725	Q5A9X2
OG6r21_101525	A0A1D8PJ62
OG6_102393	Q5A9X0
OG6_129669	A0A1D8PJ35
OG6_104137	A0A1D8PJ36
OG6_105567	A0A1D8PJ61
OG6_100438	A0A1D8PJ31
OG6_143868	Q59L25
OG6_114258	A0A1D8PJ33
OG6_101806	A0A1D8PJ57
OG6_103119	A0A1D8PJ54
OG6_113304	A0A1D8PJ67
OG6_107650	Q5AJ63
OG6r21_107068	Q5AJ64
OG6_100143	Q5AJ65
OG6_112007	A0A1D8PJ68
OG6_103602	Q5AJ69
OG6_100995	Q5AJ71
OG6_104380	Q5AJ72
OG6_110305	Q5AJ73
OG6_140875	A0A1D8PJ72
OG6_127061	Q5AJ75
OG6_100519	P13649
OG6_109925	Q5AJ77
OG6_109925	Q5AJK6
OG6_102130	A0A1D8PJ74
OG6_123057	Q5AJ82
OG6_101398	A0A1D8PJ73
OG6_106080	Q5AJ84
OG6r21_140030	Q5AJ85
OG6r21_294831	A0A1D8PJ78
OG6_102900	A0A1D8PJ95
OG6_101592	Q5AJ90
OG6_103717	A0A1D8PJ64
OG6_101105	Q5AJ92
OG6_101127	Q5AJ93
OG6_113935	A0A1D8PJ75
OG6_122937	A0A1D8PJ98
OG6_103017	A0A1D8PJ76
OG6_102307	A0A1D8PJ86
OG6_109522	Q5AJA1
OG6_114872	A0A1D8PJA8
OG6_100085	Q5AJA5
OG6_500762	Q5AJA6
OG6_143776	A0A1D8PJ96
OG6r21_140031	A0A1D8PJ82
OG6_100547	A0A1D8PJ80
OG6_101633	A0A1D8PJA6
OG6_106245	A0A1D8PJ87
OG6_100902	Q5AJB1
OG6r21_106207	A0A1D8PJ92
OG6r21_140032	Q5AJB3
OG6_100000	A0A1D8PJ90
OG6_110277	A0A1D8PJ88
OG6_123056	A0A1D8PJA1
OG6_101330	Q5AJB7
OG6_102598	A0A1D8PJ89
OG6_101600	A0A1D8PJB0
OG6_107120	Q5AJC0
OG6r21_167637	A0A1D8PJ99
OG6_104542	Q5AJC1
OG6_100384	Q5AJC2
OG6r21_102822	Q5AJC3
OG6_107541	A0A1D8PJ94
OG6_121293	Q5AJC4
OG6r21_106208	Q5AJC5
OG6_104259	Q00310
OG6_110843	A0A1D8PJB5
OG6_104259	P46592
OG6_115955	A0A1D8PJB1
OG6_101341	Q5AJD0
OG6_103222	Q5AJD2
OG6_137783	A0A1D8PJA9
OG6_127173	A0A1D8PJA2
OG6_102636	A0A1D8PJB8
OG6_100457	Q5AJD6
OG6_102603	A0A1D8PJB6
OG6_102603	Q5AJD8
OG6_100457	Q5AJD9
OG6r21_115536	Q5AJE0
OG6_500948	A0A1D8PJC1
OG6_103239	A0A1D8PJD7
OG6_101667	A0A1D8PJD1
OG6_103673	A0A1D8PJC5
OG6_102169	Q5AJS6
OG6_101864	A0A1D8PJD6
OG6_500936	Q5AJF1
OG6_109335	Q5AJF2
OG6_105576	A0A1D8PJC8
OG6_100992	A0A1D8PJC6
OG6_108229	A0A1D8PJC7
OG6_113385	A0A1D8PJE4
OG6_100843	Q5AJF7
OG6_103494	A0A1D8PJD5
OG6_102666	A0A1D8PJD3
OG6_121272	A0A1D8PJF0
OG6_104760	O74198
OG6_105219	A0A1D8PJE6
OG6_153159	A0A1D8PJE0
OG6_101093	A0A1D8PJD2
OG6_103702	Q5AJG7
OG6r21_126924	A0A1D8PJF7
OG6_103368	A0A1D8PJE3
OG6_142109	Q5AJU7
OG6_103650	A0A1D8PJE8
OG6_100285	A0A1D8PJG1
OG6r21_110825	Q5AJH2
OG6_101677	Q5AJH3
OG6_112154	A0A1D8PJE5
OG6_100463	P53704
OG6_101806	A0A1D8PJF1
OG6r21_140033	Q5AJV5
OG6_100186	A0A1D8PJF2
