Accession	Entry
OG6_115951	A0A2H0ZXY3
OG6_100721	A0A2H0ZYV3
OG6_104214	A0A2H0ZZ01
OG6_100811	A0A2H0ZY03
OG6_104237	A0A2H0ZXZ9
OG6_102824	A0A2H0ZXY9
OG6_102142	A0A2H0ZXZ5
OG6_133459	A0A2H0ZY22
OG6_114747	A0A2H0ZY08
OG6_106780	A0A2H0ZY10
OG6_106694	A0A2H0ZXZ3
OG6_103788	A0A2H0ZYW6
OG6_118085	A0A2H0ZZ15
OG6_101569	A0A2H0ZY17
OG6r20_102787	A0A2H0ZY09
OG6r20_101811	A0A2H0ZY02
OG6_128411	A0A2H1A0H7
OG6_106303	A0A2H0ZY32
OG6_101081	A0A2H0ZY18
OG6_100896	A0A2H0ZY21
OG6_137820	A0A2H0ZY05
OG6_101316	A0A2H0ZYY1
OG6_100353	A0A2H0ZZ31
OG6_101311	A0A2H0ZY25
OG6_101383	A0A2H0ZY19
OG6_100686	A0A2H0ZY11
OG6_103167	A0A2H0ZY16
OG6_105089	A0A2H1A0J6
OG6_100687	A0A2H0ZY28
OG6_102596	A0A2H1A0L5
OG6_100992	A0A2H1A0E9
OG6_102966	A0A2H0ZYY6
OG6_500921	A0A2H1A0H4
OG6_102752	A0A2H0ZY37
OG6_108011	A0A2H1A1K8
OG6_500255	A0A2H0ZY24
OG6r20_107973	A0A2H1A0F5
OG6_100718	A0A2H0ZY54
OG6r20_102499	A0A2H1A0F6
OG6_121304	A0A2H0ZY43
OG6_100201	A0A2H0ZY23
OG6_100282	A0A2H0ZYZ8
OG6_102104	A0A2H0ZZ60
OG6_102449	A0A2H0ZY47
OG6_105463	A0A2H0ZY40
OG6_103116	A0A2H0ZY36
OG6_102771	A0A2H0ZR87
OG6_103579	A0A2H0ZY66
OG6_103579	A0A2H0ZY51
OG6_101575	A0A2H0ZY53
OG6_102643	A0A2H0ZPW7
OG6_101047	A0A2H0ZPU1
OG6_100301	A0A2H0ZZ74
OG6_104414	A0A2H0ZY59
OG6_104643	A0A2H0ZY52
OG6r20_103496	A0A2H0ZY46
OG6_104370	A0A2H0ZY50
OG6_100399	A0A2H0ZY76
OG6r20_101804	A0A2H0ZY61
OG6_101599	A0A2H0ZY63
OG6_103519	A0A2H0ZPX5
OG6_100732	A0A2H0ZMW6
OG6_108620	A0A2H0ZQ56
OG6_100091	A0A2H0ZPU8
OG6_107468	A0A2H0ZY62
OG6_104693	A0A2H0ZPX9
OG6_103383	A0A2H0ZRA9
OG6_103513	A0A2H0ZY85
OG6_101586	A0A2H0ZY72
OG6_101876	A0A2H0ZY74
OG6_100616	A0A2H0ZY58
OG6r20_102021	A0A2H0ZZ42
OG6_499951	A0A2H0ZZA0
OG6_112381	A0A2H0ZPV9
OG6_499848	A0A2H0ZPV6
OG6r20_102496	A0A2H0ZY67
OG6_100544	A0A2H0ZY70
OG6_101426	A0A2H0ZY98
OG6_119803	A0A2H0ZY83
OG6_500748	A0A2H0ZY84
OG6_103860	A0A2H0ZY68
OG6_102936	A0A2H0ZZ58
OG6_122561	A0A2H0ZZB1
OG6_100942	A0A2H0ZY91
OG6_113999	A0A2H0ZY86
OG6_103906	A0A2H0ZPZ6
OG6r20_102783	A0A2H0ZY82
OG6_104164	A0A2H0ZYA8
OG6_100524	A0A2H0ZY97
OG6r20_106109	A0A2H0ZY95
OG6_100147	A0A2H0ZY80
OG6_100085	A0A2H0ZZ72
OG6_222596	A0A2H0ZZC9
OG6_133380	A0A2H0ZYA2
OG6r20_112578	A0A2H0ZY96
OG6_143728	A0A2H0ZPX3
OG6_107107	A0A2H0ZQ04
OG6_104431	A0A2H0ZYC0
OG6_102507	A0A2H0ZYA6
OG6_100236	A0A2H0ZPY9
OG6r20_102796	A0A2H0ZQ32
OG6_100394	A0A2H0ZQ13
OG6_101057	A0A2H0ZZE3
OG6_105529	A0A2H0ZYB2
OG6_166113	A0A2H0ZPY5
OG6_101455	A0A2H0ZY99
OG6r20_102003	A0A2H0ZQ14
OG6_101614	A0A2H0ZYD3
OG6_151171	A0A2H0ZYB7
OG6_114193	A0A2H0ZYB5
OG6_103724	A0A2H0ZYA0
OG6r20_112579	A0A2H0ZZA1
OG6_166214	A0A2H0ZZF8
OG6r20_108004	A0A2H0ZYC1
OG6_103239	A0A2H0ZPZ5
OG6_100457	A0A2H0ZPZ1
OG6_100457	A0A2H0ZYB3
OG6_106317	A0A2H0ZYE5
OG6_137783	A0A2H0ZYC7
OG6_115955	A0A2H0ZYC6
OG6_101341	A0A2H0ZYB1
OG6r20_106961	A0A2H0ZZB6
OG6_102331	A0A2H0ZZH1
OG6_101645	A0A2H0ZYD1
OG6_123003	A0A2H0ZYD2
OG6_128391	A0A2H0ZQ00
OG6r20_101233	A0A2H0ZYC5
OG6_108287	A0A2H0ZYF4
OG6_105869	A0A2H0ZYD9
OG6_101666	A0A2H0ZYD6
OG6r20_107958	A0A2H0ZYC4
OG6_101506	A0A2H0ZZC8
OG6_103186	A0A2H0ZQ15
OG6_105613	A0A2H0ZQC2
OG6_103477	A0A2H0ZQ12
OG6r20_101510	A0A2H0ZYD0
OG6_100519	A0A2H0ZYD4
OG6_101284	A0A2H0ZYG5
OG6_106034	A0A2H0ZYE9
OG6_101649	A0A2H0ZYE8
OG6_101014	A0A2H0ZYD5
OG6_103012	A0A2H0ZZD9
OG6_163359	A0A2H0ZZJ9
OG6_106742	A0A2H0ZYF3
OG6_100538	A0A2H0ZYF7
OG6_102472	A0A2H0ZYE0
OG6_100310	A0A2H0ZQ54
OG6_100356	A0A2H0ZYH6
OG6_102177	A0A2H0ZRJ4
OG6_100379	A0A2H0ZYG0
OG6_103278	A0A2H0ZYE7
OG6_107280	A0A2H0ZZF6
OG6_102300	A0A2H0ZQ34
OG6_106972	A0A2H0ZYG4
OG6_111536	A0A2H0ZYG9
OG6_103744	A0A2H0ZYF1
OG6r20_167117	A0A2H0ZYF6
OG6_102870	A0A2H0ZYI6
OG6_101799	A0A2H0ZYH1
OG6_102000	A0A2H0ZYG8
OG6_129929	A0A2H0ZYF8
OG6_186968	A0A2H0ZZG9
OG6_137735	A0A2H0ZZN0
OG6_100462	A0A2H0ZQF0
OG6r20_139761	A0A2H0ZQ41
OG6_102610	A0A2H0ZYG2
OG6_116815	A0A2H0ZYG6
OG6r20_103984	A0A2H0ZRJ2
OG6_102923	A0A2H0ZYI3
OG6_103952	A0A2H0ZYH9
OG6_119603	A0A2H0ZYH0
OG6_101423	A0A2H0ZZI5
OG6_106695	A0A2H0ZQ53
OG6_101157	A0A2H0ZYI7
OG6_102329	A0A2H0ZYJ4
OG6_100148	A0A2H0ZQ47
OG6r20_101356	A0A2H0ZYH7
OG6_100868	A0A2H0ZRK0
OG6_101110	A0A2H0ZRM2
OG6_102572	A0A2H0ZQ63
OG6_173085	A0A2H0ZQA8
OG6_153153	A0A2H0ZZJ7
OG6_102065	A0A2H0ZZQ8
OG6_119760	A0A2H0ZYJ8
OG6_109802	A0A2H0ZYK6
OG6_118290	A0A2H0ZQ59
OG6r20_101501	A0A2H0ZYI8
OG6_100877	A0A2H0ZYL7
OG6_100297	A0A2H0ZYK5
OG6_111233	A0A2H0ZYK2
OG6_113009	A0A2H0ZYJ3
OG6_113547	A0A2H0ZQ89
OG6_152881	A0A2H0ZZS1
OG6_101788	A0A2H0ZYL0
OG6_115933	A0A2H0ZQ69
OG6_100820	A0A2H0ZQ68
OG6_101451	A0A2H0ZQ99
OG6_102851	A0A2H0ZYM8
OG6_100914	A0A2H0ZYL6
OG6_102751	A0A2H0ZYL4
OG6_135237	A0A2H0ZYK4
OG6_102185	A0A2H0ZZM8
OG6_102045	A0A2H0ZQ80
OG6_101496	A0A2H0ZQI6
OG6r20_101795	A0A2H0ZQ75
OG6r20_101993	A0A2H0ZYK3
OG6_105067	A0A2H0ZQB1
OG6_100503	A0A2H0ZRM8
OG6_173251	A0A2H0ZRQ0
OG6_109555	A0A2H0ZYM4
OG6_105039	A0A2H0ZYL5
OG6_101101	A0A2H0ZZP3
OG6_102023	A0A2H0ZQ87
OG6_101898	A0A2H0ZQJ5
OG6_137804	A0A2H0ZYP0
OG6_102755	A0A2H0ZYL2
OG6_101751	A0A2H0ZQB8
OG6_104526	A0A2H0ZYQ0
OG6_175422	A0A2H0ZYN6
OG6_100580	A0A2H0ZYN5
OG6_102057	A0A2H0ZYM5
OG6_100542	A0A2H0ZZQ6
OG6_102120	A0A2H0ZZX1
OG6_102234	A0A2H0ZYP2
OG6_101217	A0A2H0ZQ96
OG6_100733	A0A2H0ZYM3
OG6_222568	A0A2H0ZQC9
OG6_103869	A0A2H0ZRQ2
OG6_159161	A0A2H0ZRS3
OG6_499847	A0A2H0ZYP7
OG6_104136	A0A2H0ZYN7
OG6_104006	A0A2H0ZZS2
OG6_105221	A0A2H0ZZY4
OG6_103411	A0A2H0ZQL4
OG6_100440	A0A2H0ZYR1
OG6_100576	A0A2H0ZYN4
OG6r20_102492	A0A2H0ZQD8
OG6_102761	A0A2H0ZYS1
OG6_101942	A0A2H0ZYQ8
OG6_104782	A0A2H0ZYQ7
OG6r20_101660	A0A2H0ZYP8
OG6r20_102491	A0A2H0ZQD7
OG6_100917	A0A2H0ZZZ8
OG6_104464	A0A2H0ZQL9
OG6_100971	A0A2H0ZYS2
OG6_100738	A0A2H0ZQB3
OG6_112758	A0A2H0ZYQ5
OG6_118050	A0A2H0ZYT1
OG6_105671	A0A2H0ZYR8
OG6_100657	A0A2H0ZYR6
OG6_106630	A0A2H0ZYQ9
OG6_102747	A0A2H0ZZV4
OG6_100559	A0A2H1A012
OG6_102125	A0A2H0ZYS3
OG6_100367	A0A2H0ZQC3
OG6_153256	A0A2H0ZQC4
OG6r20_102797	A0A2H0ZYR5
OG6_100306	A0A2H0ZYU2
OG6_104652	A0A2H0ZYS8
OG6_101015	A0A2H0ZQD9
OG6_100359	A0A2H0ZQI1
OG6_101925	A0A2H0ZZW7
OG6_102800	A0A2H1A024
OG6_100547	A0A2H0ZQP1
OG6_101633	A0A2H0ZYU0
OG6_106245	A0A2H0ZYR7
OG6_100902	A0A2H0ZQG6
OG6r20_109164	A0A2H0ZYV0
OG6_110277	A0A2H0ZRW9
OG6_123056	A0A2H0ZYT6
OG6_101330	A0A2H0ZYT0
OG6_121293	A0A2H0ZZY2
OG6_100026	A0A2H1A037
OG6_104542	A0A2H0ZQQ1
OG6_107120	A0A2H0ZYV1
OG6_101600	A0A2H0ZYS7
OG6_102598	A0A2H0ZQH4
OG6r20_102779	A0A2H0ZYW7
OG6_100384	A0A2H0ZRY0
OG6r20_107974	A0A2H0ZQF4
OG6_104259	A0A2H0ZYU1
OG6_104259	A0A2H0ZZZ4
OG6_101880	A0A2H0ZQF7
OG6_100680	A0A2H0ZQR0
OG6_100556	A0A2H0ZYV8
OG6_100741	A0A2H0ZQF2
OG6_500900	A0A2H0ZYU5
OG6_116570	A0A2H0ZYX7
OG6_101289	A0A2H0ZYV9
OG6_132885	A0A2H0ZQG4
OG6_101050	A0A2H0ZQK7
OG6r20_110702	A0A2H1A010
OG6r20_106979	A0A2H1A061
OG6_166612	A0A2H0ZYW1
OG6_100772	A0A2H0ZQF9
OG6_100869	A0A2H0ZQG0
OG6_103441	A0A2H0ZYV5
OG6_101404	A0A2H0ZYZ3
OG6_101910	A0A2H0ZYW5
OG6_109345	A0A2H0ZYW2
OG6_100815	A0A2H0ZYW3
OG6_101143	A0A2H0ZQJ2
OG6_100459	A0A2H1A075
OG6_103139	A0A2H0ZYX0
OG6_114267	A0A2H0ZQG9
OG6r20_110703	A0A2H0ZYW0
OG6_102046	A0A2H0ZYW9
OG6_103532	A0A2H0ZZ06
OG6_116848	A0A2H0ZYX5
OG6_123029	A0A2H0ZYX3
OG6_100517	A0A2H0ZYX2
OG6_101420	A0A2H1A033
OG6_102053	A0A2H1A091
OG6_116982	A0A2H0ZYX4
OG6_102746	A0A2H0ZYY5
OG6r20_112604	A0A2H0ZYX6
OG6_102162	A0A2H0ZYX8
OG6_100696	A0A2H0ZZ22
OG6_101867	A0A2H0ZYY4
OG6_500907	A0A2H0ZYZ0
OG6_105688	A0A2H0ZW10
OG6_112065	A0A2H0ZVZ5
OG6_109335	A0A2H0ZPL0
OG6_411979	A0A2H0ZW41
OG6_181781	A0A2H0ZW00
OG6r20_101610	A0A2H0ZW08
OG6_101407	A0A2H0ZPG0
OG6_101971	A0A2H0ZWT9
OG6_101281	A0A2H0ZX08
OG6_114704	A0A2H0ZW02
OG6_100774	A0A2H0ZPC6
OG6_101046	A0A2H0ZPC7
OG6r20_102495	A0A2H0ZW05
OG6r20_115399	A0A2H0ZW46
OG6_105746	A0A2H0ZW12
OG6_104304	A0A2H0ZPD2
OG6_103705	A0A2H0ZW23
OG6_102195	A0A2H0ZPF4
OG6_102336	A0A2H0ZX20
OG6_100163	A0A2H0ZW09
OG6r20_102792	A0A2H0ZW33
OG6_107792	A0A2H0ZW15
OG6r20_101667	A0A2H0ZW14
OG6_103743	A0A2H0ZW56
OG6_110442	A0A5Q7YHM6
OG6_100514	A0A2H0ZW29
OG6_101332	A0A2H0ZW30
OG6_500454	A0A2H0ZPG4
OG6_102962	A0A2H0ZX31
OG6r20_109186	A0A5Q7YGS5
OG6_102056	A0A2H0ZW51
OG6r20_102494	A0A2H0ZPE1
OG6_105463	A0A2H0ZW24
OG6_109758	A0A2H0ZW65
OG6_110843	A0A2H0ZW28
OG6_108919	A0A2H0ZW39
OG6_100930	A0A2H0ZW40
OG6r20_139762	A0A2H0ZWY1
OG6_102276	A0A2H0ZQV3
OG6_109462	A0A2H0ZW25
OG6_102979	A0A2H0ZW61
OG6_102743	A0A2H0ZW36
OG6_102100	A0A2H0ZW34
OG6_109856	A0A2H0ZPQ7
OG6_105576	A0A2H0ZW38
OG6_129979	A0A2H0ZW49
OG6_474049	A0A2H0ZW50
OG6_101912	A0A2H0ZWZ2
OG6_103394	A0A2H0ZQW2
OG6_109856	A0A2H0ZW37
OG6_101333	A0A2H0ZW70
OG6_127231	A0A2H0ZW44
OG6_500493	A0A2H0ZPG5
OG6_101412	A0A2H0ZW79
OG6_102512	A0A2H0ZPG6
OG6r20_102229	A0A2H0ZW60
OG6_103576	A0A2H0ZW64
OG6_101986	A0A2H0ZX10
OG6_101164	A0A2H0ZX73
OG6_100150	A0A2H0ZW45
OG6r20_102795	A0A2H0ZW88
OG6_110891	A0A2H0ZW55
OG6_102292	A0A2H0ZW54
OG6r20_101639	A0A2H0ZW83
OG6_152946	A0A2H0ZPH5
OG6r20_101494	A0A2H0ZW68
OG6_100096	A0A2H0ZW76
OG6_101861	A0A2H0ZQW5
OG6_101166	A0A2H0ZX88
OG6r20_101640	A0A2H0ZPI4
OG6_124945	A0A2H0ZW93
OG6_500568	A0A2H0ZW58
OG6_100918	A0A2H0ZW59
OG6_103195	A0A2H0ZPT3
OG6_101660	A0A2H0ZW57
OG6_170170	A0A2H0ZW85
OG6r20_103996	A0A2H0ZW82
OG6_104794	A0A2H0ZQX5
OG6_100652	A0A2H0ZXA1
OG6r20_103490	A0A2H0ZW66
OG6_103587	A0A2H0ZWA6
OG6_103246	A0A2H0ZW71
OG6_101007	A0A2H0ZW67
OG6_112036	A0A2H0ZWA3
OG6r20_101799	A0A2H0ZPJ1
OG6r20_100470	A0A2H0ZW95
OG6_101705	A0A2H0ZW89
OG6_118130	A0A2H0ZX45
OG6_117007	A0A2H0ZXB6
OG6_100908	A0A2H0ZW74
OG6_100742	A0A2H0ZWB7
OG6_100765	A0A2H0ZW78
OG6_104034	A0A2H0ZW77
OG6_101039	A0A2H0ZWB3
OG6_103797	A0A2H0ZW80
OG6r20_102010	A0A2H0ZWA2
OG6_103892	A0A2H0ZPN3
OG6_101671	A0A2H0ZX59
OG6r20_101495	A0A2H0ZXC9
OG6_100860	A0A2H0ZWA7
OG6_104902	A0A2H0ZWC6
OG6r20_109187	A0A2H0ZW84
OG6_102462	A0A2H0ZW92
OG6_500036	A0A2H0ZWC3
OG6_113012	A0A2H0ZW90
OG6_110516	A0A2H0ZPL1
OG6_100252	A0A2H0ZWA0
OG6_103077	A0A2H0ZX76
OG6_102335	A0A2H0ZXE1
OG6_104460	A0A2H0ZWB4
OG6_103846	A0A2H0ZWD8
OG6_100558	A0A2H0ZPP2
OG6_499948	A0A2H0ZWA1
OG6_129674	A0A2H0ZWD3
OG6_101253	A0A2H0ZWA5
OG6_137784	A0A2H0ZWC2
OG6_105102	A0A2H0ZPQ1
OG6_125877	A0A2H0ZX90
OG6_100119	A0A2H0ZMB2
OG6_100120	A0A2H0ZWC4
OG6_127232	A0A2H0ZWE7
OG6_500648	A0A2H0ZPQ0
OG6_109739	A0A2H0ZWB1
OG6_109739	A0A2H0ZWE3
OG6_100435	A0A2H0ZWB8
OG6_104355	A0A2H0ZWD2
OG6_105015	A0A2H0ZWB9
OG6_102223	A0A2H0ZR32
OG6r20_103950	A0A2H0ZR41
OG6_103652	A0A2H0ZWD4
OG6r20_101668	A0A2H0ZPS7
OG6_101293	A0A2H0ZWC0
OG6r20_101518	A0A2H0ZPN4
OG6_105935	A0A2H0ZWF3
OG6_104157	A0A2H0ZWD1
OG6_100720	A0A2H0ZWE2
OG6_101124	A0A2H0ZPR9
OG6_103231	A0A2H0ZXB5
OG6_105097	A0A2H0ZXJ3
OG6_104100	A0A2H0ZWE4
OG6_103013	A0A2H0ZWG3
OG6_104709	A0A2H0ZPR8
OG6_114247	A0A2H0ZWD0
OG6_102372	A0A2H0ZWG1
OG6_102247	A0A2H0ZPP5
OG6_103291	A0A2H0ZWF2
OG6_103590	A0A2H0ZPS8
OG6_100372	A0A2H0ZXC7
OG6_124658	A0A2H0ZXK8
OG6_106638	A0A2H0ZWF4
OG6_111598	A0A2H0ZWG5
OG6_101370	A0A2H0ZWD9
OG6_102571	A0A2H0ZWE0
OG6_100403	A0A2H0ZWG7
OG6_107140	A0A2H0ZWF0
OG6_105573	A0A2H0ZWG0
OG6_105688	A0A2H0ZPT7
OG6_160005	A0A2H0ZXE0
OG6_103037	A0A2H0ZXM8
OG6_101288	A0A2H0ZPR5
OG6_108383	A0A2H0ZWH5
OG6_100749	A0A2H0ZWE8
OG6_103052	A0A2H0ZPR3
OG6_101588	A0A2H0ZWH7
OG6r20_112586	A0A2H0ZPR2
OG6r20_109188	A0A2H0ZWG6
OG6_102419	A0A2H0ZWF5
OG6_102669	A0A2H0ZXF8
OG6_100439	A0A2H0ZR76
OG6_106964	A0A2H0ZPS6
OG6_100461	A0A2H0ZWI4
OG6_100357	A0A2H0ZPU9
OG6_101794	A0A2H0ZWF7
OG6r20_101363	A0A2H0ZWI5
OG6_129743	A0A2H0ZPS4
OG6r20_107985	A0A2H0ZWI2
OG6_101295	A0A2H0ZWH2
OG6r20_102489	A0A2H0ZXH4
OG6_117654	A0A2H0ZXQ5
OG6_100510	A0A2H0ZWI7
OG6_102171	A0A2H0ZWJ6
OG6_100395	A0A2H0ZPV7
OG6_112432	A0A2H0ZWH0
OG6_102929	A0A2H0ZWJ4
OG6_129934	A0A2H0ZWH9
OG6r20_106126	A0A2H0ZWJ0
OG6r20_103499	A0A2H0ZWH8
OG6_100528	A0A2H0ZXJ1
OG6_101112	A0A2H0ZXR6
OG6_104063	A0A2H0ZWK1
OG6_103715	A0A2H0ZWK4
OG6_100026	A0A2H0ZWI3
OG6_100816	A0A2H0ZWI6
OG6_102765	A0A2H1A0F4
OG6_114704	A0A2H0ZWJ1
OG6_133293	A0A2H0ZWJ9
OG6_100574	A0A2H1A1G0
OG6_101832	A0A5C1DWS7
OG6_103381	A0A2H0ZXS6
OG6_115800	A0A2H0ZWK8
OG6_102618	A0A2H1A0I8
OG6r20_102241	A0A2H0ZWJ3
OG6_100272	A0A2H0ZWJ7
OG6_110555	A0A2H0ZWL5
OG6_177744	A0A2H1A0D6
OG6_103260	A0A2H1A1I7
OG6r20_102785	A0A2H0ZWK2
OG6_121407	A0A2H0ZXM7
OG6r20_101514	A0A2H0ZXT6
OG6_100686	A0A2H0ZWL7
OG6_103098	A0A2H0ZWM3
OG6_127009	A0A2H0ZWL0
OG6_111255	A0A2H1A0C1
OG6_113013	A0A2H0ZWM9
OG6_123060	A0A2H0ZWL8
OG6_143740	A0A2H1A1H9
OG6_132807	A0A2H0ZWK7
OG6_101798	A0A2H0ZXN9
OG6_106383	A0A2H1A0E3
OG6_102465	A0A2H0ZWM7
OG6_106242	A0A2H0ZWN0
OG6_500621	A0A2H0ZWL9
OG6_110409	A0A2H0ZWM8
OG6_112308	A0A2H0ZWP3
OG6_101604	A0A2H0ZWM5
OG6_137773	A0A2H1A0B8
OG6_101979	A0A2H0ZWM1
OG6_103565	A0A2H0ZXQ3
OG6_100224	A0A2H0ZXV6
OG6_101380	A0A2H0ZWN8
OG6_103629	A0A2H0ZWN3
OG6_103247	A0A2H1A0F3
OG6_100259	A0A2H0ZWN7
OG6_109780	A0A2H0ZWQ5
OG6_102573	A0A2H0ZWN5
OG6_166527	A0A2H0ZWN2
OG6_499970	A0A2H0ZWN9
OG6_113586	A0A2H0ZXR5
OG6_102322	A0A2H0ZXW6
OG6_101193	A0A2H0ZWP4
OG6_103217	A0A2H0ZWP0
OG6_143738	A0A2H0ZWP5
OG6_101296	A0A2H0ZWP2
OG6_500338	A0A2H0ZWR3
OG6_100775	A0A2H1A0A9
OG6_153194	A0A2H0ZWQ1
OG6_101229	A0A2H0ZWP7
OG6_100354	A0A2H0ZXS7
OG6_103032	A0A2H0ZXX9
OG6r20_103997	A0A2H0ZWP9
OG6r20_101360	A0A2H0ZWP6
OG6_103026	A0A5C1DWY4
OG6_103229	A0A2H0ZWP8
OG6_104763	A0A2H1A083
OG6_102138	A0A2H1A098
OG6_122843	A0A2H0ZWR4
OG6_126521	A0A2H0ZWQ6
OG6_101757	A0A2H0ZXT8
OG6_103549	A0A2H0ZXZ2
OG6_101744	A0A2H0ZWR1
OG6_104054	A0A2H0ZWQ7
OG6_109959	A0A2H1A0C2
OG6_133373	A0A2H0ZWR0
OG6_140875	A0A2H0ZWT7
OG6_111549	A0A2H1A073
OG6_137777	A0A2H0ZWS2
OG6r20_109189	A0A2H0ZWQ9
OG6_101868	A0A2H0ZXV0
OG6_100582	A0A2H1A1B6
OG6_102309	A0A2H0ZWS4
OG6_102391	A0A2H1A093
OG6_105118	A0A2H0ZWS1
OG6_107787	A0A2H0ZWS0
OG6r20_112587	A0A2H0ZWU7
OG6_133175	A0A2H0ZWT4
OG6_118300	A0A2H0ZWT1
OG6_104452	A0A2H0ZWR9
OG6_101840	A0A2H0ZXW0
OG6_500301	A0A2H0ZY15
OG6r20_115400	A0A2H0ZWT5
OG6_100396	A0A2H0ZWS3
OG6_101974	A0A2H0ZWT2
OG6_109758	A0A2H0ZVY8
OG6_140561	A0A2H0ZUU4
OG6_109758	A0A2H0ZWU5
OG6_110843	A0A2H0ZUX5
OG6_105688	A0A2H0ZUU1
OG6_120944	A0A2H0ZV56
OG6_112813	A0A2H0ZY26
OG6_100029	A0A2H0ZUT9
OG6_100445	A0A2H0ZUZ4
OG6_133175	A0A2H0ZVV2
OG6_145695	A0A2H0ZWU0
OG6r20_112583	A0A2H0ZUV5
OG6_100558	A0A2H0ZUY5
OG6_100060	A0A2H0ZUY6
OG6_100060	A0A2H0ZUV3
OG6_132636	A0A2H0ZV60
OG6_101686	A0A2H0ZUX0
OG6_115010	A0A2H0ZUV4
OG6r20_115418	A0A2H0ZV06
OG6r20_115417	A0A2H0ZVV8
OG6_100721	A0A2H0ZW13
OG6_102313	A0A2H0ZUX1
OG6_100060	A0A2H0ZV01
OG6_100012	A0A2H0ZWW0
OG6_133377	A0A2H0ZUW9
OG6_105803	A0A2H0ZXY4
OG6_105803	A0A2H0ZUY8
OG6_100752	A0A2H0ZUX4
OG6_103069	A0A2H0ZV12
OG6_133483	A0A2H0ZWW8
OG6_110542	A0A2H0ZW16
OG6_101968	A0A2H0ZUZ0
OG6_119787	A0A2H0ZV14
OG6r20_101505	A0A2H0ZUZ8
OG6_103852	A0A2H0ZUY1
OG6_100598	A0A2H0ZV88
OG6_101926	A0A2H0ZV05
OG6_111608	A0A2H0ZWX6
OG6_104306	A0A2H0ZV26
OG6_100600	A0A2H0ZVY1
OG6_100532	A0A2H0ZW26
OG6_101833	A0A2H0ZV00
OG6_116987	A0A2H0ZV24
OG6_103579	A0A0L0NTC8
OG6_102499	A0A2H0ZUZ2
OG6r20_105276	A0A2H0ZV99
OG6_106731	A0A2H0ZV09
OG6_106731	A0A2H0ZUZ6
OG6r20_102218	A0A2H0ZWW7
OG6r20_101496	A0A2H0ZVZ0
OG6_102502	A0A2H0ZW35
OG6r20_106134	A0A2H0ZV13
OG6_101887	A0A2H0ZV36
OG6_101156	A0A2H0ZWY9
OG6_101091	A0A2H0ZV04
OG6_103711	A0A2H0ZVA9
OG6_102378	A0A2H0ZV20
OG6_106961	A0A2H0ZV03
OG6r20_126671	A0A2H0ZV49
OG6_137540	A0A2H0ZWZ4
OG6_102588	A0A2H0ZW48
OG6_100495	A0A2H0ZV23
OG6_104243	A0A2H0ZV41
OG6_103990	A0A2H0ZWZ8
OG6_105578	A0A2H0ZV19
OG6_110338	A0A2H0ZY07
OG6_101994	A0A2H0ZY71
OG6r20_101791	A0A2H0ZV22
OG6r20_101011	A0A2H0ZV61
OG6_104673	A0A2H0ZW11
OG6_500524	A0A2H0ZWY7
OG6_153071	A0A2H0ZV39
OG6r20_112598	A0A2H0ZV51
OG6_102028	A0A2H0ZV40
OG6_104386	A0A2H0ZWY8
OG6_500457	A0A2H0ZVC6
OG6_102537	A0A2H0ZV43
OG6r20_106990	A0A2H0ZV33
OG6_128923	A0A2H0ZV75
OG6_100919	A0A2H0ZW21
OG6_124821	A0A2H0ZW69
OG6_101368	A0A2H0ZV47
OG6r20_107995	A0A2H0ZV66
OG6_191818	A0A2H0ZV52
OG6_100283	A0A2H0ZV45
OG6_108099	A0A2H0ZVD5
OG6_129925	A0A2H0ZV54
OG6_102108	A0A2H0ZV46
OG6_125411	A0A2H0ZV86
OG6_101932	A0A2H0ZW31
OG6_118030	A0A2H0ZW81
OG6_100709	A0A2H0ZV57
OG6r20_107996	A0A2H0ZV78
OG6_153135	A0A2H0ZV69
OG6_153135	A0A2H0ZV53
OG6_153135	A0A2H0ZVD7
OG6_142748	A0A2H0ZY92
OG6_104348	A0A2H0ZV55
OG6_102942	A0A2H0ZV94
OG6_100424	A0A2H0ZW47
OG6_102339	A0A2H0ZX15
OG6_101722	A0A2H0ZV63
OG6_115881	A0A2H0ZX39
OG6_100512	A0A2H0ZV81
OG6r20_112572	A0A2H0ZX16
OG6_111252	A0A2H0ZVE2
OG6_101216	A0A2H0ZV73
OG6_100089	A0A2H0ZV67
OG6_103283	A0A2H0ZVA7
OG6_102758	A0A2H0ZW63
OG6_101117	A0A2H0ZX67
OG6_100975	A0A2H0ZV74
OG6_100343	A0A0L0NTP4
OG6_103342	A0A2H0ZV91
OG6r20_104427	A0A2H0ZYA5
OG6_103119	A0A2H0ZVF4
OG6_101806	A0A2H0ZV85
OG6r20_115429	A0A2H0ZV79
OG6_143868	A0A2H0ZVB7
OG6_100438	A0A2H0ZX78
OG6_105567	A0A2H0ZWA8
OG6_100473	A0A2H0ZX58
OG6_100207	A0A2H0ZVA8
OG6_124580	A0A2H0ZVA2
OG6_100311	A0A2H0ZV89
OG6_110913	A0A2H0ZVG7
OG6_101122	A0A2H0ZVA0
OG6_101949	A0A2H0ZX55
OG6_100791	A0A2H0ZVC9
OG6_102434	A0A2H0ZW86
OG6_102466	A0A2H0ZX66
OG6_103150	A0A2H0ZX68
OG6_100684	A0A2H0ZVC1
OG6r20_104602	A0A2H0ZVB1
OG6_104657	A0A2H0ZVA1
