"Accession","Group ID"
"calb|C4_00480W_A","OG7_0010613"
"calb|C4_00490W_A","OG7_0003745"
"calb|C4_00500W_A","OG7_0000785"
"calb|C4_00510C_A","OG7_0003349"
"calb|C4_00520W_A","OG7_0005855"
"calb|C4_00530C_A","OG7_0008727"
"calb|C4_00540C_A","OG7_0005004"
"calb|C4_00560C_A","OG7_0017098"
"calb|C4_00570C_A","OG7_0002648"
"calb|C4_00580W_A","OG7_0010520"
"calb|C4_00590C_A","OG7_0002531"
"calb|C4_00600C_A","OG7_0155524"
"calb|C4_00610W_A","OG7_0000084"
"calb|C4_00620C_A","OG7_0008447"
"calb|C4_00630C_A","OG7_0001150"
"calb|C4_00640W_A","OGR7_0014478"
"calb|C4_00650W_A","OG7_0001319"
"calb|C4_00660W_A","OG7_0003138"
"calb|C4_00670W_A","OG7_0001366"
"calb|C4_00680W_A","OG7_0002657"
"calb|C4_00690C_A","OG7_0003745"
"calb|C4_00700C_A","OG7_0003065"
"calb|C4_00710W_A","OG7_0023004"
"calb|C4_00720W_A","OG7_0032027"
"calb|C4_00730C_A","OGR7_0009161"
"calb|C4_00740W_A","OG7_0048882"
"calb|C4_00750C_A","OGR7_0003436"
"calb|C4_00760W_A","OG7_0009351"
"calb|C4_00770C_A","OG7_0007574"
"calb|C4_00780C_A","OG7_0024064"
"calb|C4_00790C_A","OG7_0002232"
"calb|C4_00800W_A","OG7_0007876"
"calb|C4_00810C_A","OG7_0003449"
"calb|C4_00820W_A","OG7_0001370"
"calb|C4_00830W_A","OG7_0000050"
"calb|C4_00840W_A","OGR7_0004567"
"calb|C4_00850C_A","OG7_0003112"
"calb|C4_00860C_A","OG7_0156117"
"calb|C4_00880W_A","OG7_0004166"
"calb|C4_00890W_A","OG7_0003074"
"calb|C4_00910C_A","OGR7_0210942"
"calb|C4_00920C_A","OGR7_0038528"
"calb|C4_00940W_A","OG7_0155835"
"calb|C4_00950C_A","OG7_0007317"
"calb|C4_00960W_A","OG7_0003823"
"calb|C4_00970C_A","OG7_0004933"
"calb|C4_00980C_A","OGR7_0054136"
"calb|C4_00990W_A","OG7_0003741"
"calb|C4_01000C_A","OGR7_0023497"
"calb|C4_01010C_A","OG7_0005121"
"calb|C4_01020C_A","OG7_0101670"
"calb|C4_01030W_A","OGR7_0054054"
"calb|C4_01050C_A","OG7_0001212"
"calb|C4_01060W_A","OG7_0007509"
"calb|C4_01070W_A","OG7_0000446"
"calb|C4_01080W_A","OG7_0003221"
"calb|C4_01090C_A","OG7_0002350"
"calb|C4_01100C_A","OG7_0005294"
"calb|C4_01120C_A","OG7_0001839"
"calb|C4_01130C_A","OG7_0009320"
"calb|C4_01140C_A","OG7_0009603"
"calb|C4_01150W_A","OG7_0022144"
"calb|C4_01160W_A","OG7_0075104"
"calb|C4_01170C_A","OG7_0273756"
"calb|C4_01180W_A","OGR7_0054112"
"calb|C4_01190W_A","OG7_0000135"
"calb|C4_01200C_A","OG7_0003266"
"calb|C4_01220C_A","OG7_0010517"
"calb|C4_01230C_A","OGR7_0006149"
"calb|C4_01240C_A","OGR7_0009162"
"calb|C4_01250W_A","OG7_0007719"
"calb|C4_01260W_A","OG7_0001527"
"calb|C4_01270W_A","OG7_0004891"
"calb|C4_01280C_A","OG7_0007042"
"calb|C4_01290W_A","OG7_0005331"
"calb|C4_01300W_A","OG7_0001447"
"calb|C4_01310W_A","OGR7_0002816"
"calb|C4_01320C_A","OG7_0006835"
"calb|C4_01330W_A","OGR7_0029124"
"calb|C4_01340W_A","OGR7_0019442"
"calb|C4_01350W_A","OGR7_0019442"
"calb|C4_01360W_A","OGR7_0014462"
"calb|C4_01370W_A","OG7_0009003"
"calb|C4_01380W_A","OG7_0002985"
"calb|C4_01390W_A","OG7_0002789"
"calb|C4_01400W_A","OGR7_0054094"
"calb|C4_01410W_A","OG7_0004284"
"calb|C4_01420W_A","OGR7_0054148"
"calb|C4_01430C_A","OGR7_0002412"
"calb|C4_01440W_A","OG7_0006228"
"calb|C4_01450W_A","OG7_0007217"
"calb|C4_01460C_A","OG7_0011019"
"calb|C4_01470W_A","OG7_0008537"
"calb|C4_01480C_A","OGR7_0210940"
"calb|C4_01490W_A","OG7_0006714"
"calb|C4_01500W_A","OG7_0003637"
"calb|C4_01510W_A","OG7_0000073"
"calb|C4_01520C_A","OG7_0006058"
"calb|C4_01530C_A","OG7_0003175"
"calb|C4_01550C_A","OG7_0002368"
"calb|C4_01560C_A","OG7_0056871"
"calb|C4_01650C_A","OG7_0005271"
"calb|C4_01660W_A","OG7_0008652"
"calb|C4_01670C_A","OG7_0007632"
"calb|C4_01680W_A","OG7_0008451"
"calb|C4_01690C_A","OG7_0007501"
"calb|C4_01700C_A","OG7_0000969"
"calb|C4_01710C_A","OGR7_0085296"
"calb|C4_01720C_A","OGR7_0011382"
"calb|C4_01730C_A","OG7_0008727"
"calb|C4_01740W_A","OG7_0008515"
"calb|C4_01750C_A","OG7_0008165"
"calb|C4_01760W_A","OG7_0001962"
"calb|C4_01770W_A","OG7_0005136"
"calb|C4_01780C_A","OG7_0028329"
"calb|C4_01790W_A","OG7_0012317"
"calb|C4_01800W_A","OG7_0003630"
"calb|C4_01820C_A","OG7_0002319"
"calb|C4_01830C_A","OG7_0002744"
"calb|C4_01840C_A","OG7_0003630"
"calb|C4_01850C_A","OG7_0009289"
"calb|C4_01860C_A","OG7_0010838"
"calb|C4_01870C_A","OG7_0011714"
"calb|C4_01880W_A","OG7_0013168"
"calb|C4_01890C_A","OG7_0000557"
"calb|C4_01900C_A","OG7_0004751"
"calb|C4_01910W_A","OG7_0008038"
"calb|C4_01920W_A","OG7_0010289"
"calb|C4_01930C_A","OG7_0009890"
"calb|C4_01940W_A","OG7_0003397"
"calb|C4_01950W_A","OG7_0008063"
"calb|C4_01960C_A","OG7_0156247"
"calb|C4_01970W_A","OGR7_0003206"
"calb|C4_01980C_A","OG7_0006356"
"calb|C4_01990W_A","OG7_0011826"
"calb|C4_02000C_A","OG7_0001056"
"calb|C4_02010C_A","OG7_0009265"
"calb|C4_02020W_A","OG7_0001730"
"calb|C4_02030W_A","OG7_0002949"
"calb|C4_02040W_A","OG7_0001950"
"calb|C4_02050W_A","OG7_0008659"
"calb|C4_02060C_A","OG7_0013626"
"calb|C4_02070W_A","OG7_0005430"
"calb|C4_02080W_A","OG7_0001718"
"calb|C4_02090C_A","OG7_0002908"
"calb|C4_02100C_A","OG7_0007689"
"calb|C4_02110W_A","OG7_0014819"
"calb|C4_02120W_A","OG7_0008925"
"calb|C4_02130W_A","OG7_0006933"
"calb|C4_02140C_A","OG7_0008515"
"calb|C4_02150C_A","OG7_0101665"
"calb|C4_02160C_A","OG7_0001605"
"calb|C4_02170C_A","OG7_0006601"
"calb|C4_02180C_A","OG7_0041018"
"calb|C4_02190C_A","OG7_0003953"
"calb|C4_02200C_A","OG7_0048884"
"calb|C4_02210W_A","OG7_0001148"
"calb|C4_02220C_A","OG7_0040959"
"calb|C4_02230C_A","OG7_0013494"
"calb|C4_02240C_A","OG7_0021770"
"calb|C4_02250C_A","OG7_0010517"
"calb|C4_02260C_A","OG7_0007878"
"calb|C4_02270C_A","OG7_0011956"
"calb|C4_02280W_A","OG7_0006952"
"calb|C4_02290W_A","OG7_0005650"
"calb|C4_02300W_A","OG7_0001154"
"calb|C4_02310W_A","OG7_0001056"
"calb|C4_02320C_A","OG7_0002983"
"calb|C4_02330C_A","OGR7_0009181"
"calb|C4_02340W_A","OG7_0014795"
"calb|C4_02360W_A","OG7_0009085"
"calb|C4_02370C_A","OG7_0024920"
"calb|C4_02380W_A","OGR7_0054140"
"calb|C4_02390W_A","OG7_0024920"
"calb|C4_02400C_A","OGR7_0004930"
"calb|C4_02410C_A","OG7_0006109"
"calb|C4_02420C_A","OG7_0009035"
"calb|C4_02430W_A","OG7_0006855"
"calb|C4_02440C_A","OG7_0024920"
"calb|C4_02450W_A","OG7_0000478"
"calb|C4_02460W_A","OG7_0004183"
"calb|C4_02470C_A","OG7_0007295"
"calb|C4_02480C_A","OG7_0004940"
"calb|C4_02490W_A","OG7_0041018"
"calb|C4_02500C_A","OG7_0049130"
"calb|C4_02510W_A","OG7_0001151"
"calb|C4_02520C_A","OG7_0026623"
"calb|C4_02530W_A","OG7_0020664"
"calb|C4_02540W_A","OG7_0002985"
"calb|C4_02550C_A","OG7_0001932"
"calb|C4_02560C_A","OG7_0017967"
"calb|C4_02570C_A","OG7_0003562"
"calb|C4_02580W_A","OGR7_0005307"
"calb|C4_02590C_A","OGR7_0003004"
"calb|C4_02600C_A","OG7_0008456"
"calb|C4_02610C_A","OG7_0001293"
"calb|C4_02620C_A","OG7_0008055"
"calb|C4_02630C_A","OG7_0002332"
"calb|C4_02640C_A","OG7_0004069"
"calb|C4_02660W_A","OG7_0001023"
"calb|C4_02670W_A","OG7_0006692"
"calb|C4_02680C_A","OGR7_0005307"
"calb|C4_02690W_A","OG7_0003562"
"calb|C4_02700W_A","OG7_0008158"
"calb|C4_02710C_A","OG7_0003454"
"calb|C4_02720C_A","OG7_0020683"
"calb|C4_02730C_A","OGR7_0054067"
"calb|C4_02740W_A","OGR7_0008206"
"calb|C4_02750W_A","OG7_0005128"
"calb|C4_02760C_A","OG7_0004689"
"calb|C4_02770C_A","OG7_0007250"
"calb|C4_02780W_A","OG7_0001068"
"calb|C4_02790C_A","OG7_0004822"
"calb|C4_02800W_A","OG7_0008382"
"calb|C4_02820W_A","OG7_0001339"
"calb|C4_02830C_A","OG7_0000128"
"calb|C4_02840C_A","OG7_0009334"
"calb|C4_02850W_A","OG7_0007865"
"calb|C4_02860W_A","OG7_0018440"
"calb|C4_02870C_A","OG7_0006839"
"calb|C4_02880C_A","OG7_0006638"
"calb|C4_02890C_A","OG7_0009878"
"calb|C4_02900C_A","OG7_0004303"
"calb|C4_02910W_A","OGR7_0054086"
"calb|C4_02920W_A","OG7_0003120"
"calb|C4_02930W_A","OGR7_0008189"
"calb|C4_02940W_A","OG7_0002917"
"calb|C4_02950C_A","OG7_0009056"
"calb|C4_02960W_A","OG7_0002890"
"calb|C4_02970C_A","OG7_0002890"
"calb|C4_02980W_A","OG7_0002829"
"calb|C4_02990C_A","OG7_0001367"
"calb|C4_03000C_A","OGR7_0014452"
"calb|C4_03020W_A","OG7_0018916"
"calb|C4_03030C_A","OG7_0007232"
"calb|C4_03040W_A","OG7_0007040"
"calb|C4_03050C_A","OG7_0002744"
"calb|C4_03070W_A","OGR7_0004287"
"calb|C4_03080W_A","OG7_0009178"
"calb|C4_03090W_A","OG7_0007622"
"calb|C4_03100W_A","OG7_0005910"
"calb|C4_03110W_A","OG7_0001014"
"calb|C4_03120C_A","OG7_0005591"
"calb|C4_03130W_A","OG7_0007407"
"calb|C4_03140C_A","OG7_0010302"
"calb|C4_03150W_A","OG7_0006748"
"calb|C4_03160C_A","OGR7_0005698"
"calb|C4_03170W_A","OG7_0024031"
"calb|C4_03180W_A","OG7_0001640"
"calb|C4_03190W_A","OG7_0002549"
"calb|C4_03200C_A","OG7_0018418"
"calb|C4_03230C_A","OG7_0001280"
"calb|C4_03250C_A","OGR7_0038546"
"calb|C4_03270W_A","OG7_0004071"
"calb|C4_03280W_A","OG7_0008478"
"calb|C4_03290W_A","OG7_0013037"
"calb|C4_03300C_A","OGR7_0085311"
"calb|C4_03310C_A","OGR7_0085306"
"calb|C4_03320W_A","OGR7_0006603"
"calb|C4_03330W_A","OG7_0033036"
"calb|C4_03340C_A","OG7_0002549"
"calb|C4_03350C_A","OG7_0002549"
"calb|C4_03360C_A","OG7_0006206"
"calb|C4_03370C_A","OG7_0023030"
"calb|C4_03380C_A","OG7_0004809"
"calb|C4_03390W_A","OG7_0021354"
"calb|C4_03400W_A","OG7_0023024"
"calb|C4_03410W_A","OG7_0006182"
"calb|C4_03430W_A","OG7_0003654"
"calb|C4_03440C_A","OG7_0001828"
"calb|C4_03450C_A","OG7_0007757"
"calb|C4_03460C_A","OG7_0000011"
"calb|C4_03470C_A","OGR7_0038513"
"calb|C4_03480C_A","OGR7_0010204"
"calb|C4_03490C_A","OGR7_0054230"
"calb|C4_03500C_A","OGR7_0010204"
"calb|C4_03510C_A","OGR7_0000628"
"calb|C4_03520C_A","OGR7_0000628"
"calb|C4_03530W_A","OGR7_0000448"
"calb|C4_03540C_A","OG7_0002381"
"calb|C4_03550W_A","OG7_0001893"
"calb|C4_03560W_A","OG7_0001921"
"calb|C4_03570W_A","OGR7_0000628"
"calb|C4_03580W_A","OGR7_0002269"
"calb|C4_03590C_A","OG7_0001714"
"calb|C4_03600C_A","OG7_0002015"
"calb|C4_03620C_A","OG7_0002622"
"calb|C4_03670W_A","OG7_0002441"
"calb|C4_03680C_A","OG7_0006341"
"calb|C4_03690C_A","OG7_0009703"
"calb|C4_03700W_A","OG7_0002008"
"calb|C4_03710C_A","OG7_0006472"
"calb|C4_03720C_A","OG7_0002142"
"calb|C4_03730C_A","OG7_0003743"
"calb|C4_03740W_A","OG7_0006776"
"calb|C4_03750C_A","OG7_0002660"
"calb|C4_03760W_A","OGR7_0023474"
"calb|C4_03770W_A","OGR7_0016656"
"calb|C4_03780C_A","OG7_0001781"
"calb|C4_03790W_A","OG7_0007036"
"calb|C4_03800C_A","OG7_0008455"
"calb|C4_03810W_A","OG7_0001722"
"calb|C4_03820C_A","OG7_0016484"
"calb|C4_03830W_A","OG7_0002388"
"calb|C4_03840C_A","OG7_0002825"
"calb|C4_03850W_A","OG7_0101636"
"calb|C4_03860C_A","OGR7_0054097"
"calb|C4_03870C_A","OGR7_0038527"
"calb|C4_03880W_A","OGR7_0019455"
"calb|C4_03890W_A","OG7_0000542"
"calb|C4_03900C_A","OG7_0002914"
"calb|C4_03910W_A","OGR7_0000448"
"calb|C4_03920W_A","OG7_0004862"
"calb|C4_03930C_A","OGR7_0085320"
"calb|C4_03940C_A","OG7_0001443"
"calb|C4_03950C_A","OGR7_0054075"
"calb|C4_03960W_A","OGR7_0011388"
"calb|C4_03970W_A","OGR7_0038506"
"calb|C4_03990C_A","OGR7_0001619"
"calb|C4_04000W_A","OG7_0015337"
"calb|C4_04010W_A","OGR7_0011399"
"calb|C4_04020C_A","OGR7_0038494"
"calb|C4_04030W_A","OG7_0002865"
"calb|C4_04040W_A","OGR7_0038522"
"calb|C4_04050C_A","OGR7_0000189"
"calb|C4_04060W_A","OGR7_0038539"
"calb|C4_04070C_A","OGR7_0000189"
"calb|C4_04080C_A","OGR7_0000189"
"calb|C4_04090C_A","OG7_0003538"
"calb|C4_04100C_A","OG7_0155925"
"calb|C4_04110W_A","OGR7_0085307"
"calb|C4_04120C_A","OG7_0008463"
"calb|C4_04130W_A","OG7_0020667"
"calb|C4_04140W_A","OG7_0013019"
"calb|C4_04150C_A","OG7_0003146"
"calb|C4_04160W_A","OG7_0006508"
"calb|C4_04170C_A","OG7_0028322"
"calb|C4_04180C_A","OG7_0009314"
"calb|C4_04190C_A","OGR7_0003200"
"calb|C4_04200C_A","OGR7_0003200"
"calb|C4_04210C_A","OG7_0008235"
"calb|C4_04220W_A","OG7_0024048"
"calb|C4_04230W_A","OG7_0002542"
"calb|C4_04240C_A","OG7_0101675"
"calb|C4_04250W_A","OG7_0004823"
"calb|C4_04260C_A","OG7_0017545"
"calb|C4_04270W_A","OG7_0009596"
"calb|C4_04280C_A","OG7_0036311"
"calb|C4_04290W_A","OG7_0004230"
"calb|C4_04300C_A","OGR7_0004284"
"calb|C4_04310W_A","OG7_0008092"
"calb|C4_04320W_A","OG7_0035606"
"calb|C4_04330C_A","OG7_0010160"
"calb|C4_04340C_A","OG7_0007717"
"calb|C4_04350W_A","OGR7_0003444"
"calb|C4_04360W_A","OG7_0000500"
"calb|C4_04370C_A","OG7_0024060"
"calb|C4_04380C_A","OGR7_0054103"
"calb|C4_04390W_A","OG7_0005677"
"calb|C4_04400C_A","OGR7_0012796"
"calb|C4_04410C_A","OG7_0001901"
"calb|C4_04420W_A","OG7_0002157"
"calb|C4_04430W_A","OG7_0155641"
"calb|C4_04440W_A","OG7_0015550"
"calb|C4_04450C_A","OG7_0000010"
"calb|C4_04460C_A","OG7_0000008"
"calb|C4_04470W_A","OG7_0001304"
"calb|C4_04480C_A","OG7_0003992"
"calb|C4_04500C_A","OG7_0008279"
"calb|C4_04510W_A","OG7_0018417"
"calb|C4_04520W_A","OG7_0005212"
"calb|C4_04530C_A","OG7_0009493"
"calb|C4_04540C_A","OGR7_0054060"
"calb|C4_04550C_A","OG7_0006124"
"calb|C4_04560C_A","OGR7_0004211"
"calb|C4_04570W_A","OG7_0006357"
"calb|C4_04580W_A","OG7_0017971"
"calb|C4_04590W_A","OG7_0008520"
"calb|C4_04600C_A","OGR7_0001899"
"calb|C4_04620C_A","OG7_0001852"
"calb|C4_04630C_A","OGR7_0054102"
"calb|C4_04640C_A","OGR7_0003730"
"calb|C4_04650W_A","OG7_0007819"
"calb|C4_04660C_A","OG7_0001214"
"calb|C4_04670C_A","OG7_0013019"
"calb|C4_04700W_A","OG7_0000779"
"calb|C4_04710W_A","OG7_0004561"
"calb|C4_04720W_A","OG7_0015289"
"calb|C4_04730W_A","OG7_0001158"
"calb|C4_04750W_A","OG7_0006199"
"calb|C4_04760C_A","OG7_0155485"
"calb|C4_04770C_A","OG7_0009716"
"calb|C4_04780W_A","OG7_0004620"
"calb|C4_04790W_A","OGR7_0000820"
"calb|C4_04800W_A","OG7_0002984"
"calb|C4_04810C_A","OG7_0005737"
"calb|C4_04820C_A","OG7_0026614"
"calb|C4_04830W_A","OG7_0002344"
"calb|C4_04840C_A","OG7_0005294"
"calb|C4_04850C_A","OG7_0000135"
"calb|C4_04860W_A","OGR7_0014469"
"calb|C4_04870C_A","OG7_0008776"
"calb|C4_04880W_A","OG7_0003002"
"calb|C4_04890C_A","OG7_0003349"
"calb|C4_04900W_A","OG7_0005857"
"calb|C4_04910C_A","OGR7_0004269"
"calb|C4_04920W_A","OG7_0003449"
"calb|C4_04930C_A","OG7_0000421"
"calb|C4_04940W_A","OGR7_0000241"
"calb|C4_04950W_A","OGR7_0029147"
"calb|C4_04970C_A","OG7_0009829"
"calb|C4_04980W_A","OG7_0005287"
"calb|C4_04990C_A","OG7_0006909"
"calb|C4_05000W_A","OGR7_0004002"
"calb|C4_05010W_A","OG7_0003581"
"calb|C4_05020W_A","OG7_0009537"
"calb|C4_05030C_A","OG7_0000432"
"calb|C4_05040W_A","OG7_0008708"
"calb|C4_05050C_A","OG7_0000696"
"calb|C4_05060W_A","OGR7_0005699"
"calb|C4_05070C_A","OG7_0001466"
"calb|C4_05080C_A","OG7_0024057"
"calb|C4_05090C_A","OG7_0006502"
"calb|C4_05100C_A","OG7_0000433"
"calb|C4_05110C_A","OGR7_0003757"
"calb|C4_05120C_A","OGR7_0054115"
"calb|C4_05130C_A","OG7_0000705"
"calb|C4_05140C_A","OG7_0006930"
"calb|C4_05150W_A","OG7_0013969"
"calb|C4_05160C_A","OG7_0009315"
"calb|C4_05170C_A","OGR7_0210943"
"calb|C4_05180C_A","OG7_0005085"
"calb|C4_05190C_A","OG7_0010776"
"calb|C4_05200C_A","OGR7_0023472"
"calb|C4_05210W_A","OG7_0006365"
"calb|C4_05220C_A","OG7_0009599"
"calb|C4_05230C_A","OG7_0009948"
"calb|C4_05240C_A","OG7_0002346"
"calb|C4_05250W_A","OG7_0001150"
"calb|C4_05260W_A","OG7_0008213"
"calb|C4_05270C_A","OG7_0009911"
"calb|C4_05280W_A","OG7_0006564"
"calb|C4_05290W_A","OG7_0004438"
"calb|C4_05300W_A","OG7_0007601"
"calb|C4_05310W_A","OG7_0155699"
"calb|C4_05320W_A","OG7_0015852"
"calb|C4_05330C_A","OG7_0007821"
"calb|C4_05340W_A","OG7_0007209"
"calb|C4_05350W_A","OG7_0002811"
"calb|C4_05360C_A","OGR7_0003936"
"calb|C4_05370W_A","OG7_0001979"
"calb|C4_05380C_A","OGR7_0038498"
"calb|C4_05390W_A","OG7_0001271"
"calb|C4_05400C_A","OG7_0008662"
"calb|C4_05420C_A","OG7_0007858"
"calb|C4_05430C_A","OG7_0005294"
"calb|C4_05440C_A","OG7_0010782"
"calb|C4_05450C_A","OG7_0002437"
"calb|C4_05460C_A","OG7_0009654"
"calb|C4_05530W_A","OGR7_0001619"
"calb|C4_05540W_A","OG7_0003536"
"calb|C4_05550C_A","OG7_0017548"
"calb|C4_05560C_A","OG7_0003760"
"calb|C4_05570C_A","OG7_0000784"
"calb|C4_05580C_A","OGR7_0001123"
"calb|C4_05590W_A","OG7_0008376"
"calb|C4_05600W_A","OG7_0003451"
"calb|C4_05610C_A","OG7_0101667"
"calb|C4_05620C_A","OGR7_0002079"
"calb|C4_05630W_A","OG7_0003550"
"calb|C4_05640C_A","OG7_0013141"
"calb|C4_05650W_A","OG7_0036249"
"calb|C4_05660C_A","OG7_0006779"
"calb|C4_05670W_A","OG7_0000949"
"calb|C4_05680W_A","OG7_0019458"
"calb|C4_05690W_A","OG7_0004996"
"calb|C4_05700W_A","OGR7_0000671"
"calb|C4_05720W_A","OGR7_0054160"
"calb|C4_05730W_A","OGR7_0019449"
"calb|C4_05740C_A","OG7_0001732"
"calb|C4_05750C_A","OG7_0001749"
"calb|C4_05760W_A","OG7_0004121"
"calb|C4_05770C_A","OG7_0035606"
"calb|C4_05780C_A","OG7_0035606"
"calb|C4_05790W_A","OG7_0007722"
"calb|C4_05800C_A","OGR7_0054163"
"calb|C4_05810W_A","OG7_0000428"
"calb|C4_05820W_A","OG7_0008241"
"calb|C4_05830W_A","OGR7_0054147"
"calb|C4_05840W_A","OG7_0035606"
"calb|C4_05850C_A","OG7_0017064"
"calb|C4_05860W_A","OG7_0008233"
"calb|C4_05870C_A","OGR7_0000671"
"calb|C4_05880W_A","OG7_0001357"
"calb|C4_05890W_A","OG7_0019441"
"calb|C4_05900C_A","OGR7_0003190"
"calb|C4_05910C_A","OG7_0007027"
"calb|C4_05920C_A","OGR7_0038532"
"calb|C4_05940W_A","OG7_0000772"
"calb|C4_05960W_A","OG7_0008773"
"calb|C4_05970W_A","OG7_0001012"
"calb|C4_05980C_A","OG7_0002831"
"calb|C4_06000W_A","OG7_0007281"
"calb|C4_06010C_A","OG7_0001156"
"calb|C4_06020C_A","OG7_0002159"
"calb|C4_06030W_A","OG7_0000434"
"calb|C4_06040W_A","OG7_0022163"
"calb|C4_06050W_A","OGR7_0003435"
"calb|C4_06060W_A","OG7_0001856"
"calb|C4_06070C_A","OG7_0002044"
"calb|C4_06080W_A","OGR7_0054182"
"calb|C4_06090C_A","OGR7_0016644"
"calb|C4_06100W_A","OG7_0007512"
"calb|C4_06110C_A","OG7_0004135"
"calb|C4_06120W_A","OG7_0003597"
"calb|C4_06130W_A","OG7_0017547"
"calb|C4_06140C_A","OG7_0004823"
"calb|C4_06150C_A","OG7_0008649"
"calb|C4_06160W_A","OG7_0005809"
"calb|C4_06170C_A","OG7_0003719"
"calb|C4_06190C_A","OG7_0003639"
"calb|C4_06200W_A","OGR7_0085323"
"calb|C4_06210C_A","OG7_0001608"
"calb|C4_06220C_A","OGR7_0014475"
"calb|C4_06230C_A","OG7_0002231"
"calb|C4_06240W_A","OGR7_0003432"
"calb|C4_06250C_A","OG7_0006367"
"calb|C4_06260W_A","OGR7_0004585"
"calb|C4_06270C_A","OG7_0003035"
"calb|C4_06280C_A","OG7_0001074"
"calb|C4_06290W_A","OG7_0008921"
"calb|C4_06300C_A","OGR7_0054218"
"calb|C4_06310C_A","OGR7_0054084"
"calb|C4_06320C_A","OGR7_0054226"
"calb|C4_06340W_A","OG7_0001303"
"calb|C4_06350C_A","OG7_0101692"
"calb|C4_06360C_A","OG7_0000019"
"calb|C4_06370C_A","OG7_0001528"
"calb|C4_06380W_A","OG7_0000033"
"calb|C4_06390W_A","OG7_0000033"
"calb|C4_06400C_A","OG7_0005997"
"calb|C4_06410W_A","OG7_0007025"
"calb|C4_06420W_A","OG7_0101628"
"calb|C4_06430C_A","OG7_0004861"
"calb|C4_06440C_A","OG7_0006304"
"calb|C4_06450W_A","OG7_0009826"
"calb|C4_06460C_A","OGR7_0023466"
"calb|C4_06470W_A","OG7_0028316"
"calb|C4_06480C_A","OG7_0000396"
"calb|C4_06490C_A","OG7_0005599"
"calb|C4_06500W_A","OG7_0007246"
"calb|C4_06510C_A","OG7_0010283"
"calb|C4_06530C_A","OG7_0002645"
"calb|C4_06540W_A","OG7_0028333"
"calb|C4_06550C_A","OGR7_0000058"
"calb|C4_06560W_A","OGR7_0029135"
"calb|C4_06570C_A","OG7_0009289"
"calb|C4_06580W_A","OG7_0007216"
"calb|C4_06590W_A","OG7_0000416"
"calb|C4_06600W_A","OG7_0003182"
"calb|C4_06610C_A","OG7_0003094"
"calb|C4_06620C_A","OGR7_0023464"
"calb|C4_06630C_A","OGR7_0000189"
"calb|C4_06640C_A","OGR7_0000189"
"calb|C4_06650W_A","OG7_0001722"
"calb|C4_06660W_A","OG7_0001852"
"calb|C4_06670W_A","OG7_0040987"
"calb|C4_06680C_A","OG7_0005351"
"calb|C4_06690C_A","OG7_0007515"
"calb|C4_06700W_A","OGR7_0085312"
"calb|C4_06710W_A","OG7_0003137"
"calb|C4_06720W_A","OG7_0005355"
"calb|C4_06730C_A","OG7_0001682"
"calb|C4_06740C_A","OG7_0004862"
"calb|C4_06750C_A","OGR7_0054155"
"calb|C4_06760W_A","OG7_0005464"
"calb|C4_06770W_A","OG7_0001789"
"calb|C4_06780C_A","OG7_0002675"
"calb|C4_06790W_A","OG7_0003995"
"calb|C4_06800W_A","OG7_0003574"
"calb|C4_06810C_A","OG7_0007074"
"calb|C4_06820C_A","OG7_0020664"
"calb|C4_06830C_A","OG7_0001068"
"calb|C4_06840W_A","OG7_0005681"
"calb|C4_06850C_A","OG7_0003028"
"calb|C4_06860C_A","OG7_0005853"
"calb|C4_06870W_A","OG7_0000949"
"calb|C4_06880C_A","OG7_0009496"
"calb|C4_06890W_A","OG7_0010512"
"calb|C4_06900W_A","OG7_0001367"
"calb|C4_06910W_A","OG7_0001022"
"calb|C4_06920C_A","OGR7_0000160"
"calb|C4_06930C_A","OG7_0003621"
"calb|C4_06940C_A","OG7_0011711"
"calb|C4_06950W_A","OG7_0001865"
"calb|C4_06960W_A","OG7_0022148"
"calb|C4_06970C_A","OG7_0002599"
"calb|C4_06980W_A","OG7_0036295"
"calb|C4_06990W_A","OG7_0028333"
"calb|C4_07000W_A","OGR7_0006151"
"calb|C4_07010C_A","OG7_0005671"
"calb|C4_07020C_A","OGR7_0023481"
"calb|C4_07030W_A","OG7_0003015"
"calb|C4_07040W_A","OG7_0000397"
"calb|C4_07050W_A","OG7_0006006"
"calb|C4_07060W_A","OG7_0001854"
"calb|C4_07070W_A","OGR7_0005305"
"calb|C4_07080C_A","OG7_0010132"
"calb|C4_07090C_A","OG7_0008848"
"calb|C4_07100C_A","OG7_0001850"
"calb|C4_07110C_A","OG7_0004748"
"calb|C4_07120C_A","OG7_0001336"
"calb|C4_07130W_A","OGR7_0012780"
"calb|C4_07140W_A","OG7_0004184"
"calb|C4_07150W_A","OGR7_0005709"
"calb|C4_07160W_A","OGR7_0007418"
"calb|C4_07170C_A","OGR7_0085286"
"calb|C4_07180W_A","OG7_0001212"
"calb|C4_07190W_A","OG7_0007112"
"calb|C4_07200C_A","OG7_0006469"
"calb|C4_07210W_A","OG7_0156097"
"calb|C4_07220C_A","OG7_0006991"
"calb|C4_07230C_A","OG7_0012621"
"calb|C4_07240W_A","OG7_0015332"
"calb|C4_07250C_A","OGR7_0000847"
"calb|C4_07260W_A","OGR7_0085273"
"calb|C5_00010W_A","OGR7_0000847"
"calb|C5_00030W_A","OG7_0005806"
"calb|C5_00040C_A","OG7_0008281"
