Accession	Group ID	Entry
C307610WA	OG7_0006578	Q5ADW3
C307620CA	OG7_0012448	Q5ADW4
C307630CA	OG7_0023453	Q5ADW5
C307640CA	OG7_0005784	A0A1D8PKV4
C307650CA	OGR7_0002817	A0A1D8PKU9
C307660WA	OG7_0006341	Q5ADX0
C307670WA	OG7_0020687	Q5ADX1
C307680WA	OG7_0026612	Q5ADX2
C307690CA	OG7_0005681	A0A1D8PKZ5
C307700WA	OG7_0005378	Q5ADX4
C307710WA	OG7_0006447	Q5ADX5
C307730WA	OG7_0016170	Q5ADX8
C307740WA	OG7_0008292	Q5ADY0
C307750WA	OGR7_0014451	Q5ADY1
C307760CA	OG7_0001146	Q5ADY2
C307770CA	OG7_0002326	A0A1D8PKW0
C307780CA	OGR7_0014480	A0A1D8PKV6
C307790WA	OG7_0101676	A0A1D8PKV5
C307800CA	OG7_0007756	A0A1D8PL04
C307810CA	OG7_0004691	Q9P8E3
C307820WA	OGR7_0004283	A0A1D8PKW1
C307830WA	OG7_0004024	A0A1D8PKW2
C307840CA	OGR7_0054221	A0A1D8PKW6
C307850WA	OG7_0004823	Q59MJ2
C307860CA	OG7_0017135	Q59MJ1
C307880CA	OGR7_0003439	A0A1D8PKW9
C307890WA	OG7_0004940	Q59MI8
C307900CA	OGR7_0012805	A0A1D8PKW7
C307910WA	OG7_0007286	A0A1D8PL09
C307920WA	OG7_0007286	A0A1D8PKZ6
C307930CA	OGR7_0054198	A0A1D8PKX1
C307940WA	OG7_0017970	A0A1D8PKW5
C307950CA	OG7_0001668	O93827
C307970CA	OGR7_0000847	A0A1D8PKY5
C400010WA	OGR7_0000847	Q59KS8
C400020WA	OG7_0006648	A0A1D8PKX3
C400030CA	OG7_0008479	A0A1D8PKX2
C400040WA	OG7_0011862	A0A1D8PKY1
C400050WA	OGR7_0003747	A0A1D8PL18
C400060WA	OG7_0006031	A0A1D8PL00
C400070CA	OG7_0003131	A0A1D8PKX5
C400080CA	OG7_0002566	A0A1D8PKX8
C400090WA	OG7_0009493	A0A1D8PKY4
C400100CA	OGR7_0002993	A0A1D8PKZ2
C400110CA	OG7_0001646	A0A1D8PKY2
C400120WA	OG7_0022996	Q59UT5
C400130WA	OGR7_0000160	Q59UT4
C400140CA	OG7_0008670	A0A1D8PKY7
C400150CA	OG7_0005008	O74711
C400160CA	OG7_0001488	A0A1D8PL14
C400170WA	OGR7_0003191	Q59US8
C400180WA	OG7_0155943	Q59US7
C400190WA	OGR7_0014467	Q59US6
C400200CA	OG7_0002469	Q59US5
C400210WA	OG7_0155874	Q59US4
C400220CA	OG7_0000130	A0A1D8PKZ3
C400230WA	OG7_0161085	A0A1D8PKZ4
C400240CA	OG7_0003807	A0A1D8PKZ7
C400250WA	OGR7_0038547	A0A1D8PL34
C400260WA	OG7_0003036	A0A1D8PL24
C400270WA	OG7_0004329	A0A1D8PKZ9
C400280WA	OG7_0006750	A0A1D8PL01
C400290CA	OG7_0013303	A0A1D8PL08
C400300CA	OG7_0009747	Q59UR3
C400310CA	OG7_0005756	Q59UR2
C400320CA	OG7_0002146	A0A1D8PL05
C400330CA	OG7_0019578	A0A1D8PL02
C400340WA	OG7_0003823	A0A1D8PL06
C400350WA	OG7_0001169	Q59UQ8
C400360CA	OG7_0007053	Q59UQ7
C400370WA	OG7_0008614	Q59UQ6
C400380WA	OG7_0001190	A0A1D8PL15
C400390WA	OG7_0007297	Q59UQ4
C400400WA	OG7_0005481	Q59UQ3
C400410WA	OG7_0007710	Q59UQ1
C400420CA	OG7_0004543	A0A1D8PL12
C400430WA	OG7_0002590	Q59UP8
C400440CA	OG7_0006835	A0A1D8PL16
C400450CA	OGR7_0000160	Q59UP6
C400460CA	OG7_0000402	A0A1D8PL46
C400470CA	OG7_0007937	Q59UP4
C400480WA	OG7_0010613	Q59UP3
C400490WA	OG7_0003745	A0A1D8PL26
C400500WA	OG7_0000785	A0A1D8PL41
C400510CA	OG7_0003349	Q59SI1
C400520WA	OG7_0005855	Q59SI2
C400530CA	OG7_0008727	Q59SI3
C400540CA	OG7_0005004	Q59SI4
C400560CA	OG7_0017098	Q59SI5
C400570CA	OG7_0002648	Q59SI6
C400580WA	OG7_0010520	A0A1D8PL33
C400590CA	OG7_0002531	A0A1D8PL36
C400600CA	OG7_0155524	A0A1D8PL32
C400610WA	OG7_0000084	A0A1D8PL48
C400620CA	OG7_0008447	Q59SJ1
C400630CA	OG7_0001150	Q59SJ2
C400640WA	OGR7_0014478	Q59SJ3
C400650WA	OG7_0001319	A0A1D8PL37
C400660WA	OG7_0003138	Q59SJ6
C400670WA	OG7_0001366	A0A1D8PL65
C400680WA	OG7_0002657	A0A1D8PL42
C400690CA	OG7_0003745	Q59SJ9
C400700CA	OG7_0003065	Q59SK0
C400710WA	OG7_0023004	A0A1D8PL57
C400720WA	OG7_0032027	A0A1D8PL45
C400730CA	OGR7_0009161	A0A1D8PL40
C400740WA	OG7_0048882	A0A1D8PL39
C400750CA	OGR7_0003436	A0A1D8PL44
C400760WA	OG7_0009351	A0A1D8PL89
C400770CA	OG7_0007574	Q59SK8
C400780CA	OG7_0024064	A0A1D8PL54
C400790CA	OG7_0002232	Q59SL0
C400800WA	OG7_0007876	A0A1D8PL51
C400810CA	OG7_0003449	A0A1D8PL67
C400820WA	OG7_0001370	Q59SL4
C400830WA	OG7_0000050	Q59SL5
C400840WA	OGR7_0004567	A0A1D8PL49
C400850CA	OG7_0003112	Q5AMD9
C400860CA	OG7_0156117	Q5AME0
C400880WA	OG7_0004166	A0A1D8PL79
C400890WA	OG7_0003074	Q5AME2
C400910CA	OGR7_0210942	A0A1D8PL75
C400920CA	OGR7_0038528	A0A1D8PL59
C400940WA	OG7_0155835	A0A1D8PL76
C400950CA	OG7_0007317	A0A1D8PL60
C400960WA	OG7_0003823	Q5AME8
C400970CA	OG7_0004933	A0A1D8PL61
C400980CA	OGR7_0054136	A0A1D8PL62
C400990WA	OG7_0003741	A0A1D8PLB0
C401000CA	OGR7_0023497	Q5AMF7
C401010CA	OG7_0005121	Q5AMF9
C401020CA	OG7_0101670	A0A1D8PL84
C401050CA	OG7_0001212	A0A1D8PL68
C401060WA	OG7_0007509	A0A1D8PL86
C401070WA	OG7_0000446	A0A1D8PL74
C401080WA	OG7_0003221	Q5AMG5
C401090CA	OG7_0002350	Q5AMG6
C401100CA	OG7_0005294	Q5AMG7
C401120CA	OG7_0001839	A0A1D8PLB8
C401130CA	OG7_0009320	A0A1D8PL97
C401140CA	OG7_0009603	Q5AMH0
C401150WA	OG7_0022144	Q5AMH1
C401160WA	OG7_0075104	A0A1D8PL78
C401170CA	OG7_0273756	Q5AMH3
C401190WA	OG7_0000135	Q5AMH6
C401200CA	OG7_0003266	A0A1D8PL85
C401220CA	OG7_0010517	A0A1D8PL94
C401230CA	OGR7_0006149	Q5AMI0
C401240CA	OGR7_0009162	A0A1D8PLC8
C401250WA	OG7_0007719	A0A1D8PLA7
C401260WA	OG7_0001527	A0A1D8PL95
C401270WA	OG7_0004891	A0A1D8PL99
C401280CA	OG7_0007042	A0A1D8PL91
C401290WA	OG7_0005331	A0A1D8PLA6
C401300WA	OG7_0001447	A0A1D8PL92
C401310WA	OGR7_0002816	A0A1D8PL88
C401320CA	OG7_0006835	A0A1D8PLA0
C401340WA	OGR7_0019442	A0A1D8PL90
C401360WA	OGR7_0014462	Q5AMJ5
C401370WA	OG7_0009003	A0A1D8PLB7
C401380WA	OG7_0002985	A0A1D8PLA4
C401390WA	OG7_0002789	A0A1D8PLA9
C401400WA	OGR7_0054094	A0A1D8PL98
C401410WA	OG7_0004284	A0A1D8PLB6
C401420WA	OGR7_0054148	A0A1D8PLA2
C401430CA	OGR7_0002412	Q5AMK4
C401440WA	OG7_0006228	P30418
C401450WA	OG7_0007217	A0A1D8PLA3
C401460CA	OG7_0011019	A0A1D8PLE6
C401470WA	OG7_0008537	A0A1D8PLC7
C401490WA	OG7_0006714	Q5AML1
C401500WA	OG7_0003637	Q5AML2
C401510WA	OG7_0000073	Q5AML3
C401520CA	OG7_0006058	A0A1D8PLC9
C401530CA	OG7_0003175	A0A1D8PLB5
C401550CA	OG7_0002368	Q5AML6
C401560CA	OG7_0056871	A0A1D8PLC1
C401650CA	OG7_0005271	A0A1D8PLB3
C401660WA	OG7_0008652	A0A1D8PLF7
C401670CA	OG7_0007632	A0A1D8PLD8
C401680WA	OG7_0008451	Q5AMM1
C401690CA	OG7_0007501	A0A1D8PLC6
C401700CA	OG7_0000969	Q9UVL1
C401710CA	OGR7_0085296	A0A1D8PLD5
C401720CA	OGR7_0011382	Q5AMM4
C401730CA	OG7_0008727	A0A1D8PLC3
C401740WA	OG7_0008515	Q5AMM6
C401750CA	OG7_0008165	Q9URB4
C401760WA	OG7_0001962	Q5AMM9
C401770WA	OG7_0005136	Q5AMN0
C401780CA	OG7_0028329	Q5AMN1
C401790WA	OG7_0012317	Q5AMN3
C401800WA	OG7_0003630	Q5AMN4
C401820CA	OG7_0002319	Q5AMN5
C401830CA	OG7_0002744	A0A1D8PLD9
C401840CA	OG7_0003630	A0A1D8PLD7
C401850CA	OG7_0009289	A0A1D8PLD6
C401860CA	OG7_0010838	A0A1D8PLE0
C401870CA	OG7_0011714	A0A1D8PLH0
C401880WA	OG7_0013168	Q5AMP2
C401890CA	OG7_0000557	Q5AMP3
C401900CA	OG7_0004751	Q5AMP4
C401910WA	OG7_0008038	Q5AMP5
C401920WA	OG7_0010289	A0A1D8PLF1
C401930CA	OG7_0009890	Q5AMP6
C401940WA	OG7_0003397	Q5AMP8
C401950WA	OG7_0008063	Q5AMP9
C401960CA	OG7_0156247	A0A1D8PLF9
C401970WA	OGR7_0003206	Q5AMQ1
C401980CA	OG7_0006356	Q5AMQ2
C401990WA	OG7_0011826	A0A1D8PLE7
C402000CA	OG7_0001056	Q5AMQ3
C402010CA	OG7_0009265	Q5AMQ4
C402020WA	OG7_0001730	Q5AMQ5
C402030WA	OG7_0002949	Q5AMQ6
C402040WA	OG7_0001950	Q5AMQ8
C402050WA	OG7_0008659	Q5AMR0
C402060CA	OG7_0013626	Q5AMR1
C402070WA	OG7_0005430	Q5AMR2
C402080WA	OG7_0001718	Q5AMR3
C402090CA	OG7_0002908	Q5AMR4
C402100CA	OG7_0007689	Q5AMR5
C402110WA	OG7_0014819	Q5AMR6
C402120WA	OG7_0008925	Q5AMR7
C402130WA	OG7_0006933	Q5AMR8
C402140CA	OG7_0008515	A0A1D8PLH1
C402150CA	OG7_0101665	Q5AMR9
C402160CA	OG7_0001605	A0A1D8PLH5
C402170CA	OG7_0006601	Q5AMS2
C402180CA	OG7_0041018	A0A1D8PLH4
C402190CA	OG7_0003953	Q5AMS5
C402200CA	OG7_0048884	A0A1D8PLG7
C402210WA	OG7_0001148	Q5AMS7
C402220CA	OG7_0040959	A0A1D8PLI4
C402230CA	OG7_0013494	P86029
C402240CA	OG7_0021770	Q5AMT0
C402250CA	OG7_0010517	Q5AMT2
C402260CA	OG7_0007878	Q5AMT3
C402270CA	OG7_0011956	Q5AMT7
C402280WA	OG7_0006952	A0A1D8PLI2
C402290WA	OG7_0005650	P0CH67
C402300WA	OG7_0001154	A0A1D8PLH8
C402310WA	OG7_0001056	A0A1D8PLJ2
C402320CA	OG7_0002983	A0A1D8PLJ3
C402330CA	OGR7_0009181	Q5AF36
C402340WA	OG7_0014795	Q5AF37
C402360WA	OG7_0009085	Q5AF38
C402370CA	OG7_0024920	Q5AF39
C402390WA	OG7_0024920	Q5AF41
C402400CA	OGR7_0004930	Q5AF43
C402410CA	OG7_0006109	Q5AF44
C402420CA	OG7_0009035	Q5AFT2
C402430WA	OG7_0006855	Q5AFT3
C402440CA	OG7_0024920	A0A1D8PLK7
C402450WA	OG7_0000478	A0A1D8PLK0
C402460WA	OG7_0004183	Q5AF52
C402470CA	OG7_0007295	A0A1D8PLK1
C402480CA	OG7_0004940	Q5AF54
C402490WA	OG7_0041018	Q5AF55
C402500CA	OG7_0049130	Q5AF56
C402510WA	OG7_0001151	A0A1D8PLJ9
C402520CA	OG7_0026623	A0A1D8PLK4
C402530WA	OG7_0020664	A0A1D8PLL5
C402540WA	OG7_0002985	A0A1D8PLL4
C402550CA	OG7_0001932	Q5AF62
C402560CA	OG7_0017967	A0A1D8PLL3
C402570CA	OG7_0003562	A0A1D8PLL0
C402580WA	OGR7_0005307	A0A1D8PLL7
C402680CA	OGR7_0005307	A0A1D8PLL7
C402590CA	OGR7_0003004	Q5AFV3
C402600CA	OG7_0008456	A0A1D8PLL1
C402610CA	OG7_0001293	A0A1D8PLL2
C402620CA	OG7_0008055	Q5AF71
C402630CA	OG7_0002332	A0A1D8PLM5
C402640CA	OG7_0004069	Q5AF73
C402660WA	OG7_0001023	A0A1D8PLM1
C402670WA	OG7_0006692	A0A1D8PLM0
C402690WA	OG7_0003562	A0A1D8PLN0
C402700WA	OG7_0008158	Q5AF80
C402710CA	OG7_0003454	Q5AF81
C402720CA	OG7_0020683	A0A1D8PLM4
C402740WA	OGR7_0008206	A0A1D8PLM7
C402750WA	OG7_0005128	A0A1D8PLM8
C402760CA	OG7_0004689	P56553
C402770CA	OG7_0007250	Q5AFX2
C402780WA	OG7_0001068	A0A1D8PLN3
C402790CA	OG7_0004822	A0A1D8PLN1
C402800WA	OG7_0008382	A0A1D8PLP0
C402820WA	OG7_0001339	A0A1D8PLP6
C402830CA	OG7_0000128	Q5AF95
C402840CA	OG7_0009334	A0A1D8PLN4
C402850WA	OG7_0007865	A0A1D8PLN7
C402860WA	OG7_0018440	A0A1D8PLN9
C402870CA	OG7_0006839	Q5AF98
C402880CA	OG7_0006638	Q5AF99
C402890CA	OG7_0009878	A0A1D8PLP3
C402900CA	OG7_0004303	Q5AFA2
C402920WA	OG7_0003120	Q5AFA5
C402930WA	OGR7_0008189	Q5AFA6
C402940WA	OG7_0002917	Q5AFA8
C402950CA	OG7_0009056	Q5AFA9
C402960WA	OG7_0002890	Q5AFB1
C402970CA	OG7_0002890	A0A1D8PLP8
C402980WA	OG7_0002829	Q5AFB3
C402990CA	OG7_0001367	Q5AFB4
C403000CA	OGR7_0014452	A0A1D8PLQ2
C403020WA	OG7_0018916	Q5AFB7
C403030CA	OG7_0007232	Q5AFB9
C403040WA	OG7_0007040	A0A1D8PLR5
C403050CA	OG7_0002744	A0A1D8PLQ3
C403070WA	OGR7_0004287	Q5AFC2
C403080WA	OG7_0009178	A0A1D8PLR3
C403090WA	OG7_0007622	Q5AFC5
C403100WA	OG7_0005910	A0A1D8PLR0
C403110WA	OG7_0001014	A0A1D8PLQ7
C403120CA	OG7_0005591	A0A1D8PLR1
C403130WA	OG7_0007407	A0A1D8PLR2
C403140CA	OG7_0010302	Q5AFD1
C403150WA	OG7_0006748	Q5AFD2
C403160CA	OGR7_0005698	Q5AFD3
C403170WA	OG7_0024031	A0A1D8PLR6
C403180WA	OG7_0001640	A0A1D8PLR7
C403190WA	OG7_0002549	A0A1D8PLS0
C403200CA	OG7_0018418	A0A1D8PLR8
C403230CA	OG7_0001280	A0A1D8PLS1
C403250CA	OGR7_0038546	A0A1D8PLR9
C403270WA	OG7_0004071	Q5AFD8
C403280WA	OG7_0008478	A0A1D8PLT4
C403290WA	OG7_0013037	A0A1D8PLT5
C403300CA	OGR7_0085311	A0A1D8PLS2
C403310CA	OGR7_0085306	A0A1D8PLS6
C403320WA	OGR7_0006603	A0A1D8PLS7
C403330WA	OG7_0033036	Q59KN8
C403340CA	OG7_0002549	A0A1D8PLT2
C403350CA	OG7_0002549	A0A1D8PLT0
C403360CA	OG7_0006206	Q59PH5
C403370CA	OG7_0023030	A0A1D8PLT3
C403380CA	OG7_0004809	A0A1D8PLT7
C403390WA	OG7_0021354	A0A1D8PLU5
C403400WA	OG7_0023024	A0A1D8PLS9
C403410WA	OG7_0006182	A0A1D8PLT6
C403430WA	OG7_0003654	A0A1D8PLT8
C403440CA	OG7_0001828	A0A1D8PLU4
C403450CA	OG7_0007757	Q59PG6
C403460CA	OG7_0000011	A0A1D8PLU0
C403470CA	OGR7_0038513	Q07730
C403480CA	OGR7_0010204	A0A1D8PLU2
C403490CA	OGR7_0054230	A0A1D8PLV2
C403500CA	OGR7_0010204	A0A1D8PLV4
C403510CA	OGR7_0000628	Q59PF9
C403520CA	OGR7_0000628	Q59TP1
C403530WA	OGR7_0000448	A0A1D8PLU7
C403540CA	OG7_0002381	A0A1D8PLV5
C403550WA	OG7_0001893	A0A1D8PLU8
C403560WA	OG7_0001921	A0A1D8PLU9
C403570WA	OGR7_0000628	P46593
C403580WA	OGR7_0002269	Q59TL8
C403590CA	OG7_0001714	Q59TM0
C403600CA	OG7_0002015	Q5A2I3
C403620CA	OG7_0002622	A0A1D8PLV0
C403670WA	OG7_0002441	Q59TM5
C403680CA	OG7_0006341	A0A1D8PLW0
C403690CA	OG7_0009703	A0A1D8PLW5
C403700WA	OG7_0002008	A0A1D8PLV7
C403710CA	OG7_0006472	A0A1D8PLV8
C403720CA	OG7_0002142	A0A1D8PLW3
C403730CA	OG7_0003743	Q59TN1
C403740WA	OG7_0006776	Q59TN2
C403750CA	OG7_0002660	A0A1D8PLX1
C403760WA	OGR7_0023474	A0A1D8PLW1
C403770WA	OGR7_0016656	A0A1D8PLW9
C403780CA	OG7_0001781	A0A1D8PLX3
C403790WA	OG7_0007036	A0A1D8PLW8
C403800CA	OG7_0008455	A0A1D8PLW7
C403810WA	OG7_0001722	Q59TN9
C403820CA	OG7_0016484	A0A1D8PLX5
C403830WA	OG7_0002388	A0A1D8PLX4
C403840CA	OG7_0002825	A0A1D8PLY1
C403850WA	OG7_0101636	A0A1D8PLY0
C403860CA	OGR7_0054097	Q59LD5
C403880WA	OGR7_0019455	A0A1D8PLX7
C403890WA	OG7_0000542	A0A1D8PLX9
C403900CA	OG7_0002914	A0A1D8PLY3
C403910WA	OGR7_0000448	A0A1D8PLX8
C403920WA	OG7_0004862	A0A1D8PLX6
C403930CA	OGR7_0085320	A0A1D8PLY2
C403940CA	OG7_0001443	A0A1D8PLY4
C403950CA	OGR7_0054075	Q5AHK9
C403960WA	OGR7_0011388	A0A1D8PLZ2
C403990CA	OGR7_0001619	A0A1D8PLY5
C404000WA	OG7_0015337	Q5A5T7
C404010WA	OGR7_0011399	A0A1D8PLY8
C404020CA	OGR7_0038494	Q5A5U1
C404030WA	OG7_0002865	A0A1D8PLY7
C404040WA	OGR7_0038522	A0A1D8PLZ3
C404050CA	OGR7_0000189	Q5A5U4
C404070CA	OGR7_0000189	Q5A5U6
C404080CA	OGR7_0000189	Q5A5U9
C404090CA	OG7_0003538	A0A1D8PM03
C404100CA	OG7_0155925	A0A1D8PLZ5
C404110WA	OGR7_0085307	A0A1D8PM00
C404120CA	OG7_0008463	A0A1D8PLZ6
C404130WA	OG7_0020667	Q5A5V4
C404140WA	OG7_0013019	A0A1D8PM02
C404150CA	OG7_0003146	Q5A5V6
C404160WA	OG7_0006508	Q5A5V8
C404170CA	OG7_0028322	A0A1D8PM01
C404180CA	OG7_0009314	A0A1D8PM16
C404190CA	OGR7_0003200	A0A1D8PM20
C404200CA	OGR7_0003200	A0A1D8PM07
C404210CA	OG7_0008235	Q59P87
C404220WA	OG7_0024048	Q59P88
C404230WA	OG7_0002542	Q59P89
C404240CA	OG7_0101675	A0A1D8PM19
C404250WA	OG7_0004823	Q59P92
C404260CA	OG7_0017545	Q59P94
C404270WA	OG7_0009596	Q59P95
C404280CA	OG7_0036311	Q59P96
C404290WA	OG7_0004230	A0A1D8PM29
C404300CA	OGR7_0004284	Q59P99
C404310WA	OG7_0008092	Q59PA0
C404320WA	OG7_0035606	Q59PA1
C404330CA	OG7_0010160	A0A1D8PM15
C404340CA	OG7_0007717	Q59PA3
C404350WA	OGR7_0003444	Q59PA4
C404360WA	OG7_0000500	A0A1D8PM13
C404370CA	OG7_0024060	Q59PA6
C404380CA	OGR7_0054103	A0A1D8PM30
C404390WA	OG7_0005677	A0A1D8PM41
C404400CA	OGR7_0012796	A0A1D8PM37
C404410CA	OG7_0001901	Q5A644
C404420WA	OG7_0002157	Q5A645
C404430WA	OG7_0155641	Q5A646
C404440WA	OG7_0015550	Q5A647
C404450CA	OG7_0000010	Q5A649
C404460CA	OG7_0000008	Q5A650
C404470WA	OG7_0001304	Q5A651
C404480CA	OG7_0003992	A0A1D8PM35
C404500CA	OG7_0008279	Q5A653
C404510WA	OG7_0018417	A0A1D8PM51
C404520WA	OG7_0005212	Q5A660
C404530CA	OG7_0009493	P43076
C404550CA	OG7_0006124	Q5A663
C404560CA	OGR7_0004211	A0A1D8PM45
C404570WA	OG7_0006357	A0A1D8PM34
C404580WA	OG7_0017971	A0A1D8PM39
C404590WA	OG7_0008520	Q5A668
C404600CA	OGR7_0001899	Q5A669
C404620CA	OG7_0001852	A0A1D8PM59
C404630CA	OGR7_0054102	Q5A671
C404640CA	OGR7_0003730	Q5A672
C404650WA	OG7_0007819	A0A1D8PM54
C404660CA	OG7_0001214	Q5A675
C404670CA	OG7_0013019	A0A1D8PM47
C404700WA	OG7_0000779	Q5A678
C404710WA	OG7_0004561	Q5A679
C404720WA	OG7_0015289	A0A1D8PM44
C404730WA	OG7_0001158	Q5A683
C404750WA	OG7_0006199	A0A1D8PM68
C404760CA	OG7_0155485	A0A1D8PM63
C404770CA	OG7_0009716	Q5A687
C404780WA	OG7_0004620	Q5A688
C404790WA	OGR7_0000820	A0A1D8PM56
C404800WA	OG7_0002984	A0A1D8PM53
C404810CA	OG7_0005737	Q5A692
C404820CA	OG7_0026614	Q5A693
C404830WA	OG7_0002344	A0A1D8PM62
C404840CA	OG7_0005294	Q5A695
C404850CA	OG7_0000135	A0A1D8PM73
C404860WA	OGR7_0014469	A0A1D8PM64
C404870CA	OG7_0008776	A0A1D8PM60
C404880WA	OG7_0003002	A0A1D8PM71
C404890CA	OG7_0003349	Q5A6A1
C404900WA	OG7_0005857	A0A1D8PM75
C404910CA	OGR7_0004269	A0A1D8PM85
C404920WA	OG7_0003449	Q5A6A4
C404930CA	OG7_0000421	Q5A6A5
C404950WA	OGR7_0029147	A0A1D8PM69
C404970CA	OG7_0009829	A0A1D8PM81
C404980WA	OG7_0005287	Q5A6A8
C404990CA	OG7_0006909	A0A1D8PM72
C405000WA	OGR7_0004002	A0A1D8PM74
C405010WA	OG7_0003581	A0A1D8PM77
C405020WA	OG7_0009537	A0A1D8PM86
C405030CA	OG7_0000432	A0A1D8PM87
C405040WA	OG7_0008708	A0A1D8PM82
C405050CA	OG7_0000696	Q5A6B6
C405060WA	OGR7_0005699	A0A1D8PM79
C405070CA	OG7_0001466	A0A1D8PM83
C405080CA	OG7_0024057	A0A1D8PM90
C405090CA	OG7_0006502	A0A1D8PM80
C405100CA	OG7_0000433	Q59MQ0
C405110CA	OGR7_0003757	A0A1D8PM95
C405130CA	OG7_0000705	A0A1D8PM94
C405140CA	OG7_0006930	Q59MN2
C405150WA	OG7_0013969	Q59MN0
C405160CA	OG7_0009315	A0A1D8PM89
C405170CA	OGR7_0210943	Q59MP1
C405180CA	OG7_0005085	A0A1D8PM92
C405190CA	OG7_0010776	A0A1D8PM93
C405200CA	OGR7_0023472	A0A1D8PMA7
C405210WA	OG7_0006365	Q59RA2
C405220CA	OG7_0009599	A0A1D8PM98
C405230CA	OG7_0009948	Q59RA0
C405240CA	OG7_0002346	Q59R99
C405250WA	OG7_0001150	Q59R98
C405260WA	OG7_0008213	A0A1D8PMB2
C405270CA	OG7_0009911	A0A1D8PM97
C405280WA	OG7_0006564	A0A1D8PMA2
C405290WA	OG7_0004438	A0A1D8PMB0
C405300WA	OG7_0007601	A0A1D8PMB3
C405310WA	OG7_0155699	A0A1D8PMA4
C405320WA	OG7_0015852	P43065
C405330CA	OG7_0007821	A0A1D8PMA9
C405340WA	OG7_0007209	A0A1D8PMB5
C405350WA	OG7_0002811	Q59P11
C405360CA	OGR7_0003936	A0A1D8PMB4
C405370WA	OG7_0001979	A0A1D8PMA5
C405380CA	OGR7_0038498	A0A1D8PMC2
C405390WA	OG7_0001271	Q59P08
C405400CA	OG7_0008662	A0A1D8PMC3
C405420CA	OG7_0007858	A0A1D8PMB6
C405430CA	OG7_0005294	A0A1D8PMB1
C405440CA	OG7_0010782	A0A1D8PMC1
C405450CA	OG7_0002437	Q59P03
C405460CA	OG7_0009654	A0A1D8PMB7
C405530WA	OGR7_0001619	A0A1D8PMC4
C405540WA	OG7_0003536	A0A1D8PMB8
C405550CA	OG7_0017548	Q5A473
C405560CA	OG7_0003760	A0A1D8PMC5
C405570CA	OG7_0000784	A0A1D8PMD4
C405580CA	OGR7_0001123	Q5A470
C405590WA	OG7_0008376	A0A1D8PMC0
C405600WA	OG7_0003451	A0A1D8PMC9
C405610CA	OG7_0101667	A0A1D8PMD5
C405620CA	OGR7_0002079	A0A1D8PMD7
C405630WA	OG7_0003550	Q5A462
C405640CA	OG7_0013141	A0A1D8PMD0
C405650WA	OG7_0036249	Q5A460
C405660CA	OG7_0006779	A0A1D8PMC8
C405670WA	OG7_0000949	A0A1D8PME0
C405680WA	OG7_0019458	A0A1D8PMD1
C405690WA	OG7_0004996	Q5A455
C405700WA	OGR7_0000671	A0A1D8PME2
C405730WA	OGR7_0019449	A0A1D8PME7
C405740CA	OG7_0001732	A0A1D8PME5
C405750CA	OG7_0001749	Q5A449
C405760WA	OG7_0004121	A0A1D8PME6
C405770CA	OG7_0035606	Q5A446
C405780CA	OG7_0035606	A0A1D8PME3
C405790WA	OG7_0007722	A0A1D8PME8
C405800CA	OGR7_0054163	A0A1D8PME1
C405810WA	OG7_0000428	Q5A441
C405820WA	OG7_0008241	A0A1D8PMF5
C405830WA	OGR7_0054147	A0A1D8PMF3
C405840WA	OG7_0035606	A0A1D8PMF4
C405850CA	OG7_0017064	A0A1D8PMF7
C405860WA	OG7_0008233	Q5A435
C405870CA	OGR7_0000671	A0A1D8PMG2
C405880WA	OG7_0001357	Q5A432
C405890WA	OG7_0019441	Q5A431
C405900CA	OGR7_0003190	A0A1D8PMF0
C405910CA	OG7_0007027	A0A1D8PMF6
C405920CA	OGR7_0038532	Q59QA5
C405940WA	OG7_0000772	A0A1D8PMG3
C405960WA	OG7_0008773	A0A1D8PMG0
C405970WA	OG7_0001012	A0A1D8PMG6
C405980CA	OG7_0002831	A0A1D8PMG4
C406000WA	OG7_0007281	Q59Q79
C406010CA	OG7_0001156	A0A1D8PMG7
C406020CA	OG7_0002159	Q59Q77
C406030WA	OG7_0000434	A0A1D8PMF8
C406040WA	OG7_0022163	A0A1D8PMG1
C406050WA	OGR7_0003435	A0A1D8PMH1
C406060WA	OG7_0001856	A0A1D8PMH5
C406070CA	OG7_0002044	A0A1D8PMH2
C406080WA	OGR7_0054182	A0A1D8PMH7
C406090CA	OGR7_0016644	A0A1D8PMH3
C406100WA	OG7_0007512	A0A1D8PMH9
C406110CA	OG7_0004135	A0A1D8PMH6
C406120WA	OG7_0003597	A0A1D8PMH8
C406130WA	OG7_0017547	A0A1D8PMG9
C406140CA	OG7_0004823	A0A1D8PMH0
C406150CA	OG7_0008649	A0A1D8PMI3
C406160WA	OG7_0005809	A0A1D8PMI5
C406170CA	OG7_0003719	Q5A199
C406190CA	OG7_0003639	Q5A1A0
C406200WA	OGR7_0085323	A0A1D8PMI0
C406210CA	OG7_0001608	A0A1D8PMJ1
C406220CA	OGR7_0014475	A0A1D8PMJ4
C406230CA	OG7_0002231	Q5A1A4
C406240WA	OGR7_0003432	Q5A1A5
C406250CA	OG7_0006367	A0A1D8PMI1
C406260WA	OGR7_0004585	Q5A1A9
C406270CA	OG7_0003035	Q5A1B0
C406280CA	OG7_0001074	Q5A1B1
C406290WA	OG7_0008921	A0A1D8PMJ7
C406300CA	OGR7_0054218	Q5A1B2
