Accession	Group ID	Entry
B9J08_003332	OGR7_0007423	A0A2H0ZM69
B9J08_003333	OGR7_0014516	A0A2H0ZM90
B9J08_003334	OGR7_0014511	A0A2H0ZM71
B9J08_003335	OG7_0003514	A0A2H0ZMB8
B9J08_003336	OGR7_0005713	A0A5Q7YEM8
B9J08_003337	OGR7_0005713	A0A5Q7YEK5
B9J08_003338	OG7_0001167	A0A2H0ZSN8
B9J08_003339	OG7_0004119	A0A2H0ZN31
B9J08_003340	OG7_0001828	A0A2H0ZN66
B9J08_003341	OG7_0002599	A0A2H0ZM97
B9J08_003342	OG7_0005921	A0A2H0ZM80
B9J08_003343	OG7_0011465	A0A2H0ZMA0
B9J08_003344	OGR7_0002819	A0A2H0ZM81
B9J08_003345	OGR7_0011415	A0A5Q7YEQ1
B9J08_003346	OG7_0006199	A0A2H0ZSU6
B9J08_003347	OG7_0007512	A0A2H0ZM84
B9J08_003348	OG7_0048691	A0A2H0ZSP8
B9J08_003349	OG7_0004135	A0A2H0ZN47
B9J08_003350	OGR7_0003435	A0A2H0ZN75
B9J08_003351	OG7_0022163	A0A2H0ZMA7
B9J08_003352	OG7_0004823	A0A2H0ZM89
B9J08_003353	OG7_0002044	A0A2H0ZMB0
B9J08_003354	OG7_0001856	A0A2H0ZM91
B9J08_003355	OG7_0000010	A0A2H0ZSW5
B9J08_003356	OG7_0000008	A0A2H0ZMA2
B9J08_003360	OG7_0017540	A0A2H0ZN85
B9J08_003357	OG7_0006970	A0A2H0ZM95
B9J08_003358	OG7_0003012	A0A2H0ZMA6
B9J08_003359	OG7_0001286	A0A2H0ZN62
B9J08_003361	OG7_0001254	A0A2H0ZMB6
B9J08_003364	OG7_0000779	A0A2H0ZM99
B9J08_003365	OG7_0000501	A0A2H0ZSS1
B9J08_003366	OG7_0007603	A0A2H0ZSX7
B9J08_003367	OG7_0016484	A0A2H0ZME7
B9J08_003370	OG7_0016143	A0A2H0ZMB5
B9J08_003371	OG7_0002311	A0A2H0ZN70
B9J08_003372	OG7_0024025	A0A2H0ZN94
B9J08_003373	OG7_0007716	A0A2H0ZMC8
B9J08_003374	OG7_0010327	A0A2H0ZMA9
B9J08_003375	OGR7_0014531	A0A2H0ZMD0
B9J08_003376	OG7_0000396	A0A2H0ZSY6
B9J08_003377	OG7_0010218	A0A2H0ZMF7
B9J08_003378	OG7_0006971	A0A2H0ZMC2
B9J08_003379	OG7_0007456	A0A2H0ZT61
B9J08_003380	OG7_0007658	A0A2H0ZMC4
B9J08_003381	OG7_0036324	A0A2H0ZN82
B9J08_003382	OG7_0000011	A0A2H0ZNA4
B9J08_003383	OG7_0000696	A0A2H0ZMD8
B9J08_003384	OG7_0003994	A0A2H0ZMB9
B9J08_003385	OG7_0020830	A0A2H0ZME0
B9J08_003386	OG7_0001016	A0A2H0ZMC0
B9J08_003387	OG7_0003720	A0A2H0ZMG7
B9J08_003388	OG7_0017147	A0A2H0ZSY4
B9J08_003389	OG7_0012997	A0A2H0ZMC6
B9J08_003390	OG7_0001822	A0A2H0ZMD4
B9J08_003391	OG7_0010250	A0A2H0ZSV3
B9J08_003392	OG7_0010250	A0A2H0ZNB3
B9J08_003393	OG7_0005724	A0A2H0ZUB3
B9J08_003394	OG7_0003438	A0A2H0ZMC9
B9J08_003395	OG7_0155644	A0A2H0ZMF1
B9J08_003396	OG7_0004239	A0A2H0ZMD1
B9J08_003397	OG7_0008824	A0A2H0ZMH8
B9J08_003398	OG7_0020685	A0A2H0ZSZ4
B9J08_003399	OGR7_0003448	A0A2H0ZT76
B9J08_003400	OG7_0015017	A0A2H0ZSU9
B9J08_003401	OG7_0001206	A0A2H0ZNA1
B9J08_003402	OG7_0006538	A0A2H0ZT22
B9J08_003403	OG7_0002743	A0A2H0ZUC2
B9J08_003404	OG7_0004116	A0A2H0ZMD9
B9J08_003405	OG7_0005126	A0A2H0ZMG0
B9J08_003406	OG7_0007513	A0A2H0ZME1
B9J08_003407	OG7_0009351	A0A2H0ZSZ8
B9J08_003408	OGR7_0001979	A0A2H0ZMF2
B9J08_003409	OG7_0003410	A0A2H0ZME6
B9J08_003410	OG7_0002901	A0A2H0ZSV6
B9J08_003411	OG7_0007754	A0A2H0ZNB1
B9J08_003412	OG7_0007532	A0A2H0ZND0
B9J08_003413	OG7_0006835	A0A2H0ZMG8
B9J08_003414	OG7_0000698	A0A2H0ZMF0
B9J08_003416	OG7_0005055	A0A0L0P3N2
B9J08_003417	OG7_0003427	A0A2H0ZME9
B9J08_003418	OG7_0009194	A0A2H0ZMJ8
B9J08_003419	OGR7_0003451	A0A2H0ZT09
B9J08_003420	OGR7_0005304	A0A2H0ZMF6
B9J08_003421	OG7_0005048	A0A2H0ZSW7
B9J08_003422	OGR7_0006157	A0A2H0ZNC2
B9J08_003424	OG7_0000004	A0A2H0ZT43
B9J08_003425	OG7_0003756	A0A2H0ZMH7
B9J08_003426	OG7_0003662	A0A2H0ZUH6
B9J08_003427	OG7_0015587	A0A2H0ZMI4
B9J08_003428	OG7_0007071	A0A2H0ZMF9
B9J08_003429	OG7_0008319	A0A5Q7YF17
B9J08_003430	OG7_0004122	A0A2H0ZMG9
B9J08_003431	OG7_0003123	A0A2H0ZTB0
B9J08_003432	OG7_0007600	A0A2H0ZMH4
B9J08_003433	OG7_0007600	A0A2H0ZND5
B9J08_003434	OG7_0008358	A0A2H0ZNF4
B9J08_003435	OG7_0001215	A0A2H0ZMI7
B9J08_003436	OG7_0000782	A0A2H0ZMH1
B9J08_003437	OG7_0001521	A0A2H0ZMJ4
B9J08_003438	OG7_0041076	A0A2H0ZMH3
B9J08_003439	OG7_0002535	A0A2H0ZML8
B9J08_003440	OG7_0008120	A0A2H0ZMH9
B9J08_003441	OG7_0000009	A0A2H0ZMH6
B9J08_003442	OG7_0002331	A0A2H0ZMI5
B9J08_003443	OG7_0036272	A0A2H0ZNE7
B9J08_003444	OG7_0005394	A0A2H0ZT05
B9J08_003445	OG7_0008763	A0A2H0ZT63
B9J08_003446	OG7_0001070	A0A2H0ZMI1
B9J08_003447	OG7_0002667	A0A2H0ZMK3
B9J08_003448	OG7_0000135	A0A2H0ZMI2
B9J08_003449	OG7_0003522	A0A2H0ZMM9
B9J08_003450	OG7_0000775	A0A2H0ZMJ0
B9J08_003451	OGR7_0019488	A0A2H0ZMI6
B9J08_003452	OG7_0008935	A0A2H0ZTC9
B9J08_003453	OG7_0000003	A0A2H0ZNF7
B9J08_003454	OGR7_0003697	A0A2H0ZNH3
B9J08_003455	OG7_0001646	A0A2H0ZT73
B9J08_003457	OG7_0002159	A0A2H0ZMJ1
B9J08_003458	OG7_0002146	A0A2H0ZML4
B9J08_003459	OG7_0005756	A0A2H0ZMJ3
B9J08_003460	OG7_0009747	A0A2H0ZMN7
B9J08_003461	OG7_0013303	A0A2H0ZMK0
B9J08_003462	OG7_0005008	A0A2H0ZMJ6
B9J08_003463	OG7_0008670	A0A2H0ZMK5
B9J08_003464	OG7_0002566	A0A2H0ZT23
B9J08_003465	OG7_0015876	A0A2H0ZT27
B9J08_003466	OG7_0004751	A0A2H0ZT83
B9J08_003467	OG7_0001163	A0A2H0ZMK1
B9J08_003468	OGR7_0003739	A0A2H0ZMM3
B9J08_003469	OG7_0008314	A0A2H0ZMK4
B9J08_003470	OG7_0006480	A0A2H0ZMP8
B9J08_003471	OG7_0016785	A0A2H0ZML0
B9J08_003473	OG7_0003289	A0A2H0ZMK6
B9J08_003474	OG7_0065399	A0A2H0ZTE9
B9J08_003475	OGR7_0012814	A0A2H0ZNH6
B9J08_003477	OG7_0005367	A0A2H0ZT36
B9J08_003478	OG7_0007928	A0A2H0ZMM5
B9J08_003479	OG7_0022998	A0A2H0ZML1
B9J08_003480	OG7_0009974	A0A2H0ZMN4
B9J08_003481	OGR7_0014496	A0A2H0ZML3
B9J08_003482	OG7_0000782	A0A2H0ZMQ8
B9J08_003483	OGR7_0003723	A0A2H0ZMM0
B9J08_003484	OG7_0025215	A0A2H0ZML5
B9J08_003485	OG7_0004550	A0A2H0ZMM6
B9J08_003486	OG7_0012759	A0A2H0ZNI6
B9J08_003487	OGR7_0023554	A0A2H0ZNK3
B9J08_003488	OG7_0030341	A0A2H0ZMN5
B9J08_003489	OG7_0005233	A0A2H0ZMM1
B9J08_003490	OG7_0005131	A0A5C1DPK1
B9J08_003491	OGR7_0014523	A0A2H0ZMM2
B9J08_003494	OG7_0007519	A0A2H0ZMR8
B9J08_003495	OG7_0007592	A0A2H0ZMM8
B9J08_003496	OG7_0003521	A0A2H0ZMM7
B9J08_003497	OG7_0006584	A0A2H0ZMN6
B9J08_003498	OG7_0007506	A0A2H0ZNJ5
B9J08_003499	OGR7_0004573	A0A2H0ZNL3
B9J08_003500	OGR7_0003199	A0A2H0ZTB1
B9J08_003501	OG7_0008142	A0A2H0ZMN1
B9J08_003502	OG7_0008283	A0A2H0ZUP9
B9J08_003503	OG7_0018863	A0A2H0ZT68
B9J08_003504	OG7_0000783	A0A2H0ZT98
B9J08_003505	OG7_0002440	A0A2H0ZMN8
B9J08_003506	OG7_0002527	A0A2H0ZMN9
B9J08_003507	OG7_0007327	A0A2H0ZTH6
B9J08_003508	OG7_0004329	A0A2H0ZT69
B9J08_003509	OG7_0003036	A0A2H0ZNM1
B9J08_003510	OG7_0003807	A0A2H0ZMQ4
B9J08_003511	OG7_0029174	A0A2H0ZUM0
B9J08_003512	OG7_0000130	A0A2H0ZUQ9
B9J08_003513	OG7_0155874	A0A2H0ZMP2
B9J08_003514	OG7_0002469	A0A2H0ZMT7
B9J08_003515	OG7_0155943	A0A2H0ZMP7
B9J08_003516	OGR7_0003191	A0A2H0ZMP9
B9J08_003517	OG7_0001488	A0A2H0ZMQ5
B9J08_003518	OG7_0011862	A0A2H0ZNL5
B9J08_003519	OG7_0006031	A0A2H0ZNN0
B9J08_003521	OG7_0003131	A0A2H0ZMR4
B9J08_003522	OG7_0007937	A0A2H0ZMQ1
B9J08_003523	OG7_0008447	A0A2H0ZUN0
B9J08_003524	OG7_0000084	A0A2H0ZMQ2
B9J08_003525	OG7_0003745	A0A2H0ZMU8
B9J08_003526	OG7_0094872	A0A2H0ZMQ7
B9J08_003527	OG7_0002657	A0A2H0ZMR2
B9J08_003528	OGR7_0085467	A0A2H0ZMR7
B9J08_003529	OG7_0001366	A0A2H0ZNM5
B9J08_003530	OG7_0003138	A0A2H0ZNP1
B9J08_003531	OG7_0001319	A0A2H0ZMS4
B9J08_003532	OGR7_0010229	A0A2H0ZMQ9
B9J08_003533	OG7_0001150	A0A2H0ZUN9
B9J08_003534	OGR7_0085466	A0A2H0ZMR3
B9J08_003535	OG7_0000402	A0A2H0ZMV7
B9J08_003536	OG7_0007864	A0A2H0ZMR5
B9J08_003537	OG7_0006648	A0A2H0ZMS2
B9J08_003538	OG7_0008479	A0A2H0ZMS8
B9J08_003539	OGR7_0003747	A0A2H0ZNN5
B9J08_003540	OG7_0001030	A0A2H0ZNQ3
B9J08_003541	OGR7_0006160	A0A2H0ZMT4
B9J08_003542	OG7_0000085	A0A2H0ZMR9
B9J08_003543	OG7_0008330	A0A2H0ZMU7
B9J08_003544	OG7_0004112	A0A2H0ZMS3
B9J08_003545	OG7_0007288	A0A2H0ZMW7
B9J08_003546	OG7_0000970	A0A2H0ZTE3
B9J08_003547	OG7_0007584	A0A5C1DPA1
B9J08_003550	OG7_0024920	A0A2H0ZMT8
B9J08_003551	OGR7_0000628	A0A2H0ZNP5
B9J08_003552	OG7_0001640	A0A2H0ZNR2
B9J08_003553	OG7_0002979	A0A2H0ZTA1
B9J08_003554	OG7_0009826	A0A2H0ZTG2
B9J08_003555	OG7_0004832	A0A2H0ZUQ8
B9J08_003556	OGR7_0003770	A0A2H0ZMT2
B9J08_003557	OG7_0020182	A0A2H0ZMX8
B9J08_003558	OG7_0017468	A0A2H0ZMT5
B9J08_003559	OG7_0000428	A0A2H0ZMU2
B9J08_003560	OG7_0002866	A0A2H0ZTD5
B9J08_003561	OG7_0009221	A0A2H0ZNQ4
B9J08_003562	OG7_0000011	A0A2H0ZTC3
B9J08_003563	OG7_0001101	A0A2H0ZMV2
B9J08_003564	OGR7_0004004	A0A2H0ZMT9
B9J08_003567	OG7_0101619	A0A2H0ZMW8
B9J08_003568	OG7_0001209	A0A2H0ZMU3
B9J08_003569	OG7_0006070	A0A2H0ZTC4
B9J08_003570	OG7_0007081	A0A2H0ZMU5
B9J08_003571	OG7_0001304	A0A2H0ZMV1
B9J08_003572	OG7_0013961	A0A2H0ZMV6
B9J08_003573	OG7_0003797	A0A2H0ZNR0
B9J08_003574	OG7_0007160	A0A2H0ZNT0
B9J08_003575	OG7_0022152	A0A2H0ZMW5
B9J08_003576	OG7_0005416	A0A2H0ZMU9
B9J08_003577	OG7_0005854	A0A2H0ZMX7
B9J08_003578	OG7_0001212	A0A2H0ZMV3
B9J08_003579	OG7_0001357	A0A2H0ZMZ8
B9J08_003580	OG7_0155668	A0A2H0ZMV4
B9J08_003581	OG7_0016146	A0A2H0ZTF5
B9J08_003583	OG7_0001257	A0A2H0ZNR8
B9J08_003584	OGR7_0011411	A0A2H0ZNU1
B9J08_003585	OG7_0019442	A0A2H0ZTD6
B9J08_003586	OG7_0001446	A0A2H0ZMV9
B9J08_003587	OG7_0002161	A0A2H0ZMY7
B9J08_003588	OG7_0009320	A0A2H0ZMW3
B9J08_003589	OG7_0007065	A0A2H0ZN08
B9J08_003590	OG7_0000135	A0A2H0ZMW4
B9J08_003591	OGR7_0016679	A0A2H0ZMX1
B9J08_003592	OG7_0000011	A0A2H0ZMX6
B9J08_003593	OG7_0007757	A0A2H0ZTQ7
B9J08_003594	OG7_0001828	A0A2H0ZNV1
B9J08_003595	OG7_0003654	A0A2H0ZTE4
B9J08_003596	OG7_0006182	A0A2H0ZTK4
B9J08_003597	OG7_0023024	A0A2H0ZMZ9
B9J08_003598	OG7_0021354	A0A2H0ZMX2
B9J08_003599	OG7_0001254	A0A2H0ZN21
B9J08_003600	OG7_0000011	A0A2H0ZMX3
B9J08_003601	OGR7_0014528	A0A2H0ZTH4
B9J08_003602	OG7_0007290	A0A2H0ZMY6
B9J08_003603	OG7_0001023	A0A2H0ZTR5
B9J08_003604	OG7_0010344	A0A2H0ZNW3
B9J08_003605	OG7_0005522	A0A2H0ZTF1
B9J08_003606	OGR7_0003185	A0A2H0ZTL2
B9J08_003607	OGR7_0023521	A0A2H0ZN09
B9J08_003608	OG7_0007251	A0A2H0ZUZ1
B9J08_003609	OG7_0004889	A0A2H0ZN30
B9J08_003610	OG7_0001444	A0A2H0ZIS9
B9J08_004579	OG7_0001444	A0A2H0ZIS9
B9J08_003611	OG7_0002529	A0A2H0ZMZ0
B9J08_003612	OG7_0003409	A0A2H0ZMZ6
B9J08_003613	OG7_0001722	A0A2H0ZNU7
B9J08_003614	OG7_0001101	A0A2H0ZNX1
B9J08_003615	OG7_0003500	A0A2H0ZN06
B9J08_003616	OG7_0051364	A0A2H0ZMZ1
B9J08_003617	OG7_0005130	A0A2H0ZUW8
B9J08_003618	OG7_0006015	A0A2H0ZMZ5
B9J08_003619	OG7_0027422	A0A2H0ZN41
B9J08_003620	OG7_0007230	A0A2H0ZMZ4
B9J08_003621	OG7_0012759	A0A2H0ZN00
B9J08_003622	OGR7_0003765	A0A2H0ZN05
B9J08_003623	OG7_0005294	A0A2H0ZNV7
B9J08_003624	OG7_0003368	A0A2H0ZNY0
B9J08_003625	OG7_0003886	A0A2H0ZN16
B9J08_003626	OG7_0008278	A0A2H0ZTN4
B9J08_003627	OGR7_0006161	A0A2H0ZN28
B9J08_003628	OG7_0002296	A0A2H0ZN04
B9J08_003629	OG7_0001817	A0A2H0ZN53
B9J08_003630	OGR7_0004258	A0A2H0ZN03
B9J08_003631	OG7_0001767	A0A2H0ZN10
B9J08_003632	OG7_0002165	A0A2H0ZN15
B9J08_003633	OG7_0001162	A0A2H0ZNW6
B9J08_003634	OG7_0004750	A0A2H0ZNZ0
B9J08_003635	OGR7_0004282	A0A2H0ZN26
B9J08_003636	OGR7_0003745	A0A2H0ZN11
B9J08_003637	OG7_0064296	A0A2H0ZN37
B9J08_003638	OG7_0012099	A0A2H0ZN14
B9J08_003639	OG7_0004559	A0A2H0ZN63
B9J08_003640	OG7_0007300	A0A2H0ZN13
B9J08_003641	OG7_0002064	A0A2H0ZN17
B9J08_003642	OG7_0007710	A0A5Q7YFH4
B9J08_003643	OG7_0007965	A0A2H0ZNX7
B9J08_003644	OGR7_0014539	A0A2H0ZTQ9
B9J08_003645	OG7_0006625	A0A2H0ZUZ3
B9J08_003646	OG7_0007767	A0A2H0ZN20
B9J08_003647	OG7_0033046	A0A2H0ZN42
B9J08_003648	OG7_0005281	A0A2H0ZN23
B9J08_003649	OG7_0002658	A0A2H0ZTM2
B9J08_003650	OG7_0000556	A0A5Q7YFG0
B9J08_003651	OGR7_0002823	A0A2H0ZN29
B9J08_003652	OG7_0008104	A0A2H0ZN34
B9J08_003653	OG7_0006002	A0A2H0ZNY9
B9J08_003654	OG7_0155750	A0A2H0ZTR9
B9J08_003655	OG7_0003622	A0A2H0ZN40
B9J08_003656	OGR7_0002667	A0A2H0ZN33
B9J08_003657	OG7_0002599	A0A2H0ZN50
B9J08_003658	OG7_0002529	A0A2H0ZN32
B9J08_003659	OG7_0006877	A0A2H0ZN79
B9J08_003660	OG7_0001644	A0A2H0ZN35
B9J08_003661	OG7_0008715	A0A2H0ZN38
B9J08_003662	OG7_0007409	A0A2H0ZTM4
B9J08_003663	OG7_0000734	A0A2H0ZNZ8
B9J08_003664	OG7_0008086	A0A2H0ZP21
B9J08_003665	OG7_0004747	A0A2H0ZN52
B9J08_003666	OG7_0005185	A0A2H0ZN45
B9J08_003667	OG7_0000131	A0A2H0ZTM7
B9J08_003668	OG7_0026627	A0A2H0ZN39
B9J08_003669	OG7_0007121	A0A2H0ZN88
B9J08_003670	OG7_0021361	A0A2H0ZN46
B9J08_003671	OG7_0101672	A0A5Q7YFK9
B9J08_003672	OGR7_0029155	A0A2H0ZN56
B9J08_003673	OG7_0007926	A0A2H0ZTM3
B9J08_003674	OG7_0002816	A0A2H0ZP32
B9J08_003675	OG7_0004321	A0A2H0ZN60
B9J08_003676	OG7_0007026	A0A2H0ZN61
B9J08_003677	OG7_0003205	A0A5Q7YFI1
B9J08_003678	OG7_0001013	A0A2H0ZN44
B9J08_003679	OG7_0075072	A0A2H0ZN99
B9J08_003680	OG7_0007459	A0A2H0ZN54
B9J08_003681	OG7_0002437	A0A2H0ZN51
B9J08_003682	OG7_0006005	A0A2H0ZN68
B9J08_003683	OG7_0048800	A0A2H0ZP16
B9J08_003684	OG7_0003522	A0A2H0ZP43
B9J08_003685	OG7_0004865	A0A2H0ZN69
B9J08_003686	OG7_0011077	A0A2H0ZN73
B9J08_003687	OG7_0007330	A0A2H0ZN74
B9J08_003688	OG7_0000128	A0A2H0ZN59
B9J08_003689	OG7_0001169	A0A2H0ZNA9
B9J08_003690	OG7_0005294	A0A2H0ZTR7
B9J08_003691	OG7_0009464	A0A2H0ZU08
B9J08_003692	OG7_0004620	A0A2H0ZTQ5
B9J08_003693	OG7_0036298	A0A2H0ZP27
B9J08_003694	OGR7_0003728	A0A2H0ZP53
B9J08_003695	OG7_0004396	A0A2H0ZN80
B9J08_003696	OG7_0008231	A0A2H0ZN81
B9J08_003697	OG7_0020044	A0A2H0ZTQ8
B9J08_003698	OGR7_0014503	A0A2H0ZN72
B9J08_003699	OG7_0001370	A0A2H0ZTS7
B9J08_003700	OG7_0005815	A0A2H0ZN76
B9J08_003701	OG7_0008244	A0A2H0ZN65
B9J08_003702	OG7_0008704	A0A2H0ZN91
B9J08_003703	OG7_0011634	A0A2H0ZP38
B9J08_003704	OGR7_0023550	A0A2H0ZP62
B9J08_003705	OG7_0155462	A0A2H0ZN89
B9J08_003706	OG7_0000134	A0A2H0ZN92
B9J08_004248	OG7_0000134	A0A2H0ZN92
B9J08_003707	OG7_0002961	A0A2H0ZN95
B9J08_003708	OG7_0004176	A0A2H0ZN83
B9J08_003709	OG7_0001362	A0A2H0ZND3
B9J08_003710	OG7_0007514	A0A2H0ZN86
B9J08_003711	OG7_0155630	A0A2H0ZN77
B9J08_003712	OGR7_0011410	A0A2H0ZU26
B9J08_003713	OG7_0006878	A0A2H0ZP50
B9J08_003714	OG7_0007136	A0A2H0ZP72
B9J08_003715	OG7_0010010	A0A2H0ZN98
B9J08_003716	OG7_0005080	A0A2H0ZNA2
B9J08_003717	OG7_0025214	A0A2H0ZV80
B9J08_003718	OGR7_0004563	A0A2H0ZN93
B9J08_003719	OG7_0001013	A0A2H0ZNE2
B9J08_003720	OG7_0000402	A0A2H0ZN97
B9J08_003721	OG7_0007993	A0A2H0ZN87
B9J08_003722	OG7_0004756	A0A2H0ZU36
B9J08_003723	OGR7_0003734	A0A2H0ZP61
B9J08_003724	OG7_0004140	A0A2H0ZP84
B9J08_003725	OG7_0007862	A0A2H0ZNA6
B9J08_003726	OG7_0000009	A0A2H0ZNB2
B9J08_003727	OG7_0007059	A0A2H0ZNB5
B9J08_003728	OG7_0008676	A0A2H0ZNA3
B9J08_003729	OG7_0001023	A0A2H0ZNF2
B9J08_003730	OG7_0001846	A0A2H0ZNA8
B9J08_003731	OG7_0023018	A0A2H0ZN96
B9J08_003732	OG7_0003063	A0A2H0ZU47
B9J08_003733	OGR7_0004290	A0A2H0ZP71
B9J08_003734	OG7_0005294	A0A2H0ZP97
B9J08_003735	OG7_0000396	A0A2H0ZNB6
B9J08_003736	OG7_0000396	A0A2H0ZNC4
B9J08_003737	OG7_0006351	A0A2H0ZNC5
B9J08_003738	OG7_0005810	A0A2H0ZNB4
B9J08_003739	OG7_0017554	A0A2H0ZTY2
B9J08_003740	OG7_0006615	A0A2H0ZNB7
B9J08_003741	OGR7_0004923	A0A2H0ZTW1
B9J08_003742	OG7_0005905	A0A2H0ZNC9
B9J08_003743	OG7_0155522	A0A2H0ZP82
B9J08_003744	OGR7_0023560	A0A2H0ZPA6
B9J08_003745	OG7_0008391	A0A2H0ZNC6
B9J08_003746	OG7_0003570	A0A2H0ZND1
B9J08_003747	OG7_0009115	A0A2H0ZND4
B9J08_003748	OG7_0000118	A0A2H0ZNC3
B9J08_003749	OG7_0021350	A0A2H0ZNH2
B9J08_003750	OG7_0001013	A0A2H0ZNC7
B9J08_003751	OGR7_0014508	A0A2H0ZNB8
B9J08_003752	OGR7_0004042	A0A2H0ZND9
B9J08_003753	OG7_0019411	A0A2H0ZP92
B9J08_003754	OG7_0001718	A0A2H0ZPC0
B9J08_003755	OG7_0003723	A0A2H0ZND6
B9J08_003756	OG7_0005051	A0A5Q7YG06
B9J08_003757	OGR7_0004263	A0A2H0ZVB0
B9J08_003758	OG7_0002441	A0A2H0ZND2
B9J08_003759	OG7_0008101	A0A2H0ZNI2
B9J08_003760	OG7_0010675	A0A2H0ZND7
B9J08_003761	OG7_0002804	A0A2H0ZNC8
B9J08_003762	OG7_0001717	A0A2H0ZNE9
B9J08_003763	OG7_0007178	A0A2H0ZPA2
B9J08_003764	OG7_0003432	A0A2H0ZPC9
B9J08_003765	OG7_0002163	A0A2H0ZNE3
B9J08_003766	OGR7_0003000	A0A2H0ZTW5
B9J08_003767	OG7_0005853	A0A2H0ZU23
B9J08_003768	OG7_0003028	A0A2H0ZNE0
B9J08_003771	OG7_0001068	A0A2H0ZNJ2
B9J08_003772	OGR7_0029156	A0A2H0ZNE6
B9J08_003773	OG7_0007074	A0A2H0ZND8
B9J08_003774	OG7_0003574	A0A2H0ZTZ6
B9J08_003775	OG7_0003995	A0A2H0ZPB2
B9J08_003776	OG7_0001789	A0A2H0ZPE3
B9J08_003777	OGR7_0019470	A0A2H0ZNF1
B9J08_003778	OG7_0000949	A0A2H0ZTX7
B9J08_003779	OG7_0009496	A0A2H0ZNG2
B9J08_003780	OG7_0001854	A0A2H0ZNF0
B9J08_003781	OG7_0041039	A0A2H0ZNK2
B9J08_003782	OG7_0008428	A0A2H0ZNF6
B9J08_003783	OG7_0008848	A0A2H0ZNE8
B9J08_003784	OG7_0001850	A0A2H0ZNG9
B9J08_003785	OG7_0004748	A0A2H0ZPC2
B9J08_003786	OG7_0009323	A0A2H0ZU98
B9J08_003787	OG7_0007205	A0A2H0ZNG1
B9J08_003788	OG7_0001170	A0A2H0ZNI0
B9J08_003789	OGR7_0014540	A0A2H0ZNH4
B9J08_003790	OG7_0155880	A0A2H0ZNG0
B9J08_003791	OG7_0003031	A0A2H0ZNL2
B9J08_003792	OG7_0010344	A0A2H0ZTZ8
B9J08_003793	OG7_0001279	A0A2H0ZNF9
B9J08_003794	OGR7_0004005	A0A2H0ZNH7
B9J08_003795	OG7_0002665	A0A2H0ZPD4
B9J08_003796	OG7_0003032	A0A2H0ZPH3
B9J08_003797	OG7_0008422	A0A2H0ZU04
B9J08_003798	OG7_0155607	A0A2H0ZNJ1
B9J08_003799	OG7_0010826	A0A2H0ZNI5
B9J08_003800	OG7_0002166	A0A2H0ZNH0
B9J08_003801	OG7_0003431	A0A2H0ZNM2
B9J08_003802	OGR7_0012826	A0A2H0ZNH5
B9J08_003803	OG7_0006268	A0A2H0ZNG8
B9J08_003804	OG7_0004830	A0A5C1DP24
B9J08_003805	OG7_0007468	A0A2H0ZPE9
B9J08_003806	OG7_0004614	A0A2H0ZPJ0
B9J08_003807	OG7_0001828	A0A2H0ZNI1
B9J08_003808	OG7_0000689	A0A2H0ZU06
B9J08_003809	OG7_0006485	A0A2H0ZU66
B9J08_003810	OG7_0008474	A0A2H0ZNH9
B9J08_003811	OG7_0001016	A0A2H0ZNN3
B9J08_003812	OG7_0009002	A0A2H0ZNI4
B9J08_003813	OG7_0004891	A0A2H0ZNH8
B9J08_003814	OG7_0002440	A0A2H0ZNK0
B9J08_003815	OG7_0033041	A0A2H0ZPG3
B9J08_003816	OG7_0006064	A0A2H0ZU25
B9J08_003817	OG7_0003734	A0A2H0ZNJ0
B9J08_003818	OGR7_0001821	A0A2H0ZNK9
B9J08_003819	OG7_0001626	A0A2H0ZNK4
B9J08_003820	OG7_0001447	A0A2H0ZVF3
B9J08_003821	OG7_0007467	A0A2H0ZNP2
B9J08_003822	OG7_0010344	A0A2H0ZNJ7
B9J08_003823	OG7_0005273	A0A2H0ZU49
B9J08_003824	OG7_0008313	A0A2H0ZNL0
B9J08_003825	OG7_0004634	A0A2H0ZPH7
B9J08_003826	OG7_0004179	A0A2H0ZPM2
B9J08_003827	OG7_0155770	A0A2H0ZNJ9
B9J08_003828	OG7_0000136	A0A2H0ZNL9
B9J08_003829	OG7_0000003	A0A2H0ZNL4
B9J08_003830	OG7_0001648	A0A2H0ZNJ6
B9J08_003832	OG7_0000689	A0A2H0ZU39
B9J08_003833	OG7_0009613	A0A2H0ZU77
B9J08_003834	OG7_0003018	A0A2H0ZNK1
B9J08_003835	OG7_0007373	A0A2H0ZNM0
B9J08_003836	OG7_0002467	A0A2H0ZPJ2
B9J08_003837	OG7_0006751	A0A2H0ZPN8
B9J08_003838	OG7_0008054	A0A2H0ZNK8
B9J08_003839	OG7_0000425	A0A2H0ZNM8
B9J08_003840	OG7_0011291	A0A2H0ZNM4
B9J08_003841	OG7_0013460	A0A2H0ZNK6
B9J08_003842	OG7_0007355	A0A2H0ZNR4
B9J08_003843	OGR7_0003422	A0A2H0ZU87
B9J08_003844	OG7_0003815	A0A2H0ZNL1
B9J08_003845	OGR7_0016673	A0A2H0ZNN2
B9J08_003846	OG7_0005126	A0A2H0ZUF8
B9J08_003847	OG7_0009716	A0A2H0ZPQ4
B9J08_003848	OG7_0001722	A0A2H0ZNL8
B9J08_003849	OG7_0007087	A0A2H0ZNN8
B9J08_003850	OG7_0005738	A0A2H0ZNN4
